en:asimov-ocelove_jesky:0:shuff:3,cs:asimov-ocelove_jesky:0:shuff:4,glistened,glisten,leskla,lesknout,impf
en:asimov-ocelove_jesky:0:shuff:1701,cs:asimov-ocelove_jesky:0:shuff:1750,confirmed,confirm,potvrdila,potvrdit,pf
en:asimov-ocelove_jesky:0:shuff:1705,cs:asimov-ocelove_jesky:0:shuff:1754,lead,lead,vést,vést,impf
en:asimov-ocelove_jesky:0:shuff:1707,cs:asimov-ocelove_jesky:0:shuff:1756,frozen,freeze,zmrazit,zmrazit,pf
en:asimov-ocelove_jesky:0:shuff:1707,cs:asimov-ocelove_jesky:0:shuff:1756,circle,circle,kroužily,kroužit,impf
en:asimov-ocelove_jesky:0:shuff:1709,cs:asimov-ocelove_jesky:0:shuff:1758,increased,increase,přibývaly,přibývat,impf
en:asimov-ocelove_jesky:0:shuff:1710,cs:asimov-ocelove_jesky:0:shuff:1759,Forcing,force,Nutí,nutit,impf
en:asimov-ocelove_jesky:0:shuff:1713,cs:asimov-ocelove_jesky:0:shuff:1762,thought,think,Uvažoval,uvažovat,impf
en:asimov-ocelove_jesky:0:shuff:1713,cs:asimov-ocelove_jesky:0:shuff:1762,came,come,nedošel,dojít,pf
en:asimov-ocelove_jesky:0:shuff:1719,cs:asimov-ocelove_jesky:0:shuff:1768,lost,lose,ztratil,ztratit,pf
en:asimov-ocelove_jesky:0:shuff:1722,cs:asimov-ocelove_jesky:0:shuff:1771,thought,think,myslel,myslet,impf
en:asimov-ocelove_jesky:0:shuff:1725,cs:asimov-ocelove_jesky:0:shuff:1774,giving,give,dodávaly,dodávat,impf
en:asimov-ocelove_jesky:0:shuff:1726,cs:asimov-ocelove_jesky:0:shuff:1775,looked,look,prohlédl,prohlédnout,pf
en:asimov-ocelove_jesky:0:shuff:1726,cs:asimov-ocelove_jesky:0:shuff:1775,taken,take,udělal,udělat,pf
en:asimov-ocelove_jesky:0:shuff:1727,cs:asimov-ocelove_jesky:0:shuff:1776,arranged,arrange,zařizoval,zařizovat,impf
en:asimov-ocelove_jesky:0:shuff:1727,cs:asimov-ocelove_jesky:0:shuff:1776,meet,meet,setkat,setkat,pf
en:asimov-ocelove_jesky:0:shuff:1732,cs:asimov-ocelove_jesky:0:shuff:1781,feel,feel,cítil,cítit,impf
en:asimov-ocelove_jesky:0:shuff:1735,cs:asimov-ocelove_jesky:0:shuff:1784,sighed,sigh,vzdychla,vzdychnout,pf
en:asimov-ocelove_jesky:0:shuff:1737,cs:asimov-ocelove_jesky:0:shuff:1786,returned,return,vrátit,vrátit,pf
en:asimov-ocelove_jesky:0:shuff:1739,cs:asimov-ocelove_jesky:0:shuff:1789,moving,move,pohybuje,pohybovat,impf
en:asimov-ocelove_jesky:0:shuff:1739,cs:asimov-ocelove_jesky:0:shuff:1789,intended,intend,chtěl,chtít,impf
en:asimov-ocelove_jesky:0:shuff:1741,cs:asimov-ocelove_jesky:0:shuff:1791,kept,keep,udržet,udržet,pf
en:asimov-ocelove_jesky:0:shuff:1744,cs:asimov-ocelove_jesky:0:shuff:1794,come,come,Přišla,přijít,pf
en:asimov-ocelove_jesky:0:shuff:1744,cs:asimov-ocelove_jesky:0:shuff:1794,mention,mention,uvést,uvést,pf
en:asimov-ocelove_jesky:0:shuff:1744,cs:asimov-ocelove_jesky:0:shuff:1794,put,put,uvést,uvést,pf
en:asimov-ocelove_jesky:0:shuff:1745,cs:asimov-ocelove_jesky:0:shuff:1795,want,want,Nechci,chtít,impf
en:asimov-ocelove_jesky:0:shuff:1749,cs:asimov-ocelove_jesky:0:shuff:1799,explain,explain,vysvětlit,vysvětlit,pf
en:asimov-ocelove_jesky:0:shuff:1755,cs:asimov-ocelove_jesky:0:shuff:1804,interrupted,interrupt,přerušil,přerušit,pf
en:asimov-ocelove_jesky:0:shuff:1759,cs:asimov-ocelove_jesky:0:shuff:1807,did,do,dělali,dělat,impf
en:asimov-ocelove_jesky:0:shuff:1762,cs:asimov-ocelove_jesky:0:shuff:1811,turn,turn,otočit,otočit,pf
en:asimov-ocelove_jesky:0:shuff:1762,cs:asimov-ocelove_jesky:0:shuff:1811,see,see,podíval,podívat,pf
en:asimov-ocelove_jesky:0:shuff:1762,cs:asimov-ocelove_jesky:0:shuff:1811,sitting,sit,sedět,sedět,impf
en:asimov-ocelove_jesky:0:shuff:1768,cs:asimov-ocelove_jesky:0:shuff:1818,insists,insist,trvají,trvat,impf
en:asimov-ocelove_jesky:0:shuff:1770,cs:asimov-ocelove_jesky:0:shuff:1820,drawn,draw,přitahuje,přitahovat,impf
en:asimov-ocelove_jesky:0:shuff:1775,cs:asimov-ocelove_jesky:0:shuff:1828,thinking,think,Uvažoval,uvažovat,impf
en:asimov-ocelove_jesky:0:shuff:1775,cs:asimov-ocelove_jesky:0:shuff:1828,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1777,cs:asimov-ocelove_jesky:0:shuff:1830,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1777,cs:asimov-ocelove_jesky:0:shuff:1830,tell,tell,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1777,cs:asimov-ocelove_jesky:0:shuff:1830,said,say,odpověděl,odpovědět,pf
en:asimov-ocelove_jesky:0:shuff:1778,cs:asimov-ocelove_jesky:0:shuff:1831,indicate,indicate,ukazovalo,ukazovat,impf
en:asimov-ocelove_jesky:0:shuff:1780,cs:asimov-ocelove_jesky:0:shuff:1833,say,say,Řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1781,cs:asimov-ocelove_jesky:0:shuff:1834,mention,mention,uvádět,uvádět,impf
en:asimov-ocelove_jesky:0:shuff:1783,cs:asimov-ocelove_jesky:0:shuff:1836,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1784,cs:asimov-ocelove_jesky:0:shuff:1837,said,say,odpověděl,odpovědět,pf
en:asimov-ocelove_jesky:0:shuff:1785,cs:asimov-ocelove_jesky:0:shuff:1838,waiting,wait,čekal,čekat,impf
en:asimov-ocelove_jesky:0:shuff:1788,cs:asimov-ocelove_jesky:0:shuff:1840,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1789,cs:asimov-ocelove_jesky:0:shuff:1841,smiling,smile,usmívala,usmívat,impf
en:asimov-ocelove_jesky:0:shuff:1790,cs:asimov-ocelove_jesky:0:shuff:1842,kissed,kiss,políbil,políbit,pf
en:asimov-ocelove_jesky:0:shuff:1791,cs:asimov-ocelove_jesky:0:shuff:1843,mumbled,mumble,zamumlal,zamumlat,pf
en:asimov-ocelove_jesky:0:shuff:1794,cs:asimov-ocelove_jesky:0:shuff:1846,go,go,Pokračujme,pokračovat,impf
en:asimov-ocelove_jesky:0:shuff:1795,cs:asimov-ocelove_jesky:0:shuff:1847,work,work,pracovat,pracovat,impf
en:asimov-ocelove_jesky:0:shuff:1799,cs:asimov-ocelove_jesky:0:shuff:1851,doing,do,dělám,dělat,impf
en:asimov-ocelove_jesky:0:shuff:1801,cs:asimov-ocelove_jesky:0:shuff:1853,said,say,říkáte,říkat,impf
en:asimov-ocelove_jesky:0:shuff:1801,cs:asimov-ocelove_jesky:0:shuff:1853,say,say,říkáte,říkat,impf
en:asimov-ocelove_jesky:0:shuff:1801,cs:asimov-ocelove_jesky:0:shuff:1853,said,say,odpověděl,odpovědět,pf
en:asimov-ocelove_jesky:0:shuff:1801,cs:asimov-ocelove_jesky:0:shuff:1853,say,say,odpověděl,odpovědět,pf
en:asimov-ocelove_jesky:0:shuff:1803,cs:asimov-ocelove_jesky:0:shuff:1855,decided,decide,Rozhodl,rozhodnout,pf
en:asimov-ocelove_jesky:0:shuff:1803,cs:asimov-ocelove_jesky:0:shuff:1855,utilize,utilize,využít,využít,pf
en:asimov-ocelove_jesky:0:shuff:1804,cs:asimov-ocelove_jesky:0:shuff:1856,saying,say,říct,říci,pf
en:asimov-ocelove_jesky:0:shuff:1809,cs:asimov-ocelove_jesky:0:shuff:1861,thought,think,Myslel,myslet,impf
en:asimov-ocelove_jesky:0:shuff:1812,cs:asimov-ocelove_jesky:0:shuff:1864,told,tell,říct,říci,pf
en:asimov-ocelove_jesky:0:shuff:1815,cs:asimov-ocelove_jesky:0:shuff:1867,mean,mean,myslím,myslet,impf
en:asimov-ocelove_jesky:0:shuff:1817,cs:asimov-ocelove_jesky:0:shuff:1869,explained,explain,vysvětlil,vysvětlit,pf
en:asimov-ocelove_jesky:0:shuff:1824,cs:asimov-ocelove_jesky:0:shuff:1878,thought,think,pomyslel,pomyslet,pf
en:asimov-ocelove_jesky:0:shuff:1825,cs:asimov-ocelove_jesky:0:shuff:1879,look,look,podívat,podívat,pf
en:asimov-ocelove_jesky:0:shuff:1825,cs:asimov-ocelove_jesky:0:shuff:1879,take,take,zabralo,zabrat,pf
en:asimov-ocelove_jesky:0:shuff:1826,cs:asimov-ocelove_jesky:0:shuff:1880,asked,ask,zeptal,zeptat,pf
en:asimov-ocelove_jesky:0:shuff:1827,cs:asimov-ocelove_jesky:0:shuff:1881,punching,punch,uhodil,uhodit,pf
en:asimov-ocelove_jesky:0:shuff:1828,cs:asimov-ocelove_jesky:0:shuff:1882,existed,exist,existovalo,existovat,impf
en:asimov-ocelove_jesky:0:shuff:1832,cs:asimov-ocelove_jesky:0:shuff:1886,reached,reach,dosáhly,dosáhnout,pf
en:asimov-ocelove_jesky:0:shuff:1832,cs:asimov-ocelove_jesky:0:shuff:1886,reached,reach,dosáhly,dosáhnout,pf
en:asimov-ocelove_jesky:0:shuff:1835,cs:asimov-ocelove_jesky:0:shuff:1888,nodded,nod,přikývl,přikývnout,pf
en:asimov-ocelove_jesky:0:shuff:1836,cs:asimov-ocelove_jesky:0:shuff:1889,telling,tell,Říkám,říkat,impf
en:asimov-ocelove_jesky:0:shuff:1836,cs:asimov-ocelove_jesky:0:shuff:1889,heard,hear,slyšel,slyšet,impf
en:asimov-ocelove_jesky:0:shuff:1841,cs:asimov-ocelove_jesky:0:shuff:1893,joined,join,vstoupila,vstoupit,pf
en:asimov-ocelove_jesky:0:shuff:1841,cs:asimov-ocelove_jesky:0:shuff:1893,dropped,drop,přestala,přestat,pf
en:asimov-ocelove_jesky:0:shuff:1844,cs:asimov-ocelove_jesky:0:shuff:1896,died,die,zemřel,zemřít,pf
en:asimov-ocelove_jesky:0:shuff:1848,cs:asimov-ocelove_jesky:0:shuff:1900,continued,continue,pokračoval,pokračovat,impf
en:asimov-ocelove_jesky:0:shuff:1850,cs:asimov-ocelove_jesky:0:shuff:1902,stand,stand,Neměl,mít,impf
en:asimov-ocelove_jesky:0:shuff:1850,cs:asimov-ocelove_jesky:0:shuff:1902,stand,stand,obstál,obstát,pf
en:asimov-ocelove_jesky:0:shuff:1851,cs:asimov-ocelove_jesky:0:shuff:1903,hoping,hope,doufat,doufat,impf
en:asimov-ocelove_jesky:0:shuff:1851,cs:asimov-ocelove_jesky:0:shuff:1903,break,break,zlomí,zlomit,pf
en:asimov-ocelove_jesky:0:shuff:1853,cs:asimov-ocelove_jesky:0:shuff:1905,heard,hear,Slyšel,slyšet,impf
en:asimov-ocelove_jesky:0:shuff:1857,cs:asimov-ocelove_jesky:0:shuff:1910,opened,open,otevřel,otevřít,pf
en:asimov-ocelove_jesky:0:shuff:1858,cs:asimov-ocelove_jesky:0:shuff:1911,stared,stare,Zíral,zírat,impf
en:asimov-ocelove_jesky:0:shuff:1859,cs:asimov-ocelove_jesky:0:shuff:1912,seems,seem,Zdá,zdát,impf
en:asimov-ocelove_jesky:0:shuff:1860,cs:asimov-ocelove_jesky:0:shuff:1913,recognize,recognize,nepoznal,poznat,pf
en:asimov-ocelove_jesky:0:shuff:1861,cs:asimov-ocelove_jesky:0:shuff:1914,relate,relate,souvisí,souviset,impf
en:asimov-ocelove_jesky:0:shuff:1869,cs:asimov-ocelove_jesky:0:shuff:1922,wants,want,chce,chtít,impf
en:asimov-ocelove_jesky:0:shuff:1871,cs:asimov-ocelove_jesky:0:shuff:1924,told,tell,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1873,cs:asimov-ocelove_jesky:0:shuff:1929,whispered,whisper,zašeptal,zašeptat,pf
en:asimov-ocelove_jesky:0:shuff:1874,cs:asimov-ocelove_jesky:0:shuff:1930,made,make,Udělali,udělat,pf
en:asimov-ocelove_jesky:0:shuff:1875,cs:asimov-ocelove_jesky:0:shuff:1931,wanted,want,Chtěli,chtít,impf
en:asimov-ocelove_jesky:0:shuff:1881,cs:asimov-ocelove_jesky:0:shuff:1937,passed,pass,Uplynula,uplynout,pf
en:asimov-ocelove_jesky:0:shuff:1881,cs:asimov-ocelove_jesky:0:shuff:1937,tried,try,pokoušel,pokoušet,impf
en:asimov-ocelove_jesky:0:shuff:1883,cs:asimov-ocelove_jesky:0:shuff:1939,trying,try,nepokoušeli,pokoušet,impf
en:asimov-ocelove_jesky:0:shuff:1889,cs:asimov-ocelove_jesky:0:shuff:1944,talking,talk,mluvit,mluvit,impf
en:asimov-ocelove_jesky:0:shuff:1889,cs:asimov-ocelove_jesky:0:shuff:1944,thinking,think,přemýšlet,přemýšlet,impf
en:asimov-ocelove_jesky:0:shuff:1891,cs:asimov-ocelove_jesky:0:shuff:1946,meant,mean,znamenalo,znamenat,impf
en:asimov-ocelove_jesky:0:shuff:1895,cs:asimov-ocelove_jesky:0:shuff:1950,asked,ask,zeptal,zeptat,pf
en:asimov-ocelove_jesky:0:shuff:1897,cs:asimov-ocelove_jesky:0:shuff:1952,deal,deal,jednat,jednat,impf
en:asimov-ocelove_jesky:0:shuff:1900,cs:asimov-ocelove_jesky:0:shuff:1955,concerning,concern,týkají,týkat,impf
en:asimov-ocelove_jesky:0:shuff:1907,cs:asimov-ocelove_jesky:0:shuff:1963,told,tell,říct,říci,pf
en:asimov-ocelove_jesky:0:shuff:1908,cs:asimov-ocelove_jesky:0:shuff:1964,consulted,consult,poradit,poradit,pf
en:asimov-ocelove_jesky:0:shuff:1911,cs:asimov-ocelove_jesky:0:shuff:1967,say,say,řekne,říci,pf
en:asimov-ocelove_jesky:0:shuff:1912,cs:asimov-ocelove_jesky:0:shuff:1968,tell,tell,mluvit,mluvit,impf
en:asimov-ocelove_jesky:0:shuff:1916,cs:asimov-ocelove_jesky:0:shuff:1972,come,come,pocházejí,pocházet,impf
en:asimov-ocelove_jesky:0:shuff:1917,cs:asimov-ocelove_jesky:0:shuff:1973,Read,read,Přečtěte,přečíst,pf
en:asimov-ocelove_jesky:0:shuff:1919,cs:asimov-ocelove_jesky:0:shuff:1975,heard,hear,Slyšel,slyšet,impf
en:asimov-ocelove_jesky:0:shuff:1924,cs:asimov-ocelove_jesky:0:shuff:1980,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1925,cs:asimov-ocelove_jesky:0:shuff:1981,believe,believe,věřit,věřit,impf
en:asimov-ocelove_jesky:0:shuff:1933,cs:asimov-ocelove_jesky:0:shuff:1989,went,go,postupoval,postupovat,impf
en:asimov-ocelove_jesky:0:shuff:1935,cs:asimov-ocelove_jesky:0:shuff:1991,forget,forget,nezapomínal,zapomínat,impf
en:asimov-ocelove_jesky:0:shuff:1935,cs:asimov-ocelove_jesky:0:shuff:1991,tried,try,pokoušel,pokoušet,impf
en:asimov-ocelove_jesky:0:shuff:1935,cs:asimov-ocelove_jesky:0:shuff:1991,did,do,dělal,dělat,impf
en:asimov-ocelove_jesky:0:shuff:1935,cs:asimov-ocelove_jesky:0:shuff:1991,make,make,dělal,dělat,impf
en:asimov-ocelove_jesky:0:shuff:1935,cs:asimov-ocelove_jesky:0:shuff:1991,doing,do,dělal,dělat,impf
en:asimov-ocelove_jesky:0:shuff:1938,cs:asimov-ocelove_jesky:0:shuff:1994,heard,hear,Slyšela,slyšet,impf
en:asimov-ocelove_jesky:0:shuff:1940,cs:asimov-ocelove_jesky:0:shuff:1996,think,think,myslíš,myslet,impf
en:asimov-ocelove_jesky:0:shuff:1940,cs:asimov-ocelove_jesky:0:shuff:1996,listen,listen,poslouchej,poslouchat,impf
en:asimov-ocelove_jesky:0:shuff:1941,cs:asimov-ocelove_jesky:0:shuff:1997,died,die,zemřel,zemřít,pf
en:asimov-ocelove_jesky:0:shuff:1942,cs:asimov-ocelove_jesky:0:shuff:1998,assassinated,assassinate,zavraždil,zavraždit,pf
en:asimov-ocelove_jesky:0:shuff:1943,cs:asimov-ocelove_jesky:0:shuff:1999,residing,reside,sídlila,sídlit,impf
en:asimov-ocelove_jesky:0:shuff:1944,cs:asimov-ocelove_jesky:0:shuff:2000,explain,explain,vysvětlil,vysvětlit,pf
en:asimov-ocelove_jesky:0:shuff:1948,cs:asimov-ocelove_jesky:0:shuff:2004,come,come,přišel,přijít,pf
en:asimov-ocelove_jesky:0:shuff:1949,cs:asimov-ocelove_jesky:0:shuff:2005,Tell,tell,Řekněte,říci,pf
en:asimov-ocelove_jesky:0:shuff:1952,cs:asimov-ocelove_jesky:0:shuff:2009,want,want,Chci,chtít,impf
en:asimov-ocelove_jesky:0:shuff:1958,cs:asimov-ocelove_jesky:0:shuff:2013,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1958,cs:asimov-ocelove_jesky:0:shuff:2013,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1959,cs:asimov-ocelove_jesky:0:shuff:2014,Go,go,jít,jít,impf
en:asimov-ocelove_jesky:0:shuff:1960,cs:asimov-ocelove_jesky:0:shuff:2015,turned,turn,otočil,otočit,pf
en:asimov-ocelove_jesky:0:shuff:1960,cs:asimov-ocelove_jesky:0:shuff:2015,left,leave,odešel,odejít,pf
en:asimov-ocelove_jesky:0:shuff:1960,cs:asimov-ocelove_jesky:0:shuff:2015,go,go,odešel,odejít,pf
en:asimov-ocelove_jesky:0:shuff:1962,cs:asimov-ocelove_jesky:0:shuff:2018,examine,examine,prohlížel,prohlížet,impf
en:asimov-ocelove_jesky:0:shuff:1963,cs:asimov-ocelove_jesky:0:shuff:2019,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1964,cs:asimov-ocelove_jesky:0:shuff:2020,ask,ask,nezeptali,zeptat,pf
en:asimov-ocelove_jesky:0:shuff:1967,cs:asimov-ocelove_jesky:0:shuff:2023,concerned,concern,Neznepokojujte,znepokojovat,impf
en:asimov-ocelove_jesky:0:shuff:1967,cs:asimov-ocelove_jesky:0:shuff:2023,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1967,cs:asimov-ocelove_jesky:0:shuff:2023,offend,offend,nedotkne,dotknout,pf
en:asimov-ocelove_jesky:0:shuff:1969,cs:asimov-ocelove_jesky:0:shuff:2025,smiling,smile,usmívali,usmívat,impf
en:asimov-ocelove_jesky:0:shuff:1971,cs:asimov-ocelove_jesky:0:shuff:2027,smiled,smile,neusmíval,usmívat,impf
en:asimov-ocelove_jesky:0:shuff:1972,cs:asimov-ocelove_jesky:0:shuff:2028,rose,rise,vstal,vstát,pf
en:asimov-ocelove_jesky:0:shuff:1973,cs:asimov-ocelove_jesky:0:shuff:2029,thought,think,Pomyslel,pomyslet,pf
en:asimov-ocelove_jesky:0:shuff:1975,cs:asimov-ocelove_jesky:0:shuff:2031,wanted,want,chtěl,chtít,impf
en:asimov-ocelove_jesky:0:shuff:1975,cs:asimov-ocelove_jesky:0:shuff:2031,put,put,neřekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1975,cs:asimov-ocelove_jesky:0:shuff:2031,tell,tell,neřekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1976,cs:asimov-ocelove_jesky:0:shuff:2032,feared,fear,bál,bát,impf
en:asimov-ocelove_jesky:0:shuff:1977,cs:asimov-ocelove_jesky:0:shuff:2033,raised,raise,zvedl,zvednout,pf
en:asimov-ocelove_jesky:0:shuff:1979,cs:asimov-ocelove_jesky:0:shuff:2035,looked,look,podíval,podívat,pf
en:asimov-ocelove_jesky:0:shuff:1982,cs:asimov-ocelove_jesky:0:shuff:2038,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:1982,cs:asimov-ocelove_jesky:0:shuff:2038,thinking,think,předpokládáme,předpokládat,impf
en:asimov-ocelove_jesky:0:shuff:1985,cs:asimov-ocelove_jesky:0:shuff:2041,endured,endure,snášeli,snášet,impf
en:asimov-ocelove_jesky:0:shuff:1987,cs:asimov-ocelove_jesky:0:shuff:2043,worried,worry,bát,bát,impf
en:asimov-ocelove_jesky:0:shuff:1989,cs:asimov-ocelove_jesky:0:shuff:2045,swear,swear,Přísahám,přísahat,impf
en:asimov-ocelove_jesky:0:shuff:1995,cs:asimov-ocelove_jesky:0:shuff:2052,Tell,tell,Řekni,říci,pf
en:asimov-ocelove_jesky:0:shuff:1997,cs:asimov-ocelove_jesky:0:shuff:2054,patted,pat,pohladil,pohladit,pf
en:asimov-ocelove_jesky:0:shuff:1999,cs:asimov-ocelove_jesky:0:shuff:2056,wiped,wipe,otřel,otřít,pf
en:asimov-ocelove_jesky:0:shuff:2000,cs:asimov-ocelove_jesky:0:shuff:2057,thank,thank,děkuju,děkovat,impf
en:asimov-ocelove_jesky:0:shuff:2000,cs:asimov-ocelove_jesky:0:shuff:2057,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:2001,cs:asimov-ocelove_jesky:0:shuff:2058,think,think,Myslím,myslet,impf
en:asimov-ocelove_jesky:0:shuff:2005,cs:asimov-ocelove_jesky:0:shuff:2062,needed,need,Nepotřeboval,potřebovat,impf
en:asimov-ocelove_jesky:0:shuff:2008,cs:asimov-ocelove_jesky:0:shuff:2064,say,say,řekli,říci,pf
en:asimov-ocelove_jesky:0:shuff:2009,cs:asimov-ocelove_jesky:0:shuff:2065,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:2017,cs:asimov-ocelove_jesky:0:shuff:2072,teaching,teach,Učíte,učit,impf
en:asimov-ocelove_jesky:0:shuff:2021,cs:asimov-ocelove_jesky:0:shuff:2075,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:2022,cs:asimov-ocelove_jesky:0:shuff:2076,eaten,eat,nejedl,jíst,impf
en:asimov-ocelove_jesky:0:shuff:2022,cs:asimov-ocelove_jesky:0:shuff:2076,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:2023,cs:asimov-ocelove_jesky:0:shuff:2077,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:2024,cs:asimov-ocelove_jesky:0:shuff:2078,dumped,dump,shodil,shodit,pf
en:asimov-ocelove_jesky:0:shuff:2029,cs:asimov-ocelove_jesky:0:shuff:2083,moving,move,pohyboval,pohybovat,impf
en:asimov-ocelove_jesky:0:shuff:2030,cs:asimov-ocelove_jesky:0:shuff:2084,raised,raise,Zvedl,zvednout,pf
en:asimov-ocelove_jesky:0:shuff:2030,cs:asimov-ocelove_jesky:0:shuff:2084,fell,fall,padl,padnout,pf
en:asimov-ocelove_jesky:0:shuff:2031,cs:asimov-ocelove_jesky:0:shuff:2085,thought,think,pomyslel,pomyslet,pf
en:asimov-ocelove_jesky:0:shuff:2034,cs:asimov-ocelove_jesky:0:shuff:2088,sign,sign,podepsat,podepsat,pf
en:asimov-ocelove_jesky:0:shuff:2034,cs:asimov-ocelove_jesky:0:shuff:2088,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:2035,cs:asimov-ocelove_jesky:0:shuff:2089,do,do,udělat,udělat,pf
en:asimov-ocelove_jesky:0:shuff:2037,cs:asimov-ocelove_jesky:0:shuff:2091,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:2037,cs:asimov-ocelove_jesky:0:shuff:2091,blow,blow,nevyhodil,vyhodit,pf
en:asimov-ocelove_jesky:0:shuff:2040,cs:asimov-ocelove_jesky:0:shuff:2093,asked,ask,zeptal,zeptat,pf
en:asimov-ocelove_jesky:0:shuff:2041,cs:asimov-ocelove_jesky:0:shuff:2094,explain,explain,Vysvětlím,vysvětlit,pf
en:asimov-ocelove_jesky:0:shuff:2044,cs:asimov-ocelove_jesky:0:shuff:2097,insisted,insist,trval,trvat,impf
en:asimov-ocelove_jesky:0:shuff:2049,cs:asimov-ocelove_jesky:0:shuff:2102,thought,think,pomyslil,pomyslit,pf
en:asimov-ocelove_jesky:0:shuff:2050,cs:asimov-ocelove_jesky:0:shuff:2103,forgetting,forget,zapomínám,zapomínat,impf
en:asimov-ocelove_jesky:0:shuff:2054,cs:asimov-ocelove_jesky:0:shuff:2107,suppose,suppose,Předpokládáte,předpokládat,impf
en:asimov-ocelove_jesky:0:shuff:2054,cs:asimov-ocelove_jesky:0:shuff:2107,thinking,think,Předpokládáte,předpokládat,impf
en:asimov-ocelove_jesky:0:shuff:2054,cs:asimov-ocelove_jesky:0:shuff:2107,went,go,pokračoval,pokračovat,impf
en:asimov-ocelove_jesky:0:shuff:2054,cs:asimov-ocelove_jesky:0:shuff:2107,make,make,vyrobit,vyrobit,pf
en:asimov-ocelove_jesky:0:shuff:2062,cs:asimov-ocelove_jesky:0:shuff:2114,leave,leave,vyrazíme,vyrazit,pf
en:asimov-ocelove_jesky:0:shuff:2063,cs:asimov-ocelove_jesky:0:shuff:2115,decide,decide,rozhodnout,rozhodnout,pf
en:asimov-ocelove_jesky:0:shuff:2064,cs:asimov-ocelove_jesky:0:shuff:2116,think,think,myslíte,myslet,impf
en:asimov-ocelove_jesky:0:shuff:2066,cs:asimov-ocelove_jesky:0:shuff:2119,seems,seem,zdá,zdát,impf
en:asimov-ocelove_jesky:0:shuff:2067,cs:asimov-ocelove_jesky:0:shuff:2120,interrupted,interrupt,přerušilo,přerušit,pf
en:asimov-ocelove_jesky:0:shuff:2068,cs:asimov-ocelove_jesky:0:shuff:2121,rose,rise,vstal,vstát,pf
en:asimov-ocelove_jesky:0:shuff:2070,cs:asimov-ocelove_jesky:0:shuff:2123,protects,protect,chrání,chránit,impf
en:asimov-ocelove_jesky:0:shuff:2071,cs:asimov-ocelove_jesky:0:shuff:2124,work,work,Pracujou,pracovat,impf
en:asimov-ocelove_jesky:0:shuff:2071,cs:asimov-ocelove_jesky:0:shuff:2124,gotta,gotta,musejí,muset,impf
en:asimov-ocelove_jesky:0:shuff:2071,cs:asimov-ocelove_jesky:0:shuff:2124,eat,eat,jíst,jíst,impf
en:asimov-ocelove_jesky:0:shuff:2073,cs:asimov-ocelove_jesky:0:shuff:2126,smash,smash,rozbila,rozbít,pf
en:asimov-ocelove_jesky:0:shuff:2075,cs:asimov-ocelove_jesky:0:shuff:2127,talked,talk,mluvily,mluvit,impf
en:asimov-ocelove_jesky:0:shuff:2078,cs:asimov-ocelove_jesky:0:shuff:2130,said,say,odpověděl,odpovědět,pf
en:asimov-ocelove_jesky:0:shuff:2080,cs:asimov-ocelove_jesky:0:shuff:2132,assigned,assign,přidělili,přidělit,pf
en:asimov-ocelove_jesky:0:shuff:2083,cs:asimov-ocelove_jesky:0:shuff:2135,speaking,speak,Hovořili,hovořit,impf
en:asimov-ocelove_jesky:0:shuff:2084,cs:asimov-ocelove_jesky:0:shuff:2136,tried,try,snažil,snažit,impf
en:asimov-ocelove_jesky:0:shuff:2085,cs:asimov-ocelove_jesky:0:shuff:2137,meant,mean,nevyjadřoval,vyjadřovat,impf
en:asimov-ocelove_jesky:0:shuff:2086,cs:asimov-ocelove_jesky:0:shuff:2138,order,order,přikažte,přikázat,pf
en:asimov-ocelove_jesky:0:shuff:2086,cs:asimov-ocelove_jesky:0:shuff:2138,said,say,řekl,říci,pf
en:asimov-ocelove_jesky:0:shuff:2086,cs:asimov-ocelove_jesky:0:shuff:2138,leave,leave,odejde,odejít,pf
en:asimov-ocelove_jesky:0:shuff:2092,cs:asimov-ocelove_jesky:0:shuff:2146,do,do,udělat,udělat,pf
