en:bates-poupata_v_maji:0:shuff:1,cs:bates-poupata_v_maji:0:shuff:1,helped,help,pomohl,pomoci,pf
en:bates-poupata_v_maji:0:shuff:964,cs:bates-poupata_v_maji:0:shuff:936,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:968,cs:bates-poupata_v_maji:0:shuff:942,wrote,write,zapisoval,zapisovat,impf
en:bates-poupata_v_maji:0:shuff:968,cs:bates-poupata_v_maji:0:shuff:942,watched,watch,sledují,sledovat,impf
en:bates-poupata_v_maji:0:shuff:968,cs:bates-poupata_v_maji:0:shuff:942,watching,watch,sledují,sledovat,impf
en:bates-poupata_v_maji:0:shuff:972,cs:bates-poupata_v_maji:0:shuff:945,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:979,cs:bates-poupata_v_maji:0:shuff:952,hear,hear,Slyšíte,slyšet,impf
en:bates-poupata_v_maji:0:shuff:981,cs:bates-poupata_v_maji:0:shuff:954,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:983,cs:bates-poupata_v_maji:0:shuff:956,call,call,říkají,říkat,impf
en:bates-poupata_v_maji:0:shuff:986,cs:bates-poupata_v_maji:0:shuff:959,put,put,dala,dát,pf
en:bates-poupata_v_maji:0:shuff:986,cs:bates-poupata_v_maji:0:shuff:959,pulled,pull,vytáhla,vytáhnout,pf
en:bates-poupata_v_maji:0:shuff:987,cs:bates-poupata_v_maji:0:shuff:960,eat,eat,jedl,jíst,impf
en:bates-poupata_v_maji:0:shuff:987,cs:bates-poupata_v_maji:0:shuff:960,did,do,nedělal,dělat,impf
en:bates-poupata_v_maji:0:shuff:988,cs:bates-poupata_v_maji:0:shuff:961,came,come,přišel,přijít,pf
en:bates-poupata_v_maji:0:shuff:989,cs:bates-poupata_v_maji:0:shuff:962,confused,confuse,zmaten,zmást,pf
en:bates-poupata_v_maji:0:shuff:989,cs:bates-poupata_v_maji:0:shuff:962,murmured,murmur,zamumlal,zamumlat,pf
en:bates-poupata_v_maji:0:shuff:996,cs:bates-poupata_v_maji:0:shuff:970,told,tell,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1003,cs:bates-poupata_v_maji:0:shuff:975,drank,drink,napil,napít,pf
en:bates-poupata_v_maji:0:shuff:1004,cs:bates-poupata_v_maji:0:shuff:976,felt,feel,pocítil,pocítit,pf
en:bates-poupata_v_maji:0:shuff:1004,cs:bates-poupata_v_maji:0:shuff:976,pick,pick,sbírat,sbírat,impf
en:bates-poupata_v_maji:0:shuff:1012,cs:bates-poupata_v_maji:0:shuff:985,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1014,cs:bates-poupata_v_maji:0:shuff:987,meant,mean,nechci,chtít,impf
en:bates-poupata_v_maji:0:shuff:1015,cs:bates-poupata_v_maji:0:shuff:988,want,want,nechtěl,chtít,impf
en:bates-poupata_v_maji:0:shuff:1015,cs:bates-poupata_v_maji:0:shuff:988,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1016,cs:bates-poupata_v_maji:0:shuff:989,told,tell,Řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1016,cs:bates-poupata_v_maji:0:shuff:989,take,take,vzala,vzít,pf
en:bates-poupata_v_maji:0:shuff:1017,cs:bates-poupata_v_maji:0:shuff:990,take,take,vezme,vzít,pf
en:bates-poupata_v_maji:0:shuff:1018,cs:bates-poupata_v_maji:0:shuff:991,take,take,vezme,vzít,pf
en:bates-poupata_v_maji:0:shuff:1018,cs:bates-poupata_v_maji:0:shuff:991,let,let,dovolíš,dovolit,pf
en:bates-poupata_v_maji:0:shuff:1019,cs:bates-poupata_v_maji:0:shuff:992,seen,see,neviděl,vidět,impf
en:bates-poupata_v_maji:0:shuff:1023,cs:bates-poupata_v_maji:0:shuff:995,kicked,kick,kopla,kopnout,pf
en:bates-poupata_v_maji:0:shuff:1025,cs:bates-poupata_v_maji:0:shuff:997,says,say,říká,říkat,impf
en:bates-poupata_v_maji:0:shuff:1028,cs:bates-poupata_v_maji:0:shuff:1000,picked,pick,vzal,vzít,pf
en:bates-poupata_v_maji:0:shuff:1028,cs:bates-poupata_v_maji:0:shuff:1000,beginning,begin,začal,začít,pf
en:bates-poupata_v_maji:0:shuff:1029,cs:bates-poupata_v_maji:0:shuff:1001,felt,feel,Cítil,cítit,impf
en:bates-poupata_v_maji:0:shuff:1031,cs:bates-poupata_v_maji:0:shuff:1003,feel,feel,cítil,cítit,impf
en:bates-poupata_v_maji:0:shuff:1031,cs:bates-poupata_v_maji:0:shuff:1003,filled,fill,nezaplnila,zaplnit,pf
en:bates-poupata_v_maji:0:shuff:1034,cs:bates-poupata_v_maji:0:shuff:1006,admitted,admit,souhlasil,souhlasit,impf
en:bates-poupata_v_maji:0:shuff:1039,cs:bates-poupata_v_maji:0:shuff:1011,laughed,laugh,zasmála,zasmát,pf
en:bates-poupata_v_maji:0:shuff:1043,cs:bates-poupata_v_maji:0:shuff:1015,pick,pick,vzala,vzít,pf
en:bates-poupata_v_maji:0:shuff:1043,cs:bates-poupata_v_maji:0:shuff:1015,picked,pick,vzala,vzít,pf
en:bates-poupata_v_maji:0:shuff:1043,cs:bates-poupata_v_maji:0:shuff:1015,pick,pick,vzala,vzít,pf
en:bates-poupata_v_maji:0:shuff:1043,cs:bates-poupata_v_maji:0:shuff:1015,picked,pick,vzala,vzít,pf
en:bates-poupata_v_maji:0:shuff:1058,cs:bates-poupata_v_maji:0:shuff:1031,find,find,najít,najít,pf
en:bates-poupata_v_maji:0:shuff:1058,cs:bates-poupata_v_maji:0:shuff:1031,tell,tell,sdělil,sdělit,pf
en:bates-poupata_v_maji:0:shuff:1058,cs:bates-poupata_v_maji:0:shuff:1031,selling,sell,prodávat,prodávat,impf
en:bates-poupata_v_maji:0:shuff:1058,cs:bates-poupata_v_maji:0:shuff:1031,live,live,bydlet,bydlet,impf
en:bates-poupata_v_maji:0:shuff:1058,cs:bates-poupata_v_maji:0:shuff:1031,selling,sell,nedá,dát,pf
en:bates-poupata_v_maji:0:shuff:1059,cs:bates-poupata_v_maji:0:shuff:1032,grown,grow,nevyrostly,vyrůst,pf
en:bates-poupata_v_maji:0:shuff:1060,cs:bates-poupata_v_maji:0:shuff:1033,drunk,drink,vypil,vypít,pf
en:bates-poupata_v_maji:0:shuff:1061,cs:bates-poupata_v_maji:0:shuff:1034,drunk,drink,vypil,vypít,pf
en:bates-poupata_v_maji:0:shuff:1065,cs:bates-poupata_v_maji:0:shuff:1038,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1069,cs:bates-poupata_v_maji:0:shuff:1041,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1070,cs:bates-poupata_v_maji:0:shuff:1042,put,put,Uložíme,uložit,pf
en:bates-poupata_v_maji:0:shuff:1071,cs:bates-poupata_v_maji:0:shuff:1043,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1075,cs:bates-poupata_v_maji:0:shuff:1046,going,go,jde,jít,impf
en:bates-poupata_v_maji:0:shuff:1079,cs:bates-poupata_v_maji:0:shuff:1050,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1079,cs:bates-poupata_v_maji:0:shuff:1050,thanked,thank,děkovala,děkovat,impf
en:bates-poupata_v_maji:0:shuff:1085,cs:bates-poupata_v_maji:0:shuff:1055,apologized,apologize,omluvil,omluvit,pf
en:bates-poupata_v_maji:0:shuff:1085,cs:bates-poupata_v_maji:0:shuff:1055,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1085,cs:bates-poupata_v_maji:0:shuff:1055,keep,keep,zachovával,zachovávat,impf
en:bates-poupata_v_maji:0:shuff:1087,cs:bates-poupata_v_maji:0:shuff:1058,thought,think,Myslela,myslet,impf
en:bates-poupata_v_maji:0:shuff:1090,cs:bates-poupata_v_maji:0:shuff:1061,started,start,nezačali,začít,pf
en:bates-poupata_v_maji:0:shuff:1091,cs:bates-poupata_v_maji:0:shuff:1062,giving,give,rozdal,rozdat,pf
en:bates-poupata_v_maji:0:shuff:1092,cs:bates-poupata_v_maji:0:shuff:1063,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1092,cs:bates-poupata_v_maji:0:shuff:1063,raising,raise,pozdvihl,pozdvihnout,pf
en:bates-poupata_v_maji:0:shuff:1095,cs:bates-poupata_v_maji:0:shuff:1066,drank,drink,napil,napít,pf
en:bates-poupata_v_maji:0:shuff:1096,cs:bates-poupata_v_maji:0:shuff:1067,drink,drink,pít,pít,impf
en:bates-poupata_v_maji:0:shuff:1108,cs:bates-poupata_v_maji:0:shuff:1078,earn,earn,vydělat,vydělat,pf
en:bates-poupata_v_maji:0:shuff:1110,cs:bates-poupata_v_maji:0:shuff:1080,slowed,slow,zpomalil,zpomalit,pf
en:bates-poupata_v_maji:0:shuff:1111,cs:bates-poupata_v_maji:0:shuff:1081,want,want,nechce,chtít,impf
en:bates-poupata_v_maji:0:shuff:1112,cs:bates-poupata_v_maji:0:shuff:1082,answering,answer,Odpověděla,odpovědět,pf
en:bates-poupata_v_maji:0:shuff:1112,cs:bates-poupata_v_maji:0:shuff:1082,thought,think,zdálo,zdát,impf
en:bates-poupata_v_maji:0:shuff:1112,cs:bates-poupata_v_maji:0:shuff:1082,hear,hear,nezaslechl,zaslechnout,pf
en:bates-poupata_v_maji:0:shuff:1118,cs:bates-poupata_v_maji:0:shuff:1088,coming,come,přijde,přijít,pf
en:bates-poupata_v_maji:0:shuff:1119,cs:bates-poupata_v_maji:0:shuff:1089,coming,come,jdem,jít,impf
en:bates-poupata_v_maji:0:shuff:1121,cs:bates-poupata_v_maji:0:shuff:1092,seeing,see,Dívat,dívat,impf
en:bates-poupata_v_maji:0:shuff:1123,cs:bates-poupata_v_maji:0:shuff:1094,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1124,cs:bates-poupata_v_maji:0:shuff:1095,lend,lend,Půjčím,půjčit,pf
en:bates-poupata_v_maji:0:shuff:1130,cs:bates-poupata_v_maji:0:shuff:1100,strip,strip,svlékla,svléknout,pf
en:bates-poupata_v_maji:0:shuff:1135,cs:bates-poupata_v_maji:0:shuff:1107,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1138,cs:bates-poupata_v_maji:0:shuff:1109,lifted,lift,pozvedl,pozvednout,pf
en:bates-poupata_v_maji:0:shuff:1144,cs:bates-poupata_v_maji:0:shuff:1113,said,say,prohlásila,prohlásit,pf
en:bates-poupata_v_maji:0:shuff:1147,cs:bates-poupata_v_maji:0:shuff:1116,handed,hand,podával,podávat,impf
en:bates-poupata_v_maji:0:shuff:1147,cs:bates-poupata_v_maji:0:shuff:1116,took,take,vzal,vzít,pf
en:bates-poupata_v_maji:0:shuff:1147,cs:bates-poupata_v_maji:0:shuff:1116,taking,take,vzal,vzít,pf
en:bates-poupata_v_maji:0:shuff:1154,cs:bates-poupata_v_maji:0:shuff:1123,says,say,říká,říkat,impf
en:bates-poupata_v_maji:0:shuff:1156,cs:bates-poupata_v_maji:0:shuff:1125,sent,send,poslali,poslat,pf
en:bates-poupata_v_maji:0:shuff:1158,cs:bates-poupata_v_maji:0:shuff:1127,says,say,říká,říkat,impf
en:bates-poupata_v_maji:0:shuff:1164,cs:bates-poupata_v_maji:0:shuff:1133,get,get,obstarat,obstarat,pf
en:bates-poupata_v_maji:0:shuff:1165,cs:bates-poupata_v_maji:0:shuff:1134,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1168,cs:bates-poupata_v_maji:0:shuff:1137,began,begin,Začala,začít,pf
en:bates-poupata_v_maji:0:shuff:1169,cs:bates-poupata_v_maji:0:shuff:1138,pouring,pour,Nalej,nalít,pf
en:bates-poupata_v_maji:0:shuff:1173,cs:bates-poupata_v_maji:0:shuff:1141,want,want,chcete,chtít,impf
en:bates-poupata_v_maji:0:shuff:1176,cs:bates-poupata_v_maji:0:shuff:1144,strip,strip,sundal,sundat,pf
en:bates-poupata_v_maji:0:shuff:1176,cs:bates-poupata_v_maji:0:shuff:1144,laughing,laugh,smát,smát,impf
en:bates-poupata_v_maji:0:shuff:1183,cs:bates-poupata_v_maji:0:shuff:1150,comes,come,přijde,přijít,pf
en:bates-poupata_v_maji:0:shuff:1187,cs:bates-poupata_v_maji:0:shuff:1153,pay,pay,Zaplatit,zaplatit,pf
en:bates-poupata_v_maji:0:shuff:1187,cs:bates-poupata_v_maji:0:shuff:1153,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1192,cs:bates-poupata_v_maji:0:shuff:1159,answer,answer,neodpověděla,odpovědět,pf
en:bates-poupata_v_maji:0:shuff:1193,cs:bates-poupata_v_maji:0:shuff:1160,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1195,cs:bates-poupata_v_maji:0:shuff:1162,Wants,want,Potřebuje,potřebovat,impf
en:bates-poupata_v_maji:0:shuff:1200,cs:bates-poupata_v_maji:0:shuff:1168,done,do,provedla,provést,pf
en:bates-poupata_v_maji:0:shuff:1207,cs:bates-poupata_v_maji:0:shuff:1175,said,say,pravil,pravit,pf
en:bates-poupata_v_maji:0:shuff:1207,cs:bates-poupata_v_maji:0:shuff:1175,try,try,pokusí,pokusit,pf
en:bates-poupata_v_maji:0:shuff:1207,cs:bates-poupata_v_maji:0:shuff:1175,find,find,najít,najít,pf
en:bates-poupata_v_maji:0:shuff:1207,cs:bates-poupata_v_maji:0:shuff:1175,remembering,remember,vzpomněl,vzpomenout,pf
en:bates-poupata_v_maji:0:shuff:1208,cs:bates-poupata_v_maji:0:shuff:1176,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1212,cs:bates-poupata_v_maji:0:shuff:1180,laughed,laugh,zasmál,zasmát,pf
en:bates-poupata_v_maji:0:shuff:1215,cs:bates-poupata_v_maji:0:shuff:1182,kissed,kiss,políbila,políbit,pf
en:bates-poupata_v_maji:0:shuff:1218,cs:bates-poupata_v_maji:0:shuff:1184,came,come,přišel,přijít,pf
en:bates-poupata_v_maji:0:shuff:1218,cs:bates-poupata_v_maji:0:shuff:1184,forget,forget,nezapomene,zapomenout,pf
en:bates-poupata_v_maji:0:shuff:1220,cs:bates-poupata_v_maji:0:shuff:1186,passing,pass,Minuli,minout,pf
en:bates-poupata_v_maji:0:shuff:1221,cs:bates-poupata_v_maji:0:shuff:1187,said,say,prohlásil,prohlásit,pf
en:bates-poupata_v_maji:0:shuff:1225,cs:bates-poupata_v_maji:0:shuff:1191,remembered,remember,vzpomněla,vzpomenout,pf
en:bates-poupata_v_maji:0:shuff:1225,cs:bates-poupata_v_maji:0:shuff:1191,thought,think,vzpomněla,vzpomenout,pf
en:bates-poupata_v_maji:0:shuff:1225,cs:bates-poupata_v_maji:0:shuff:1191,reading,read,četla,číst,impf
en:bates-poupata_v_maji:0:shuff:1225,cs:bates-poupata_v_maji:0:shuff:1191,remembered,remember,napadlo,napadnout,pf
en:bates-poupata_v_maji:0:shuff:1225,cs:bates-poupata_v_maji:0:shuff:1191,ask,ask,zeptat,zeptat,pf
en:bates-poupata_v_maji:0:shuff:1225,cs:bates-poupata_v_maji:0:shuff:1191,thought,think,měla,mít,impf
en:bates-poupata_v_maji:0:shuff:1225,cs:bates-poupata_v_maji:0:shuff:1191,do,do,dělat,dělat,impf
en:bates-poupata_v_maji:0:shuff:1229,cs:bates-poupata_v_maji:0:shuff:1195,stood,stand,má,mít,impf
en:bates-poupata_v_maji:0:shuff:1231,cs:bates-poupata_v_maji:0:shuff:1197,resisted,resist,odolal,odolat,pf
en:bates-poupata_v_maji:0:shuff:1231,cs:bates-poupata_v_maji:0:shuff:1197,kissed,kiss,nepolíbila,políbit,pf
en:bates-poupata_v_maji:0:shuff:1231,cs:bates-poupata_v_maji:0:shuff:1197,said,say,neřekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1239,cs:bates-poupata_v_maji:0:shuff:1207,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1240,cs:bates-poupata_v_maji:0:shuff:1208,thinks,think,Myslí,myslet,impf
en:bates-poupata_v_maji:0:shuff:1240,cs:bates-poupata_v_maji:0:shuff:1208,worked,work,pracoval,pracovat,impf
en:bates-poupata_v_maji:0:shuff:1240,cs:bates-poupata_v_maji:0:shuff:1208,works,work,pracoval,pracovat,impf
en:bates-poupata_v_maji:0:shuff:1240,cs:bates-poupata_v_maji:0:shuff:1208,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1240,cs:bates-poupata_v_maji:0:shuff:1208,worked,work,dělá,dělat,impf
en:bates-poupata_v_maji:0:shuff:1240,cs:bates-poupata_v_maji:0:shuff:1208,works,work,dělá,dělat,impf
en:bates-poupata_v_maji:0:shuff:1244,cs:bates-poupata_v_maji:0:shuff:1212,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1246,cs:bates-poupata_v_maji:0:shuff:1214,get,get,dostane,dostat,pf
en:bates-poupata_v_maji:0:shuff:1247,cs:bates-poupata_v_maji:0:shuff:1215,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1248,cs:bates-poupata_v_maji:0:shuff:1216,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1249,cs:bates-poupata_v_maji:0:shuff:1217,think,think,přemýšlet,přemýšlet,impf
en:bates-poupata_v_maji:0:shuff:1251,cs:bates-poupata_v_maji:0:shuff:1219,want,want,Chtěl,chtít,impf
en:bates-poupata_v_maji:0:shuff:1256,cs:bates-poupata_v_maji:0:shuff:1223,wait,wait,počkat,počkat,pf
en:bates-poupata_v_maji:0:shuff:1258,cs:bates-poupata_v_maji:0:shuff:1225,crossing,cross,přecházela,přecházet,impf
en:bates-poupata_v_maji:0:shuff:1266,cs:bates-poupata_v_maji:0:shuff:1232,seen,see,neviděla,vidět,impf
en:bates-poupata_v_maji:0:shuff:1270,cs:bates-poupata_v_maji:0:shuff:1237,fell,fall,spadlo,spadnout,pf
en:bates-poupata_v_maji:0:shuff:1277,cs:bates-poupata_v_maji:0:shuff:1244,say,say,říct,říci,pf
en:bates-poupata_v_maji:0:shuff:1277,cs:bates-poupata_v_maji:0:shuff:1244,failed,fail,selhal,selhat,pf
en:bates-poupata_v_maji:0:shuff:1279,cs:bates-poupata_v_maji:0:shuff:1246,says,say,Říká,říkat,impf
en:bates-poupata_v_maji:0:shuff:1279,cs:bates-poupata_v_maji:0:shuff:1246,go,go,odjede,odjet,pf
en:bates-poupata_v_maji:0:shuff:1282,cs:bates-poupata_v_maji:0:shuff:1249,come,come,přijet,přijet,pf
en:bates-poupata_v_maji:0:shuff:1284,cs:bates-poupata_v_maji:0:shuff:1251,confessed,confess,přiznal,přiznat,pf
en:bates-poupata_v_maji:0:shuff:1287,cs:bates-poupata_v_maji:0:shuff:1255,do,do,nejde,jít,impf
en:bates-poupata_v_maji:0:shuff:1289,cs:bates-poupata_v_maji:0:shuff:1257,Hear,hear,Slyšelas,slyšet,impf
en:bates-poupata_v_maji:0:shuff:1291,cs:bates-poupata_v_maji:0:shuff:1259,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1292,cs:bates-poupata_v_maji:0:shuff:1260,adding,add,přidal,přidat,pf
en:bates-poupata_v_maji:0:shuff:1298,cs:bates-poupata_v_maji:0:shuff:1267,keep,keep,starat,starat,impf
en:bates-poupata_v_maji:0:shuff:1298,cs:bates-poupata_v_maji:0:shuff:1267,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1299,cs:bates-poupata_v_maji:0:shuff:1268,forgot,forget,Zapomněl,zapomenout,pf
en:bates-poupata_v_maji:0:shuff:1302,cs:bates-poupata_v_maji:0:shuff:1271,grabbed,grab,uchopil,uchopit,pf
en:bates-poupata_v_maji:0:shuff:1303,cs:bates-poupata_v_maji:0:shuff:1272,shut,shut,zavřel,zavřít,pf
en:bates-poupata_v_maji:0:shuff:1304,cs:bates-poupata_v_maji:0:shuff:1273,think,think,Měl,mít,impf
en:bates-poupata_v_maji:0:shuff:1305,cs:bates-poupata_v_maji:0:shuff:1274,opened,open,otevřel,otevřít,pf
en:bates-poupata_v_maji:0:shuff:1305,cs:bates-poupata_v_maji:0:shuff:1274,opened,open,začala,začít,pf
en:bates-poupata_v_maji:0:shuff:1307,cs:bates-poupata_v_maji:0:shuff:1276,Waving,wave,Mávaje,mávat,impf
en:bates-poupata_v_maji:0:shuff:1307,cs:bates-poupata_v_maji:0:shuff:1276,informed,inform,oznámil,oznámit,pf
en:bates-poupata_v_maji:0:shuff:1308,cs:bates-poupata_v_maji:0:shuff:1277,hold,hold,konat,konat,impf
en:bates-poupata_v_maji:0:shuff:1310,cs:bates-poupata_v_maji:0:shuff:1279,kissing,kiss,líbal,líbat,impf
en:bates-poupata_v_maji:0:shuff:1310,cs:bates-poupata_v_maji:0:shuff:1279,kissed,kiss,líbal,líbat,impf
en:bates-poupata_v_maji:0:shuff:1314,cs:bates-poupata_v_maji:0:shuff:1283,Hearing,hear,zaslechla,zaslechnout,pf
en:bates-poupata_v_maji:0:shuff:1314,cs:bates-poupata_v_maji:0:shuff:1283,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1316,cs:bates-poupata_v_maji:0:shuff:1285,kissed,kiss,nelíbala,líbat,impf
en:bates-poupata_v_maji:0:shuff:1320,cs:bates-poupata_v_maji:0:shuff:1290,say,say,říkat,říkat,impf
en:bates-poupata_v_maji:0:shuff:1323,cs:bates-poupata_v_maji:0:shuff:1293,shouted,shout,křičela,křičet,impf
en:bates-poupata_v_maji:0:shuff:1326,cs:bates-poupata_v_maji:0:shuff:1297,told,tell,říkal,říkat,impf
en:bates-poupata_v_maji:0:shuff:1330,cs:bates-poupata_v_maji:0:shuff:1299,thinking,think,Myslím,myslet,impf
en:bates-poupata_v_maji:0:shuff:1330,cs:bates-poupata_v_maji:0:shuff:1299,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1333,cs:bates-poupata_v_maji:0:shuff:1302,called,call,zavolal,zavolat,pf
en:bates-poupata_v_maji:0:shuff:1334,cs:bates-poupata_v_maji:0:shuff:1303,do,do,udělat,udělat,pf
en:bates-poupata_v_maji:0:shuff:1334,cs:bates-poupata_v_maji:0:shuff:1303,helping,help,pomáhat,pomáhat,impf
en:bates-poupata_v_maji:0:shuff:1352,cs:bates-poupata_v_maji:0:shuff:1321,paid,pay,platil,platit,impf
en:bates-poupata_v_maji:0:shuff:1360,cs:bates-poupata_v_maji:0:shuff:1329,come,come,jde,jít,impf
en:bates-poupata_v_maji:0:shuff:1360,cs:bates-poupata_v_maji:0:shuff:1329,collect,collect,vyzvednout,vyzvednout,pf
en:bates-poupata_v_maji:0:shuff:1362,cs:bates-poupata_v_maji:0:shuff:1331,sitting,sit,seděla,sedět,impf
en:bates-poupata_v_maji:0:shuff:1368,cs:bates-poupata_v_maji:0:shuff:1336,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1369,cs:bates-poupata_v_maji:0:shuff:1337,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1373,cs:bates-poupata_v_maji:0:shuff:1341,Means,mean,znamená,znamenat,impf
en:bates-poupata_v_maji:0:shuff:1373,cs:bates-poupata_v_maji:0:shuff:1341,hold,hold,nemaj,mít,impf
en:bates-poupata_v_maji:0:shuff:1373,cs:bates-poupata_v_maji:0:shuff:1341,hold,hold,konat,konat,impf
en:bates-poupata_v_maji:0:shuff:1375,cs:bates-poupata_v_maji:0:shuff:1343,called,call,nazval,nazvat,pf
en:bates-poupata_v_maji:0:shuff:1375,cs:bates-poupata_v_maji:0:shuff:1343,remembered,remember,vzpomněl,vzpomenout,pf
en:bates-poupata_v_maji:0:shuff:1384,cs:bates-poupata_v_maji:0:shuff:1350,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1386,cs:bates-poupata_v_maji:0:shuff:1352,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1387,cs:bates-poupata_v_maji:0:shuff:1353,felt,feel,necítila,cítit,impf
en:bates-poupata_v_maji:0:shuff:1387,cs:bates-poupata_v_maji:0:shuff:1353,felt,feel,cítila,cítit,impf
en:bates-poupata_v_maji:0:shuff:1390,cs:bates-poupata_v_maji:0:shuff:1357,Look,look,Koukejte,koukat,impf
en:bates-poupata_v_maji:0:shuff:1396,cs:bates-poupata_v_maji:0:shuff:1365,think,think,Myslím,myslet,impf
en:bates-poupata_v_maji:0:shuff:1396,cs:bates-poupata_v_maji:0:shuff:1365,want,want,chce,chtít,impf
en:bates-poupata_v_maji:0:shuff:1397,cs:bates-poupata_v_maji:0:shuff:1366,laughed,laugh,zasmála,zasmát,pf
en:bates-poupata_v_maji:0:shuff:1398,cs:bates-poupata_v_maji:0:shuff:1367,said,say,řekla,říci,pf
en:bates-poupata_v_maji:0:shuff:1398,cs:bates-poupata_v_maji:0:shuff:1367,drinking,drink,napila,napít,pf
en:bates-poupata_v_maji:0:shuff:1398,cs:bates-poupata_v_maji:0:shuff:1367,thanked,thank,děkovala,děkovat,impf
en:bates-poupata_v_maji:0:shuff:1403,cs:bates-poupata_v_maji:0:shuff:1370,fell,fall,spadlo,spadnout,pf
en:bates-poupata_v_maji:0:shuff:1405,cs:bates-poupata_v_maji:0:shuff:1372,looked,look,dívala,dívat,impf
en:bates-poupata_v_maji:0:shuff:1405,cs:bates-poupata_v_maji:0:shuff:1372,started,start,začal,začít,pf
en:bates-poupata_v_maji:0:shuff:1405,cs:bates-poupata_v_maji:0:shuff:1372,tell,tell,vyprávět,vyprávět,impf
en:bates-poupata_v_maji:0:shuff:1406,cs:bates-poupata_v_maji:0:shuff:1373,weighing,weigh,vážit,vážit,impf
en:bates-poupata_v_maji:0:shuff:1406,cs:bates-poupata_v_maji:0:shuff:1373,came,come,přicházely,přicházet,impf
en:bates-poupata_v_maji:0:shuff:1407,cs:bates-poupata_v_maji:0:shuff:1374,seemed,seem,zdálo,zdát,impf
en:bates-poupata_v_maji:0:shuff:1408,cs:bates-poupata_v_maji:0:shuff:1375,called,call,říkaly,říkat,impf
en:bates-poupata_v_maji:0:shuff:1409,cs:bates-poupata_v_maji:0:shuff:1376,spelt,spell,píší,psát,impf
en:bates-poupata_v_maji:0:shuff:1415,cs:bates-poupata_v_maji:0:shuff:1381,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1416,cs:bates-poupata_v_maji:0:shuff:1382,cooperate,cooperate,spolupracovat,spolupracovat,impf
en:bates-poupata_v_maji:0:shuff:1423,cs:bates-poupata_v_maji:0:shuff:1388,said,say,pravil,pravit,pf
en:bates-poupata_v_maji:0:shuff:1426,cs:bates-poupata_v_maji:0:shuff:1392,said,say,řekl,říci,pf
en:bates-poupata_v_maji:0:shuff:1433,cs:bates-poupata_v_maji:0:shuff:1398,rose,rise,Vstal,vstát,pf
en:bates-poupata_v_maji:0:shuff:1433,cs:bates-poupata_v_maji:0:shuff:1398,struck,strike,udeřil,udeřit,pf
en:bates-poupata_v_maji:0:shuff:1438,cs:bates-poupata_v_maji:0:shuff:1402,watching,watch,díval,dívat,impf
en:bates-poupata_v_maji:0:shuff:1442,cs:bates-poupata_v_maji:0:shuff:1407,sounding,sound,zazněl,zaznít,pf
en:bates-poupata_v_maji:0:shuff:1443,cs:bates-poupata_v_maji:0:shuff:1408,dismounted,dismount,vystupoval,vystupovat,impf
en:bates-poupata_v_maji:0:shuff:1446,cs:bates-poupata_v_maji:0:shuff:1411,pointing,point,ukazoval,ukazovat,impf
en:bates-poupata_v_maji:0:shuff:1447,cs:bates-poupata_v_maji:0:shuff:1412,said,say,pravil,pravit,pf
