en:grisham-klient:0:shuff:1,cs:grisham-klient:0:shuff:1,eat,eat,jíst,jíst,impf
en:grisham-klient:0:shuff:1573,cs:grisham-klient:0:shuff:1548,arrived,arrive,přijeli,přijet,pf
en:grisham-klient:0:shuff:1574,cs:grisham-klient:0:shuff:1549,come,come,Nepřijeli,přijet,pf
en:grisham-klient:0:shuff:1578,cs:grisham-klient:0:shuff:1553,told,tell,řekl,říci,pf
en:grisham-klient:0:shuff:1580,cs:grisham-klient:0:shuff:1555,take,take,nevydržím,vydržet,pf
en:grisham-klient:0:shuff:1581,cs:grisham-klient:0:shuff:1556,stopped,stop,přestala,přestat,pf
en:grisham-klient:0:shuff:1582,cs:grisham-klient:0:shuff:1557,knocked,knock,zaklepala,zaklepat,pf
en:grisham-klient:0:shuff:1586,cs:grisham-klient:0:shuff:1560,trailed,trail,vlekli,vléci,impf
en:grisham-klient:0:shuff:1589,cs:grisham-klient:0:shuff:1562,said,say,řekl,říci,pf
en:grisham-klient:0:shuff:1589,cs:grisham-klient:0:shuff:1562,Follow,follow,následoval,následovat,impf
en:grisham-klient:0:shuff:1589,cs:grisham-klient:0:shuff:1562,followed,follow,následoval,následovat,impf
en:grisham-klient:0:shuff:1591,cs:grisham-klient:0:shuff:1565,opened,open,otevřel,otevřít,pf
en:grisham-klient:0:shuff:1591,cs:grisham-klient:0:shuff:1565,enter,enter,vešel,vejít,pf
en:grisham-klient:0:shuff:1592,cs:grisham-klient:0:shuff:1566,noticed,notice,všiml,všimnout,pf
en:grisham-klient:0:shuff:1594,cs:grisham-klient:0:shuff:1569,said,say,řekl,říci,pf
en:grisham-klient:0:shuff:1594,cs:grisham-klient:0:shuff:1569,stumbled,stumble,narazili,narazit,pf
en:grisham-klient:0:shuff:1594,cs:grisham-klient:0:shuff:1569,hear,hear,neslyšeli,slyšet,impf
en:grisham-klient:0:shuff:1594,cs:grisham-klient:0:shuff:1569,playing,play,hráli,hrát,impf
en:grisham-klient:0:shuff:1594,cs:grisham-klient:0:shuff:1569,minding,mind,starali,starat,impf
en:grisham-klient:0:shuff:1594,cs:grisham-klient:0:shuff:1569,found,find,našli,najít,pf
en:grisham-klient:0:shuff:1596,cs:grisham-klient:0:shuff:1571,described,describe,popisoval,popisovat,impf
en:grisham-klient:0:shuff:1597,cs:grisham-klient:0:shuff:1572,located,locate,našli,najít,pf
en:grisham-klient:0:shuff:1598,cs:grisham-klient:0:shuff:1573,talked,talk,hovořil,hovořit,impf
en:grisham-klient:0:shuff:1599,cs:grisham-klient:0:shuff:1574,say,say,řečeno,říci,pf
en:grisham-klient:0:shuff:1600,cs:grisham-klient:0:shuff:1575,called,call,volal,volat,impf
en:grisham-klient:0:shuff:1600,cs:grisham-klient:0:shuff:1575,say,say,říct,říci,pf
en:grisham-klient:0:shuff:1602,cs:grisham-klient:0:shuff:1577,need,need,Musí,muset,impf
en:grisham-klient:0:shuff:1602,cs:grisham-klient:0:shuff:1577,share,share,sdílet,sdílet,impf
en:grisham-klient:0:shuff:1602,cs:grisham-klient:0:shuff:1577,compare,compare,porovnávat,porovnávat,impf
en:grisham-klient:0:shuff:1606,cs:grisham-klient:0:shuff:1580,needs,need,Potřebuje,potřebovat,impf
en:grisham-klient:0:shuff:1609,cs:grisham-klient:0:shuff:1582,Depends,depend,závisí,záviset,impf
en:grisham-klient:0:shuff:1613,cs:grisham-klient:0:shuff:1586,said,say,řekl,říci,pf
en:grisham-klient:0:shuff:1613,cs:grisham-klient:0:shuff:1586,leaked,leak,prozradil,prozradit,pf
en:grisham-klient:0:shuff:1616,cs:grisham-klient:0:shuff:1589,leaned,lean,opřel,opřít,pf
en:grisham-klient:0:shuff:1616,cs:grisham-klient:0:shuff:1589,pressed,press,přitiskl,přitisknout,pf
en:grisham-klient:0:shuff:1617,cs:grisham-klient:0:shuff:1590,look,look,podívat,podívat,pf
en:grisham-klient:0:shuff:1618,cs:grisham-klient:0:shuff:1591,took,take,vzal,vzít,pf
en:grisham-klient:0:shuff:1622,cs:grisham-klient:0:shuff:1594,stood,stand,postavil,postavit,pf
en:grisham-klient:0:shuff:1624,cs:grisham-klient:0:shuff:1596,listened,listen,naslouchali,naslouchat,impf
en:grisham-klient:0:shuff:1625,cs:grisham-klient:0:shuff:1597,said,say,řekl,říci,pf
en:grisham-klient:0:shuff:1627,cs:grisham-klient:0:shuff:1599,allowed,allow,umožnil,umožnit,pf
en:grisham-klient:0:shuff:1628,cs:grisham-klient:0:shuff:1600,exchanged,exchange,vyměnili,vyměnit,pf
en:grisham-klient:0:shuff:1628,cs:grisham-klient:0:shuff:1600,say,say,říct,říci,pf
en:grisham-klient:0:shuff:1629,cs:grisham-klient:0:shuff:1601,pointed,point,ukázal,ukázat,pf
en:grisham-klient:0:shuff:1631,cs:grisham-klient:0:shuff:1603,nodded,nod,přikývl,přikývnout,pf
en:grisham-klient:0:shuff:1631,cs:grisham-klient:0:shuff:1603,smiled,smile,usmál,usmát,pf
en:grisham-klient:0:shuff:1632,cs:grisham-klient:0:shuff:1604,sat,sit,posadil,posadit,pf
en:grisham-klient:0:shuff:1635,cs:grisham-klient:0:shuff:1607,wanted,want,toužila,toužit,impf
en:grisham-klient:0:shuff:1635,cs:grisham-klient:0:shuff:1607,plot,plot,plánovaly,plánovat,impf
en:grisham-klient:0:shuff:1636,cs:grisham-klient:0:shuff:1608,typed,type,psal,psát,impf
en:grisham-klient:0:shuff:1639,cs:grisham-klient:0:shuff:1611,possess,possess,máš,mít,impf
en:grisham-klient:0:shuff:1639,cs:grisham-klient:0:shuff:1611,think,think,máš,mít,impf
en:grisham-klient:0:shuff:1639,cs:grisham-klient:0:shuff:1611,think,think,myslím,myslet,impf
en:grisham-klient:0:shuff:1639,cs:grisham-klient:0:shuff:1611,expect,expect,myslím,myslet,impf
en:grisham-klient:0:shuff:1639,cs:grisham-klient:0:shuff:1611,expect,expect,čekat,čekat,impf
en:grisham-klient:0:shuff:1639,cs:grisham-klient:0:shuff:1611,ask,ask,požádají,požádat,pf
en:grisham-klient:0:shuff:1639,cs:grisham-klient:0:shuff:1611,make,make,donutil,donutit,pf
en:grisham-klient:0:shuff:1639,cs:grisham-klient:0:shuff:1611,talk,talk,mluvit,mluvit,impf
en:grisham-klient:0:shuff:1640,cs:grisham-klient:0:shuff:1612,make,make,donutit,donutit,pf
en:grisham-klient:0:shuff:1641,cs:grisham-klient:0:shuff:1613,speaking,speak,mluvila,mluvit,impf
en:grisham-klient:0:shuff:1644,cs:grisham-klient:0:shuff:1617,wants,want,přeje,přát,impf
en:grisham-klient:0:shuff:1644,cs:grisham-klient:0:shuff:1617,Says,say,řekla,říci,pf
en:grisham-klient:0:shuff:1644,cs:grisham-klient:0:shuff:1617,said,say,řekla,říci,pf
en:grisham-klient:0:shuff:1645,cs:grisham-klient:0:shuff:1618,said,say,odpověděl,odpovědět,pf
en:grisham-klient:0:shuff:1646,cs:grisham-klient:0:shuff:1619,take,take,vemte,vzít,pf
en:grisham-klient:0:shuff:1647,cs:grisham-klient:0:shuff:1620,looking,look,dívala,dívat,impf
en:grisham-klient:0:shuff:1648,cs:grisham-klient:0:shuff:1621,wants,want,chtěl,chtít,impf
en:grisham-klient:0:shuff:1649,cs:grisham-klient:0:shuff:1622,Thinks,think,myslí,myslet,impf
en:grisham-klient:0:shuff:1651,cs:grisham-klient:0:shuff:1624,ignored,ignore,Ignorovala,ignorovat,impf
en:grisham-klient:0:shuff:1651,cs:grisham-klient:0:shuff:1624,pointed,point,ukázala,ukázat,pf
en:grisham-klient:0:shuff:1651,cs:grisham-klient:0:shuff:1624,sign,sign,podepsat,podepsat,pf
en:grisham-klient:0:shuff:1652,cs:grisham-klient:0:shuff:1625,heard,hear,slyšel,slyšet,impf
en:grisham-klient:0:shuff:1652,cs:grisham-klient:0:shuff:1625,giving,give,vydává,vydávat,impf
en:grisham-klient:0:shuff:1659,cs:grisham-klient:0:shuff:1631,knocked,knock,zaklepala,zaklepat,pf
en:grisham-klient:0:shuff:1662,cs:grisham-klient:0:shuff:1634,involved,involve,zapleten,zaplést,pf
en:grisham-klient:0:shuff:1668,cs:grisham-klient:0:shuff:1640,murdered,murder,zavražděn,zavraždit,pf
en:grisham-klient:0:shuff:1669,cs:grisham-klient:0:shuff:1641,read,read,přečíst,přečíst,pf
en:grisham-klient:0:shuff:1669,cs:grisham-klient:0:shuff:1641,leave,leave,odejdu,odejít,pf
en:grisham-klient:0:shuff:1673,cs:grisham-klient:0:shuff:1646,do,do,dělat,dělat,impf
en:grisham-klient:0:shuff:1678,cs:grisham-klient:0:shuff:1652,convinced,convince,přesvědčil,přesvědčit,pf
en:grisham-klient:0:shuff:1679,cs:grisham-klient:0:shuff:1653,get,get,získat,získat,pf
en:grisham-klient:0:shuff:1680,cs:grisham-klient:0:shuff:1654,nodded,nod,Kývl,kývnout,pf
en:grisham-klient:0:shuff:1680,cs:grisham-klient:0:shuff:1654,entered,enter,vešel,vejít,pf
en:grisham-klient:0:shuff:1681,cs:grisham-klient:0:shuff:1655,sat,sit,seděla,sedět,impf
en:grisham-klient:0:shuff:1682,cs:grisham-klient:0:shuff:1656,approached,approach,přiblížil,přiblížit,pf
en:grisham-klient:0:shuff:1682,cs:grisham-klient:0:shuff:1656,waited,wait,čekal,čekat,impf
en:grisham-klient:0:shuff:1682,cs:grisham-klient:0:shuff:1656,invited,invite,vyzván,vyzvat,pf
en:grisham-klient:0:shuff:1685,cs:grisham-klient:0:shuff:1659,stirring,stir,zamíchala,zamíchat,pf
en:grisham-klient:0:shuff:1686,cs:grisham-klient:0:shuff:1660,called,call,volal,volat,impf
en:grisham-klient:0:shuff:1687,cs:grisham-klient:0:shuff:1661,examined,examine,prohlížela,prohlížet,impf
en:grisham-klient:0:shuff:1688,cs:grisham-klient:0:shuff:1662,said,say,řekla,říci,pf
en:grisham-klient:0:shuff:1688,cs:grisham-klient:0:shuff:1662,served,serve,podávala,podávat,impf
en:grisham-klient:0:shuff:1690,cs:grisham-klient:0:shuff:1664,drank,drink,napil,napít,pf
en:grisham-klient:0:shuff:1690,cs:grisham-klient:0:shuff:1664,left,leave,přestal,přestat,pf
en:grisham-klient:0:shuff:1692,cs:grisham-klient:0:shuff:1666,built,build,vybudována,vybudovat,pf
en:grisham-klient:0:shuff:1693,cs:grisham-klient:0:shuff:1667,connect,connect,propojit,propojit,pf
en:grisham-klient:0:shuff:1697,cs:grisham-klient:0:shuff:1670,picked,pick,Sebrala,sebrat,pf
en:grisham-klient:0:shuff:1697,cs:grisham-klient:0:shuff:1670,wrote,write,zapsala,zapsat,pf
en:grisham-klient:0:shuff:1700,cs:grisham-klient:0:shuff:1673,ask,ask,zeptat,zeptat,pf
en:grisham-klient:0:shuff:1702,cs:grisham-klient:0:shuff:1675,watched,watch,Díval,dívat,impf
en:grisham-klient:0:shuff:1702,cs:grisham-klient:0:shuff:1675,remembered,remember,vzpomínal,vzpomínat,impf
en:grisham-klient:0:shuff:1705,cs:grisham-klient:0:shuff:1678,glowed,glow,zářily,zářit,impf
en:grisham-klient:0:shuff:1707,cs:grisham-klient:0:shuff:1680,said,say,pravila,pravit,pf
en:grisham-klient:0:shuff:1707,cs:grisham-klient:0:shuff:1680,hung,hang,zavěsila,zavěsit,pf
en:grisham-klient:0:shuff:1708,cs:grisham-klient:0:shuff:1681,said,say,řekl,říci,pf
en:grisham-klient:0:shuff:1709,cs:grisham-klient:0:shuff:1682,need,need,Nepotřebuji,potřebovat,impf
en:grisham-klient:0:shuff:1710,cs:grisham-klient:0:shuff:1683,need,need,Potřebuji,potřebovat,impf
en:grisham-klient:0:shuff:1710,cs:grisham-klient:0:shuff:1683,pay,pay,platit,platit,impf
en:grisham-klient:0:shuff:1714,cs:grisham-klient:0:shuff:1687,kill,kill,zabít,zabít,pf
en:grisham-klient:0:shuff:1714,cs:grisham-klient:0:shuff:1687,kill,kill,zabít,zabít,pf
en:grisham-klient:0:shuff:1714,cs:grisham-klient:0:shuff:1687,kill,kill,zabije,zabít,pf
en:grisham-klient:0:shuff:1714,cs:grisham-klient:0:shuff:1687,kill,kill,zabije,zabít,pf
en:grisham-klient:0:shuff:1715,cs:grisham-klient:0:shuff:1688,understand,understand,pochopit,pochopit,pf
en:grisham-klient:0:shuff:1717,cs:grisham-klient:0:shuff:1691,growling,growl,bručel,bručet,impf
en:grisham-klient:0:shuff:1719,cs:grisham-klient:0:shuff:1694,breathing,breathe,dýchal,dýchat,impf
en:grisham-klient:0:shuff:1720,cs:grisham-klient:0:shuff:1695,said,say,prohlásil,prohlásit,pf
en:grisham-klient:0:shuff:1722,cs:grisham-klient:0:shuff:1697,prepare,prepare,připravena,připravit,pf
en:grisham-klient:0:shuff:1725,cs:grisham-klient:0:shuff:1701,add,add,Doplníme,doplnit,pf
en:grisham-klient:0:shuff:1725,cs:grisham-klient:0:shuff:1701,fill,fill,vyplníme,vyplnit,pf
en:grisham-klient:0:shuff:1726,cs:grisham-klient:0:shuff:1702,started,start,začalo,začít,pf
en:grisham-klient:0:shuff:1727,cs:grisham-klient:0:shuff:1703,agreed,agree,domluvili,domluvit,pf
en:grisham-klient:0:shuff:1730,cs:grisham-klient:0:shuff:1707,want,want,chcete,chtít,impf
en:grisham-klient:0:shuff:1731,cs:grisham-klient:0:shuff:1708,stopped,stop,přestal,přestat,pf
en:grisham-klient:0:shuff:1733,cs:grisham-klient:0:shuff:1711,saw,see,spatřila,spatřit,pf
en:grisham-klient:0:shuff:1736,cs:grisham-klient:0:shuff:1714,shouted,shout,vykřikla,vykřiknout,pf
en:grisham-klient:0:shuff:1747,cs:grisham-klient:0:shuff:1725,invited,invite,nepozval,pozvat,pf
en:grisham-klient:0:shuff:1752,cs:grisham-klient:0:shuff:1729,tried,try,snažil,snažit,impf
en:grisham-klient:0:shuff:1754,cs:grisham-klient:0:shuff:1731,understand,understand,nerozuměl,rozumět,impf
en:grisham-klient:0:shuff:1755,cs:grisham-klient:0:shuff:1732,done,do,udělat,udělat,pf
en:grisham-klient:0:shuff:1756,cs:grisham-klient:0:shuff:1733,turned,turn,Obrátil,obrátit,pf
en:grisham-klient:0:shuff:1758,cs:grisham-klient:0:shuff:1735,ask,ask,požádej,požádat,pf
en:grisham-klient:0:shuff:1758,cs:grisham-klient:0:shuff:1735,help,help,pomohl,pomoci,pf
en:grisham-klient:0:shuff:1760,cs:grisham-klient:0:shuff:1737,want,want,Chci,chtít,impf
en:grisham-klient:0:shuff:1760,cs:grisham-klient:0:shuff:1737,filed,file,podána,podat,pf
en:grisham-klient:0:shuff:1760,cs:grisham-klient:0:shuff:1737,talk,talk,promluvíš,promluvit,pf
en:grisham-klient:0:shuff:1761,cs:grisham-klient:0:shuff:1738,Tell,tell,Řekneš,říci,pf
en:grisham-klient:0:shuff:1762,cs:grisham-klient:0:shuff:1739,began,begin,začal,začít,pf
en:grisham-klient:0:shuff:1764,cs:grisham-klient:0:shuff:1741,took,take,dělal,dělat,impf
en:grisham-klient:0:shuff:1764,cs:grisham-klient:0:shuff:1741,darted,dart,vrhl,vrhnout,pf
en:grisham-klient:0:shuff:1766,cs:grisham-klient:0:shuff:1743,understand,understand,Nechápou,chápat,impf
en:grisham-klient:0:shuff:1767,cs:grisham-klient:0:shuff:1744,want,want,Chtějí,chtít,impf
en:grisham-klient:0:shuff:1768,cs:grisham-klient:0:shuff:1745,looking,look,hledají,hledat,impf
en:grisham-klient:0:shuff:1772,cs:grisham-klient:0:shuff:1748,asks,ask,zeptá,zeptat,pf
en:grisham-klient:0:shuff:1772,cs:grisham-klient:0:shuff:1748,prancing,prance,poskakovat,poskakovat,impf
en:grisham-klient:0:shuff:1773,cs:grisham-klient:0:shuff:1749,answered,answer,odpověděl,odpovědět,pf
en:grisham-klient:0:shuff:1774,cs:grisham-klient:0:shuff:1750,think,think,Myslel,myslet,impf
en:grisham-klient:0:shuff:1785,cs:grisham-klient:0:shuff:1760,Remember,remember,vzpomeneš,vzpomenout,pf
en:grisham-klient:0:shuff:1786,cs:grisham-klient:0:shuff:1761,studied,study,studoval,studovat,impf
en:grisham-klient:0:shuff:1788,cs:grisham-klient:0:shuff:1763,borrowed,borrow,vypůjčil,vypůjčit,pf
en:grisham-klient:0:shuff:1792,cs:grisham-klient:0:shuff:1766,said,say,prohlásila,prohlásit,pf
en:grisham-klient:0:shuff:1796,cs:grisham-klient:0:shuff:1770,read,read,číst,číst,impf
en:grisham-klient:0:shuff:1798,cs:grisham-klient:0:shuff:1772,say,say,říct,říci,pf
en:grisham-klient:0:shuff:1804,cs:grisham-klient:0:shuff:1778,indicted,indict,obviněn,obvinit,pf
en:grisham-klient:0:shuff:1804,cs:grisham-klient:0:shuff:1778,began,begin,začal,začít,pf
en:grisham-klient:0:shuff:1804,cs:grisham-klient:0:shuff:1778,began,begin,začal,začít,pf
en:grisham-klient:0:shuff:1807,cs:grisham-klient:0:shuff:1782,married,marry,Oženil,oženit,pf
en:grisham-klient:0:shuff:1807,cs:grisham-klient:0:shuff:1782,love,love,nemiloval,milovat,impf
en:grisham-klient:0:shuff:1807,cs:grisham-klient:0:shuff:1782,brought,bring,přinášejí,přinášet,impf
en:grisham-klient:0:shuff:1810,cs:grisham-klient:0:shuff:1785,slept,sleep,spali,spát,impf
en:grisham-klient:0:shuff:1813,cs:grisham-klient:0:shuff:1788,suited,suit,vyhovovalo,vyhovovat,impf
en:grisham-klient:0:shuff:1813,cs:grisham-klient:0:shuff:1788,like,like,nemilovala,milovat,impf
en:grisham-klient:0:shuff:1814,cs:grisham-klient:0:shuff:1789,pointed,point,ukázal,ukázat,pf
en:grisham-klient:0:shuff:1817,cs:grisham-klient:0:shuff:1793,tried,try,snažil,snažit,impf
en:grisham-klient:0:shuff:1818,cs:grisham-klient:0:shuff:1794,looking,look,hleděl,hledět,impf
en:grisham-klient:0:shuff:1820,cs:grisham-klient:0:shuff:1796,do,do,Udělejme,udělat,pf
en:grisham-klient:0:shuff:1821,cs:grisham-klient:0:shuff:1797,tell,tell,Neříkej,říkat,impf
en:grisham-klient:0:shuff:1824,cs:grisham-klient:0:shuff:1800,meet,meet,sejdeme,sejít,pf
en:grisham-klient:0:shuff:1825,cs:grisham-klient:0:shuff:1801,say,say,říct,říci,pf
en:grisham-klient:0:shuff:1827,cs:grisham-klient:0:shuff:1803,hurt,hurt,uškodit,uškodit,pf
en:grisham-klient:0:shuff:1828,cs:grisham-klient:0:shuff:1804,release,release,propustit,propustit,pf
en:grisham-klient:0:shuff:1829,cs:grisham-klient:0:shuff:1805,refuses,refuse,odmítne,odmítnout,pf
en:grisham-klient:0:shuff:1829,cs:grisham-klient:0:shuff:1805,presents,present,předloží,předložit,pf
en:grisham-klient:0:shuff:1830,cs:grisham-klient:0:shuff:1806,allow,allow,Nedovolím,dovolit,pf
en:grisham-klient:0:shuff:1830,cs:grisham-klient:0:shuff:1806,go,go,šel,jít,impf
en:grisham-klient:0:shuff:1832,cs:grisham-klient:0:shuff:1808,closed,close,zavřela,zavřít,pf
en:grisham-klient:0:shuff:1834,cs:grisham-klient:0:shuff:1810,deserves,deserve,Zasloužil,zasloužit,pf
en:grisham-klient:0:shuff:1835,cs:grisham-klient:0:shuff:1811,agree,agree,Souhlasím,souhlasit,impf
en:grisham-klient:0:shuff:1837,cs:grisham-klient:0:shuff:1813,wanted,want,chtěl,chtít,impf
en:grisham-klient:0:shuff:1838,cs:grisham-klient:0:shuff:1814,told,tell,Říkal,říkat,impf
en:grisham-klient:0:shuff:1838,cs:grisham-klient:0:shuff:1814,done,do,dělal,dělat,impf
en:grisham-klient:0:shuff:1840,cs:grisham-klient:0:shuff:1816,look,look,díval,dívat,impf
en:grisham-klient:0:shuff:1840,cs:grisham-klient:0:shuff:1816,missing,miss,nevynechal,vynechat,pf
en:grisham-klient:0:shuff:1843,cs:grisham-klient:0:shuff:1818,think,think,Myslím,myslet,impf
en:grisham-klient:0:shuff:1843,cs:grisham-klient:0:shuff:1818,took,take,trvalo,trvat,impf
en:grisham-klient:0:shuff:1843,cs:grisham-klient:0:shuff:1818,found,find,našla,najít,pf
en:grisham-klient:0:shuff:1843,cs:grisham-klient:0:shuff:1818,blew,blow,vyhodili,vyhodit,pf
en:grisham-klient:0:shuff:1844,cs:grisham-klient:0:shuff:1819,think,think,Mám,mít,impf
en:grisham-klient:0:shuff:1844,cs:grisham-klient:0:shuff:1819,saw,see,viděl,vidět,impf
en:grisham-klient:0:shuff:1846,cs:grisham-klient:0:shuff:1821,get,get,dostat,dostat,pf
en:grisham-klient:0:shuff:1847,cs:grisham-klient:0:shuff:1822,think,think,Myslím,myslet,impf
en:grisham-klient:0:shuff:1851,cs:grisham-klient:0:shuff:1825,watched,watch,pozoroval,pozorovat,impf
en:grisham-klient:0:shuff:1855,cs:grisham-klient:0:shuff:1828,knock,knock,zaklepat,zaklepat,pf
en:grisham-klient:0:shuff:1858,cs:grisham-klient:0:shuff:1831,said,say,řekla,říci,pf
en:grisham-klient:0:shuff:1859,cs:grisham-klient:0:shuff:1832,asked,ask,Žádali,žádat,impf
en:grisham-klient:0:shuff:1859,cs:grisham-klient:0:shuff:1832,see,see,vidět,vidět,impf
en:grisham-klient:0:shuff:1859,cs:grisham-klient:0:shuff:1832,said,say,řekl,říci,pf
en:grisham-klient:0:shuff:1860,cs:grisham-klient:0:shuff:1833,go,go,neodejdou,odejít,pf
en:grisham-klient:0:shuff:1861,cs:grisham-klient:0:shuff:1834,looked,look,Pohlédl,pohlédnout,pf
en:grisham-klient:0:shuff:1863,cs:grisham-klient:0:shuff:1836,talk,talk,promluvit,promluvit,pf
en:grisham-klient:0:shuff:1867,cs:grisham-klient:0:shuff:1840,called,call,volala,volat,impf
en:grisham-klient:0:shuff:1868,cs:grisham-klient:0:shuff:1841,Try,try,Snažte,snažit,impf
en:grisham-klient:0:shuff:1873,cs:grisham-klient:0:shuff:1845,looking,look,hledáte,hledat,impf
en:grisham-klient:0:shuff:1874,cs:grisham-klient:0:shuff:1846,Go,go,Jeďte,jet,impf
en:grisham-klient:0:shuff:1882,cs:grisham-klient:0:shuff:1854,want,want,Chcete,chtít,impf
en:grisham-klient:0:shuff:1884,cs:grisham-klient:0:shuff:1856,pushed,push,stiskl,stisknout,pf
en:grisham-klient:0:shuff:1886,cs:grisham-klient:0:shuff:1859,turned,turn,obrátil,obrátit,pf
en:grisham-klient:0:shuff:1886,cs:grisham-klient:0:shuff:1859,whispered,whisper,zašeptal,zašeptat,pf
en:grisham-klient:0:shuff:1888,cs:grisham-klient:0:shuff:1861,do,do,dělat,dělat,impf
en:grisham-klient:0:shuff:1888,cs:grisham-klient:0:shuff:1861,say,say,říct,říci,pf
en:grisham-klient:0:shuff:1888,cs:grisham-klient:0:shuff:1861,hear,hear,poslouchat,poslouchat,impf
en:grisham-klient:0:shuff:1889,cs:grisham-klient:0:shuff:1862,stare,stare,zírat,zírat,impf
en:grisham-klient:0:shuff:1890,cs:grisham-klient:0:shuff:1863,avoiding,avoid,vyhýbal,vyhýbat,impf
en:grisham-klient:0:shuff:1890,cs:grisham-klient:0:shuff:1863,tried,try,pokoušel,pokoušet,impf
en:grisham-klient:0:shuff:1890,cs:grisham-klient:0:shuff:1863,telling,tell,povídá,povídat,impf
en:grisham-klient:0:shuff:1892,cs:grisham-klient:0:shuff:1866,called,call,Zavolala,zavolat,pf
en:grisham-klient:0:shuff:1893,cs:grisham-klient:0:shuff:1867,took,take,trvala,trvat,impf
en:grisham-klient:0:shuff:1895,cs:grisham-klient:0:shuff:1870,discussed,discuss,diskutovali,diskutovat,impf
en:grisham-klient:0:shuff:1896,cs:grisham-klient:0:shuff:1871,trying,try,snažilo,snažit,impf
en:grisham-klient:0:shuff:1896,cs:grisham-klient:0:shuff:1871,find,find,najít,najít,pf
en:grisham-klient:0:shuff:1897,cs:grisham-klient:0:shuff:1872,find,find,Najdeme,najít,pf
en:grisham-klient:0:shuff:1897,cs:grisham-klient:0:shuff:1872,said,say,řekl,říci,pf
en:grisham-klient:0:shuff:1898,cs:grisham-klient:0:shuff:1873,watch,watch,hlídat,hlídat,impf
en:grisham-klient:0:shuff:1900,cs:grisham-klient:0:shuff:1875,said,say,prohlásil,prohlásit,pf
en:grisham-klient:0:shuff:1902,cs:grisham-klient:0:shuff:1877,file,file,podáme,podat,pf
en:grisham-klient:0:shuff:1902,cs:grisham-klient:0:shuff:1877,serve,serve,podáme,podat,pf
en:grisham-klient:0:shuff:1902,cs:grisham-klient:0:shuff:1877,serve,serve,doručíme,doručit,pf
en:grisham-klient:0:shuff:1902,cs:grisham-klient:0:shuff:1877,think,think,myslím,myslet,impf
en:grisham-klient:0:shuff:1902,cs:grisham-klient:0:shuff:1877,tell,tell,řekne,říci,pf
en:grisham-klient:0:shuff:1904,cs:grisham-klient:0:shuff:1879,think,think,Myslím,myslet,impf
en:grisham-klient:0:shuff:1904,cs:grisham-klient:0:shuff:1879,think,think,mělo,mít,impf
en:grisham-klient:0:shuff:1907,cs:grisham-klient:0:shuff:1882,explained,explain,vysvětloval,vysvětlovat,impf
en:grisham-klient:0:shuff:1908,cs:grisham-klient:0:shuff:1883,entered,enter,Vešli,vejít,pf
en:grisham-klient:0:shuff:1910,cs:grisham-klient:0:shuff:1885,hugged,hug,objala,obejmout,pf
en:grisham-klient:0:shuff:1911,cs:grisham-klient:0:shuff:1886,said,say,řekla,říci,pf
en:grisham-klient:0:shuff:1913,cs:grisham-klient:0:shuff:1889,stood,stand,má,mít,impf
en:grisham-klient:0:shuff:1914,cs:grisham-klient:0:shuff:1890,saved,save,zachránil,zachránit,pf
en:grisham-klient:0:shuff:1918,cs:grisham-klient:0:shuff:1894,awaited,await,čekala,čekat,impf
en:grisham-klient:0:shuff:1919,cs:grisham-klient:0:shuff:1895,wait,wait,počkat,počkat,pf
en:grisham-klient:0:shuff:1920,cs:grisham-klient:0:shuff:1896,needed,need,Potřeboval,potřebovat,impf
en:grisham-klient:0:shuff:1922,cs:grisham-klient:0:shuff:1898,noticed,notice,nevšiml,všimnout,pf
en:grisham-klient:0:shuff:1925,cs:grisham-klient:0:shuff:1900,watching,watch,nedíval,dívat,impf
en:grisham-klient:0:shuff:1926,cs:grisham-klient:0:shuff:1901,held,hold,měl,mít,impf
en:grisham-klient:0:shuff:1927,cs:grisham-klient:0:shuff:1902,see,see,neuvidí,uvidět,pf
en:grisham-klient:0:shuff:1928,cs:grisham-klient:0:shuff:1903,do,do,udělala,udělat,pf
en:grisham-klient:0:shuff:1931,cs:grisham-klient:0:shuff:1905,breathing,breathe,Dýchali,dýchat,impf
en:grisham-klient:0:shuff:1932,cs:grisham-klient:0:shuff:1906,smiled,smile,usmívali,usmívat,impf
en:grisham-klient:0:shuff:1933,cs:grisham-klient:0:shuff:1907,wanted,want,chtějí,chtít,impf
en:grisham-klient:0:shuff:1933,cs:grisham-klient:0:shuff:1907,sit,sit,sedět,sedět,impf
en:grisham-klient:0:shuff:1936,cs:grisham-klient:0:shuff:1910,swallowed,swallow,polkla,polknout,pf
en:grisham-klient:0:shuff:1936,cs:grisham-klient:0:shuff:1910,thanked,thank,poděkovala,poděkovat,pf
en:grisham-klient:0:shuff:1936,cs:grisham-klient:0:shuff:1910,left,leave,odešel,odejít,pf
en:grisham-klient:0:shuff:1938,cs:grisham-klient:0:shuff:1913,beginning,begin,začala,začít,pf
en:grisham-klient:0:shuff:1938,cs:grisham-klient:0:shuff:1913,fill,fill,plnit,plnit,impf
en:grisham-klient:0:shuff:1940,cs:grisham-klient:0:shuff:1915,pulled,pull,vytáhla,vytáhnout,pf
en:grisham-klient:0:shuff:1941,cs:grisham-klient:0:shuff:1916,read,read,četla,číst,impf
en:grisham-klient:0:shuff:1944,cs:grisham-klient:0:shuff:1919,find,find,Najdu,najít,pf
