en:Kafka-Proces:0:shuff:1,cs:Kafka-Proces:0:shuff:1,convinced,convince,přesvědčit,přesvědčit,pf
en:Kafka-Proces:0:shuff:1105,cs:Kafka-Proces:0:shuff:1118,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1106,cs:Kafka-Proces:0:shuff:1119,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1106,cs:Kafka-Proces:0:shuff:1119,do,do,nedělá,dělat,impf
en:Kafka-Proces:0:shuff:1106,cs:Kafka-Proces:0:shuff:1119,does,do,nedělá,dělat,impf
en:Kafka-Proces:0:shuff:1106,cs:Kafka-Proces:0:shuff:1119,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1107,cs:Kafka-Proces:0:shuff:1120,do,do,jít,jít,impf
en:Kafka-Proces:0:shuff:1107,cs:Kafka-Proces:0:shuff:1120,do,do,jít,jít,impf
en:Kafka-Proces:0:shuff:1107,cs:Kafka-Proces:0:shuff:1120,going,go,jít,jít,impf
en:Kafka-Proces:0:shuff:1107,cs:Kafka-Proces:0:shuff:1120,arrange,arrange,dohodnout,dohodnout,pf
en:Kafka-Proces:0:shuff:1107,cs:Kafka-Proces:0:shuff:1120,do,do,jde,jít,impf
en:Kafka-Proces:0:shuff:1107,cs:Kafka-Proces:0:shuff:1120,do,do,jde,jít,impf
en:Kafka-Proces:0:shuff:1107,cs:Kafka-Proces:0:shuff:1120,going,go,jde,jít,impf
en:Kafka-Proces:0:shuff:1107,cs:Kafka-Proces:0:shuff:1120,report,report,hlásil,hlásit,impf
en:Kafka-Proces:0:shuff:1108,cs:Kafka-Proces:0:shuff:1121,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1109,cs:Kafka-Proces:0:shuff:1122,assembled,assemble,shromáždili,shromáždit,pf
en:Kafka-Proces:0:shuff:1109,cs:Kafka-Proces:0:shuff:1122,stopped,stop,přestal,přestat,pf
en:Kafka-Proces:0:shuff:1109,cs:Kafka-Proces:0:shuff:1122,shouted,shout,křičet,křičet,impf
en:Kafka-Proces:0:shuff:1109,cs:Kafka-Proces:0:shuff:1122,seemed,seem,zdálo,zdát,impf
en:Kafka-Proces:0:shuff:1111,cs:Kafka-Proces:0:shuff:1124,reached,reach,sáhl,sáhnout,pf
en:Kafka-Proces:0:shuff:1112,cs:Kafka-Proces:0:shuff:1125,tell,tell,říci,říci,pf
en:Kafka-Proces:0:shuff:1112,cs:Kafka-Proces:0:shuff:1125,moving,move,přestěhovat,přestěhovat,pf
en:Kafka-Proces:0:shuff:1113,cs:Kafka-Proces:0:shuff:1126,want,want,Chcete,chtít,impf
en:Kafka-Proces:0:shuff:1114,cs:Kafka-Proces:0:shuff:1127,move,move,stěhuje,stěhovat,impf
en:Kafka-Proces:0:shuff:1114,cs:Kafka-Proces:0:shuff:1127,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1115,cs:Kafka-Proces:0:shuff:1128,said,say,řekla,říci,pf
en:Kafka-Proces:0:shuff:1115,cs:Kafka-Proces:0:shuff:1128,understanding,understand,nechápala,chápat,impf
en:Kafka-Proces:0:shuff:1117,cs:Kafka-Proces:0:shuff:1130,nodded,nod,přikývla,přikývnout,pf
en:Kafka-Proces:0:shuff:1118,cs:Kafka-Proces:0:shuff:1131,cried,cry,volali,volat,impf
en:Kafka-Proces:0:shuff:1121,cs:Kafka-Proces:0:shuff:1134,called,call,zvolal,zvolat,pf
en:Kafka-Proces:0:shuff:1121,cs:Kafka-Proces:0:shuff:1134,pushed,push,zatlačili,zatlačit,pf
en:Kafka-Proces:0:shuff:1121,cs:Kafka-Proces:0:shuff:1134,expect,expect,očekávat,očekávat,impf
en:Kafka-Proces:0:shuff:1122,cs:Kafka-Proces:0:shuff:1135,pleased,please,těší,těšit,impf
en:Kafka-Proces:0:shuff:1122,cs:Kafka-Proces:0:shuff:1135,meant,mean,míněn,mínit,impf
en:Kafka-Proces:0:shuff:1122,cs:Kafka-Proces:0:shuff:1135,listening,listen,neposlouchal,poslouchat,impf
en:Kafka-Proces:0:shuff:1122,cs:Kafka-Proces:0:shuff:1135,asked,ask,prosí,prosit,impf
en:Kafka-Proces:0:shuff:1123,cs:Kafka-Proces:0:shuff:1136,hoped,hope,doufá,doufat,impf
en:Kafka-Proces:0:shuff:1124,cs:Kafka-Proces:0:shuff:1137,mean,mean,Myslím,myslet,impf
en:Kafka-Proces:0:shuff:1124,cs:Kafka-Proces:0:shuff:1137,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1124,cs:Kafka-Proces:0:shuff:1137,surprised,surprise,překvapen,překvapit,pf
en:Kafka-Proces:0:shuff:1130,cs:Kafka-Proces:0:shuff:1142,answered,answer,odpověděl,odpovědět,pf
en:Kafka-Proces:0:shuff:1131,cs:Kafka-Proces:0:shuff:1143,asked,ask,ptal,ptát,impf
en:Kafka-Proces:0:shuff:1132,cs:Kafka-Proces:0:shuff:1144,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1132,cs:Kafka-Proces:0:shuff:1144,went,go,šel,jít,impf
en:Kafka-Proces:0:shuff:1132,cs:Kafka-Proces:0:shuff:1144,locked,lock,zamkl,zamknout,pf
en:Kafka-Proces:0:shuff:1133,cs:Kafka-Proces:0:shuff:1145,occurred,occur,nenapadlo,napadnout,pf
en:Kafka-Proces:0:shuff:1133,cs:Kafka-Proces:0:shuff:1145,called,call,nazvat,nazvat,pf
en:Kafka-Proces:0:shuff:1134,cs:Kafka-Proces:0:shuff:1146,make,make,udělat,udělat,pf
en:Kafka-Proces:0:shuff:1135,cs:Kafka-Proces:0:shuff:1147,show,show,ukázat,ukázat,pf
en:Kafka-Proces:0:shuff:1136,cs:Kafka-Proces:0:shuff:1148,go,go,odejít,odejít,pf
en:Kafka-Proces:0:shuff:1137,cs:Kafka-Proces:0:shuff:1149,say,say,říkalo,říkat,impf
en:Kafka-Proces:0:shuff:1137,cs:Kafka-Proces:0:shuff:1149,wanted,want,chtěl,chtít,impf
en:Kafka-Proces:0:shuff:1137,cs:Kafka-Proces:0:shuff:1149,want,want,chtěl,chtít,impf
en:Kafka-Proces:0:shuff:1137,cs:Kafka-Proces:0:shuff:1149,end,end,skoncovat,skoncovat,pf
en:Kafka-Proces:0:shuff:1137,cs:Kafka-Proces:0:shuff:1149,ended,end,skoncovat,skoncovat,pf
en:Kafka-Proces:0:shuff:1137,cs:Kafka-Proces:0:shuff:1149,start,start,začínal,začínat,impf
en:Kafka-Proces:0:shuff:1137,cs:Kafka-Proces:0:shuff:1149,end,end,končí,končit,impf
en:Kafka-Proces:0:shuff:1137,cs:Kafka-Proces:0:shuff:1149,ended,end,končí,končit,impf
en:Kafka-Proces:0:shuff:1137,cs:Kafka-Proces:0:shuff:1149,wanted,want,chci,chtít,impf
en:Kafka-Proces:0:shuff:1137,cs:Kafka-Proces:0:shuff:1149,want,want,chci,chtít,impf
en:Kafka-Proces:0:shuff:1137,cs:Kafka-Proces:0:shuff:1149,start,start,začínat,začínat,impf
en:Kafka-Proces:0:shuff:1138,cs:Kafka-Proces:0:shuff:1150,want,want,Nechci,chtít,impf
en:Kafka-Proces:0:shuff:1138,cs:Kafka-Proces:0:shuff:1150,say,say,říkalo,říkat,impf
en:Kafka-Proces:0:shuff:1140,cs:Kafka-Proces:0:shuff:1152,gone,go,odešli,odejít,pf
en:Kafka-Proces:0:shuff:1140,cs:Kafka-Proces:0:shuff:1152,stayed,stay,zůstal,zůstat,pf
en:Kafka-Proces:0:shuff:1140,cs:Kafka-Proces:0:shuff:1152,bring,bring,donést,donést,pf
en:Kafka-Proces:0:shuff:1141,cs:Kafka-Proces:0:shuff:1153,see,see,vidět,vidět,impf
en:Kafka-Proces:0:shuff:1141,cs:Kafka-Proces:0:shuff:1153,illuminated,illuminate,osvětlena,osvětlit,pf
en:Kafka-Proces:0:shuff:1141,cs:Kafka-Proces:0:shuff:1153,hanging,hang,visela,viset,impf
en:Kafka-Proces:0:shuff:1143,cs:Kafka-Proces:0:shuff:1155,said,say,řekla,říci,pf
en:Kafka-Proces:0:shuff:1144,cs:Kafka-Proces:0:shuff:1156,give,give,dát,dát,pf
en:Kafka-Proces:0:shuff:1144,cs:Kafka-Proces:0:shuff:1156,defend,defend,obhajuji,obhajovat,impf
en:Kafka-Proces:0:shuff:1148,cs:Kafka-Proces:0:shuff:1159,Did,do,Studoval,studovat,impf
en:Kafka-Proces:0:shuff:1148,cs:Kafka-Proces:0:shuff:1159,study,study,Studoval,studovat,impf
en:Kafka-Proces:0:shuff:1149,cs:Kafka-Proces:0:shuff:1160,seem,seem,Zdá,zdát,impf
en:Kafka-Proces:0:shuff:1149,cs:Kafka-Proces:0:shuff:1160,like,like,líbí,líbit,impf
en:Kafka-Proces:0:shuff:1149,cs:Kafka-Proces:0:shuff:1160,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1151,cs:Kafka-Proces:0:shuff:1162,sell,sell,prodal,prodat,pf
en:Kafka-Proces:0:shuff:1152,cs:Kafka-Proces:0:shuff:1163,take,take,vezmu,vzít,pf
en:Kafka-Proces:0:shuff:1152,cs:Kafka-Proces:0:shuff:1163,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1154,cs:Kafka-Proces:0:shuff:1165,talk,talk,promluvíme,promluvit,pf
en:Kafka-Proces:0:shuff:1154,cs:Kafka-Proces:0:shuff:1165,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1155,cs:Kafka-Proces:0:shuff:1166,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1156,cs:Kafka-Proces:0:shuff:1167,believes,believe,věří,věřit,impf
en:Kafka-Proces:0:shuff:1156,cs:Kafka-Proces:0:shuff:1167,say,say,řeknu,říci,pf
en:Kafka-Proces:0:shuff:1157,cs:Kafka-Proces:0:shuff:1168,borrowed,borrow,vypůjčila,vypůjčit,pf
en:Kafka-Proces:0:shuff:1158,cs:Kafka-Proces:0:shuff:1169,wanted,want,chtěl,chtít,impf
en:Kafka-Proces:0:shuff:1158,cs:Kafka-Proces:0:shuff:1169,go,go,jít,jít,impf
en:Kafka-Proces:0:shuff:1158,cs:Kafka-Proces:0:shuff:1169,free,free,zbavit,zbavit,pf
en:Kafka-Proces:0:shuff:1161,cs:Kafka-Proces:0:shuff:1173,forgotten,forget,Zapomněl,zapomenout,pf
en:Kafka-Proces:0:shuff:1161,cs:Kafka-Proces:0:shuff:1173,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1162,cs:Kafka-Proces:0:shuff:1174,tell,tell,povědět,povědět,pf
en:Kafka-Proces:0:shuff:1163,cs:Kafka-Proces:0:shuff:1175,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1164,cs:Kafka-Proces:0:shuff:1176,speaking,speak,Mluvil,mluvit,impf
en:Kafka-Proces:0:shuff:1167,cs:Kafka-Proces:0:shuff:1179,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1168,cs:Kafka-Proces:0:shuff:1180,imitated,imitate,napodobit,napodobit,pf
en:Kafka-Proces:0:shuff:1169,cs:Kafka-Proces:0:shuff:1181,thought,think,pomyslel,pomyslet,pf
en:Kafka-Proces:0:shuff:1173,cs:Kafka-Proces:0:shuff:1187,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1173,cs:Kafka-Proces:0:shuff:1187,want,want,chci,chtít,impf
en:Kafka-Proces:0:shuff:1173,cs:Kafka-Proces:0:shuff:1187,explain,explain,vysvětlila,vysvětlit,pf
en:Kafka-Proces:0:shuff:1174,cs:Kafka-Proces:0:shuff:1188,wanted,want,chtěla,chtít,impf
en:Kafka-Proces:0:shuff:1174,cs:Kafka-Proces:0:shuff:1188,kiss,kiss,políbit,políbit,pf
en:Kafka-Proces:0:shuff:1176,cs:Kafka-Proces:0:shuff:1191,defend,defend,hájil,hájit,impf
en:Kafka-Proces:0:shuff:1177,cs:Kafka-Proces:0:shuff:1192,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1177,cs:Kafka-Proces:0:shuff:1192,forgetting,forget,zapomněl,zapomenout,pf
en:Kafka-Proces:0:shuff:1180,cs:Kafka-Proces:0:shuff:1196,like,like,líbí,líbit,impf
en:Kafka-Proces:0:shuff:1180,cs:Kafka-Proces:0:shuff:1196,give,give,dám,dát,pf
en:Kafka-Proces:0:shuff:1181,cs:Kafka-Proces:0:shuff:1197,painted,paint,namaloval,namalovat,pf
en:Kafka-Proces:0:shuff:1183,cs:Kafka-Proces:0:shuff:1199,acquit,acquit,osvobodit,osvobodit,pf
en:Kafka-Proces:0:shuff:1183,cs:Kafka-Proces:0:shuff:1199,do,do,učiní,učinit,pf
en:Kafka-Proces:0:shuff:1185,cs:Kafka-Proces:0:shuff:1201,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1186,cs:Kafka-Proces:0:shuff:1202,started,start,začíná,začínat,impf
en:Kafka-Proces:0:shuff:1186,cs:Kafka-Proces:0:shuff:1202,carrying,carry,nosil,nosit,impf
en:Kafka-Proces:0:shuff:1186,cs:Kafka-Proces:0:shuff:1202,carrying,carry,nosil,nosit,impf
en:Kafka-Proces:0:shuff:1186,cs:Kafka-Proces:0:shuff:1202,carrying,carry,čekal,čekat,impf
en:Kafka-Proces:0:shuff:1186,cs:Kafka-Proces:0:shuff:1202,carrying,carry,čekal,čekat,impf
en:Kafka-Proces:0:shuff:1186,cs:Kafka-Proces:0:shuff:1202,carrying,carry,nosí,nosit,impf
en:Kafka-Proces:0:shuff:1186,cs:Kafka-Proces:0:shuff:1202,carrying,carry,nosí,nosit,impf
en:Kafka-Proces:0:shuff:1189,cs:Kafka-Proces:0:shuff:1204,speak,speak,promluvit,promluvit,pf
en:Kafka-Proces:0:shuff:1191,cs:Kafka-Proces:0:shuff:1206,leave,leave,necháš,nechat,pf
en:Kafka-Proces:0:shuff:1191,cs:Kafka-Proces:0:shuff:1206,waiting,wait,čekat,čekat,impf
en:Kafka-Proces:0:shuff:1194,cs:Kafka-Proces:0:shuff:1209,asked,ask,zeptal,zeptat,pf
en:Kafka-Proces:0:shuff:1194,cs:Kafka-Proces:0:shuff:1209,looked,look,podíval,podívat,pf
en:Kafka-Proces:0:shuff:1196,cs:Kafka-Proces:0:shuff:1212,noticed,notice,nevšiml,všimnout,pf
en:Kafka-Proces:0:shuff:1196,cs:Kafka-Proces:0:shuff:1212,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1196,cs:Kafka-Proces:0:shuff:1212,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1196,cs:Kafka-Proces:0:shuff:1212,made,make,působit,působit,impf
en:Kafka-Proces:0:shuff:1197,cs:Kafka-Proces:0:shuff:1213,mentioned,mention,uvedl,uvést,pf
en:Kafka-Proces:0:shuff:1201,cs:Kafka-Proces:0:shuff:1216,sees,see,vidí,vidět,impf
en:Kafka-Proces:0:shuff:1202,cs:Kafka-Proces:0:shuff:1217,substantiated,substantiate,odůvodněno,odůvodnit,pf
en:Kafka-Proces:0:shuff:1202,cs:Kafka-Proces:0:shuff:1217,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1202,cs:Kafka-Proces:0:shuff:1217,repeating,repeat,opakoval,opakovat,impf
en:Kafka-Proces:0:shuff:1205,cs:Kafka-Proces:0:shuff:1219,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1207,cs:Kafka-Proces:0:shuff:1221,took,take,vzala,vzít,pf
en:Kafka-Proces:0:shuff:1207,cs:Kafka-Proces:0:shuff:1221,leaning,lean,opřena,opřít,pf
en:Kafka-Proces:0:shuff:1207,cs:Kafka-Proces:0:shuff:1221,took,take,vedl,vést,impf
en:Kafka-Proces:0:shuff:1207,cs:Kafka-Proces:0:shuff:1221,led,lead,vedl,vést,impf
en:Kafka-Proces:0:shuff:1208,cs:Kafka-Proces:0:shuff:1222,close,close,zavřít,zavřít,pf
en:Kafka-Proces:0:shuff:1208,cs:Kafka-Proces:0:shuff:1222,clean,clean,očistit,očistit,pf
en:Kafka-Proces:0:shuff:1208,cs:Kafka-Proces:0:shuff:1222,tired,tire,unaven,unavit,pf
en:Kafka-Proces:0:shuff:1208,cs:Kafka-Proces:0:shuff:1222,clean,clean,očistil,očistit,pf
en:Kafka-Proces:0:shuff:1209,cs:Kafka-Proces:0:shuff:1223,heard,hear,zaslechl,zaslechnout,pf
en:Kafka-Proces:0:shuff:1213,cs:Kafka-Proces:0:shuff:1228,looked,look,díval,dívat,impf
en:Kafka-Proces:0:shuff:1214,cs:Kafka-Proces:0:shuff:1229,hung,hang,visel,viset,impf
en:Kafka-Proces:0:shuff:1214,cs:Kafka-Proces:0:shuff:1229,casting,cast,vrhal,vrhat,impf
en:Kafka-Proces:0:shuff:1214,cs:Kafka-Proces:0:shuff:1229,lighting,light,osvětlovalo,osvětlovat,impf
en:Kafka-Proces:0:shuff:1215,cs:Kafka-Proces:0:shuff:1230,wanted,want,chtěl,chtít,impf
en:Kafka-Proces:0:shuff:1215,cs:Kafka-Proces:0:shuff:1230,wanted,want,chtěl,chtít,impf
en:Kafka-Proces:0:shuff:1216,cs:Kafka-Proces:0:shuff:1231,get,get,dosáhnout,dosáhnout,pf
en:Kafka-Proces:0:shuff:1216,cs:Kafka-Proces:0:shuff:1231,take,take,vyžaduje,vyžadovat,impf
en:Kafka-Proces:0:shuff:1216,cs:Kafka-Proces:0:shuff:1231,takes,take,vyžaduje,vyžadovat,impf
en:Kafka-Proces:0:shuff:1218,cs:Kafka-Proces:0:shuff:1233,want,want,přál,přát,impf
en:Kafka-Proces:0:shuff:1218,cs:Kafka-Proces:0:shuff:1233,write,write,napíšu,napsat,pf
en:Kafka-Proces:0:shuff:1220,cs:Kafka-Proces:0:shuff:1235,spoils,spoil,pokazí,pokazit,pf
en:Kafka-Proces:0:shuff:1221,cs:Kafka-Proces:0:shuff:1236,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1221,cs:Kafka-Proces:0:shuff:1236,understand,understand,nechápu,chápat,impf
en:Kafka-Proces:0:shuff:1222,cs:Kafka-Proces:0:shuff:1237,regret,regret,nelituji,litovat,impf
en:Kafka-Proces:0:shuff:1222,cs:Kafka-Proces:0:shuff:1237,showed,show,ukázalo,ukázat,pf
en:Kafka-Proces:0:shuff:1222,cs:Kafka-Proces:0:shuff:1237,devote,devote,věnoval,věnovat,impf
en:Kafka-Proces:0:shuff:1222,cs:Kafka-Proces:0:shuff:1237,take,take,převzal,převzít,pf
en:Kafka-Proces:0:shuff:1223,cs:Kafka-Proces:0:shuff:1238,expressed,express,vyjádřeno,vyjádřit,pf
en:Kafka-Proces:0:shuff:1226,cs:Kafka-Proces:0:shuff:1240,did,do,šla,jít,impf
en:Kafka-Proces:0:shuff:1226,cs:Kafka-Proces:0:shuff:1240,trust,trust,nedůvěřovala,důvěřovat,impf
en:Kafka-Proces:0:shuff:1227,cs:Kafka-Proces:0:shuff:1241,opened,open,otevřely,otevřít,pf
en:Kafka-Proces:0:shuff:1227,cs:Kafka-Proces:0:shuff:1241,entered,enter,vešel,vejít,pf
en:Kafka-Proces:0:shuff:1228,cs:Kafka-Proces:0:shuff:1242,locked,lock,zamykal,zamykat,impf
en:Kafka-Proces:0:shuff:1228,cs:Kafka-Proces:0:shuff:1242,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1229,cs:Kafka-Proces:0:shuff:1243,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1232,cs:Kafka-Proces:0:shuff:1247,asked,ask,ptal,ptát,impf
en:Kafka-Proces:0:shuff:1233,cs:Kafka-Proces:0:shuff:1248,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1233,cs:Kafka-Proces:0:shuff:1248,laughing,laugh,zasmál,zasmát,pf
en:Kafka-Proces:0:shuff:1233,cs:Kafka-Proces:0:shuff:1248,laugh,laugh,zasmál,zasmát,pf
en:Kafka-Proces:0:shuff:1233,cs:Kafka-Proces:0:shuff:1248,passed,pass,přešel,přejít,pf
en:Kafka-Proces:0:shuff:1234,cs:Kafka-Proces:0:shuff:1249,look,look,podívejte,podívat,pf
en:Kafka-Proces:0:shuff:1234,cs:Kafka-Proces:0:shuff:1249,sitting,sit,sedí,sedět,impf
en:Kafka-Proces:0:shuff:1237,cs:Kafka-Proces:0:shuff:1251,explain,explain,vysvětlit,vysvětlit,pf
en:Kafka-Proces:0:shuff:1237,cs:Kafka-Proces:0:shuff:1251,said,say,řekla,říci,pf
en:Kafka-Proces:0:shuff:1239,cs:Kafka-Proces:0:shuff:1253,knocked,knock,zaklepal,zaklepat,pf
en:Kafka-Proces:0:shuff:1239,cs:Kafka-Proces:0:shuff:1253,knocking,knock,zaklepal,zaklepat,pf
en:Kafka-Proces:0:shuff:1239,cs:Kafka-Proces:0:shuff:1253,opened,open,otevřel,otevřít,pf
en:Kafka-Proces:0:shuff:1239,cs:Kafka-Proces:0:shuff:1253,doing,do,dělá,dělat,impf
en:Kafka-Proces:0:shuff:1244,cs:Kafka-Proces:0:shuff:1259,glimpsed,glimpse,nezahlédl,zahlédnout,pf
en:Kafka-Proces:0:shuff:1244,cs:Kafka-Proces:0:shuff:1259,looking,look,hledá,hledat,impf
en:Kafka-Proces:0:shuff:1247,cs:Kafka-Proces:0:shuff:1263,sat,sit,Seděli,sedět,impf
en:Kafka-Proces:0:shuff:1247,cs:Kafka-Proces:0:shuff:1263,sat,sit,Seděli,sedět,impf
en:Kafka-Proces:0:shuff:1247,cs:Kafka-Proces:0:shuff:1263,knocked,knock,vrazili,vrazit,pf
en:Kafka-Proces:0:shuff:1247,cs:Kafka-Proces:0:shuff:1263,turned,turn,otočili,otočit,pf
en:Kafka-Proces:0:shuff:1247,cs:Kafka-Proces:0:shuff:1263,bend,bend,otočili,otočit,pf
en:Kafka-Proces:0:shuff:1247,cs:Kafka-Proces:0:shuff:1263,forced,force,nutil,nutit,impf
en:Kafka-Proces:0:shuff:1247,cs:Kafka-Proces:0:shuff:1263,wanted,want,chtěl,chtít,impf
en:Kafka-Proces:0:shuff:1247,cs:Kafka-Proces:0:shuff:1263,hear,hear,slyšet,slyšet,impf
en:Kafka-Proces:0:shuff:1248,cs:Kafka-Proces:0:shuff:1264,called,call,zavolal,zavolat,pf
en:Kafka-Proces:0:shuff:1251,cs:Kafka-Proces:0:shuff:1266,speeding,speed,urychlil,urychlit,pf
en:Kafka-Proces:0:shuff:1251,cs:Kafka-Proces:0:shuff:1266,forget,forget,zapomněli,zapomenout,pf
en:Kafka-Proces:0:shuff:1251,cs:Kafka-Proces:0:shuff:1266,make,make,přinutit,přinutit,pf
en:Kafka-Proces:0:shuff:1252,cs:Kafka-Proces:0:shuff:1267,called,call,zvolal,zvolat,pf
en:Kafka-Proces:0:shuff:1252,cs:Kafka-Proces:0:shuff:1267,raising,raise,zvedl,zvednout,pf
en:Kafka-Proces:0:shuff:1254,cs:Kafka-Proces:0:shuff:1269,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1254,cs:Kafka-Proces:0:shuff:1269,wrenching,wrench,vytrhl,vytrhnout,pf
en:Kafka-Proces:0:shuff:1254,cs:Kafka-Proces:0:shuff:1269,said,say,mluvíš,mluvit,impf
en:Kafka-Proces:0:shuff:1255,cs:Kafka-Proces:0:shuff:1270,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1255,cs:Kafka-Proces:0:shuff:1270,told,tell,řekl,říci,pf
en:Kafka-Proces:0:shuff:1255,cs:Kafka-Proces:0:shuff:1270,said,say,mluvil,mluvit,impf
en:Kafka-Proces:0:shuff:1255,cs:Kafka-Proces:0:shuff:1270,told,tell,mluvil,mluvit,impf
en:Kafka-Proces:0:shuff:1256,cs:Kafka-Proces:0:shuff:1271,want,want,nepřál,přát,impf
en:Kafka-Proces:0:shuff:1256,cs:Kafka-Proces:0:shuff:1271,want,want,nepřál,přát,impf
en:Kafka-Proces:0:shuff:1256,cs:Kafka-Proces:0:shuff:1271,come,come,přišla,přijít,pf
en:Kafka-Proces:0:shuff:1256,cs:Kafka-Proces:0:shuff:1271,want,want,nechtěl,chtít,impf
en:Kafka-Proces:0:shuff:1256,cs:Kafka-Proces:0:shuff:1271,want,want,nechtěl,chtít,impf
en:Kafka-Proces:0:shuff:1256,cs:Kafka-Proces:0:shuff:1271,irritated,irritate,zlobil,zlobit,impf
en:Kafka-Proces:0:shuff:1256,cs:Kafka-Proces:0:shuff:1271,give,give,podala,podat,pf
en:Kafka-Proces:0:shuff:1257,cs:Kafka-Proces:0:shuff:1272,thought,think,Myslel,myslet,impf
en:Kafka-Proces:0:shuff:1257,cs:Kafka-Proces:0:shuff:1272,think,think,Myslel,myslet,impf
en:Kafka-Proces:0:shuff:1257,cs:Kafka-Proces:0:shuff:1272,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1258,cs:Kafka-Proces:0:shuff:1273,called,call,zvolal,zvolat,pf
en:Kafka-Proces:0:shuff:1259,cs:Kafka-Proces:0:shuff:1274,want,want,chceš,chtít,impf
en:Kafka-Proces:0:shuff:1259,cs:Kafka-Proces:0:shuff:1274,lose,lose,prohrát,prohrát,pf
en:Kafka-Proces:0:shuff:1260,cs:Kafka-Proces:0:shuff:1275,went,go,šel,jít,impf
en:Kafka-Proces:0:shuff:1260,cs:Kafka-Proces:0:shuff:1275,went,go,šel,jít,impf
en:Kafka-Proces:0:shuff:1260,cs:Kafka-Proces:0:shuff:1275,leant,lean,naklonil,naklonit,pf
en:Kafka-Proces:0:shuff:1262,cs:Kafka-Proces:0:shuff:1277,saw,see,viděl,vidět,impf
en:Kafka-Proces:0:shuff:1262,cs:Kafka-Proces:0:shuff:1277,guessed,guess,uhodl,uhodnout,pf
en:Kafka-Proces:0:shuff:1263,cs:Kafka-Proces:0:shuff:1278,lost,lose,ztracen,ztratit,pf
en:Kafka-Proces:0:shuff:1265,cs:Kafka-Proces:0:shuff:1280,went,go,šel,jít,impf
en:Kafka-Proces:0:shuff:1265,cs:Kafka-Proces:0:shuff:1280,followed,follow,provázen,provázet,impf
en:Kafka-Proces:0:shuff:1265,cs:Kafka-Proces:0:shuff:1280,turned,turn,obrácen,obrátit,pf
en:Kafka-Proces:0:shuff:1266,cs:Kafka-Proces:0:shuff:1281,remained,remain,zůstal,zůstat,pf
en:Kafka-Proces:0:shuff:1271,cs:Kafka-Proces:0:shuff:1285,Wrap,wrap,Zabalte,zabalit,pf
en:Kafka-Proces:0:shuff:1271,cs:Kafka-Proces:0:shuff:1285,called,call,přijde,přijít,pf
en:Kafka-Proces:0:shuff:1271,cs:Kafka-Proces:0:shuff:1285,come,come,přijde,přijít,pf
en:Kafka-Proces:0:shuff:1272,cs:Kafka-Proces:0:shuff:1286,said,say,řekl,říci,pf
en:Kafka-Proces:0:shuff:1273,cs:Kafka-Proces:0:shuff:1287,expect,expect,Doufám,doufat,impf
en:Kafka-Proces:0:shuff:1273,cs:Kafka-Proces:0:shuff:1287,find,find,opatřit,opatřit,pf
en:Kafka-Proces:0:shuff:1273,cs:Kafka-Proces:0:shuff:1287,go,go,půjde,jít,impf
en:Kafka-Proces:0:shuff:1275,cs:Kafka-Proces:0:shuff:1289,sent,send,poslal,poslat,pf
en:Kafka-Proces:0:shuff:1278,cs:Kafka-Proces:0:shuff:1291,wanted,want,chtěla,chtít,impf
en:Kafka-Proces:0:shuff:1278,cs:Kafka-Proces:0:shuff:1291,tell,tell,povědět,povědět,pf
en:Kafka-Proces:0:shuff:1279,cs:Kafka-Proces:0:shuff:1292,completed,complete,vykonal,vykonat,pf
en:Kafka-Proces:0:shuff:1281,cs:Kafka-Proces:0:shuff:1294,disturb,disturb,porušit,porušit,pf
en:Kafka-Proces:0:shuff:1281,cs:Kafka-Proces:0:shuff:1294,staying,stay,zůstat,zůstat,pf
