en:siddons-bezpec_vysiny:0:shuff:2,cs:siddons-bezpec_vysiny:0:shuff:3,work,work,Pracujete,pracovat,impf
en:siddons-bezpec_vysiny:0:shuff:1394,cs:siddons-bezpec_vysiny:0:shuff:1699,gazed,gaze,zíral,zírat,impf
en:siddons-bezpec_vysiny:0:shuff:1395,cs:siddons-bezpec_vysiny:0:shuff:1700,say,say,řekne,říci,pf
en:siddons-bezpec_vysiny:0:shuff:1395,cs:siddons-bezpec_vysiny:0:shuff:1700,said,say,řekne,říci,pf
en:siddons-bezpec_vysiny:0:shuff:1399,cs:siddons-bezpec_vysiny:0:shuff:1704,set,set,Nezařídil,zařídit,pf
en:siddons-bezpec_vysiny:0:shuff:1400,cs:siddons-bezpec_vysiny:0:shuff:1705,said,say,odpověděl,odpovědět,pf
en:siddons-bezpec_vysiny:0:shuff:1403,cs:siddons-bezpec_vysiny:0:shuff:1709,objected,object,nenamítal,namítat,impf
en:siddons-bezpec_vysiny:0:shuff:1407,cs:siddons-bezpec_vysiny:0:shuff:1714,said,say,odpověděla,odpovědět,pf
en:siddons-bezpec_vysiny:0:shuff:1409,cs:siddons-bezpec_vysiny:0:shuff:1716,seemed,seem,zdálo,zdát,impf
en:siddons-bezpec_vysiny:0:shuff:1409,cs:siddons-bezpec_vysiny:0:shuff:1716,do,do,udělat,udělat,pf
en:siddons-bezpec_vysiny:0:shuff:1409,cs:siddons-bezpec_vysiny:0:shuff:1716,do,do,udělat,udělat,pf
en:siddons-bezpec_vysiny:0:shuff:1411,cs:siddons-bezpec_vysiny:0:shuff:1718,saved,save,zachránil,zachránit,pf
en:siddons-bezpec_vysiny:0:shuff:1412,cs:siddons-bezpec_vysiny:0:shuff:1719,say,say,Neříká,říkat,impf
en:siddons-bezpec_vysiny:0:shuff:1413,cs:siddons-bezpec_vysiny:0:shuff:1720,wanted,want,chtěl,chtít,impf
en:siddons-bezpec_vysiny:0:shuff:1413,cs:siddons-bezpec_vysiny:0:shuff:1720,done,do,udělala,udělat,pf
en:siddons-bezpec_vysiny:0:shuff:1415,cs:siddons-bezpec_vysiny:0:shuff:1723,saw,see,Viděla,vidět,impf
en:siddons-bezpec_vysiny:0:shuff:1425,cs:siddons-bezpec_vysiny:0:shuff:1734,rains,rain,neprší,pršet,impf
en:siddons-bezpec_vysiny:0:shuff:1426,cs:siddons-bezpec_vysiny:0:shuff:1735,see,see,postarám,postarat,pf
en:siddons-bezpec_vysiny:0:shuff:1427,cs:siddons-bezpec_vysiny:0:shuff:1736,sleeping,sleep,spát,spát,impf
en:siddons-bezpec_vysiny:0:shuff:1431,cs:siddons-bezpec_vysiny:0:shuff:1741,lifted,lift,Zvedaly,zvedat,impf
en:siddons-bezpec_vysiny:0:shuff:1434,cs:siddons-bezpec_vysiny:0:shuff:1746,whispered,whisper,zašeptala,zašeptat,pf
en:siddons-bezpec_vysiny:0:shuff:1435,cs:siddons-bezpec_vysiny:0:shuff:1747,mean,mean,nezamýšlela,zamýšlet,impf
en:siddons-bezpec_vysiny:0:shuff:1437,cs:siddons-bezpec_vysiny:0:shuff:1749,stop,stop,přestat,přestat,pf
en:siddons-bezpec_vysiny:0:shuff:1439,cs:siddons-bezpec_vysiny:0:shuff:1752,left,leave,Nechala,nechat,pf
en:siddons-bezpec_vysiny:0:shuff:1439,cs:siddons-bezpec_vysiny:0:shuff:1752,listening,listen,naslouchala,naslouchat,impf
en:siddons-bezpec_vysiny:0:shuff:1440,cs:siddons-bezpec_vysiny:0:shuff:1753,deepened,deepen,prohloubil,prohloubit,pf
en:siddons-bezpec_vysiny:0:shuff:1442,cs:siddons-bezpec_vysiny:0:shuff:1755,felt,feel,ucítila,ucítit,pf
en:siddons-bezpec_vysiny:0:shuff:1442,cs:siddons-bezpec_vysiny:0:shuff:1755,felt,feel,ucítila,ucítit,pf
en:siddons-bezpec_vysiny:0:shuff:1442,cs:siddons-bezpec_vysiny:0:shuff:1755,felt,feel,cítila,cítit,impf
en:siddons-bezpec_vysiny:0:shuff:1442,cs:siddons-bezpec_vysiny:0:shuff:1755,felt,feel,cítila,cítit,impf
en:siddons-bezpec_vysiny:0:shuff:1447,cs:siddons-bezpec_vysiny:0:shuff:1761,called,call,zavolal,zavolat,pf
en:siddons-bezpec_vysiny:0:shuff:1447,cs:siddons-bezpec_vysiny:0:shuff:1761,asked,ask,požádal,požádat,pf
en:siddons-bezpec_vysiny:0:shuff:1447,cs:siddons-bezpec_vysiny:0:shuff:1761,wear,wear,měla,mít,impf
en:siddons-bezpec_vysiny:0:shuff:1452,cs:siddons-bezpec_vysiny:0:shuff:1768,heard,hear,Zaslechla,zaslechnout,pf
en:siddons-bezpec_vysiny:0:shuff:1452,cs:siddons-bezpec_vysiny:0:shuff:1768,seemed,seem,zdály,zdát,impf
en:siddons-bezpec_vysiny:0:shuff:1455,cs:siddons-bezpec_vysiny:0:shuff:1771,picked,pick,vzal,vzít,pf
en:siddons-bezpec_vysiny:0:shuff:1458,cs:siddons-bezpec_vysiny:0:shuff:1774,sat,sit,seděla,sedět,impf
en:siddons-bezpec_vysiny:0:shuff:1458,cs:siddons-bezpec_vysiny:0:shuff:1774,felt,feel,vycítila,vycítit,pf
en:siddons-bezpec_vysiny:0:shuff:1459,cs:siddons-bezpec_vysiny:0:shuff:1775,asked,ask,otázala,otázat,pf
en:siddons-bezpec_vysiny:0:shuff:1460,cs:siddons-bezpec_vysiny:0:shuff:1776,lay,lie,Ležela,ležet,impf
en:siddons-bezpec_vysiny:0:shuff:1466,cs:siddons-bezpec_vysiny:0:shuff:1785,stood,stand,měla,mít,impf
en:siddons-bezpec_vysiny:0:shuff:1471,cs:siddons-bezpec_vysiny:0:shuff:1794,said,say,nemluvil,mluvit,impf
en:siddons-bezpec_vysiny:0:shuff:1472,cs:siddons-bezpec_vysiny:0:shuff:1795,help,help,pomáhat,pomáhat,impf
en:siddons-bezpec_vysiny:0:shuff:1473,cs:siddons-bezpec_vysiny:0:shuff:1796,say,say,Řekl,říci,pf
en:siddons-bezpec_vysiny:0:shuff:1473,cs:siddons-bezpec_vysiny:0:shuff:1796,said,say,Řekl,říci,pf
en:siddons-bezpec_vysiny:0:shuff:1474,cs:siddons-bezpec_vysiny:0:shuff:1797,hope,hope,doufám,doufat,impf
en:siddons-bezpec_vysiny:0:shuff:1474,cs:siddons-bezpec_vysiny:0:shuff:1797,wear,wear,unaví,unavit,pf
en:siddons-bezpec_vysiny:0:shuff:1475,cs:siddons-bezpec_vysiny:0:shuff:1798,take,take,snesu,snést,pf
en:siddons-bezpec_vysiny:0:shuff:1476,cs:siddons-bezpec_vysiny:0:shuff:1799,hear,hear,neslyšel,slyšet,impf
en:siddons-bezpec_vysiny:0:shuff:1477,cs:siddons-bezpec_vysiny:0:shuff:1800,smiling,smile,usmívala,usmívat,impf
en:siddons-bezpec_vysiny:0:shuff:1483,cs:siddons-bezpec_vysiny:0:shuff:1807,thought,think,myslela,myslet,impf
en:siddons-bezpec_vysiny:0:shuff:1483,cs:siddons-bezpec_vysiny:0:shuff:1807,saw,see,spatřila,spatřit,pf
en:siddons-bezpec_vysiny:0:shuff:1484,cs:siddons-bezpec_vysiny:0:shuff:1808,say,say,řekněte,říci,pf
en:siddons-bezpec_vysiny:0:shuff:1487,cs:siddons-bezpec_vysiny:0:shuff:1811,said,say,řekl,říci,pf
en:siddons-bezpec_vysiny:0:shuff:1489,cs:siddons-bezpec_vysiny:0:shuff:1813,drinks,drink,pije,pít,impf
en:siddons-bezpec_vysiny:0:shuff:1491,cs:siddons-bezpec_vysiny:0:shuff:1815,said,say,prohlásil,prohlásit,pf
en:siddons-bezpec_vysiny:0:shuff:1492,cs:siddons-bezpec_vysiny:0:shuff:1816,feel,feel,cítila,cítit,impf
en:siddons-bezpec_vysiny:0:shuff:1502,cs:siddons-bezpec_vysiny:0:shuff:1830,want,want,chtěl,chtít,impf
en:siddons-bezpec_vysiny:0:shuff:1503,cs:siddons-bezpec_vysiny:0:shuff:1831,hear,hear,Slyšel,slyšet,impf
en:siddons-bezpec_vysiny:0:shuff:1505,cs:siddons-bezpec_vysiny:0:shuff:1833,whispered,whisper,zašeptala,zašeptat,pf
en:siddons-bezpec_vysiny:0:shuff:1505,cs:siddons-bezpec_vysiny:0:shuff:1833,stir,stir,nepohnul,pohnout,pf
en:siddons-bezpec_vysiny:0:shuff:1506,cs:siddons-bezpec_vysiny:0:shuff:1834,pulled,pull,vytáhla,vytáhnout,pf
en:siddons-bezpec_vysiny:0:shuff:1511,cs:siddons-bezpec_vysiny:0:shuff:1841,stop,stop,přestanou,přestat,pf
en:siddons-bezpec_vysiny:0:shuff:1515,cs:siddons-bezpec_vysiny:0:shuff:1847,did,do,Dělali,dělat,impf
en:siddons-bezpec_vysiny:0:shuff:1515,cs:siddons-bezpec_vysiny:0:shuff:1847,managed,manage,podařilo,podařit,pf
en:siddons-bezpec_vysiny:0:shuff:1519,cs:siddons-bezpec_vysiny:0:shuff:1851,handle,handle,zvládnu,zvládnout,pf
en:siddons-bezpec_vysiny:0:shuff:1520,cs:siddons-bezpec_vysiny:0:shuff:1852,read,read,číst,číst,impf
en:siddons-bezpec_vysiny:0:shuff:1523,cs:siddons-bezpec_vysiny:0:shuff:1855,accept,accept,přijímáme,přijímat,impf
en:siddons-bezpec_vysiny:0:shuff:1524,cs:siddons-bezpec_vysiny:0:shuff:1856,driven,drive,neřídil,řídit,impf
en:siddons-bezpec_vysiny:0:shuff:1529,cs:siddons-bezpec_vysiny:0:shuff:1861,call,call,Zavoláš,zavolat,pf
en:siddons-bezpec_vysiny:0:shuff:1530,cs:siddons-bezpec_vysiny:0:shuff:1862,turned,turn,Otočila,otočit,pf
en:siddons-bezpec_vysiny:0:shuff:1531,cs:siddons-bezpec_vysiny:0:shuff:1863,burned,burn,hořela,hořet,impf
en:siddons-bezpec_vysiny:0:shuff:1532,cs:siddons-bezpec_vysiny:0:shuff:1864,like,like,Chce,chtít,impf
en:siddons-bezpec_vysiny:0:shuff:1532,cs:siddons-bezpec_vysiny:0:shuff:1864,said,say,mluvit,mluvit,impf
en:siddons-bezpec_vysiny:0:shuff:1535,cs:siddons-bezpec_vysiny:0:shuff:1868,meeting,meet,sešli,sejít,pf
en:siddons-bezpec_vysiny:0:shuff:1540,cs:siddons-bezpec_vysiny:0:shuff:1874,turned,turn,otočila,otočit,pf
en:siddons-bezpec_vysiny:0:shuff:1540,cs:siddons-bezpec_vysiny:0:shuff:1874,turned,turn,zamířila,zamířit,pf
en:siddons-bezpec_vysiny:0:shuff:1545,cs:siddons-bezpec_vysiny:0:shuff:1879,beginning,begin,začínalo,začínat,impf
en:siddons-bezpec_vysiny:0:shuff:1546,cs:siddons-bezpec_vysiny:0:shuff:1880,said,say,říkal,říkat,impf
en:siddons-bezpec_vysiny:0:shuff:1548,cs:siddons-bezpec_vysiny:0:shuff:1883,speak,speak,neřekla,říci,pf
en:siddons-bezpec_vysiny:0:shuff:1553,cs:siddons-bezpec_vysiny:0:shuff:1888,made,make,udělal,udělat,pf
en:siddons-bezpec_vysiny:0:shuff:1554,cs:siddons-bezpec_vysiny:0:shuff:1889,enables,enable,umožňuje,umožňovat,impf
en:siddons-bezpec_vysiny:0:shuff:1556,cs:siddons-bezpec_vysiny:0:shuff:1891,love,love,Milujete,milovat,impf
en:siddons-bezpec_vysiny:0:shuff:1557,cs:siddons-bezpec_vysiny:0:shuff:1892,said,say,říct,říci,pf
en:siddons-bezpec_vysiny:0:shuff:1557,cs:siddons-bezpec_vysiny:0:shuff:1892,love,love,nemiluju,milovat,impf
en:siddons-bezpec_vysiny:0:shuff:1557,cs:siddons-bezpec_vysiny:0:shuff:1892,said,say,prohlásil,prohlásit,pf
en:siddons-bezpec_vysiny:0:shuff:1559,cs:siddons-bezpec_vysiny:0:shuff:1894,need,need,potřebuju,potřebovat,impf
en:siddons-bezpec_vysiny:0:shuff:1562,cs:siddons-bezpec_vysiny:0:shuff:1897,answer,answer,Neodpověděla,odpovědět,pf
en:siddons-bezpec_vysiny:0:shuff:1566,cs:siddons-bezpec_vysiny:0:shuff:1901,noticed,notice,nezahlédla,zahlédnout,pf
en:siddons-bezpec_vysiny:0:shuff:1571,cs:siddons-bezpec_vysiny:0:shuff:1909,leaned,lean,opřela,opřít,pf
en:siddons-bezpec_vysiny:0:shuff:1574,cs:siddons-bezpec_vysiny:0:shuff:1913,rose,rise,Zdvihal,zdvihat,impf
en:siddons-bezpec_vysiny:0:shuff:1576,cs:siddons-bezpec_vysiny:0:shuff:1915,hunted,hunt,lovilo,lovit,impf
en:siddons-bezpec_vysiny:0:shuff:1581,cs:siddons-bezpec_vysiny:0:shuff:1921,sang,sing,zpíval,zpívat,impf
en:siddons-bezpec_vysiny:0:shuff:1582,cs:siddons-bezpec_vysiny:0:shuff:1922,said,say,prohlásil,prohlásit,pf
en:siddons-bezpec_vysiny:0:shuff:1584,cs:siddons-bezpec_vysiny:0:shuff:1924,said,say,řekla,říci,pf
en:siddons-bezpec_vysiny:0:shuff:1585,cs:siddons-bezpec_vysiny:0:shuff:1925,welcomed,welcome,uvítala,uvítat,pf
en:siddons-bezpec_vysiny:0:shuff:1587,cs:siddons-bezpec_vysiny:0:shuff:1928,tell,tell,povím,povědět,pf
en:siddons-bezpec_vysiny:0:shuff:1587,cs:siddons-bezpec_vysiny:0:shuff:1928,see,see,uvidím,uvidět,pf
en:siddons-bezpec_vysiny:0:shuff:1597,cs:siddons-bezpec_vysiny:0:shuff:1941,serve,serve,sloužila,sloužit,impf
en:siddons-bezpec_vysiny:0:shuff:1599,cs:siddons-bezpec_vysiny:0:shuff:1944,came,come,přišla,přijít,pf
en:siddons-bezpec_vysiny:0:shuff:1603,cs:siddons-bezpec_vysiny:0:shuff:1949,make,make,učinil,učinit,pf
en:siddons-bezpec_vysiny:0:shuff:1607,cs:siddons-bezpec_vysiny:0:shuff:1953,stay,stay,zůstanou,zůstat,pf
en:siddons-bezpec_vysiny:0:shuff:1608,cs:siddons-bezpec_vysiny:0:shuff:1954,stay,stay,setrvá,setrvat,pf
en:siddons-bezpec_vysiny:0:shuff:1613,cs:siddons-bezpec_vysiny:0:shuff:1961,think,think,myslím,myslet,impf
en:siddons-bezpec_vysiny:0:shuff:1613,cs:siddons-bezpec_vysiny:0:shuff:1961,noticed,notice,povšiml,povšimnout,pf
en:siddons-bezpec_vysiny:0:shuff:1614,cs:siddons-bezpec_vysiny:0:shuff:1962,hope,hope,Doufám,doufat,impf
en:siddons-bezpec_vysiny:0:shuff:1617,cs:siddons-bezpec_vysiny:0:shuff:1965,stopped,stop,Zarazila,zarazit,pf
en:siddons-bezpec_vysiny:0:shuff:1623,cs:siddons-bezpec_vysiny:0:shuff:1973,turned,turn,otočil,otočit,pf
en:siddons-bezpec_vysiny:0:shuff:1623,cs:siddons-bezpec_vysiny:0:shuff:1973,turned,turn,zamířil,zamířit,pf
en:siddons-bezpec_vysiny:0:shuff:1634,cs:siddons-bezpec_vysiny:0:shuff:1990,met,meet,setkali,setkat,pf
en:siddons-bezpec_vysiny:0:shuff:1635,cs:siddons-bezpec_vysiny:0:shuff:1991,speak,speak,nemluvily,mluvit,impf
en:siddons-bezpec_vysiny:0:shuff:1636,cs:siddons-bezpec_vysiny:0:shuff:1992,introduced,introduce,představili,představit,pf
en:siddons-bezpec_vysiny:0:shuff:1636,cs:siddons-bezpec_vysiny:0:shuff:1992,introduced,introduce,představili,představit,pf
en:siddons-bezpec_vysiny:0:shuff:1638,cs:siddons-bezpec_vysiny:0:shuff:1994,turn,turn,Neobrátil,obrátit,pf
en:siddons-bezpec_vysiny:0:shuff:1639,cs:siddons-bezpec_vysiny:0:shuff:1995,said,say,odpověděla,odpovědět,pf
en:siddons-bezpec_vysiny:0:shuff:1641,cs:siddons-bezpec_vysiny:0:shuff:1999,like,like,chtít,chtít,impf
en:siddons-bezpec_vysiny:0:shuff:1642,cs:siddons-bezpec_vysiny:0:shuff:2000,mean,mean,myslel,myslet,impf
en:siddons-bezpec_vysiny:0:shuff:1644,cs:siddons-bezpec_vysiny:0:shuff:2002,slept,sleep,usnul,usnout,pf
en:siddons-bezpec_vysiny:0:shuff:1645,cs:siddons-bezpec_vysiny:0:shuff:2003,thought,think,Vzpomněla,vzpomenout,pf
en:siddons-bezpec_vysiny:0:shuff:1645,cs:siddons-bezpec_vysiny:0:shuff:2003,thought,think,má,mít,impf
en:siddons-bezpec_vysiny:0:shuff:1653,cs:siddons-bezpec_vysiny:0:shuff:2014,punishing,punish,trestal,trestat,impf
en:siddons-bezpec_vysiny:0:shuff:1655,cs:siddons-bezpec_vysiny:0:shuff:2017,began,begin,začala,začít,pf
en:siddons-bezpec_vysiny:0:shuff:1655,cs:siddons-bezpec_vysiny:0:shuff:2017,revel,revel,libovat,libovat,impf
en:siddons-bezpec_vysiny:0:shuff:1656,cs:siddons-bezpec_vysiny:0:shuff:2018,remember,remember,vzpomínám,vzpomínat,impf
en:siddons-bezpec_vysiny:0:shuff:1660,cs:siddons-bezpec_vysiny:0:shuff:2022,got,get,dostaly,dostat,pf
en:siddons-bezpec_vysiny:0:shuff:1663,cs:siddons-bezpec_vysiny:0:shuff:2026,forget,forget,zapomněl,zapomenout,pf
en:siddons-bezpec_vysiny:0:shuff:1663,cs:siddons-bezpec_vysiny:0:shuff:2026,do,do,provedou,provést,pf
en:siddons-bezpec_vysiny:0:shuff:1664,cs:siddons-bezpec_vysiny:0:shuff:2027,like,like,líbit,líbit,impf
en:siddons-bezpec_vysiny:0:shuff:1669,cs:siddons-bezpec_vysiny:0:shuff:2032,recommend,recommend,doporučit,doporučit,pf
en:siddons-bezpec_vysiny:0:shuff:1674,cs:siddons-bezpec_vysiny:0:shuff:2039,laid,lay,položil,položit,pf
en:siddons-bezpec_vysiny:0:shuff:1674,cs:siddons-bezpec_vysiny:0:shuff:2039,sat,sit,posadil,posadit,pf
en:siddons-bezpec_vysiny:0:shuff:1675,cs:siddons-bezpec_vysiny:0:shuff:2040,get,get,dostat,dostat,pf
en:siddons-bezpec_vysiny:0:shuff:1675,cs:siddons-bezpec_vysiny:0:shuff:2040,said,say,řekla,říci,pf
en:siddons-bezpec_vysiny:0:shuff:1675,cs:siddons-bezpec_vysiny:0:shuff:2040,trying,try,pokusila,pokusit,pf
en:siddons-bezpec_vysiny:0:shuff:1677,cs:siddons-bezpec_vysiny:0:shuff:2042,Excuse,excuse,Promiňte,prominout,pf
en:siddons-bezpec_vysiny:0:shuff:1678,cs:siddons-bezpec_vysiny:0:shuff:2043,staying,stay,bydlíte,bydlet,impf
en:siddons-bezpec_vysiny:0:shuff:1682,cs:siddons-bezpec_vysiny:0:shuff:2047,laughed,laugh,zasmál,zasmát,pf
en:siddons-bezpec_vysiny:0:shuff:1685,cs:siddons-bezpec_vysiny:0:shuff:2050,want,want,Chci,chtít,impf
en:siddons-bezpec_vysiny:0:shuff:1685,cs:siddons-bezpec_vysiny:0:shuff:2050,do,do,udělat,udělat,pf
en:siddons-bezpec_vysiny:0:shuff:1686,cs:siddons-bezpec_vysiny:0:shuff:2051,need,need,nemusíš,muset,impf
en:siddons-bezpec_vysiny:0:shuff:1687,cs:siddons-bezpec_vysiny:0:shuff:2052,like,like,líbí,líbit,impf
en:siddons-bezpec_vysiny:0:shuff:1688,cs:siddons-bezpec_vysiny:0:shuff:2053,love,love,Miluju,milovat,impf
en:siddons-bezpec_vysiny:0:shuff:1690,cs:siddons-bezpec_vysiny:0:shuff:2056,cried,cry,plakala,plakat,impf
en:siddons-bezpec_vysiny:0:shuff:1690,cs:siddons-bezpec_vysiny:0:shuff:2056,hold,hold,držel,držet,impf
en:siddons-bezpec_vysiny:0:shuff:1690,cs:siddons-bezpec_vysiny:0:shuff:2056,soothe,soothe,utěšoval,utěšovat,impf
en:siddons-bezpec_vysiny:0:shuff:1692,cs:siddons-bezpec_vysiny:0:shuff:2058,saw,see,Zahlédla,zahlédnout,pf
en:siddons-bezpec_vysiny:0:shuff:1693,cs:siddons-bezpec_vysiny:0:shuff:2059,thought,think,považovala,považovat,impf
en:siddons-bezpec_vysiny:0:shuff:1693,cs:siddons-bezpec_vysiny:0:shuff:2059,loved,love,milovala,milovat,impf
en:siddons-bezpec_vysiny:0:shuff:1694,cs:siddons-bezpec_vysiny:0:shuff:2060,felt,feel,Cítila,cítit,impf
en:siddons-bezpec_vysiny:0:shuff:1695,cs:siddons-bezpec_vysiny:0:shuff:2061,understood,understand,Rozuměla,rozumět,impf
en:siddons-bezpec_vysiny:0:shuff:1695,cs:siddons-bezpec_vysiny:0:shuff:2061,chose,choose,rozhodli,rozhodnout,pf
en:siddons-bezpec_vysiny:0:shuff:1697,cs:siddons-bezpec_vysiny:0:shuff:2063,open,open,otevřít,otevřít,pf
en:siddons-bezpec_vysiny:0:shuff:1698,cs:siddons-bezpec_vysiny:0:shuff:2064,getting,get,zůstala,zůstat,pf
en:siddons-bezpec_vysiny:0:shuff:1698,cs:siddons-bezpec_vysiny:0:shuff:2064,said,say,řekl,říci,pf
en:siddons-bezpec_vysiny:0:shuff:1699,cs:siddons-bezpec_vysiny:0:shuff:2065,opened,open,otevřela,otevřít,pf
en:siddons-bezpec_vysiny:0:shuff:1700,cs:siddons-bezpec_vysiny:0:shuff:2066,gleaming,gleam,leskly,lesknout,impf
en:siddons-bezpec_vysiny:0:shuff:1700,cs:siddons-bezpec_vysiny:0:shuff:2066,smelling,smell,páchl,páchnout,impf
en:siddons-bezpec_vysiny:0:shuff:1701,cs:siddons-bezpec_vysiny:0:shuff:2067,wish,wish,přála,přát,impf
en:siddons-bezpec_vysiny:0:shuff:1701,cs:siddons-bezpec_vysiny:0:shuff:2067,seen,see,neviděla,vidět,impf
en:siddons-bezpec_vysiny:0:shuff:1702,cs:siddons-bezpec_vysiny:0:shuff:2068,changes,change,změní,změnit,pf
en:siddons-bezpec_vysiny:0:shuff:1704,cs:siddons-bezpec_vysiny:0:shuff:2070,awoke,awake,vzbudila,vzbudit,pf
en:siddons-bezpec_vysiny:0:shuff:1710,cs:siddons-bezpec_vysiny:0:shuff:2076,turned,turn,změnilo,změnit,pf
en:siddons-bezpec_vysiny:0:shuff:1711,cs:siddons-bezpec_vysiny:0:shuff:2077,said,say,pronesl,pronést,pf
en:siddons-bezpec_vysiny:0:shuff:1714,cs:siddons-bezpec_vysiny:0:shuff:2081,mistake,mistake,splést,splést,pf
en:siddons-bezpec_vysiny:0:shuff:1716,cs:siddons-bezpec_vysiny:0:shuff:2084,carried,carry,Neměl,mít,impf
en:siddons-bezpec_vysiny:0:shuff:1723,cs:siddons-bezpec_vysiny:0:shuff:2093,becoming,become,slušelo,slušet,impf
en:siddons-bezpec_vysiny:0:shuff:1724,cs:siddons-bezpec_vysiny:0:shuff:2094,waking,wake,probudila,probudit,pf
en:siddons-bezpec_vysiny:0:shuff:1728,cs:siddons-bezpec_vysiny:0:shuff:2098,chose,choose,zvolila,zvolit,pf
en:siddons-bezpec_vysiny:0:shuff:1728,cs:siddons-bezpec_vysiny:0:shuff:2098,born,bear,zrodila,zrodit,pf
en:siddons-bezpec_vysiny:0:shuff:1732,cs:siddons-bezpec_vysiny:0:shuff:2102,turned,turn,Obrátila,obrátit,pf
en:siddons-bezpec_vysiny:0:shuff:1732,cs:siddons-bezpec_vysiny:0:shuff:2102,go,go,odejdu,odejít,pf
en:siddons-bezpec_vysiny:0:shuff:1733,cs:siddons-bezpec_vysiny:0:shuff:2103,waited,wait,čekat,čekat,impf
en:siddons-bezpec_vysiny:0:shuff:1741,cs:siddons-bezpec_vysiny:0:shuff:2112,like,like,Nechci,chtít,impf
en:siddons-bezpec_vysiny:0:shuff:1741,cs:siddons-bezpec_vysiny:0:shuff:2112,ease,ease,uklidní,uklidnit,pf
en:siddons-bezpec_vysiny:0:shuff:1742,cs:siddons-bezpec_vysiny:0:shuff:2113,trying,try,pokusit,pokusit,pf
en:siddons-bezpec_vysiny:0:shuff:1742,cs:siddons-bezpec_vysiny:0:shuff:2113,pay,pay,platit,platit,impf
en:siddons-bezpec_vysiny:0:shuff:1743,cs:siddons-bezpec_vysiny:0:shuff:2114,stopped,stop,přestali,přestat,pf
en:siddons-bezpec_vysiny:0:shuff:1746,cs:siddons-bezpec_vysiny:0:shuff:2119,stayed,stay,zůstali,zůstat,pf
en:siddons-bezpec_vysiny:0:shuff:1746,cs:siddons-bezpec_vysiny:0:shuff:2119,pressed,press,tiskli,tisknout,impf
en:siddons-bezpec_vysiny:0:shuff:1752,cs:siddons-bezpec_vysiny:0:shuff:2127,said,say,prohlásil,prohlásit,pf
en:siddons-bezpec_vysiny:0:shuff:1761,cs:siddons-bezpec_vysiny:0:shuff:2139,followed,follow,následoval,následovat,impf
en:siddons-bezpec_vysiny:0:shuff:1770,cs:siddons-bezpec_vysiny:0:shuff:2150,breathe,breathe,dýchat,dýchat,impf
en:siddons-bezpec_vysiny:0:shuff:1772,cs:siddons-bezpec_vysiny:0:shuff:2152,need,need,nepotřebují,potřebovat,impf
en:siddons-bezpec_vysiny:0:shuff:1772,cs:siddons-bezpec_vysiny:0:shuff:2152,stay,stay,nesetrvají,setrvat,pf
en:siddons-bezpec_vysiny:0:shuff:1773,cs:siddons-bezpec_vysiny:0:shuff:2153,return,return,Nevrátí,vrátit,pf
en:siddons-bezpec_vysiny:0:shuff:1775,cs:siddons-bezpec_vysiny:0:shuff:2156,felt,feel,cítila,cítit,impf
en:siddons-bezpec_vysiny:0:shuff:1781,cs:siddons-bezpec_vysiny:0:shuff:2163,thought,think,myslela,myslet,impf
en:siddons-bezpec_vysiny:0:shuff:1781,cs:siddons-bezpec_vysiny:0:shuff:2163,thought,think,mít,mít,impf
en:siddons-bezpec_vysiny:0:shuff:1782,cs:siddons-bezpec_vysiny:0:shuff:2164,invite,invite,Pozvala,pozvat,pf
en:siddons-bezpec_vysiny:0:shuff:1787,cs:siddons-bezpec_vysiny:0:shuff:2169,think,think,myslel,myslet,impf
en:siddons-bezpec_vysiny:0:shuff:1787,cs:siddons-bezpec_vysiny:0:shuff:2169,want,want,nechci,chtít,impf
en:siddons-bezpec_vysiny:0:shuff:1788,cs:siddons-bezpec_vysiny:0:shuff:2170,invited,invite,pozval,pozvat,pf
en:siddons-bezpec_vysiny:0:shuff:1796,cs:siddons-bezpec_vysiny:0:shuff:2180,rose,rise,povstala,povstat,pf
en:siddons-bezpec_vysiny:0:shuff:1796,cs:siddons-bezpec_vysiny:0:shuff:2180,stretched,stretch,protáhl,protáhnout,pf
en:siddons-bezpec_vysiny:0:shuff:1797,cs:siddons-bezpec_vysiny:0:shuff:2181,think,think,Myslím,myslet,impf
en:siddons-bezpec_vysiny:0:shuff:1797,cs:siddons-bezpec_vysiny:0:shuff:2181,feel,feel,cítit,cítit,impf
en:siddons-bezpec_vysiny:0:shuff:1798,cs:siddons-bezpec_vysiny:0:shuff:2182,liking,like,líbila,líbit,impf
en:siddons-bezpec_vysiny:0:shuff:1799,cs:siddons-bezpec_vysiny:0:shuff:2183,thank,thank,děkuju,děkovat,impf
en:siddons-bezpec_vysiny:0:shuff:1800,cs:siddons-bezpec_vysiny:0:shuff:2184,Thank,thank,děkuju,děkovat,impf
en:siddons-bezpec_vysiny:0:shuff:1806,cs:siddons-bezpec_vysiny:0:shuff:2191,thought,think,Myslela,myslet,impf
en:siddons-bezpec_vysiny:0:shuff:1806,cs:siddons-bezpec_vysiny:0:shuff:2191,thought,think,Myslela,myslet,impf
en:siddons-bezpec_vysiny:0:shuff:1806,cs:siddons-bezpec_vysiny:0:shuff:2191,thought,think,věřím,věřit,impf
en:siddons-bezpec_vysiny:0:shuff:1806,cs:siddons-bezpec_vysiny:0:shuff:2191,thought,think,věřím,věřit,impf
