en:king-carrie:0:shuff:12,cs:king-carrie:0:shuff:11,gave,give,nedají,dát,pf
en:king-carrie:0:shuff:1022,cs:king-carrie:0:shuff:1034,did,do,způsobila,způsobit,pf
en:king-carrie:0:shuff:1026,cs:king-carrie:0:shuff:1037,say,say,Říkala,říkat,impf
en:king-carrie:0:shuff:1029,cs:king-carrie:0:shuff:1040,said,say,Řekla,říci,pf
en:king-carrie:0:shuff:1030,cs:king-carrie:0:shuff:1041,hurt,hurt,ublížili,ublížit,pf
en:king-carrie:0:shuff:1033,cs:king-carrie:0:shuff:1044,thinking,think,Pomyslela,pomyslet,pf
en:king-carrie:0:shuff:1036,cs:king-carrie:0:shuff:1047,looked,look,podívala,podívat,pf
en:king-carrie:0:shuff:1036,cs:king-carrie:0:shuff:1047,said,say,řekla,říci,pf
en:king-carrie:0:shuff:1038,cs:king-carrie:0:shuff:1049,said,say,řekla,říci,pf
en:king-carrie:0:shuff:1040,cs:king-carrie:0:shuff:1051,slammed,slam,práskly,prásknout,pf
en:king-carrie:0:shuff:1042,cs:king-carrie:0:shuff:1053,screamed,scream,vykřikl,vykřiknout,pf
en:king-carrie:0:shuff:1046,cs:king-carrie:0:shuff:1057,forcing,force,nutila,nutit,impf
en:king-carrie:0:shuff:1046,cs:king-carrie:0:shuff:1057,run,run,běžet,běžet,impf
en:king-carrie:0:shuff:1046,cs:king-carrie:0:shuff:1057,run,run,běžet,běžet,impf
en:king-carrie:0:shuff:1046,cs:king-carrie:0:shuff:1057,run,run,běžet,běžet,impf
en:king-carrie:0:shuff:1046,cs:king-carrie:0:shuff:1057,run,run,běžet,běžet,impf
en:king-carrie:0:shuff:1046,cs:king-carrie:0:shuff:1057,run,run,běžet,běžet,impf
en:king-carrie:0:shuff:1046,cs:king-carrie:0:shuff:1057,run,run,běžet,běžet,impf
en:king-carrie:0:shuff:1046,cs:king-carrie:0:shuff:1057,run,run,běžet,běžet,impf
en:king-carrie:0:shuff:1046,cs:king-carrie:0:shuff:1057,run,run,běžet,běžet,impf
en:king-carrie:0:shuff:1046,cs:king-carrie:0:shuff:1057,run,run,běžet,běžet,impf
en:king-carrie:0:shuff:1047,cs:king-carrie:0:shuff:1058,pay,pay,platí,platit,impf
en:king-carrie:0:shuff:1048,cs:king-carrie:0:shuff:1059,occurred,occur,napadlo,napadnout,pf
en:king-carrie:0:shuff:1048,cs:king-carrie:0:shuff:1059,falling,fall,napadlo,napadnout,pf
en:king-carrie:0:shuff:1048,cs:king-carrie:0:shuff:1059,dogged,dog,pronásleduje,pronásledovat,impf
en:king-carrie:0:shuff:1050,cs:king-carrie:0:shuff:1061,took,take,vyndala,vyndat,pf
en:king-carrie:0:shuff:1055,cs:king-carrie:0:shuff:1065,done,do,Udělala,udělat,pf
en:king-carrie:0:shuff:1055,cs:king-carrie:0:shuff:1065,shown,show,ukázala,ukázat,pf
en:king-carrie:0:shuff:1058,cs:king-carrie:0:shuff:1068,understand,understand,Chápu,chápat,impf
en:king-carrie:0:shuff:1060,cs:king-carrie:0:shuff:1070,hurts,hurt,bolí,bolet,impf
en:king-carrie:0:shuff:1062,cs:king-carrie:0:shuff:1072,said,say,řekla,říci,pf
en:king-carrie:0:shuff:1067,cs:king-carrie:0:shuff:1077,vibrated,vibrate,chvěla,chvět,impf
en:king-carrie:0:shuff:1073,cs:king-carrie:0:shuff:1083,ROCKED,rock,OTŘÁSLA,otřást,pf
en:king-carrie:0:shuff:1080,cs:king-carrie:0:shuff:1089,took,take,vzala,vzít,pf
en:king-carrie:0:shuff:1080,cs:king-carrie:0:shuff:1089,turned,turn,obrátila,obrátit,pf
en:king-carrie:0:shuff:1089,cs:king-carrie:0:shuff:1098,said,say,řekla,říci,pf
en:king-carrie:0:shuff:1090,cs:king-carrie:0:shuff:1099,think,think,Myslím,myslet,impf
en:king-carrie:0:shuff:1091,cs:king-carrie:0:shuff:1100,see,see,podívala,podívat,pf
en:king-carrie:0:shuff:1105,cs:king-carrie:0:shuff:1114,hesitated,hesitate,váhala,váhat,impf
en:king-carrie:0:shuff:1108,cs:king-carrie:0:shuff:1118,sat,sit,seděla,sedět,impf
en:king-carrie:0:shuff:1109,cs:king-carrie:0:shuff:1119,smelled,smell,voněl,vonět,impf
en:king-carrie:0:shuff:1110,cs:king-carrie:0:shuff:1120,sat,sit,seděla,sedět,impf
en:king-carrie:0:shuff:1117,cs:king-carrie:0:shuff:1127,looking,look,Hledáte,hledat,impf
en:king-carrie:0:shuff:1127,cs:king-carrie:0:shuff:1137,dying,die,umírala,umírat,impf
en:king-carrie:0:shuff:1127,cs:king-carrie:0:shuff:1137,found,find,našla,najít,pf
en:king-carrie:0:shuff:1128,cs:king-carrie:0:shuff:1138,die,die,neumírala,umírat,impf
en:king-carrie:0:shuff:1130,cs:king-carrie:0:shuff:1140,struck,strike,narazil,narazit,pf
en:king-carrie:0:shuff:1130,cs:king-carrie:0:shuff:1140,struck,strike,narazil,narazit,pf
en:king-carrie:0:shuff:1130,cs:king-carrie:0:shuff:1140,rebounded,rebound,odrazil,odrazit,pf
en:king-carrie:0:shuff:1130,cs:king-carrie:0:shuff:1140,struck,strike,narazil,narazit,pf
en:king-carrie:0:shuff:1130,cs:king-carrie:0:shuff:1140,struck,strike,narazil,narazit,pf
en:king-carrie:0:shuff:1135,cs:king-carrie:0:shuff:1146,closed,close,Zavřela,zavřít,pf
en:king-carrie:0:shuff:1138,cs:king-carrie:0:shuff:1149,worked,work,pracovala,pracovat,impf
en:king-carrie:0:shuff:1139,cs:king-carrie:0:shuff:1150,worked,work,Pracovala,pracovat,impf
en:king-carrie:0:shuff:1139,cs:king-carrie:0:shuff:1150,run,run,Pracovala,pracovat,impf
en:king-carrie:0:shuff:1139,cs:king-carrie:0:shuff:1150,begun,begin,začaly,začít,pf
en:king-carrie:0:shuff:1142,cs:king-carrie:0:shuff:1153,told,tell,říkala,říkat,impf
en:king-carrie:0:shuff:1150,cs:king-carrie:0:shuff:1162,said,say,řekl,říci,pf
en:king-carrie:0:shuff:1151,cs:king-carrie:0:shuff:1163,agreed,agree,souhlasila,souhlasit,impf
en:king-carrie:0:shuff:1154,cs:king-carrie:0:shuff:1166,done,do,způsobila,způsobit,pf
en:king-carrie:0:shuff:1156,cs:king-carrie:0:shuff:1168,passed,pass,utíkal,utíkat,impf
en:king-carrie:0:shuff:1157,cs:king-carrie:0:shuff:1169,matter,matter,Nezáleželo,záležet,impf
en:king-carrie:0:shuff:1158,cs:king-carrie:0:shuff:1170,murdered,murder,zavraždil,zavraždit,pf
en:king-carrie:0:shuff:1158,cs:king-carrie:0:shuff:1170,murdered,murder,zavraždil,zavraždit,pf
en:king-carrie:0:shuff:1158,cs:king-carrie:0:shuff:1170,murdered,murder,zavraždila,zavraždit,pf
en:king-carrie:0:shuff:1158,cs:king-carrie:0:shuff:1170,murdered,murder,zavraždila,zavraždit,pf
en:king-carrie:0:shuff:1161,cs:king-carrie:0:shuff:1173,smiled,smile,usmála,usmát,pf
en:king-carrie:0:shuff:1169,cs:king-carrie:0:shuff:1181,remember,remember,nevzpomínám,vzpomínat,impf
en:king-carrie:0:shuff:1169,cs:king-carrie:0:shuff:1181,raising,raise,zdvihla,zdvihnout,pf
en:king-carrie:0:shuff:1171,cs:king-carrie:0:shuff:1183,watches,watch,kouká,koukat,impf
en:king-carrie:0:shuff:1174,cs:king-carrie:0:shuff:1186,tells,tell,povídá,povídat,impf
en:king-carrie:0:shuff:1176,cs:king-carrie:0:shuff:1188,lowered,lower,sklonila,sklonit,pf
en:king-carrie:0:shuff:1176,cs:king-carrie:0:shuff:1188,see,see,neviděl,vidět,impf
en:king-carrie:0:shuff:1177,cs:king-carrie:0:shuff:1189,playing,play,hrál,hrát,impf
en:king-carrie:0:shuff:1177,cs:king-carrie:0:shuff:1189,collected,collect,sbíraly,sbírat,impf
en:king-carrie:0:shuff:1178,cs:king-carrie:0:shuff:1190,counted,count,počítali,počítat,impf
en:king-carrie:0:shuff:1179,cs:king-carrie:0:shuff:1191,surveyed,survey,pozorovala,pozorovat,impf
en:king-carrie:0:shuff:1180,cs:king-carrie:0:shuff:1192,felt,feel,cítila,cítit,impf
en:king-carrie:0:shuff:1181,cs:king-carrie:0:shuff:1193,held,hold,svírala,svírat,impf
en:king-carrie:0:shuff:1193,cs:king-carrie:0:shuff:1206,cried,cry,vykřikla,vykřiknout,pf
en:king-carrie:0:shuff:1196,cs:king-carrie:0:shuff:1209,ask,ask,Pozvu,pozvat,pf
en:king-carrie:0:shuff:1199,cs:king-carrie:0:shuff:1212,thought,think,nepomyslela,pomyslet,pf
en:king-carrie:0:shuff:1201,cs:king-carrie:0:shuff:1214,think,think,myslím,myslet,impf
en:king-carrie:0:shuff:1201,cs:king-carrie:0:shuff:1214,say,say,řekne,říci,pf
en:king-carrie:0:shuff:1202,cs:king-carrie:0:shuff:1215,overestimated,overestimate,Přecenila,přecenit,pf
en:king-carrie:0:shuff:1203,cs:king-carrie:0:shuff:1216,saw,see,viděla,vidět,impf
en:king-carrie:0:shuff:1203,cs:king-carrie:0:shuff:1216,leading,lead,vedl,vést,impf
en:king-carrie:0:shuff:1208,cs:king-carrie:0:shuff:1219,smiles,smile,Usmívá,usmívat,impf
en:king-carrie:0:shuff:1209,cs:king-carrie:0:shuff:1220,says,say,Říká,říkat,impf
en:king-carrie:0:shuff:1212,cs:king-carrie:0:shuff:1223,stunned,stun,ohromen,ohromit,pf
en:king-carrie:0:shuff:1213,cs:king-carrie:0:shuff:1224,believe,believe,uvěřit,uvěřit,pf
en:king-carrie:0:shuff:1215,cs:king-carrie:0:shuff:1226,seeing,see,viděl,vidět,impf
en:king-carrie:0:shuff:1223,cs:king-carrie:0:shuff:1234,talked,talk,hovořili,hovořit,impf
en:king-carrie:0:shuff:1224,cs:king-carrie:0:shuff:1235,applauding,applaud,netleskali,tleskat,impf
en:king-carrie:0:shuff:1224,cs:king-carrie:0:shuff:1235,said,say,řekla,říci,pf
en:king-carrie:0:shuff:1225,cs:king-carrie:0:shuff:1236,felt,feel,cítil,cítit,impf
en:king-carrie:0:shuff:1225,cs:king-carrie:0:shuff:1236,felt,feel,cítil,cítit,impf
en:king-carrie:0:shuff:1225,cs:king-carrie:0:shuff:1236,thought,think,myslel,myslet,impf
en:king-carrie:0:shuff:1225,cs:king-carrie:0:shuff:1236,felt,feel,cítí,cítit,impf
en:king-carrie:0:shuff:1225,cs:king-carrie:0:shuff:1236,felt,feel,cítí,cítit,impf
en:king-carrie:0:shuff:1228,cs:king-carrie:0:shuff:1239,looked,look,podívala,podívat,pf
en:king-carrie:0:shuff:1229,cs:king-carrie:0:shuff:1240,taking,take,trvá,trvat,impf
en:king-carrie:0:shuff:1230,cs:king-carrie:0:shuff:1241,heard,hear,Slyšela,slyšet,impf
en:king-carrie:0:shuff:1230,cs:king-carrie:0:shuff:1241,clap,clap,tleskat,tleskat,impf
en:king-carrie:0:shuff:1236,cs:king-carrie:0:shuff:1247,told,tell,říkala,říkat,impf
en:king-carrie:0:shuff:1238,cs:king-carrie:0:shuff:1249,want,want,Chtěli,chtít,impf
en:king-carrie:0:shuff:1244,cs:king-carrie:0:shuff:1255,said,say,řekl,říci,pf
en:king-carrie:0:shuff:1248,cs:king-carrie:0:shuff:1259,said,say,řekla,říci,pf
en:king-carrie:0:shuff:1249,cs:king-carrie:0:shuff:1260,agreed,agree,souhlasil,souhlasit,impf
en:king-carrie:0:shuff:1255,cs:king-carrie:0:shuff:1265,weeping,weep,plakat,plakat,impf
en:king-carrie:0:shuff:1256,cs:king-carrie:0:shuff:1266,brought,bring,přinesla,přinést,pf
en:king-carrie:0:shuff:1258,cs:king-carrie:0:shuff:1268,understand,understand,chápeme,chápat,impf
en:king-carrie:0:shuff:1259,cs:king-carrie:0:shuff:1269,felt,feel,pocítila,pocítit,pf
en:king-carrie:0:shuff:1260,cs:king-carrie:0:shuff:1270,cried,cry,vykřikla,vykřiknout,pf
en:king-carrie:0:shuff:1268,cs:king-carrie:0:shuff:1278,came,come,Pocházel,pocházet,impf
en:king-carrie:0:shuff:1273,cs:king-carrie:0:shuff:1282,prove,prove,dokazují,dokazovat,impf
en:king-carrie:0:shuff:1273,cs:king-carrie:0:shuff:1282,believed,believe,myslela,myslet,impf
en:king-carrie:0:shuff:1274,cs:king-carrie:0:shuff:1285,led,lead,vedla,vést,impf
en:king-carrie:0:shuff:1276,cs:king-carrie:0:shuff:1287,ended,end,přestala,přestat,pf
en:king-carrie:0:shuff:1276,cs:king-carrie:0:shuff:1287,weep,weep,plakala,plakat,impf
en:king-carrie:0:shuff:1277,cs:king-carrie:0:shuff:1288,told,tell,Řekla,říci,pf
en:king-carrie:0:shuff:1279,cs:king-carrie:0:shuff:1290,forgotten,forget,zapomnělo,zapomenout,pf
en:king-carrie:0:shuff:1280,cs:king-carrie:0:shuff:1291,made,make,Udělali,udělat,pf
en:king-carrie:0:shuff:1280,cs:king-carrie:0:shuff:1291,forgotten,forget,zapomněli,zapomenout,pf
en:king-carrie:0:shuff:1280,cs:king-carrie:0:shuff:1291,reading,read,čtete,číst,impf
en:king-carrie:0:shuff:1283,cs:king-carrie:0:shuff:1294,hurt,hurt,trpěla,trpět,impf
en:king-carrie:0:shuff:1290,cs:king-carrie:0:shuff:1306,tried,try,pokoušela,pokoušet,impf
en:king-carrie:0:shuff:1293,cs:king-carrie:0:shuff:1309,go,go,jít,jít,impf
en:king-carrie:0:shuff:1295,cs:king-carrie:0:shuff:1311,saw,see,uviděla,uvidět,pf
en:king-carrie:0:shuff:1296,cs:king-carrie:0:shuff:1312,sitting,sit,Seděla,sedět,impf
en:king-carrie:0:shuff:1304,cs:king-carrie:0:shuff:1320,think,think,máte,mít,impf
en:king-carrie:0:shuff:1307,cs:king-carrie:0:shuff:1323,left,leave,odešla,odejít,pf
en:king-carrie:0:shuff:1308,cs:king-carrie:0:shuff:1324,want,want,chtěla,chtít,impf
en:king-carrie:0:shuff:1308,cs:king-carrie:0:shuff:1324,asked,ask,zeptal,zeptat,pf
en:king-carrie:0:shuff:1308,cs:king-carrie:0:shuff:1324,putting,put,postavil,postavit,pf
en:king-carrie:0:shuff:1316,cs:king-carrie:0:shuff:1333,called,call,zavolala,zavolat,pf
en:king-carrie:0:shuff:1319,cs:king-carrie:0:shuff:1336,looked,look,Podívala,podívat,pf
en:king-carrie:0:shuff:1332,cs:king-carrie:0:shuff:1351,entered,enter,vešel,vejít,pf
en:king-carrie:0:shuff:1334,cs:king-carrie:0:shuff:1353,tell,tell,řekl,říci,pf
en:king-carrie:0:shuff:1334,cs:king-carrie:0:shuff:1353,said,say,řekl,říci,pf
en:king-carrie:0:shuff:1339,cs:king-carrie:0:shuff:1359,forgetting,forget,Zapomínala,zapomínat,impf
en:king-carrie:0:shuff:1342,cs:king-carrie:0:shuff:1362,show,show,předvést,předvést,pf
en:king-carrie:0:shuff:1345,cs:king-carrie:0:shuff:1365,coming,come,přichází,přicházet,impf
en:king-carrie:0:shuff:1345,cs:king-carrie:0:shuff:1365,putting,put,pokládá,pokládat,impf
en:king-carrie:0:shuff:1345,cs:king-carrie:0:shuff:1365,showed,show,předvedla,předvést,pf
en:king-carrie:0:shuff:1348,cs:king-carrie:0:shuff:1368,told,tell,říkalo,říkat,impf
en:king-carrie:0:shuff:1349,cs:king-carrie:0:shuff:1369,find,find,vyhledá,vyhledat,pf
en:king-carrie:0:shuff:1350,cs:king-carrie:0:shuff:1370,sat,sit,posadila,posadit,pf
en:king-carrie:0:shuff:1352,cs:king-carrie:0:shuff:1372,believed,believe,uvěřil,uvěřit,pf
en:king-carrie:0:shuff:1354,cs:king-carrie:0:shuff:1374,said,say,řekl,říci,pf
en:king-carrie:0:shuff:1361,cs:king-carrie:0:shuff:1381,whispered,whisper,zašeptala,zašeptat,pf
en:king-carrie:0:shuff:1362,cs:king-carrie:0:shuff:1382,thought,think,pomyslel,pomyslet,pf
en:king-carrie:0:shuff:1364,cs:king-carrie:0:shuff:1384,leave,leave,nenechala,nechat,pf
en:king-carrie:0:shuff:1366,cs:king-carrie:0:shuff:1386,killed,kill,zabila,zabít,pf
en:king-carrie:0:shuff:1366,cs:king-carrie:0:shuff:1386,want,want,chci,chtít,impf
en:king-carrie:0:shuff:1366,cs:king-carrie:0:shuff:1386,want,want,chci,chtít,impf
en:king-carrie:0:shuff:1366,cs:king-carrie:0:shuff:1386,hurts,hurt,bolí,bolet,impf
en:king-carrie:0:shuff:1366,cs:king-carrie:0:shuff:1386,hurts,hurt,bolí,bolet,impf
en:king-carrie:0:shuff:1366,cs:king-carrie:0:shuff:1386,hurts,hurt,bolí,bolet,impf
en:king-carrie:0:shuff:1366,cs:king-carrie:0:shuff:1386,hurts,hurt,bolí,bolet,impf
en:king-carrie:0:shuff:1366,cs:king-carrie:0:shuff:1386,want,want,chci,chtít,impf
en:king-carrie:0:shuff:1366,cs:king-carrie:0:shuff:1386,want,want,chci,chtít,impf
en:king-carrie:0:shuff:1368,cs:king-carrie:0:shuff:1388,complete,complete,doplnit,doplnit,pf
en:king-carrie:0:shuff:1382,cs:king-carrie:0:shuff:1403,talk,talk,promluvit,promluvit,pf
en:king-carrie:0:shuff:1384,cs:king-carrie:0:shuff:1405,sounded,sound,znělo,znít,impf
en:king-carrie:0:shuff:1386,cs:king-carrie:0:shuff:1407,said,say,řekla,říci,pf
en:king-carrie:0:shuff:1387,cs:king-carrie:0:shuff:1408,see,see,dívám,dívat,impf
en:king-carrie:0:shuff:1388,cs:king-carrie:0:shuff:1409,understand,understand,chápu,chápat,impf
en:king-carrie:0:shuff:1391,cs:king-carrie:0:shuff:1412,reached,reach,dosáhl,dosáhnout,pf
en:king-carrie:0:shuff:1392,cs:king-carrie:0:shuff:1413,disappear,disappear,mizet,mizet,impf
en:king-carrie:0:shuff:1393,cs:king-carrie:0:shuff:1414,dying,die,umírá,umírat,impf
en:king-carrie:0:shuff:1393,cs:king-carrie:0:shuff:1414,die,die,umírá,umírat,impf
en:king-carrie:0:shuff:1393,cs:king-carrie:0:shuff:1414,feeling,feel,cítím,cítit,impf
en:king-carrie:0:shuff:1393,cs:king-carrie:0:shuff:1414,dying,die,umírá,umírat,impf
en:king-carrie:0:shuff:1393,cs:king-carrie:0:shuff:1414,die,die,umírá,umírat,impf
en:king-carrie:0:shuff:1396,cs:king-carrie:0:shuff:1417,hung,hang,visel,viset,impf
en:king-carrie:0:shuff:1397,cs:king-carrie:0:shuff:1418,said,say,řekl,říci,pf
en:king-carrie:0:shuff:1406,cs:king-carrie:0:shuff:1428,understood,understand,porozuměl,porozumět,pf
en:king-carrie:0:shuff:1407,cs:king-carrie:0:shuff:1429,commanded,command,Nepřikázal,přikázat,pf
en:king-carrie:0:shuff:1408,cs:king-carrie:0:shuff:1430,opened,open,otevřela,otevřít,pf
en:king-carrie:0:shuff:1409,cs:king-carrie:0:shuff:1431,used,use,používaly,používat,impf
en:king-carrie:0:shuff:1410,cs:king-carrie:0:shuff:1432,call,call,říkala,říkat,impf
en:king-carrie:0:shuff:1412,cs:king-carrie:0:shuff:1436,given,give,nepovolila,povolit,pf
en:king-carrie:0:shuff:1412,cs:king-carrie:0:shuff:1436,taken,take,vzal,vzít,pf
en:king-carrie:0:shuff:1413,cs:king-carrie:0:shuff:1437,yelling,yell,řval,řvát,impf
en:king-carrie:0:shuff:1415,cs:king-carrie:0:shuff:1439,stopped,stop,ustala,ustat,pf
en:king-carrie:0:shuff:1416,cs:king-carrie:0:shuff:1440,looking,look,dívali,dívat,impf
en:king-carrie:0:shuff:1417,cs:king-carrie:0:shuff:1441,heard,hear,Slyšela,slyšet,impf
en:king-carrie:0:shuff:1417,cs:king-carrie:0:shuff:1441,think,think,myslím,myslet,impf
en:king-carrie:0:shuff:1417,cs:king-carrie:0:shuff:1441,say,say,říká,říkat,impf
en:king-carrie:0:shuff:1418,cs:king-carrie:0:shuff:1442,wreck,wreck,zničí,zničit,pf
en:king-carrie:0:shuff:1419,cs:king-carrie:0:shuff:1443,look,look,podívat,podívat,pf
en:king-carrie:0:shuff:1420,cs:king-carrie:0:shuff:1444,wanted,want,chtělo,chtít,impf
en:king-carrie:0:shuff:1421,cs:king-carrie:0:shuff:1445,let,let,Nenech,nechat,pf
en:king-carrie:0:shuff:1421,cs:king-carrie:0:shuff:1445,said,say,řekla,říci,pf
en:king-carrie:0:shuff:1422,cs:king-carrie:0:shuff:1446,kill,kill,zabijou,zabít,pf
en:king-carrie:0:shuff:1422,cs:king-carrie:0:shuff:1446,dance,dance,tancovat,tancovat,impf
en:king-carrie:0:shuff:1423,cs:king-carrie:0:shuff:1447,kill,kill,zabili,zabít,pf
en:king-carrie:0:shuff:1425,cs:king-carrie:0:shuff:1449,felt,feel,pocítila,pocítit,pf
en:king-carrie:0:shuff:1425,cs:king-carrie:0:shuff:1449,loosen,loosen,uvolnilo,uvolnit,pf
en:king-carrie:0:shuff:1437,cs:king-carrie:0:shuff:1460,eat,eat,sněz,sníst,pf
en:king-carrie:0:shuff:1443,cs:king-carrie:0:shuff:1466,said,say,řekl,říci,pf
en:king-carrie:0:shuff:1449,cs:king-carrie:0:shuff:1471,turned,turn,otočil,otočit,pf
en:king-carrie:0:shuff:1454,cs:king-carrie:0:shuff:1476,saw,see,podíval,podívat,pf
en:king-carrie:0:shuff:1454,cs:king-carrie:0:shuff:1476,looked,look,podíval,podívat,pf
en:king-carrie:0:shuff:1455,cs:king-carrie:0:shuff:1477,seemed,seem,zdálo,zdát,impf
en:king-carrie:0:shuff:1455,cs:king-carrie:0:shuff:1477,cast,cast,vrhají,vrhat,impf
en:king-carrie:0:shuff:1463,cs:king-carrie:0:shuff:1485,said,say,říkal,říkat,impf
en:king-carrie:0:shuff:1464,cs:king-carrie:0:shuff:1486,got,get,dostal,dostat,pf
en:king-carrie:0:shuff:1466,cs:king-carrie:0:shuff:1488,receive,receive,dostal,dostat,pf
en:king-carrie:0:shuff:1469,cs:king-carrie:0:shuff:1492,began,begin,začal,začít,pf
en:king-carrie:0:shuff:1470,cs:king-carrie:0:shuff:1493,gained,gain,dostal,dostat,pf
en:king-carrie:0:shuff:1475,cs:king-carrie:0:shuff:1499,step,step,šla,jít,impf
en:king-carrie:0:shuff:1476,cs:king-carrie:0:shuff:1500,holding,hold,držel,držet,impf
en:king-carrie:0:shuff:1478,cs:king-carrie:0:shuff:1502,reached,reach,Sáhla,sáhnout,pf
en:king-carrie:0:shuff:1478,cs:king-carrie:0:shuff:1502,felt,feel,ucítila,ucítit,pf
en:king-carrie:0:shuff:1479,cs:king-carrie:0:shuff:1503,kissed,kiss,políbil,políbit,pf
en:king-carrie:0:shuff:1488,cs:king-carrie:0:shuff:1512,threw,throw,házely,házet,impf
en:king-carrie:0:shuff:1490,cs:king-carrie:0:shuff:1514,spoken,speak,hovoří,hovořit,impf
en:king-carrie:0:shuff:1493,cs:king-carrie:0:shuff:1517,do,do,udělal,udělat,pf
en:king-carrie:0:shuff:1495,cs:king-carrie:0:shuff:1519,bringing,bring,postavil,postavit,pf
en:king-carrie:0:shuff:1500,cs:king-carrie:0:shuff:1524,waved,wave,mávl,mávnout,pf
en:king-carrie:0:shuff:1504,cs:king-carrie:0:shuff:1528,written,write,napsáno,napsat,pf
en:king-carrie:0:shuff:1504,cs:king-carrie:0:shuff:1528,dance,dance,tančily,tančit,impf
en:king-carrie:0:shuff:1505,cs:king-carrie:0:shuff:1531,wait,wait,čekala,čekat,impf
en:king-carrie:0:shuff:1506,cs:king-carrie:0:shuff:1532,closed,close,zavřel,zavřít,pf
en:king-carrie:0:shuff:1507,cs:king-carrie:0:shuff:1533,realize,realize,všimnout,všimnout,pf
en:king-carrie:0:shuff:1507,cs:king-carrie:0:shuff:1533,did,do,udělat,udělat,pf
en:king-carrie:0:shuff:1508,cs:king-carrie:0:shuff:1534,does,do,udělat,udělat,pf
en:king-carrie:0:shuff:1512,cs:king-carrie:0:shuff:1538,Tested,test,testována,testovat,impf
en:king-carrie:0:shuff:1514,cs:king-carrie:0:shuff:1540,see,see,vidím,vidět,impf
en:king-carrie:0:shuff:1514,cs:king-carrie:0:shuff:1540,see,see,přijata,přijmout,pf
en:king-carrie:0:shuff:1514,cs:king-carrie:0:shuff:1540,accepted,accept,přijata,přijmout,pf
en:king-carrie:0:shuff:1515,cs:king-carrie:0:shuff:1541,left,leave,Odešla,odejít,pf
en:king-carrie:0:shuff:1518,cs:king-carrie:0:shuff:1544,get,get,nepřijde,přijít,pf
en:king-carrie:0:shuff:1519,cs:king-carrie:0:shuff:1545,opened,open,otevřela,otevřít,pf
en:king-carrie:0:shuff:1519,cs:king-carrie:0:shuff:1545,pulled,pull,vytáhla,vytáhnout,pf
en:king-carrie:0:shuff:1520,cs:king-carrie:0:shuff:1546,get,get,dostanu,dostat,pf
en:king-carrie:0:shuff:1523,cs:king-carrie:0:shuff:1549,See,see,uvidí,uvidět,pf
en:king-carrie:0:shuff:1524,cs:king-carrie:0:shuff:1550,stick,stick,držet,držet,impf
en:king-carrie:0:shuff:1526,cs:king-carrie:0:shuff:1552,said,say,řekla,říci,pf
en:king-carrie:0:shuff:1526,cs:king-carrie:0:shuff:1552,put,put,řekla,říci,pf
en:king-carrie:0:shuff:1526,cs:king-carrie:0:shuff:1552,put,put,dát,dát,pf
en:king-carrie:0:shuff:1526,cs:king-carrie:0:shuff:1552,wait,wait,čekat,čekat,impf
en:king-carrie:0:shuff:1528,cs:king-carrie:0:shuff:1556,think,think,myslet,myslet,impf
en:king-carrie:0:shuff:1528,cs:king-carrie:0:shuff:1556,think,think,mít,mít,impf
en:king-carrie:0:shuff:1530,cs:king-carrie:0:shuff:1558,said,say,řekla,říci,pf
en:king-carrie:0:shuff:1530,cs:king-carrie:0:shuff:1558,testing,test,zkouší,zkoušet,impf
en:king-carrie:0:shuff:1532,cs:king-carrie:0:shuff:1560,said,say,řekl,říci,pf
en:king-carrie:0:shuff:1533,cs:king-carrie:0:shuff:1561,believe,believe,nevěříš,věřit,impf
en:king-carrie:0:shuff:1534,cs:king-carrie:0:shuff:1562,said,say,řekla,říci,pf
en:king-carrie:0:shuff:1536,cs:king-carrie:0:shuff:1564,make,make,dělám,dělat,impf
en:king-carrie:0:shuff:1539,cs:king-carrie:0:shuff:1567,go,go,šlo,jít,impf
en:king-carrie:0:shuff:1539,cs:king-carrie:0:shuff:1567,going,go,šlo,jít,impf
en:king-carrie:0:shuff:1539,cs:king-carrie:0:shuff:1567,let,let,nechám,nechat,pf
en:king-carrie:0:shuff:1541,cs:king-carrie:0:shuff:1569,moved,move,pohybovat,pohybovat,impf
en:king-carrie:0:shuff:1546,cs:king-carrie:0:shuff:1574,understand,understand,nechápu,chápat,impf
en:king-carrie:0:shuff:1547,cs:king-carrie:0:shuff:1575,forgotten,forget,zapomenuta,zapomenout,pf
en:king-carrie:0:shuff:1548,cs:king-carrie:0:shuff:1576,understand,understand,nechápala,chápat,impf
en:king-carrie:0:shuff:1548,cs:king-carrie:0:shuff:1576,do,do,jde,jít,impf
en:king-carrie:0:shuff:1548,cs:king-carrie:0:shuff:1576,did,do,jde,jít,impf
en:king-carrie:0:shuff:1548,cs:king-carrie:0:shuff:1576,going,go,jde,jít,impf
en:king-carrie:0:shuff:1549,cs:king-carrie:0:shuff:1577,thought,think,Myslela,myslet,impf
en:king-carrie:0:shuff:1552,cs:king-carrie:0:shuff:1580,passing,pass,Podávali,podávat,impf
en:king-carrie:0:shuff:1555,cs:king-carrie:0:shuff:1582,got,get,dopadnout,dopadnout,pf
en:king-carrie:0:shuff:1558,cs:king-carrie:0:shuff:1585,opened,open,Otevřela,otevřít,pf
en:king-carrie:0:shuff:1558,cs:king-carrie:0:shuff:1585,began,begin,Otevřela,otevřít,pf
