en:grisham-posledni_vule:0:shuff:3,cs:grisham-posledni_vule:0:shuff:2,repeated,repeat,opakoval,opakovat,impf
en:grisham-posledni_vule:0:shuff:1687,cs:grisham-posledni_vule:0:shuff:1680,closed,close,zavřela,zavřít,pf
en:grisham-posledni_vule:0:shuff:1687,cs:grisham-posledni_vule:0:shuff:1680,praying,pray,modlit,modlit,impf
en:grisham-posledni_vule:0:shuff:1688,cs:grisham-posledni_vule:0:shuff:1681,followed,follow,následovala,následovat,impf
en:grisham-posledni_vule:0:shuff:1690,cs:grisham-posledni_vule:0:shuff:1683,asked,ask,zeptala,zeptat,pf
en:grisham-posledni_vule:0:shuff:1694,cs:grisham-posledni_vule:0:shuff:1687,took,take,uchopili,uchopit,pf
en:grisham-posledni_vule:0:shuff:1696,cs:grisham-posledni_vule:0:shuff:1690,meet,meet,sejdou,sejít,pf
en:grisham-posledni_vule:0:shuff:1705,cs:grisham-posledni_vule:0:shuff:1698,tired,tire,unavilo,unavit,pf
en:grisham-posledni_vule:0:shuff:1706,cs:grisham-posledni_vule:0:shuff:1699,vanished,vanish,zmizel,zmizet,pf
en:grisham-posledni_vule:0:shuff:1707,cs:grisham-posledni_vule:0:shuff:1700,smiled,smile,usmál,usmát,pf
en:grisham-posledni_vule:0:shuff:1709,cs:grisham-posledni_vule:0:shuff:1702,causes,cause,vyvolává,vyvolávat,impf
en:grisham-posledni_vule:0:shuff:1712,cs:grisham-posledni_vule:0:shuff:1705,watched,watch,dívali,dívat,impf
en:grisham-posledni_vule:0:shuff:1716,cs:grisham-posledni_vule:0:shuff:1709,began,begin,začal,začít,pf
en:grisham-posledni_vule:0:shuff:1717,cs:grisham-posledni_vule:0:shuff:1710,believe,believe,nevěřil,věřit,impf
en:grisham-posledni_vule:0:shuff:1717,cs:grisham-posledni_vule:0:shuff:1710,forced,force,nucen,nutit,impf
en:grisham-posledni_vule:0:shuff:1717,cs:grisham-posledni_vule:0:shuff:1710,use,use,použít,použít,pf
en:grisham-posledni_vule:0:shuff:1720,cs:grisham-posledni_vule:0:shuff:1713,closed,close,Zavřel,zavřít,pf
en:grisham-posledni_vule:0:shuff:1720,cs:grisham-posledni_vule:0:shuff:1713,taught,teach,učili,učit,impf
en:grisham-posledni_vule:0:shuff:1721,cs:grisham-posledni_vule:0:shuff:1714,tried,try,Snažil,snažit,impf
en:grisham-posledni_vule:0:shuff:1721,cs:grisham-posledni_vule:0:shuff:1714,tried,try,Snažil,snažit,impf
en:grisham-posledni_vule:0:shuff:1721,cs:grisham-posledni_vule:0:shuff:1714,pray,pray,modlit,modlit,impf
en:grisham-posledni_vule:0:shuff:1723,cs:grisham-posledni_vule:0:shuff:1716,began,begin,Začal,začít,pf
en:grisham-posledni_vule:0:shuff:1723,cs:grisham-posledni_vule:0:shuff:1716,needed,need,potřeboval,potřebovat,impf
en:grisham-posledni_vule:0:shuff:1725,cs:grisham-posledni_vule:0:shuff:1719,took,take,uchopil,uchopit,pf
en:grisham-posledni_vule:0:shuff:1726,cs:grisham-posledni_vule:0:shuff:1720,smelled,smell,nevonělo,vonět,impf
en:grisham-posledni_vule:0:shuff:1727,cs:grisham-posledni_vule:0:shuff:1721,said,say,řekl,říci,pf
en:grisham-posledni_vule:0:shuff:1731,cs:grisham-posledni_vule:0:shuff:1725,prevent,prevent,předejít,předejít,pf
en:grisham-posledni_vule:0:shuff:1732,cs:grisham-posledni_vule:0:shuff:1726,wanted,want,chtěl,chtít,impf
en:grisham-posledni_vule:0:shuff:1732,cs:grisham-posledni_vule:0:shuff:1726,do,do,udělat,udělat,pf
en:grisham-posledni_vule:0:shuff:1735,cs:grisham-posledni_vule:0:shuff:1729,took,take,Trvalo,trvat,impf
en:grisham-posledni_vule:0:shuff:1735,cs:grisham-posledni_vule:0:shuff:1729,took,take,pochopil,pochopit,pf
en:grisham-posledni_vule:0:shuff:1736,cs:grisham-posledni_vule:0:shuff:1730,noticed,notice,všiml,všimnout,pf
en:grisham-posledni_vule:0:shuff:1737,cs:grisham-posledni_vule:0:shuff:1731,interrupted,interrupt,přerušen,přerušit,pf
en:grisham-posledni_vule:0:shuff:1738,cs:grisham-posledni_vule:0:shuff:1732,took,take,Vzal,vzít,pf
en:grisham-posledni_vule:0:shuff:1738,cs:grisham-posledni_vule:0:shuff:1732,gave,give,odevzdala,odevzdat,pf
en:grisham-posledni_vule:0:shuff:1740,cs:grisham-posledni_vule:0:shuff:1734,need,need,nepotřeboval,potřebovat,impf
en:grisham-posledni_vule:0:shuff:1741,cs:grisham-posledni_vule:0:shuff:1735,seeing,see,Nedíval,dívat,impf
en:grisham-posledni_vule:0:shuff:1741,cs:grisham-posledni_vule:0:shuff:1735,saw,see,Nedíval,dívat,impf
en:grisham-posledni_vule:0:shuff:1742,cs:grisham-posledni_vule:0:shuff:1736,Dying,die,Umíral,umírat,impf
en:grisham-posledni_vule:0:shuff:1747,cs:grisham-posledni_vule:0:shuff:1739,crying,cry,brečím,brečet,impf
en:grisham-posledni_vule:0:shuff:1747,cs:grisham-posledni_vule:0:shuff:1739,listening,listen,poslouchám,poslouchat,impf
en:grisham-posledni_vule:0:shuff:1747,cs:grisham-posledni_vule:0:shuff:1739,see,see,neuvidím,uvidět,pf
en:grisham-posledni_vule:0:shuff:1749,cs:grisham-posledni_vule:0:shuff:1741,hung,hang,zavěsil,zavěsit,pf
en:grisham-posledni_vule:0:shuff:1752,cs:grisham-posledni_vule:0:shuff:1743,disappeared,disappear,zmizela,zmizet,pf
en:grisham-posledni_vule:0:shuff:1754,cs:grisham-posledni_vule:0:shuff:1745,gave,give,poskytovalo,poskytovat,impf
en:grisham-posledni_vule:0:shuff:1755,cs:grisham-posledni_vule:0:shuff:1746,narrowed,narrow,zužovala,zužovat,impf
en:grisham-posledni_vule:0:shuff:1756,cs:grisham-posledni_vule:0:shuff:1747,battled,battle,bojovali,bojovat,impf
en:grisham-posledni_vule:0:shuff:1756,cs:grisham-posledni_vule:0:shuff:1747,battling,battle,bojovali,bojovat,impf
en:grisham-posledni_vule:0:shuff:1759,cs:grisham-posledni_vule:0:shuff:1750,found,find,našel,najít,pf
en:grisham-posledni_vule:0:shuff:1760,cs:grisham-posledni_vule:0:shuff:1751,asked,ask,Požádal,požádat,pf
en:grisham-posledni_vule:0:shuff:1760,cs:grisham-posledni_vule:0:shuff:1751,stand,stand,postavil,postavit,pf
en:grisham-posledni_vule:0:shuff:1760,cs:grisham-posledni_vule:0:shuff:1751,keep,keep,chránil,chránit,impf
en:grisham-posledni_vule:0:shuff:1761,cs:grisham-posledni_vule:0:shuff:1752,read,read,četl,číst,impf
en:grisham-posledni_vule:0:shuff:1761,cs:grisham-posledni_vule:0:shuff:1752,spent,spend,strávil,strávit,pf
en:grisham-posledni_vule:0:shuff:1761,cs:grisham-posledni_vule:0:shuff:1752,trying,try,snažil,snažit,impf
en:grisham-posledni_vule:0:shuff:1761,cs:grisham-posledni_vule:0:shuff:1752,learn,learn,naučit,naučit,pf
en:grisham-posledni_vule:0:shuff:1761,cs:grisham-posledni_vule:0:shuff:1752,communicate,communicate,komunikovat,komunikovat,impf
en:grisham-posledni_vule:0:shuff:1763,cs:grisham-posledni_vule:0:shuff:1754,limited,limit,omezen,omezit,pf
en:grisham-posledni_vule:0:shuff:1763,cs:grisham-posledni_vule:0:shuff:1754,Thank,thank,děkuji,děkovat,impf
en:grisham-posledni_vule:0:shuff:1764,cs:grisham-posledni_vule:0:shuff:1755,needed,need,potřeboval,potřebovat,impf
en:grisham-posledni_vule:0:shuff:1764,cs:grisham-posledni_vule:0:shuff:1755,needed,need,musel,muset,impf
en:grisham-posledni_vule:0:shuff:1765,cs:grisham-posledni_vule:0:shuff:1756,needed,need,Potřeboval,potřebovat,impf
en:grisham-posledni_vule:0:shuff:1765,cs:grisham-posledni_vule:0:shuff:1756,needed,need,musel,muset,impf
en:grisham-posledni_vule:0:shuff:1766,cs:grisham-posledni_vule:0:shuff:1757,spent,spend,strávili,strávit,pf
en:grisham-posledni_vule:0:shuff:1767,cs:grisham-posledni_vule:0:shuff:1758,showed,show,Ukázali,ukázat,pf
en:grisham-posledni_vule:0:shuff:1769,cs:grisham-posledni_vule:0:shuff:1760,promised,promise,slíbil,slíbit,pf
en:grisham-posledni_vule:0:shuff:1769,cs:grisham-posledni_vule:0:shuff:1760,closed,close,uzavřel,uzavřít,pf
en:grisham-posledni_vule:0:shuff:1781,cs:grisham-posledni_vule:0:shuff:1772,carry,carry,Přenášejí,přenášet,impf
en:grisham-posledni_vule:0:shuff:1783,cs:grisham-posledni_vule:0:shuff:1774,thought,think,Myslel,myslet,impf
en:grisham-posledni_vule:0:shuff:1785,cs:grisham-posledni_vule:0:shuff:1776,put,put,položil,položit,pf
en:grisham-posledni_vule:0:shuff:1785,cs:grisham-posledni_vule:0:shuff:1776,sat,sit,sedl,sednout,pf
en:grisham-posledni_vule:0:shuff:1786,cs:grisham-posledni_vule:0:shuff:1777,began,begin,začal,začít,pf
en:grisham-posledni_vule:0:shuff:1786,cs:grisham-posledni_vule:0:shuff:1777,talking,talk,mluvit,mluvit,impf
en:grisham-posledni_vule:0:shuff:1789,cs:grisham-posledni_vule:0:shuff:1779,died,die,Zemřeli,zemřít,pf
en:grisham-posledni_vule:0:shuff:1789,cs:grisham-posledni_vule:0:shuff:1779,translated,translate,překládal,překládat,impf
en:grisham-posledni_vule:0:shuff:1794,cs:grisham-posledni_vule:0:shuff:1786,began,begin,začala,začít,pf
en:grisham-posledni_vule:0:shuff:1798,cs:grisham-posledni_vule:0:shuff:1790,said,say,řekl,říci,pf
en:grisham-posledni_vule:0:shuff:1799,cs:grisham-posledni_vule:0:shuff:1791,wanted,want,nechtělo,chtít,impf
en:grisham-posledni_vule:0:shuff:1801,cs:grisham-posledni_vule:0:shuff:1793,finished,finish,skončil,skončit,pf
en:grisham-posledni_vule:0:shuff:1801,cs:grisham-posledni_vule:0:shuff:1793,pulled,pull,zatáhl,zatáhnout,pf
en:grisham-posledni_vule:0:shuff:1801,cs:grisham-posledni_vule:0:shuff:1793,left,leave,opustil,opustit,pf
en:grisham-posledni_vule:0:shuff:1802,cs:grisham-posledni_vule:0:shuff:1794,sent,send,posílala,posílat,impf
en:grisham-posledni_vule:0:shuff:1806,cs:grisham-posledni_vule:0:shuff:1798,smoked,smoke,kouřilo,kouřit,impf
en:grisham-posledni_vule:0:shuff:1810,cs:grisham-posledni_vule:0:shuff:1802,took,take,převzala,převzít,pf
en:grisham-posledni_vule:0:shuff:1812,cs:grisham-posledni_vule:0:shuff:1804,married,marry,provdala,provdat,pf
en:grisham-posledni_vule:0:shuff:1813,cs:grisham-posledni_vule:0:shuff:1805,inherited,inherit,zdědili,zdědit,pf
en:grisham-posledni_vule:0:shuff:1814,cs:grisham-posledni_vule:0:shuff:1806,see,see,Vidím,vidět,impf
en:grisham-posledni_vule:0:shuff:1814,cs:grisham-posledni_vule:0:shuff:1806,stiffen,stiffen,ztuhli,ztuhnout,pf
en:grisham-posledni_vule:0:shuff:1815,cs:grisham-posledni_vule:0:shuff:1807,see,see,vidím,vidět,impf
en:grisham-posledni_vule:0:shuff:1815,cs:grisham-posledni_vule:0:shuff:1807,hide,hide,skrývají,skrývat,impf
en:grisham-posledni_vule:0:shuff:1815,cs:grisham-posledni_vule:0:shuff:1807,marry,marry,oženil,oženit,pf
en:grisham-posledni_vule:0:shuff:1817,cs:grisham-posledni_vule:0:shuff:1808,finished,finish,končí,končit,impf
en:grisham-posledni_vule:0:shuff:1819,cs:grisham-posledni_vule:0:shuff:1810,said,say,říkal,říkat,impf
en:grisham-posledni_vule:0:shuff:1820,cs:grisham-posledni_vule:0:shuff:1811,left,leave,opustil,opustit,pf
en:grisham-posledni_vule:0:shuff:1822,cs:grisham-posledni_vule:0:shuff:1813,took,take,vzal,vzít,pf
en:grisham-posledni_vule:0:shuff:1824,cs:grisham-posledni_vule:0:shuff:1815,returned,return,vrátil,vrátit,pf
en:grisham-posledni_vule:0:shuff:1825,cs:grisham-posledni_vule:0:shuff:1816,offend,offend,neurazil,urazit,pf
en:grisham-posledni_vule:0:shuff:1835,cs:grisham-posledni_vule:0:shuff:1824,floating,float,Pluli,plout,impf
en:grisham-posledni_vule:0:shuff:1840,cs:grisham-posledni_vule:0:shuff:1828,saw,see,Viděl,vidět,impf
en:grisham-posledni_vule:0:shuff:1840,cs:grisham-posledni_vule:0:shuff:1828,staring,stare,zírá,zírat,impf
en:grisham-posledni_vule:0:shuff:1841,cs:grisham-posledni_vule:0:shuff:1829,moving,move,jeli,jet,impf
en:grisham-posledni_vule:0:shuff:1842,cs:grisham-posledni_vule:0:shuff:1830,die,die,nezemřou,zemřít,pf
en:grisham-posledni_vule:0:shuff:1843,cs:grisham-posledni_vule:0:shuff:1831,erase,erase,vymazat,vymazat,pf
en:grisham-posledni_vule:0:shuff:1843,cs:grisham-posledni_vule:0:shuff:1831,changed,change,změnila,změnit,pf
en:grisham-posledni_vule:0:shuff:1849,cs:grisham-posledni_vule:0:shuff:1838,confided,confide,svěřila,svěřit,pf
en:grisham-posledni_vule:0:shuff:1854,cs:grisham-posledni_vule:0:shuff:1843,steady,steady,uklidnil,uklidnit,pf
en:grisham-posledni_vule:0:shuff:1855,cs:grisham-posledni_vule:0:shuff:1844,placed,place,postavit,postavit,pf
en:grisham-posledni_vule:0:shuff:1859,cs:grisham-posledni_vule:0:shuff:1848,took,take,zaujali,zaujmout,pf
en:grisham-posledni_vule:0:shuff:1859,cs:grisham-posledni_vule:0:shuff:1848,holding,hold,zaujali,zaujmout,pf
en:grisham-posledni_vule:0:shuff:1860,cs:grisham-posledni_vule:0:shuff:1849,placed,place,položil,položit,pf
en:grisham-posledni_vule:0:shuff:1862,cs:grisham-posledni_vule:0:shuff:1851,loading,load,nakládat,nakládat,impf
en:grisham-posledni_vule:0:shuff:1869,cs:grisham-posledni_vule:0:shuff:1857,tied,tie,přivázali,přivázat,pf
en:grisham-posledni_vule:0:shuff:1875,cs:grisham-posledni_vule:0:shuff:1865,lean,lean,naklonila,naklonit,pf
en:grisham-posledni_vule:0:shuff:1875,cs:grisham-posledni_vule:0:shuff:1865,touching,touch,dotýkala,dotýkat,impf
en:grisham-posledni_vule:0:shuff:1879,cs:grisham-posledni_vule:0:shuff:1868,needed,need,potřeboval,potřebovat,impf
en:grisham-posledni_vule:0:shuff:1879,cs:grisham-posledni_vule:0:shuff:1868,relieve,relieve,ulevit,ulevit,pf
en:grisham-posledni_vule:0:shuff:1882,cs:grisham-posledni_vule:0:shuff:1872,go,go,Jeďme,jet,impf
en:grisham-posledni_vule:0:shuff:1882,cs:grisham-posledni_vule:0:shuff:1872,said,say,řekl,říci,pf
en:grisham-posledni_vule:0:shuff:1893,cs:grisham-posledni_vule:0:shuff:1879,laid,lay,položeny,položit,pf
en:grisham-posledni_vule:0:shuff:1894,cs:grisham-posledni_vule:0:shuff:1880,doing,do,dělat,dělat,impf
en:grisham-posledni_vule:0:shuff:1895,cs:grisham-posledni_vule:0:shuff:1881,shaken,shake,otřesen,otřást,pf
en:grisham-posledni_vule:0:shuff:1895,cs:grisham-posledni_vule:0:shuff:1881,tell,tell,říci,říci,pf
en:grisham-posledni_vule:0:shuff:1896,cs:grisham-posledni_vule:0:shuff:1882,do,do,udělají,udělat,pf
en:grisham-posledni_vule:0:shuff:1902,cs:grisham-posledni_vule:0:shuff:1887,get,get,získat,získat,pf
en:grisham-posledni_vule:0:shuff:1902,cs:grisham-posledni_vule:0:shuff:1887,photographed,photograph,fotografovat,fotografovat,impf
en:grisham-posledni_vule:0:shuff:1904,cs:grisham-posledni_vule:0:shuff:1889,dragged,drag,unášel,unášet,impf
en:grisham-posledni_vule:0:shuff:1904,cs:grisham-posledni_vule:0:shuff:1889,drifted,drift,unášel,unášet,impf
en:grisham-posledni_vule:0:shuff:1904,cs:grisham-posledni_vule:0:shuff:1889,dragged,drag,vlekly,vléci,impf
en:grisham-posledni_vule:0:shuff:1905,cs:grisham-posledni_vule:0:shuff:1890,watching,watch,dívat,dívat,impf
en:grisham-posledni_vule:0:shuff:1905,cs:grisham-posledni_vule:0:shuff:1890,try,try,pokouší,pokoušet,impf
en:grisham-posledni_vule:0:shuff:1907,cs:grisham-posledni_vule:0:shuff:1892,appeared,appear,objevil,objevit,pf
en:grisham-posledni_vule:0:shuff:1909,cs:grisham-posledni_vule:0:shuff:1895,began,begin,začal,začít,pf
en:grisham-posledni_vule:0:shuff:1913,cs:grisham-posledni_vule:0:shuff:1898,helped,help,pomohlo,pomoci,pf
en:grisham-posledni_vule:0:shuff:1914,cs:grisham-posledni_vule:0:shuff:1899,understand,understand,Nerozumím,rozumět,impf
en:grisham-posledni_vule:0:shuff:1916,cs:grisham-posledni_vule:0:shuff:1901,walked,walk,půjdete,jít,impf
en:grisham-posledni_vule:0:shuff:1916,cs:grisham-posledni_vule:0:shuff:1901,go,go,půjdete,jít,impf
en:grisham-posledni_vule:0:shuff:1917,cs:grisham-posledni_vule:0:shuff:1902,ignore,ignore,ignorovat,ignorovat,impf
en:grisham-posledni_vule:0:shuff:1922,cs:grisham-posledni_vule:0:shuff:1906,going,go,jdu,jít,impf
en:grisham-posledni_vule:0:shuff:1922,cs:grisham-posledni_vule:0:shuff:1906,announced,announce,oznámila,oznámit,pf
en:grisham-posledni_vule:0:shuff:1926,cs:grisham-posledni_vule:0:shuff:1909,like,like,chcete,chtít,impf
en:grisham-posledni_vule:0:shuff:1931,cs:grisham-posledni_vule:0:shuff:1913,said,say,řekl,říci,pf
en:grisham-posledni_vule:0:shuff:1931,cs:grisham-posledni_vule:0:shuff:1913,glancing,glance,pohlédl,pohlédnout,pf
en:grisham-posledni_vule:0:shuff:1932,cs:grisham-posledni_vule:0:shuff:1914,meet,meet,setkat,setkat,pf
en:grisham-posledni_vule:0:shuff:1935,cs:grisham-posledni_vule:0:shuff:1916,signing,sign,podepisovat,podepisovat,impf
en:grisham-posledni_vule:0:shuff:1938,cs:grisham-posledni_vule:0:shuff:1919,seen,see,neviděla,vidět,impf
en:grisham-posledni_vule:0:shuff:1946,cs:grisham-posledni_vule:0:shuff:1927,turned,turn,otočili,otočit,pf
en:grisham-posledni_vule:0:shuff:1946,cs:grisham-posledni_vule:0:shuff:1927,heard,hear,neslyšeli,slyšet,impf
en:grisham-posledni_vule:0:shuff:1947,cs:grisham-posledni_vule:0:shuff:1928,pointed,point,ukázal,ukázat,pf
en:grisham-posledni_vule:0:shuff:1953,cs:grisham-posledni_vule:0:shuff:1932,told,tell,řečeno,říci,pf
en:grisham-posledni_vule:0:shuff:1953,cs:grisham-posledni_vule:0:shuff:1932,worked,work,jde,jít,impf
en:grisham-posledni_vule:0:shuff:1953,cs:grisham-posledni_vule:0:shuff:1932,worked,work,pracuje,pracovat,impf
en:grisham-posledni_vule:0:shuff:1954,cs:grisham-posledni_vule:0:shuff:1933,smiled,smile,usmál,usmát,pf
en:grisham-posledni_vule:0:shuff:1959,cs:grisham-posledni_vule:0:shuff:1937,surveyed,survey,prozkoumala,prozkoumat,pf
en:grisham-posledni_vule:0:shuff:1960,cs:grisham-posledni_vule:0:shuff:1938,went,go,odešla,odejít,pf
en:grisham-posledni_vule:0:shuff:1960,cs:grisham-posledni_vule:0:shuff:1938,finished,finish,dokončila,dokončit,pf
en:grisham-posledni_vule:0:shuff:1961,cs:grisham-posledni_vule:0:shuff:1939,made,make,připravit,připravit,pf
en:grisham-posledni_vule:0:shuff:1964,cs:grisham-posledni_vule:0:shuff:1941,get,get,seženu,sehnat,pf
en:grisham-posledni_vule:0:shuff:1969,cs:grisham-posledni_vule:0:shuff:1947,get,get,nedostal,dostat,pf
en:grisham-posledni_vule:0:shuff:1971,cs:grisham-posledni_vule:0:shuff:1949,care,care,nedbal,dbát,impf
en:grisham-posledni_vule:0:shuff:1971,cs:grisham-posledni_vule:0:shuff:1949,said,say,řekla,říci,pf
en:grisham-posledni_vule:0:shuff:1974,cs:grisham-posledni_vule:0:shuff:1952,remember,remember,Vzpomínám,vzpomínat,impf
en:grisham-posledni_vule:0:shuff:1974,cs:grisham-posledni_vule:0:shuff:1952,told,tell,řekla,říci,pf
en:grisham-posledni_vule:0:shuff:1977,cs:grisham-posledni_vule:0:shuff:1954,died,die,zemřel,zemřít,pf
en:grisham-posledni_vule:0:shuff:1978,cs:grisham-posledni_vule:0:shuff:1955,found,find,objevil,objevit,pf
en:grisham-posledni_vule:0:shuff:1978,cs:grisham-posledni_vule:0:shuff:1955,visit,visit,navštívit,navštívit,pf
en:grisham-posledni_vule:0:shuff:1979,cs:grisham-posledni_vule:0:shuff:1956,avoid,avoid,vyhnul,vyhnout,pf
en:grisham-posledni_vule:0:shuff:1979,cs:grisham-posledni_vule:0:shuff:1956,pay,pay,zaplatit,zaplatit,pf
en:grisham-posledni_vule:0:shuff:1981,cs:grisham-posledni_vule:0:shuff:1958,relieved,relieve,uleví,ulevit,pf
en:grisham-posledni_vule:0:shuff:1981,cs:grisham-posledni_vule:0:shuff:1958,leaving,leave,opustí,opustit,pf
en:grisham-posledni_vule:0:shuff:1982,cs:grisham-posledni_vule:0:shuff:1959,do,do,dělat,dělat,impf
en:grisham-posledni_vule:0:shuff:1985,cs:grisham-posledni_vule:0:shuff:1961,trust,trust,Věříte,věřit,impf
en:grisham-posledni_vule:0:shuff:1986,cs:grisham-posledni_vule:0:shuff:1962,think,think,myslím,myslet,impf
en:grisham-posledni_vule:0:shuff:1988,cs:grisham-posledni_vule:0:shuff:1964,show,show,ukáže,ukázat,pf
en:grisham-posledni_vule:0:shuff:1989,cs:grisham-posledni_vule:0:shuff:1965,believe,believe,věřím,věřit,impf
en:grisham-posledni_vule:0:shuff:1989,cs:grisham-posledni_vule:0:shuff:1965,said,say,řekl,říci,pf
en:grisham-posledni_vule:0:shuff:1990,cs:grisham-posledni_vule:0:shuff:1966,say,say,řekne,říci,pf
en:grisham-posledni_vule:0:shuff:1990,cs:grisham-posledni_vule:0:shuff:1966,said,say,řekne,říci,pf
en:grisham-posledni_vule:0:shuff:1991,cs:grisham-posledni_vule:0:shuff:1967,doubt,doubt,nepochybuji,pochybovat,impf
en:grisham-posledni_vule:0:shuff:1992,cs:grisham-posledni_vule:0:shuff:1968,saying,say,říkat,říkat,impf
en:grisham-posledni_vule:0:shuff:1995,cs:grisham-posledni_vule:0:shuff:1970,told,tell,řekla,říci,pf
en:grisham-posledni_vule:0:shuff:1996,cs:grisham-posledni_vule:0:shuff:1971,catch,catch,chytí,chytit,pf
en:grisham-posledni_vule:0:shuff:1997,cs:grisham-posledni_vule:0:shuff:1972,wants,want,chce,chtít,impf
en:grisham-posledni_vule:0:shuff:1997,cs:grisham-posledni_vule:0:shuff:1972,see,see,vidět,vidět,impf
en:grisham-posledni_vule:0:shuff:1997,cs:grisham-posledni_vule:0:shuff:1972,said,say,řekl,říci,pf
en:grisham-posledni_vule:0:shuff:2007,cs:grisham-posledni_vule:0:shuff:1982,purchase,purchase,koupil,koupit,pf
en:grisham-posledni_vule:0:shuff:2011,cs:grisham-posledni_vule:0:shuff:1986,answer,answer,odpovídat,odpovídat,impf
en:grisham-posledni_vule:0:shuff:2011,cs:grisham-posledni_vule:0:shuff:1986,help,help,pomoci,pomoci,pf
en:grisham-posledni_vule:0:shuff:2015,cs:grisham-posledni_vule:0:shuff:1991,push,push,Stisknu,stisknout,pf
en:grisham-posledni_vule:0:shuff:2015,cs:grisham-posledni_vule:0:shuff:1991,appears,appear,objeví,objevit,pf
en:grisham-posledni_vule:0:shuff:2016,cs:grisham-posledni_vule:0:shuff:1992,pushes,push,strká,strkat,impf
en:grisham-posledni_vule:0:shuff:2017,cs:grisham-posledni_vule:0:shuff:1993,getting,get,blíží,blížit,impf
en:grisham-posledni_vule:0:shuff:2017,cs:grisham-posledni_vule:0:shuff:1993,feel,feel,nepociťuji,pociťovat,impf
en:grisham-posledni_vule:0:shuff:2018,cs:grisham-posledni_vule:0:shuff:1994,kept,keep,Nechal,nechat,pf
en:grisham-posledni_vule:0:shuff:2018,cs:grisham-posledni_vule:0:shuff:1994,waiting,wait,čekat,čekat,impf
en:grisham-posledni_vule:0:shuff:2019,cs:grisham-posledni_vule:0:shuff:1995,pass,pass,míjím,míjet,impf
en:grisham-posledni_vule:0:shuff:2023,cs:grisham-posledni_vule:0:shuff:1998,left,leave,Opustili,opustit,pf
en:grisham-posledni_vule:0:shuff:2024,cs:grisham-posledni_vule:0:shuff:1999,see,see,viděl,vidět,impf
en:grisham-posledni_vule:0:shuff:2029,cs:grisham-posledni_vule:0:shuff:2003,worried,worry,nebojíte,bát,impf
en:grisham-posledni_vule:0:shuff:2032,cs:grisham-posledni_vule:0:shuff:2006,arrived,arrive,přišla,přijít,pf
en:grisham-posledni_vule:0:shuff:2032,cs:grisham-posledni_vule:0:shuff:2006,seen,see,přišla,přijít,pf
en:grisham-posledni_vule:0:shuff:2032,cs:grisham-posledni_vule:0:shuff:2006,seen,see,viděli,vidět,impf
en:grisham-posledni_vule:0:shuff:2035,cs:grisham-posledni_vule:0:shuff:2010,wants,want,chtít,chtít,impf
en:grisham-posledni_vule:0:shuff:2036,cs:grisham-posledni_vule:0:shuff:2011,sounds,sound,zní,znít,impf
en:grisham-posledni_vule:0:shuff:2042,cs:grisham-posledni_vule:0:shuff:2016,smiled,smile,usmáli,usmát,pf
en:grisham-posledni_vule:0:shuff:2043,cs:grisham-posledni_vule:0:shuff:2017,handed,hand,předal,předat,pf
en:grisham-posledni_vule:0:shuff:2046,cs:grisham-posledni_vule:0:shuff:2019,stopped,stop,ustal,ustat,pf
en:grisham-posledni_vule:0:shuff:2047,cs:grisham-posledni_vule:0:shuff:2020,looking,look,hledá,hledat,impf
en:grisham-posledni_vule:0:shuff:2047,cs:grisham-posledni_vule:0:shuff:2020,explained,explain,vysvětlil,vysvětlit,pf
en:grisham-posledni_vule:0:shuff:2051,cs:grisham-posledni_vule:0:shuff:2022,want,want,Chtějí,chtít,impf
en:grisham-posledni_vule:0:shuff:2051,cs:grisham-posledni_vule:0:shuff:2022,leave,leave,odešla,odejít,pf
en:grisham-posledni_vule:0:shuff:2053,cs:grisham-posledni_vule:0:shuff:2023,taught,teach,učila,učit,impf
en:grisham-posledni_vule:0:shuff:2053,cs:grisham-posledni_vule:0:shuff:2023,reading,read,číst,číst,impf
en:grisham-posledni_vule:0:shuff:2053,cs:grisham-posledni_vule:0:shuff:2023,writing,write,psát,psát,impf
en:grisham-posledni_vule:0:shuff:2055,cs:grisham-posledni_vule:0:shuff:2025,died,die,zemřeli,zemřít,pf
en:grisham-posledni_vule:0:shuff:2057,cs:grisham-posledni_vule:0:shuff:2028,buy,buy,nakoupit,nakoupit,pf
en:grisham-posledni_vule:0:shuff:2059,cs:grisham-posledni_vule:0:shuff:2030,buy,buy,koupit,koupit,pf
en:grisham-posledni_vule:0:shuff:2060,cs:grisham-posledni_vule:0:shuff:2031,build,build,vybudovat,vybudovat,pf
en:grisham-posledni_vule:0:shuff:2061,cs:grisham-posledni_vule:0:shuff:2032,stopped,stop,Zůstala,zůstat,pf
en:grisham-posledni_vule:0:shuff:2061,cs:grisham-posledni_vule:0:shuff:2032,turned,turn,otočila,otočit,pf
en:grisham-posledni_vule:0:shuff:2062,cs:grisham-posledni_vule:0:shuff:2033,determine,determine,zjistit,zjistit,pf
en:grisham-posledni_vule:0:shuff:2062,cs:grisham-posledni_vule:0:shuff:2033,held,hold,měl,mít,impf
en:grisham-posledni_vule:0:shuff:2064,cs:grisham-posledni_vule:0:shuff:2035,included,include,zahrnuty,zahrnout,pf
en:grisham-posledni_vule:0:shuff:2064,cs:grisham-posledni_vule:0:shuff:2035,asked,ask,otázal,otázat,pf
