en:rowlingova-hpot_vezen:0:shuff:2,cs:rowlingova-hpot_vezen:0:shuff:2,glanced,glance,pohlédl,pohlédnout,pf
en:rowlingova-hpot_vezen:0:shuff:2041,cs:rowlingova-hpot_vezen:0:shuff:2063,done,do,dělat,dělat,impf
en:rowlingova-hpot_vezen:0:shuff:2043,cs:rowlingova-hpot_vezen:0:shuff:2065,assumed,assume,nasadila,nasadit,pf
en:rowlingova-hpot_vezen:0:shuff:2043,cs:rowlingova-hpot_vezen:0:shuff:2065,made,make,nucen,nutit,impf
en:rowlingova-hpot_vezen:0:shuff:2043,cs:rowlingova-hpot_vezen:0:shuff:2065,made,make,udělá,udělat,pf
en:rowlingova-hpot_vezen:0:shuff:2043,cs:rowlingova-hpot_vezen:0:shuff:2065,do,do,udělá,udělat,pf
en:rowlingova-hpot_vezen:0:shuff:2043,cs:rowlingova-hpot_vezen:0:shuff:2065,made,make,dorazí,dorazit,pf
en:rowlingova-hpot_vezen:0:shuff:2043,cs:rowlingova-hpot_vezen:0:shuff:2065,got,get,dorazí,dorazit,pf
en:rowlingova-hpot_vezen:0:shuff:2044,cs:rowlingova-hpot_vezen:0:shuff:2066,cheer,cheer,povzbudil,povzbudit,pf
en:rowlingova-hpot_vezen:0:shuff:2045,cs:rowlingova-hpot_vezen:0:shuff:2067,admit,admit,přiznat,přiznat,pf
en:rowlingova-hpot_vezen:0:shuff:2045,cs:rowlingova-hpot_vezen:0:shuff:2067,understanding,understand,pochopit,pochopit,pf
en:rowlingova-hpot_vezen:0:shuff:2045,cs:rowlingova-hpot_vezen:0:shuff:2067,want,want,toužil,toužit,impf
en:rowlingova-hpot_vezen:0:shuff:2045,cs:rowlingova-hpot_vezen:0:shuff:2067,spend,spend,prožít,prožít,pf
en:rowlingova-hpot_vezen:0:shuff:2045,cs:rowlingova-hpot_vezen:0:shuff:2067,said,say,odpověděl,odpovědět,pf
en:rowlingova-hpot_vezen:0:shuff:2049,cs:rowlingova-hpot_vezen:0:shuff:2071,sounding,sound,znělo,znít,impf
en:rowlingova-hpot_vezen:0:shuff:2051,cs:rowlingova-hpot_vezen:0:shuff:2073,found,find,našel,najít,pf
en:rowlingova-hpot_vezen:0:shuff:2060,cs:rowlingova-hpot_vezen:0:shuff:2080,collided,collide,narazil,narazit,pf
en:rowlingova-hpot_vezen:0:shuff:2060,cs:rowlingova-hpot_vezen:0:shuff:2080,stopped,stop,zarazili,zarazit,pf
en:rowlingova-hpot_vezen:0:shuff:2061,cs:rowlingova-hpot_vezen:0:shuff:2081,froze,freeze,ztuhl,ztuhnout,pf
en:rowlingova-hpot_vezen:0:shuff:2063,cs:rowlingova-hpot_vezen:0:shuff:2083,see,see,viděl,vidět,impf
en:rowlingova-hpot_vezen:0:shuff:2070,cs:rowlingova-hpot_vezen:0:shuff:2088,go,go,Neodcházejte,odcházet,impf
en:rowlingova-hpot_vezen:0:shuff:2074,cs:rowlingova-hpot_vezen:0:shuff:2092,calmed,calm,uklidníš,uklidnit,pf
en:rowlingova-hpot_vezen:0:shuff:2076,cs:rowlingova-hpot_vezen:0:shuff:2094,occur,occur,nenapadlo,napadnout,pf
en:rowlingova-hpot_vezen:0:shuff:2077,cs:rowlingova-hpot_vezen:0:shuff:2095,waiting,wait,čekal,čekat,impf
en:rowlingova-hpot_vezen:0:shuff:2077,cs:rowlingova-hpot_vezen:0:shuff:2095,hear,hear,uslyší,uslyšet,pf
en:rowlingova-hpot_vezen:0:shuff:2079,cs:rowlingova-hpot_vezen:0:shuff:2097,looked,look,pohlédl,pohlédnout,pf
en:rowlingova-hpot_vezen:0:shuff:2086,cs:rowlingova-hpot_vezen:0:shuff:2105,escaped,escape,uprchl,uprchnout,pf
en:rowlingova-hpot_vezen:0:shuff:2087,cs:rowlingova-hpot_vezen:0:shuff:2106,got,get,Dostal,dostat,pf
en:rowlingova-hpot_vezen:0:shuff:2088,cs:rowlingova-hpot_vezen:0:shuff:2107,slipped,slip,sklouzla,sklouznout,pf
en:rowlingova-hpot_vezen:0:shuff:2089,cs:rowlingova-hpot_vezen:0:shuff:2108,catch,catch,zachytil,zachytit,pf
en:rowlingova-hpot_vezen:0:shuff:2090,cs:rowlingova-hpot_vezen:0:shuff:2109,began,begin,začal,začít,pf
en:rowlingova-hpot_vezen:0:shuff:2097,cs:rowlingova-hpot_vezen:0:shuff:2116,appeared,appear,objevila,objevit,pf
en:rowlingova-hpot_vezen:0:shuff:2099,cs:rowlingova-hpot_vezen:0:shuff:2118,got,get,dostal,dostat,pf
en:rowlingova-hpot_vezen:0:shuff:2101,cs:rowlingova-hpot_vezen:0:shuff:2120,sent,send,poslala,poslat,pf
en:rowlingova-hpot_vezen:0:shuff:2102,cs:rowlingova-hpot_vezen:0:shuff:2121,think,think,Myslím,myslet,impf
en:rowlingova-hpot_vezen:0:shuff:2104,cs:rowlingova-hpot_vezen:0:shuff:2123,leaving,leave,odcházet,odcházet,impf
en:rowlingova-hpot_vezen:0:shuff:2105,cs:rowlingova-hpot_vezen:0:shuff:2124,smiled,smile,usmál,usmát,pf
en:rowlingova-hpot_vezen:0:shuff:2108,cs:rowlingova-hpot_vezen:0:shuff:2126,see,see,pochopit,pochopit,pf
en:rowlingova-hpot_vezen:0:shuff:2110,cs:rowlingova-hpot_vezen:0:shuff:2128,succeeded,succeed,podařilo,podařit,pf
en:rowlingova-hpot_vezen:0:shuff:2110,cs:rowlingova-hpot_vezen:0:shuff:2128,saw,see,uviděl,uvidět,pf
en:rowlingova-hpot_vezen:0:shuff:2115,cs:rowlingova-hpot_vezen:0:shuff:2134,seemed,seem,zdá,zdát,impf
en:rowlingova-hpot_vezen:0:shuff:2118,cs:rowlingova-hpot_vezen:0:shuff:2136,Listen,listen,Poslouchej,poslouchat,impf
en:rowlingova-hpot_vezen:0:shuff:2119,cs:rowlingova-hpot_vezen:0:shuff:2137,coming,come,jde,jít,impf
en:rowlingova-hpot_vezen:0:shuff:2120,cs:rowlingova-hpot_vezen:0:shuff:2138,think,think,Myslím,myslet,impf
en:rowlingova-hpot_vezen:0:shuff:2120,cs:rowlingova-hpot_vezen:0:shuff:2138,think,think,Myslím,myslet,impf
en:rowlingova-hpot_vezen:0:shuff:2120,cs:rowlingova-hpot_vezen:0:shuff:2138,think,think,myslím,myslet,impf
en:rowlingova-hpot_vezen:0:shuff:2120,cs:rowlingova-hpot_vezen:0:shuff:2138,think,think,myslím,myslet,impf
en:rowlingova-hpot_vezen:0:shuff:2121,cs:rowlingova-hpot_vezen:0:shuff:2139,pressed,press,tiskla,tisknout,impf
en:rowlingova-hpot_vezen:0:shuff:2122,cs:rowlingova-hpot_vezen:0:shuff:2140,think,think,myslím,myslet,impf
en:rowlingova-hpot_vezen:0:shuff:2122,cs:rowlingova-hpot_vezen:0:shuff:2140,going,go,jdeme,jít,impf
en:rowlingova-hpot_vezen:0:shuff:2123,cs:rowlingova-hpot_vezen:0:shuff:2141,examining,examine,prohlížel,prohlížet,impf
en:rowlingova-hpot_vezen:0:shuff:2129,cs:rowlingova-hpot_vezen:0:shuff:2147,Talk,talk,mluv,mluvit,impf
en:rowlingova-hpot_vezen:0:shuff:2130,cs:rowlingova-hpot_vezen:0:shuff:2148,bet,bet,Vsadím,vsadit,pf
en:rowlingova-hpot_vezen:0:shuff:2132,cs:rowlingova-hpot_vezen:0:shuff:2150,matters,matter,záleželo,záležet,impf
en:rowlingova-hpot_vezen:0:shuff:2133,cs:rowlingova-hpot_vezen:0:shuff:2151,followed,follow,následovalo,následovat,impf
en:rowlingova-hpot_vezen:0:shuff:2135,cs:rowlingova-hpot_vezen:0:shuff:2154,caught,catch,dopadlo,dopadnout,pf
en:rowlingova-hpot_vezen:0:shuff:2137,cs:rowlingova-hpot_vezen:0:shuff:2156,lengthening,lengthen,prodlužovaly,prodlužovat,impf
en:rowlingova-hpot_vezen:0:shuff:2138,cs:rowlingova-hpot_vezen:0:shuff:2157,looking,look,kouká,koukat,impf
en:rowlingova-hpot_vezen:0:shuff:2138,cs:rowlingova-hpot_vezen:0:shuff:2157,looking,look,kouká,koukat,impf
en:rowlingova-hpot_vezen:0:shuff:2139,cs:rowlingova-hpot_vezen:0:shuff:2158,run,run,poběžíme,běžet,impf
en:rowlingova-hpot_vezen:0:shuff:2141,cs:rowlingova-hpot_vezen:0:shuff:2160,hide,hide,schovat,schovat,pf
en:rowlingova-hpot_vezen:0:shuff:2143,cs:rowlingova-hpot_vezen:0:shuff:2162,go,go,jít,jít,impf
en:rowlingova-hpot_vezen:0:shuff:2149,cs:rowlingova-hpot_vezen:0:shuff:2168,forgot,forget,zapomněla,zapomenout,pf
en:rowlingova-hpot_vezen:0:shuff:2149,cs:rowlingova-hpot_vezen:0:shuff:2168,go,go,jít,jít,impf
en:rowlingova-hpot_vezen:0:shuff:2150,cs:rowlingova-hpot_vezen:0:shuff:2169,forget,forget,zapomenout,zapomenout,pf
en:rowlingova-hpot_vezen:0:shuff:2151,cs:rowlingova-hpot_vezen:0:shuff:2170,screamed,scream,křičel,křičet,impf
en:rowlingova-hpot_vezen:0:shuff:2152,cs:rowlingova-hpot_vezen:0:shuff:2171,screamed,scream,nekřičel,křičet,impf
en:rowlingova-hpot_vezen:0:shuff:2152,cs:rowlingova-hpot_vezen:0:shuff:2171,said,say,prohlásil,prohlásit,pf
en:rowlingova-hpot_vezen:0:shuff:2155,cs:rowlingova-hpot_vezen:0:shuff:2174,heard,hear,slyšel,slyšet,impf
en:rowlingova-hpot_vezen:0:shuff:2157,cs:rowlingova-hpot_vezen:0:shuff:2176,breaking,break,lámal,lámat,impf
en:rowlingova-hpot_vezen:0:shuff:2158,cs:rowlingova-hpot_vezen:0:shuff:2177,handing,hand,podal,podat,pf
en:rowlingova-hpot_vezen:0:shuff:2164,cs:rowlingova-hpot_vezen:0:shuff:2182,think,think,Myslím,myslet,impf
en:rowlingova-hpot_vezen:0:shuff:2164,cs:rowlingova-hpot_vezen:0:shuff:2182,listened,listen,poslouchal,poslouchat,impf
en:rowlingova-hpot_vezen:0:shuff:2167,cs:rowlingova-hpot_vezen:0:shuff:2186,lying,lie,ležel,ležet,impf
en:rowlingova-hpot_vezen:0:shuff:2168,cs:rowlingova-hpot_vezen:0:shuff:2187,pulled,pull,vytahoval,vytahovat,impf
en:rowlingova-hpot_vezen:0:shuff:2169,cs:rowlingova-hpot_vezen:0:shuff:2188,glowing,glow,zářila,zářit,impf
en:rowlingova-hpot_vezen:0:shuff:2172,cs:rowlingova-hpot_vezen:0:shuff:2191,went,go,Dělal,dělat,impf
en:rowlingova-hpot_vezen:0:shuff:2172,cs:rowlingova-hpot_vezen:0:shuff:2191,send,send,poslal,poslat,pf
en:rowlingova-hpot_vezen:0:shuff:2173,cs:rowlingova-hpot_vezen:0:shuff:2192,fear,fear,bojíš,bát,impf
en:rowlingova-hpot_vezen:0:shuff:2173,cs:rowlingova-hpot_vezen:0:shuff:2192,fear,fear,bojíš,bát,impf
en:rowlingova-hpot_vezen:0:shuff:2175,cs:rowlingova-hpot_vezen:0:shuff:2194,say,say,řekl,říci,pf
en:rowlingova-hpot_vezen:0:shuff:2175,cs:rowlingova-hpot_vezen:0:shuff:2194,drank,drink,napil,napít,pf
en:rowlingova-hpot_vezen:0:shuff:2176,cs:rowlingova-hpot_vezen:0:shuff:2195,thinking,think,myslel,myslet,impf
en:rowlingova-hpot_vezen:0:shuff:2176,cs:rowlingova-hpot_vezen:0:shuff:2195,believe,believe,myslel,myslet,impf
en:rowlingova-hpot_vezen:0:shuff:2176,cs:rowlingova-hpot_vezen:0:shuff:2195,thinking,think,nevěřím,věřit,impf
en:rowlingova-hpot_vezen:0:shuff:2176,cs:rowlingova-hpot_vezen:0:shuff:2195,believe,believe,nevěřím,věřit,impf
en:rowlingova-hpot_vezen:0:shuff:2180,cs:rowlingova-hpot_vezen:0:shuff:2199,interrupted,interrupt,Přerušilo,přerušit,pf
en:rowlingova-hpot_vezen:0:shuff:2181,cs:rowlingova-hpot_vezen:0:shuff:2200,afford,afford,dovolit,dovolit,pf
en:rowlingova-hpot_vezen:0:shuff:2181,cs:rowlingova-hpot_vezen:0:shuff:2200,lose,lose,prohrát,prohrát,pf
en:rowlingova-hpot_vezen:0:shuff:2186,cs:rowlingova-hpot_vezen:0:shuff:2205,watched,watch,díval,dívat,impf
en:rowlingova-hpot_vezen:0:shuff:2187,cs:rowlingova-hpot_vezen:0:shuff:2206,tapping,tap,klepalo,klepat,impf
en:rowlingova-hpot_vezen:0:shuff:2190,cs:rowlingova-hpot_vezen:0:shuff:2209,looked,look,nahlédl,nahlédnout,pf
en:rowlingova-hpot_vezen:0:shuff:2193,cs:rowlingova-hpot_vezen:0:shuff:2211,whispered,whisper,zašeptal,zašeptat,pf
en:rowlingova-hpot_vezen:0:shuff:2201,cs:rowlingova-hpot_vezen:0:shuff:2222,sit,sit,sedl,sednout,pf
en:rowlingova-hpot_vezen:0:shuff:2202,cs:rowlingova-hpot_vezen:0:shuff:2223,going,go,Půjdu,jít,impf
en:rowlingova-hpot_vezen:0:shuff:2202,cs:rowlingova-hpot_vezen:0:shuff:2223,go,go,Půjdu,jít,impf
en:rowlingova-hpot_vezen:0:shuff:2202,cs:rowlingova-hpot_vezen:0:shuff:2223,going,go,Půjdu,jít,impf
en:rowlingova-hpot_vezen:0:shuff:2202,cs:rowlingova-hpot_vezen:0:shuff:2223,came,come,Půjdu,jít,impf
en:rowlingova-hpot_vezen:0:shuff:2202,cs:rowlingova-hpot_vezen:0:shuff:2223,ask,ask,zeptám,zeptat,pf
en:rowlingova-hpot_vezen:0:shuff:2203,cs:rowlingova-hpot_vezen:0:shuff:2224,felt,feel,cítil,cítit,impf
en:rowlingova-hpot_vezen:0:shuff:2203,cs:rowlingova-hpot_vezen:0:shuff:2224,pass,pass,prošla,projít,pf
en:rowlingova-hpot_vezen:0:shuff:2203,cs:rowlingova-hpot_vezen:0:shuff:2224,heard,hear,slyšel,slyšet,impf
en:rowlingova-hpot_vezen:0:shuff:2208,cs:rowlingova-hpot_vezen:0:shuff:2229,doing,do,děláš,dělat,impf
en:rowlingova-hpot_vezen:0:shuff:2209,cs:rowlingova-hpot_vezen:0:shuff:2230,looking,look,Hledala,hledat,impf
en:rowlingova-hpot_vezen:0:shuff:2210,cs:rowlingova-hpot_vezen:0:shuff:2231,Come,come,Pojď,jít,impf
en:rowlingova-hpot_vezen:0:shuff:2210,cs:rowlingova-hpot_vezen:0:shuff:2231,sit,sit,posaď,posadit,pf
en:rowlingova-hpot_vezen:0:shuff:2211,cs:rowlingova-hpot_vezen:0:shuff:2232,arrived,arrive,dorazila,dorazit,pf
en:rowlingova-hpot_vezen:0:shuff:2213,cs:rowlingova-hpot_vezen:0:shuff:2234,moved,move,posunuli,posunout,pf
en:rowlingova-hpot_vezen:0:shuff:2214,cs:rowlingova-hpot_vezen:0:shuff:2235,grabbed,grab,popadla,popadnout,pf
en:rowlingova-hpot_vezen:0:shuff:2219,cs:rowlingova-hpot_vezen:0:shuff:2240,helping,help,Nepomáhal,pomáhat,impf
en:rowlingova-hpot_vezen:0:shuff:2219,cs:rowlingova-hpot_vezen:0:shuff:2240,want,want,nechci,chtít,impf
en:rowlingova-hpot_vezen:0:shuff:2221,cs:rowlingova-hpot_vezen:0:shuff:2242,deny,deny,nepopírám,popírat,impf
en:rowlingova-hpot_vezen:0:shuff:2222,cs:rowlingova-hpot_vezen:0:shuff:2243,held,hold,držela,držet,impf
en:rowlingova-hpot_vezen:0:shuff:2226,cs:rowlingova-hpot_vezen:0:shuff:2248,knocking,knock,praštila,praštit,pf
en:rowlingova-hpot_vezen:0:shuff:2226,cs:rowlingova-hpot_vezen:0:shuff:2248,knocking,knock,vyrazila,vyrazit,pf
en:rowlingova-hpot_vezen:0:shuff:2226,cs:rowlingova-hpot_vezen:0:shuff:2248,seized,seize,popadla,popadnout,pf
en:rowlingova-hpot_vezen:0:shuff:2227,cs:rowlingova-hpot_vezen:0:shuff:2249,fallen,fall,propadli,propadnout,pf
en:rowlingova-hpot_vezen:0:shuff:2227,cs:rowlingova-hpot_vezen:0:shuff:2249,see,see,spatřili,spatřit,pf
en:rowlingova-hpot_vezen:0:shuff:2227,cs:rowlingova-hpot_vezen:0:shuff:2249,seeing,see,spatřili,spatřit,pf
en:rowlingova-hpot_vezen:0:shuff:2227,cs:rowlingova-hpot_vezen:0:shuff:2249,see,see,přišel,přijít,pf
en:rowlingova-hpot_vezen:0:shuff:2227,cs:rowlingova-hpot_vezen:0:shuff:2249,seeing,see,přišel,přijít,pf
en:rowlingova-hpot_vezen:0:shuff:2227,cs:rowlingova-hpot_vezen:0:shuff:2249,see,see,doprovodili,doprovodit,pf
en:rowlingova-hpot_vezen:0:shuff:2227,cs:rowlingova-hpot_vezen:0:shuff:2249,seeing,see,doprovodili,doprovodit,pf
en:rowlingova-hpot_vezen:0:shuff:2228,cs:rowlingova-hpot_vezen:0:shuff:2250,appeared,appear,objevili,objevit,pf
en:rowlingova-hpot_vezen:0:shuff:2234,cs:rowlingova-hpot_vezen:0:shuff:2256,taken,take,nesl,nést,impf
en:rowlingova-hpot_vezen:0:shuff:2236,cs:rowlingova-hpot_vezen:0:shuff:2258,glimpsed,glimpse,zahlédl,zahlédnout,pf
en:rowlingova-hpot_vezen:0:shuff:2236,cs:rowlingova-hpot_vezen:0:shuff:2258,seen,see,zahlédl,zahlédnout,pf
en:rowlingova-hpot_vezen:0:shuff:2236,cs:rowlingova-hpot_vezen:0:shuff:2258,seen,see,viděl,vidět,impf
en:rowlingova-hpot_vezen:0:shuff:2237,cs:rowlingova-hpot_vezen:0:shuff:2259,come,come,přišlo,přijít,pf
en:rowlingova-hpot_vezen:0:shuff:2238,cs:rowlingova-hpot_vezen:0:shuff:2260,swinging,swing,visel,viset,impf
en:rowlingova-hpot_vezen:0:shuff:2239,cs:rowlingova-hpot_vezen:0:shuff:2261,decide,decide,rozhodnout,rozhodnout,pf
en:rowlingova-hpot_vezen:0:shuff:2239,cs:rowlingova-hpot_vezen:0:shuff:2261,going,go,pokračoval,pokračovat,impf
en:rowlingova-hpot_vezen:0:shuff:2239,cs:rowlingova-hpot_vezen:0:shuff:2261,spend,spend,strávíš,strávit,pf
en:rowlingova-hpot_vezen:0:shuff:2240,cs:rowlingova-hpot_vezen:0:shuff:2262,suggest,suggest,navrhoval,navrhovat,impf
en:rowlingova-hpot_vezen:0:shuff:2245,cs:rowlingova-hpot_vezen:0:shuff:2266,broke,break,Porušil,porušit,pf
en:rowlingova-hpot_vezen:0:shuff:2250,cs:rowlingova-hpot_vezen:0:shuff:2271,kept,keep,udržovat,udržovat,impf
en:rowlingova-hpot_vezen:0:shuff:2253,cs:rowlingova-hpot_vezen:0:shuff:2273,flew,fly,vyletěla,vyletět,pf
en:rowlingova-hpot_vezen:0:shuff:2253,cs:rowlingova-hpot_vezen:0:shuff:2273,flung,fling,praštil,praštit,pf
en:rowlingova-hpot_vezen:0:shuff:2257,cs:rowlingova-hpot_vezen:0:shuff:2278,dying,die,umírám,umírat,impf
en:rowlingova-hpot_vezen:0:shuff:2258,cs:rowlingova-hpot_vezen:0:shuff:2279,dying,die,Umírám,umírat,impf
en:rowlingova-hpot_vezen:0:shuff:2258,cs:rowlingova-hpot_vezen:0:shuff:2279,look,look,podívejte,podívat,pf
en:rowlingova-hpot_vezen:0:shuff:2259,cs:rowlingova-hpot_vezen:0:shuff:2280,killed,kill,zabila,zabít,pf
en:rowlingova-hpot_vezen:0:shuff:2261,cs:rowlingova-hpot_vezen:0:shuff:2282,help,help,Pomozte,pomoci,pf
en:rowlingova-hpot_vezen:0:shuff:2261,cs:rowlingova-hpot_vezen:0:shuff:2282,gotta,gotta,musíme,muset,impf
en:rowlingova-hpot_vezen:0:shuff:2261,cs:rowlingova-hpot_vezen:0:shuff:2282,get,get,dostat,dostat,pf
en:rowlingova-hpot_vezen:0:shuff:2262,cs:rowlingova-hpot_vezen:0:shuff:2283,pointing,point,ukázal,ukázat,pf
en:rowlingova-hpot_vezen:0:shuff:2268,cs:rowlingova-hpot_vezen:0:shuff:2289,help,help,pomohla,pomoci,pf
en:rowlingova-hpot_vezen:0:shuff:2269,cs:rowlingova-hpot_vezen:0:shuff:2290,need,need,nepotřebuju,potřebovat,impf
en:rowlingova-hpot_vezen:0:shuff:2269,cs:rowlingova-hpot_vezen:0:shuff:2290,whispered,whisper,zašeptal,zašeptat,pf
en:rowlingova-hpot_vezen:0:shuff:2270,cs:rowlingova-hpot_vezen:0:shuff:2291,impair,impair,zhoršit,zhoršit,pf
en:rowlingova-hpot_vezen:0:shuff:2270,cs:rowlingova-hpot_vezen:0:shuff:2291,give,give,dávejte,dávat,impf
en:rowlingova-hpot_vezen:0:shuff:2271,cs:rowlingova-hpot_vezen:0:shuff:2292,paced,pace,přecházel,přecházet,impf
en:rowlingova-hpot_vezen:0:shuff:2272,cs:rowlingova-hpot_vezen:0:shuff:2293,saw,see,uviděli,uvidět,pf
en:rowlingova-hpot_vezen:0:shuff:2275,cs:rowlingova-hpot_vezen:0:shuff:2296,touched,touch,Dotkl,dotknout,pf
en:rowlingova-hpot_vezen:0:shuff:2276,cs:rowlingova-hpot_vezen:0:shuff:2297,slammed,slam,praštila,praštit,pf
en:rowlingova-hpot_vezen:0:shuff:2277,cs:rowlingova-hpot_vezen:0:shuff:2298,means,mean,chce,chtít,impf
en:rowlingova-hpot_vezen:0:shuff:2277,cs:rowlingova-hpot_vezen:0:shuff:2298,pretend,pretend,předstírala,předstírat,impf
en:rowlingova-hpot_vezen:0:shuff:2277,cs:rowlingova-hpot_vezen:0:shuff:2298,see,see,vidím,vidět,impf
en:rowlingova-hpot_vezen:0:shuff:2279,cs:rowlingova-hpot_vezen:0:shuff:2300,snatched,snatch,Popadla,popadnout,pf
en:rowlingova-hpot_vezen:0:shuff:2281,cs:rowlingova-hpot_vezen:0:shuff:2303,departed,depart,odešla,odejít,pf
en:rowlingova-hpot_vezen:0:shuff:2282,cs:rowlingova-hpot_vezen:0:shuff:2304,run,run,utekl,utéci,pf
en:rowlingova-hpot_vezen:0:shuff:2284,cs:rowlingova-hpot_vezen:0:shuff:2306,see,see,vidíš,vidět,impf
en:rowlingova-hpot_vezen:0:shuff:2285,cs:rowlingova-hpot_vezen:0:shuff:2307,said,say,odpověděl,odpovědět,pf
en:rowlingova-hpot_vezen:0:shuff:2287,cs:rowlingova-hpot_vezen:0:shuff:2309,allow,allow,nechte,nechat,pf
en:rowlingova-hpot_vezen:0:shuff:2288,cs:rowlingova-hpot_vezen:0:shuff:2310,tried,try,pokusil,pokusit,pf
en:rowlingova-hpot_vezen:0:shuff:2290,cs:rowlingova-hpot_vezen:0:shuff:2312,reached,reach,sáhla,sáhnout,pf
en:rowlingova-hpot_vezen:0:shuff:2290,cs:rowlingova-hpot_vezen:0:shuff:2312,turned,turn,otočila,otočit,pf
en:rowlingova-hpot_vezen:0:shuff:2290,cs:rowlingova-hpot_vezen:0:shuff:2312,remains,remain,zbylo,zbýt,pf
en:rowlingova-hpot_vezen:0:shuff:2293,cs:rowlingova-hpot_vezen:0:shuff:2315,insisted,insist,trvala,trvat,impf
en:rowlingova-hpot_vezen:0:shuff:2293,cs:rowlingova-hpot_vezen:0:shuff:2315,keeping,keep,nechá,nechat,pf
en:rowlingova-hpot_vezen:0:shuff:2294,cs:rowlingova-hpot_vezen:0:shuff:2316,let,let,nedovolil,dovolit,pf
en:rowlingova-hpot_vezen:0:shuff:2294,cs:rowlingova-hpot_vezen:0:shuff:2316,throw,throw,vyhodila,vyhodit,pf
en:rowlingova-hpot_vezen:0:shuff:2295,cs:rowlingova-hpot_vezen:0:shuff:2317,moving,move,pohybovaly,pohybovat,impf
en:rowlingova-hpot_vezen:0:shuff:2296,cs:rowlingova-hpot_vezen:0:shuff:2318,bent,bend,sklonil,sklonit,pf
en:rowlingova-hpot_vezen:0:shuff:2300,cs:rowlingova-hpot_vezen:0:shuff:2320,noticed,notice,všiml,všimnout,pf
en:rowlingova-hpot_vezen:0:shuff:2303,cs:rowlingova-hpot_vezen:0:shuff:2323,began,begin,začala,začít,pf
en:rowlingova-hpot_vezen:0:shuff:2303,cs:rowlingova-hpot_vezen:0:shuff:2323,think,think,myslím,myslet,impf
en:rowlingova-hpot_vezen:0:shuff:2304,cs:rowlingova-hpot_vezen:0:shuff:2324,Sit,sit,Posaďte,posadit,pf
en:rowlingova-hpot_vezen:0:shuff:2305,cs:rowlingova-hpot_vezen:0:shuff:2325,move,move,nehýbal,hýbat,impf
en:rowlingova-hpot_vezen:0:shuff:2307,cs:rowlingova-hpot_vezen:0:shuff:2327,says,say,Říká,říkat,impf
en:rowlingova-hpot_vezen:0:shuff:2307,cs:rowlingova-hpot_vezen:0:shuff:2327,said,say,Říká,říkat,impf
en:rowlingova-hpot_vezen:0:shuff:2307,cs:rowlingova-hpot_vezen:0:shuff:2327,feeling,feel,cítí,cítit,impf
en:rowlingova-hpot_vezen:0:shuff:2307,cs:rowlingova-hpot_vezen:0:shuff:2327,teach,teach,učit,učit,impf
en:rowlingova-hpot_vezen:0:shuff:2308,cs:rowlingova-hpot_vezen:0:shuff:2328,told,tell,Neříkal,říkat,impf
en:rowlingova-hpot_vezen:0:shuff:2308,cs:rowlingova-hpot_vezen:0:shuff:2328,sit,sit,posadil,posadit,pf
en:rowlingova-hpot_vezen:0:shuff:2309,cs:rowlingova-hpot_vezen:0:shuff:2329,think,think,myslí,myslet,impf
en:rowlingova-hpot_vezen:0:shuff:2309,cs:rowlingova-hpot_vezen:0:shuff:2329,matter,matter,nezáleží,záležet,impf
en:rowlingova-hpot_vezen:0:shuff:2310,cs:rowlingova-hpot_vezen:0:shuff:2330,opened,open,otevřela,otevřít,pf
en:rowlingova-hpot_vezen:0:shuff:2311,cs:rowlingova-hpot_vezen:0:shuff:2331,seated,seat,posadili,posadit,pf
en:rowlingova-hpot_vezen:0:shuff:2311,cs:rowlingova-hpot_vezen:0:shuff:2331,talk,talk,nepromluvili,promluvit,pf
en:rowlingova-hpot_vezen:0:shuff:2312,cs:rowlingova-hpot_vezen:0:shuff:2332,tell,tell,řeknu,říci,pf
en:rowlingova-hpot_vezen:0:shuff:2312,cs:rowlingova-hpot_vezen:0:shuff:2332,got,get,dostat,dostat,pf
en:rowlingova-hpot_vezen:0:shuff:2312,cs:rowlingova-hpot_vezen:0:shuff:2332,ripped,rip,roztrhal,roztrhat,pf
en:rowlingova-hpot_vezen:0:shuff:2313,cs:rowlingova-hpot_vezen:0:shuff:2333,talking,talk,mluvíte,mluvit,impf
en:rowlingova-hpot_vezen:0:shuff:2313,cs:rowlingova-hpot_vezen:0:shuff:2333,said,say,mluvíte,mluvit,impf
en:rowlingova-hpot_vezen:0:shuff:2314,cs:rowlingova-hpot_vezen:0:shuff:2334,stood,stand,neměl,mít,impf
en:rowlingova-hpot_vezen:0:shuff:2320,cs:rowlingova-hpot_vezen:0:shuff:2339,haunted,haunt,straší,strašit,impf
en:rowlingova-hpot_vezen:0:shuff:2321,cs:rowlingova-hpot_vezen:0:shuff:2340,looking,look,hleděl,hledět,impf
en:rowlingova-hpot_vezen:0:shuff:2324,cs:rowlingova-hpot_vezen:0:shuff:2342,Thought,think,Myslel,myslet,impf
en:rowlingova-hpot_vezen:0:shuff:2324,cs:rowlingova-hpot_vezen:0:shuff:2342,come,come,přijel,přijet,pf
en:rowlingova-hpot_vezen:0:shuff:2324,cs:rowlingova-hpot_vezen:0:shuff:2342,see,see,podívat,podívat,pf
en:rowlingova-hpot_vezen:0:shuff:2326,cs:rowlingova-hpot_vezen:0:shuff:2344,did,do,udělal,udělat,pf
