en:Kundera-Nesmrtelnost:0:shuff:2,cs:Kundera-Nesmrtelnost:0:shuff:2,calls,call,nazývá,nazývat,impf
en:Kundera-Nesmrtelnost:0:shuff:372,cs:Kundera-Nesmrtelnost:0:shuff:397,saw,see,viděla,vidět,impf
en:Kundera-Nesmrtelnost:0:shuff:378,cs:Kundera-Nesmrtelnost:0:shuff:403,find,find,nenašel,najít,pf
en:Kundera-Nesmrtelnost:0:shuff:380,cs:Kundera-Nesmrtelnost:0:shuff:405,remains,remain,zůstaly,zůstat,pf
en:Kundera-Nesmrtelnost:0:shuff:381,cs:Kundera-Nesmrtelnost:0:shuff:406,write,write,napíše,napsat,pf
en:Kundera-Nesmrtelnost:0:shuff:381,cs:Kundera-Nesmrtelnost:0:shuff:406,accept,accept,přijměte,přijmout,pf
en:Kundera-Nesmrtelnost:0:shuff:383,cs:Kundera-Nesmrtelnost:0:shuff:408,counted,count,počítala,počítat,impf
en:Kundera-Nesmrtelnost:0:shuff:384,cs:Kundera-Nesmrtelnost:0:shuff:409,confide,confide,svěřit,svěřit,pf
en:Kundera-Nesmrtelnost:0:shuff:384,cs:Kundera-Nesmrtelnost:0:shuff:409,want,want,nechtěla,chtít,impf
en:Kundera-Nesmrtelnost:0:shuff:384,cs:Kundera-Nesmrtelnost:0:shuff:409,understood,understand,pochopena,pochopit,pf
en:Kundera-Nesmrtelnost:0:shuff:385,cs:Kundera-Nesmrtelnost:0:shuff:410,understand,understand,pochopit,pochopit,pf
en:Kundera-Nesmrtelnost:0:shuff:385,cs:Kundera-Nesmrtelnost:0:shuff:410,sensed,sense,pochopit,pochopit,pf
en:Kundera-Nesmrtelnost:0:shuff:385,cs:Kundera-Nesmrtelnost:0:shuff:410,sensed,sense,vycítilo,vycítit,pf
en:Kundera-Nesmrtelnost:0:shuff:386,cs:Kundera-Nesmrtelnost:0:shuff:411,loved,love,milovala,milovat,impf
en:Kundera-Nesmrtelnost:0:shuff:387,cs:Kundera-Nesmrtelnost:0:shuff:412,feel,feel,Necítila,cítit,impf
en:Kundera-Nesmrtelnost:0:shuff:387,cs:Kundera-Nesmrtelnost:0:shuff:412,given,give,dávána,dávat,impf
en:Kundera-Nesmrtelnost:0:shuff:388,cs:Kundera-Nesmrtelnost:0:shuff:413,said,say,řekla,říci,pf
en:Kundera-Nesmrtelnost:0:shuff:388,cs:Kundera-Nesmrtelnost:0:shuff:413,picked,pick,vzala,vzít,pf
en:Kundera-Nesmrtelnost:0:shuff:390,cs:Kundera-Nesmrtelnost:0:shuff:415,feel,feel,cítil,cítit,impf
en:Kundera-Nesmrtelnost:0:shuff:390,cs:Kundera-Nesmrtelnost:0:shuff:415,tweaked,tweak,kroutil,kroutit,impf
en:Kundera-Nesmrtelnost:0:shuff:390,cs:Kundera-Nesmrtelnost:0:shuff:415,doing,do,dělá,dělat,impf
en:Kundera-Nesmrtelnost:0:shuff:391,cs:Kundera-Nesmrtelnost:0:shuff:416,play,play,hrát,hrát,impf
en:Kundera-Nesmrtelnost:0:shuff:392,cs:Kundera-Nesmrtelnost:0:shuff:417,feel,feel,Cítil,cítit,impf
en:Kundera-Nesmrtelnost:0:shuff:393,cs:Kundera-Nesmrtelnost:0:shuff:418,realized,realize,uvědomila,uvědomit,pf
en:Kundera-Nesmrtelnost:0:shuff:393,cs:Kundera-Nesmrtelnost:0:shuff:418,wear,wear,mají,mít,impf
en:Kundera-Nesmrtelnost:0:shuff:393,cs:Kundera-Nesmrtelnost:0:shuff:418,correct,correct,napravit,napravit,pf
en:Kundera-Nesmrtelnost:0:shuff:393,cs:Kundera-Nesmrtelnost:0:shuff:418,wear,wear,nosí,nosit,impf
en:Kundera-Nesmrtelnost:0:shuff:394,cs:Kundera-Nesmrtelnost:0:shuff:419,entered,enter,vešel,vejít,pf
en:Kundera-Nesmrtelnost:0:shuff:395,cs:Kundera-Nesmrtelnost:0:shuff:420,adored,adore,zbožňují,zbožňovat,impf
en:Kundera-Nesmrtelnost:0:shuff:396,cs:Kundera-Nesmrtelnost:0:shuff:421,wanted,want,Chtěl,chtít,impf
en:Kundera-Nesmrtelnost:0:shuff:396,cs:Kundera-Nesmrtelnost:0:shuff:421,learn,learn,dovědět,dovědět,pf
en:Kundera-Nesmrtelnost:0:shuff:397,cs:Kundera-Nesmrtelnost:0:shuff:422,asked,ask,ptal,ptát,impf
en:Kundera-Nesmrtelnost:0:shuff:398,cs:Kundera-Nesmrtelnost:0:shuff:423,accused,accuse,nařkl,nařknout,pf
en:Kundera-Nesmrtelnost:0:shuff:400,cs:Kundera-Nesmrtelnost:0:shuff:425,protest,protest,protestovali,protestovat,impf
en:Kundera-Nesmrtelnost:0:shuff:401,cs:Kundera-Nesmrtelnost:0:shuff:426,took,take,přijal,přijmout,pf
en:Kundera-Nesmrtelnost:0:shuff:403,cs:Kundera-Nesmrtelnost:0:shuff:428,revealed,reveal,odhalil,odhalit,pf
en:Kundera-Nesmrtelnost:0:shuff:404,cs:Kundera-Nesmrtelnost:0:shuff:429,painted,paint,namaloval,namalovat,pf
en:Kundera-Nesmrtelnost:0:shuff:406,cs:Kundera-Nesmrtelnost:0:shuff:431,cover,cover,zastřela,zastřít,pf
en:Kundera-Nesmrtelnost:0:shuff:407,cs:Kundera-Nesmrtelnost:0:shuff:432,make,make,udělala,udělat,pf
en:Kundera-Nesmrtelnost:0:shuff:407,cs:Kundera-Nesmrtelnost:0:shuff:432,take,take,udělala,udělat,pf
en:Kundera-Nesmrtelnost:0:shuff:407,cs:Kundera-Nesmrtelnost:0:shuff:432,take,take,udělala,udělat,pf
en:Kundera-Nesmrtelnost:0:shuff:407,cs:Kundera-Nesmrtelnost:0:shuff:432,reach,reach,došla,dojít,pf
en:Kundera-Nesmrtelnost:0:shuff:407,cs:Kundera-Nesmrtelnost:0:shuff:432,take,take,vzala,vzít,pf
en:Kundera-Nesmrtelnost:0:shuff:407,cs:Kundera-Nesmrtelnost:0:shuff:432,take,take,vzala,vzít,pf
en:Kundera-Nesmrtelnost:0:shuff:411,cs:Kundera-Nesmrtelnost:0:shuff:436,thought,think,zdálo,zdát,impf
en:Kundera-Nesmrtelnost:0:shuff:411,cs:Kundera-Nesmrtelnost:0:shuff:436,see,see,neuvidí,uvidět,pf
en:Kundera-Nesmrtelnost:0:shuff:412,cs:Kundera-Nesmrtelnost:0:shuff:437,go,go,chodíš,chodit,impf
en:Kundera-Nesmrtelnost:0:shuff:412,cs:Kundera-Nesmrtelnost:0:shuff:437,complain,complain,stěžovat,stěžovat,impf
en:Kundera-Nesmrtelnost:0:shuff:415,cs:Kundera-Nesmrtelnost:0:shuff:440,thought,think,Myslila,myslit,impf
en:Kundera-Nesmrtelnost:0:shuff:416,cs:Kundera-Nesmrtelnost:0:shuff:441,thank,thank,Děkoval,děkovat,impf
en:Kundera-Nesmrtelnost:0:shuff:417,cs:Kundera-Nesmrtelnost:0:shuff:442,pray,pray,Modlil,modlit,impf
en:Kundera-Nesmrtelnost:0:shuff:418,cs:Kundera-Nesmrtelnost:0:shuff:443,yearn,yearn,toužil,toužit,impf
en:Kundera-Nesmrtelnost:0:shuff:418,cs:Kundera-Nesmrtelnost:0:shuff:443,covering,cover,přikrýt,přikrýt,pf
en:Kundera-Nesmrtelnost:0:shuff:419,cs:Kundera-Nesmrtelnost:0:shuff:444,cover,cover,přikrýt,přikrýt,pf
en:Kundera-Nesmrtelnost:0:shuff:419,cs:Kundera-Nesmrtelnost:0:shuff:444,make,make,vyrobil,vyrobit,pf
en:Kundera-Nesmrtelnost:0:shuff:420,cs:Kundera-Nesmrtelnost:0:shuff:445,told,tell,říkala,říkat,impf
en:Kundera-Nesmrtelnost:0:shuff:420,cs:Kundera-Nesmrtelnost:0:shuff:445,think,think,myslit,myslit,impf
en:Kundera-Nesmrtelnost:0:shuff:423,cs:Kundera-Nesmrtelnost:0:shuff:448,seemed,seem,zdálo,zdát,impf
en:Kundera-Nesmrtelnost:0:shuff:423,cs:Kundera-Nesmrtelnost:0:shuff:448,embrace,embrace,obejmout,obejmout,pf
en:Kundera-Nesmrtelnost:0:shuff:424,cs:Kundera-Nesmrtelnost:0:shuff:449,realized,realize,uvědomili,uvědomit,pf
en:Kundera-Nesmrtelnost:0:shuff:425,cs:Kundera-Nesmrtelnost:0:shuff:450,laughed,laugh,zasmáli,zasmát,pf
en:Kundera-Nesmrtelnost:0:shuff:425,cs:Kundera-Nesmrtelnost:0:shuff:450,went,go,odešli,odejít,pf
en:Kundera-Nesmrtelnost:0:shuff:425,cs:Kundera-Nesmrtelnost:0:shuff:450,went,go,pokračovat,pokračovat,impf
en:Kundera-Nesmrtelnost:0:shuff:426,cs:Kundera-Nesmrtelnost:0:shuff:451,gave,give,dal,dát,pf
en:Kundera-Nesmrtelnost:0:shuff:428,cs:Kundera-Nesmrtelnost:0:shuff:453,studied,study,studovala,studovat,impf
en:Kundera-Nesmrtelnost:0:shuff:428,cs:Kundera-Nesmrtelnost:0:shuff:453,wrote,write,napsala,napsat,pf
en:Kundera-Nesmrtelnost:0:shuff:428,cs:Kundera-Nesmrtelnost:0:shuff:453,understanding,understand,pochopila,pochopit,pf
en:Kundera-Nesmrtelnost:0:shuff:434,cs:Kundera-Nesmrtelnost:0:shuff:460,stand,stand,Nesnáším,snášet,impf
en:Kundera-Nesmrtelnost:0:shuff:434,cs:Kundera-Nesmrtelnost:0:shuff:460,says,say,říká,říkat,impf
en:Kundera-Nesmrtelnost:0:shuff:437,cs:Kundera-Nesmrtelnost:0:shuff:463,learn,learn,učit,učit,impf
en:Kundera-Nesmrtelnost:0:shuff:438,cs:Kundera-Nesmrtelnost:0:shuff:464,ended,end,skončil,skončit,pf
en:Kundera-Nesmrtelnost:0:shuff:440,cs:Kundera-Nesmrtelnost:0:shuff:466,wanted,want,nechtěl,chtít,impf
en:Kundera-Nesmrtelnost:0:shuff:442,cs:Kundera-Nesmrtelnost:0:shuff:468,bear,bear,má,mít,impf
en:Kundera-Nesmrtelnost:0:shuff:442,cs:Kundera-Nesmrtelnost:0:shuff:468,look,look,dívat,dívat,impf
en:Kundera-Nesmrtelnost:0:shuff:442,cs:Kundera-Nesmrtelnost:0:shuff:468,mounts,mount,nasedne,nasednout,pf
en:Kundera-Nesmrtelnost:0:shuff:443,cs:Kundera-Nesmrtelnost:0:shuff:469,died,die,zemřel,zemřít,pf
en:Kundera-Nesmrtelnost:0:shuff:443,cs:Kundera-Nesmrtelnost:0:shuff:469,arrange,arrange,sestavit,sestavit,pf
en:Kundera-Nesmrtelnost:0:shuff:444,cs:Kundera-Nesmrtelnost:0:shuff:470,wanted,want,Přála,přát,impf
en:Kundera-Nesmrtelnost:0:shuff:444,cs:Kundera-Nesmrtelnost:0:shuff:470,consist,consist,sestával,sestávat,impf
en:Kundera-Nesmrtelnost:0:shuff:446,cs:Kundera-Nesmrtelnost:0:shuff:472,explain,explain,vysvětlovat,vysvětlovat,impf
en:Kundera-Nesmrtelnost:0:shuff:447,cs:Kundera-Nesmrtelnost:0:shuff:473,urged,urge,nenutila,nutit,impf
en:Kundera-Nesmrtelnost:0:shuff:447,cs:Kundera-Nesmrtelnost:0:shuff:473,seen,see,viděl,vidět,impf
en:Kundera-Nesmrtelnost:0:shuff:447,cs:Kundera-Nesmrtelnost:0:shuff:473,take,take,udělat,udělat,pf
en:Kundera-Nesmrtelnost:0:shuff:448,cs:Kundera-Nesmrtelnost:0:shuff:474,got,get,poslala,poslat,pf
en:Kundera-Nesmrtelnost:0:shuff:448,cs:Kundera-Nesmrtelnost:0:shuff:474,sent,send,poslala,poslat,pf
en:Kundera-Nesmrtelnost:0:shuff:448,cs:Kundera-Nesmrtelnost:0:shuff:474,got,get,zůstal,zůstat,pf
en:Kundera-Nesmrtelnost:0:shuff:448,cs:Kundera-Nesmrtelnost:0:shuff:474,remained,remain,zůstal,zůstat,pf
en:Kundera-Nesmrtelnost:0:shuff:449,cs:Kundera-Nesmrtelnost:0:shuff:475,sits,sit,sedí,sedět,impf
en:Kundera-Nesmrtelnost:0:shuff:449,cs:Kundera-Nesmrtelnost:0:shuff:475,sits,sit,sedí,sedět,impf
en:Kundera-Nesmrtelnost:0:shuff:449,cs:Kundera-Nesmrtelnost:0:shuff:475,sits,sit,sedne,sednout,pf
en:Kundera-Nesmrtelnost:0:shuff:449,cs:Kundera-Nesmrtelnost:0:shuff:475,sits,sit,sedne,sednout,pf
en:Kundera-Nesmrtelnost:0:shuff:449,cs:Kundera-Nesmrtelnost:0:shuff:475,opens,open,otevře,otevřít,pf
en:Kundera-Nesmrtelnost:0:shuff:449,cs:Kundera-Nesmrtelnost:0:shuff:475,read,read,četl,číst,impf
en:Kundera-Nesmrtelnost:0:shuff:449,cs:Kundera-Nesmrtelnost:0:shuff:475,opens,open,otevře,otevřít,pf
en:Kundera-Nesmrtelnost:0:shuff:449,cs:Kundera-Nesmrtelnost:0:shuff:475,learning,learn,nedoví,dovědět,pf
en:Kundera-Nesmrtelnost:0:shuff:449,cs:Kundera-Nesmrtelnost:0:shuff:475,committed,commit,spáchány,spáchat,pf
en:Kundera-Nesmrtelnost:0:shuff:450,cs:Kundera-Nesmrtelnost:0:shuff:476,uncovered,uncover,odhalili,odhalit,pf
en:Kundera-Nesmrtelnost:0:shuff:450,cs:Kundera-Nesmrtelnost:0:shuff:476,forcing,force,donutili,donutit,pf
en:Kundera-Nesmrtelnost:0:shuff:450,cs:Kundera-Nesmrtelnost:0:shuff:476,lie,lie,lhal,lhát,impf
en:Kundera-Nesmrtelnost:0:shuff:450,cs:Kundera-Nesmrtelnost:0:shuff:476,lied,lie,lhal,lhát,impf
en:Kundera-Nesmrtelnost:0:shuff:450,cs:Kundera-Nesmrtelnost:0:shuff:476,admit,admit,přiznal,přiznat,pf
en:Kundera-Nesmrtelnost:0:shuff:450,cs:Kundera-Nesmrtelnost:0:shuff:476,lie,lie,lže,lhát,impf
en:Kundera-Nesmrtelnost:0:shuff:450,cs:Kundera-Nesmrtelnost:0:shuff:476,lied,lie,lže,lhát,impf
en:Kundera-Nesmrtelnost:0:shuff:450,cs:Kundera-Nesmrtelnost:0:shuff:476,leave,leave,odešel,odejít,pf
en:Kundera-Nesmrtelnost:0:shuff:451,cs:Kundera-Nesmrtelnost:0:shuff:477,applauded,applaud,tleskali,tleskat,impf
en:Kundera-Nesmrtelnost:0:shuff:451,cs:Kundera-Nesmrtelnost:0:shuff:477,done,do,učiněno,učinit,pf
en:Kundera-Nesmrtelnost:0:shuff:452,cs:Kundera-Nesmrtelnost:0:shuff:478,applauded,applaud,tleskal,tleskat,impf
en:Kundera-Nesmrtelnost:0:shuff:453,cs:Kundera-Nesmrtelnost:0:shuff:479,distinguish,distinguish,odlišit,odlišit,pf
en:Kundera-Nesmrtelnost:0:shuff:454,cs:Kundera-Nesmrtelnost:0:shuff:480,Imagine,imagine,Představte,představit,pf
en:Kundera-Nesmrtelnost:0:shuff:460,cs:Kundera-Nesmrtelnost:0:shuff:492,hates,hate,nenávidí,nenávidět,impf
en:Kundera-Nesmrtelnost:0:shuff:461,cs:Kundera-Nesmrtelnost:0:shuff:493,hates,hate,nenávidí,nenávidět,impf
en:Kundera-Nesmrtelnost:0:shuff:464,cs:Kundera-Nesmrtelnost:0:shuff:496,want,want,chtějí,chtít,impf
en:Kundera-Nesmrtelnost:0:shuff:464,cs:Kundera-Nesmrtelnost:0:shuff:496,giving,give,dávají,dávat,impf
en:Kundera-Nesmrtelnost:0:shuff:467,cs:Kundera-Nesmrtelnost:0:shuff:499,attracted,attract,přitahován,přitahovat,impf
en:Kundera-Nesmrtelnost:0:shuff:468,cs:Kundera-Nesmrtelnost:0:shuff:500,sold,sell,prodal,prodat,pf
en:Kundera-Nesmrtelnost:0:shuff:469,cs:Kundera-Nesmrtelnost:0:shuff:501,bear,bear,Nesnesl,snést,pf
en:Kundera-Nesmrtelnost:0:shuff:470,cs:Kundera-Nesmrtelnost:0:shuff:502,said,say,Říká,říkat,impf
en:Kundera-Nesmrtelnost:0:shuff:473,cs:Kundera-Nesmrtelnost:0:shuff:505,distinguished,distinguish,rozeznat,rozeznat,pf
en:Kundera-Nesmrtelnost:0:shuff:474,cs:Kundera-Nesmrtelnost:0:shuff:506,dissolve,dissolve,rozpouštěly,rozpouštět,impf
en:Kundera-Nesmrtelnost:0:shuff:475,cs:Kundera-Nesmrtelnost:0:shuff:507,bear,bear,nesnášel,snášet,impf
en:Kundera-Nesmrtelnost:0:shuff:475,cs:Kundera-Nesmrtelnost:0:shuff:507,bear,bear,nesnášel,snášet,impf
en:Kundera-Nesmrtelnost:0:shuff:475,cs:Kundera-Nesmrtelnost:0:shuff:507,bear,bear,nesnášel,snášet,impf
en:Kundera-Nesmrtelnost:0:shuff:475,cs:Kundera-Nesmrtelnost:0:shuff:507,bear,bear,nesnášel,snášet,impf
en:Kundera-Nesmrtelnost:0:shuff:476,cs:Kundera-Nesmrtelnost:0:shuff:508,symbolized,symbolize,symbolizovat,symbolizovat,impf
en:Kundera-Nesmrtelnost:0:shuff:477,cs:Kundera-Nesmrtelnost:0:shuff:509,sent,send,posílal,posílat,impf
en:Kundera-Nesmrtelnost:0:shuff:478,cs:Kundera-Nesmrtelnost:0:shuff:510,meant,mean,znamenalo,znamenat,impf
en:Kundera-Nesmrtelnost:0:shuff:481,cs:Kundera-Nesmrtelnost:0:shuff:513,say,say,říci,říci,pf
en:Kundera-Nesmrtelnost:0:shuff:482,cs:Kundera-Nesmrtelnost:0:shuff:514,failed,fail,Ztroskotal,ztroskotat,pf
en:Kundera-Nesmrtelnost:0:shuff:482,cs:Kundera-Nesmrtelnost:0:shuff:514,utter,utter,vyslovit,vyslovit,pf
en:Kundera-Nesmrtelnost:0:shuff:482,cs:Kundera-Nesmrtelnost:0:shuff:514,utter,utter,vyslovila,vyslovit,pf
en:Kundera-Nesmrtelnost:0:shuff:483,cs:Kundera-Nesmrtelnost:0:shuff:515,astounded,astound,ohromen,ohromit,pf
en:Kundera-Nesmrtelnost:0:shuff:484,cs:Kundera-Nesmrtelnost:0:shuff:516,outstripped,outstrip,předběhla,předběhnout,pf
en:Kundera-Nesmrtelnost:0:shuff:484,cs:Kundera-Nesmrtelnost:0:shuff:516,used,use,použila,použít,pf
en:Kundera-Nesmrtelnost:0:shuff:484,cs:Kundera-Nesmrtelnost:0:shuff:516,preparing,prepare,připravoval,připravovat,impf
en:Kundera-Nesmrtelnost:0:shuff:485,cs:Kundera-Nesmrtelnost:0:shuff:517,want,want,nechtěli,chtít,impf
en:Kundera-Nesmrtelnost:0:shuff:485,cs:Kundera-Nesmrtelnost:0:shuff:517,force,force,donutit,donutit,pf
en:Kundera-Nesmrtelnost:0:shuff:485,cs:Kundera-Nesmrtelnost:0:shuff:517,force,force,donutit,donutit,pf
en:Kundera-Nesmrtelnost:0:shuff:485,cs:Kundera-Nesmrtelnost:0:shuff:517,did,do,vzali,vzít,pf
en:Kundera-Nesmrtelnost:0:shuff:485,cs:Kundera-Nesmrtelnost:0:shuff:517,pick,pick,vzali,vzít,pf
en:Kundera-Nesmrtelnost:0:shuff:485,cs:Kundera-Nesmrtelnost:0:shuff:517,take,take,vzali,vzít,pf
en:Kundera-Nesmrtelnost:0:shuff:486,cs:Kundera-Nesmrtelnost:0:shuff:518,holding,hold,držela,držet,impf
en:Kundera-Nesmrtelnost:0:shuff:490,cs:Kundera-Nesmrtelnost:0:shuff:522,repeated,repeat,opakuje,opakovat,impf
en:Kundera-Nesmrtelnost:0:shuff:490,cs:Kundera-Nesmrtelnost:0:shuff:522,say,say,říká,říkat,impf
en:Kundera-Nesmrtelnost:0:shuff:494,cs:Kundera-Nesmrtelnost:0:shuff:526,imagine,imagine,Představ,představit,pf
en:Kundera-Nesmrtelnost:0:shuff:494,cs:Kundera-Nesmrtelnost:0:shuff:526,said,say,řekla,říci,pf
en:Kundera-Nesmrtelnost:0:shuff:495,cs:Kundera-Nesmrtelnost:0:shuff:527,left,leave,Odjela,odjet,pf
en:Kundera-Nesmrtelnost:0:shuff:495,cs:Kundera-Nesmrtelnost:0:shuff:527,study,study,studovat,studovat,impf
en:Kundera-Nesmrtelnost:0:shuff:495,cs:Kundera-Nesmrtelnost:0:shuff:527,found,find,našla,najít,pf
en:Kundera-Nesmrtelnost:0:shuff:495,cs:Kundera-Nesmrtelnost:0:shuff:527,find,find,našla,najít,pf
en:Kundera-Nesmrtelnost:0:shuff:495,cs:Kundera-Nesmrtelnost:0:shuff:527,yearning,yearn,toužili,toužit,impf
en:Kundera-Nesmrtelnost:0:shuff:497,cs:Kundera-Nesmrtelnost:0:shuff:530,approached,approach,přiblížil,přiblížit,pf
en:Kundera-Nesmrtelnost:0:shuff:497,cs:Kundera-Nesmrtelnost:0:shuff:530,said,say,řekl,říci,pf
en:Kundera-Nesmrtelnost:0:shuff:499,cs:Kundera-Nesmrtelnost:0:shuff:532,delivered,deliver,pronesena,pronést,pf
en:Kundera-Nesmrtelnost:0:shuff:499,cs:Kundera-Nesmrtelnost:0:shuff:532,made,make,učinila,učinit,pf
en:Kundera-Nesmrtelnost:0:shuff:500,cs:Kundera-Nesmrtelnost:0:shuff:533,seemed,seem,zdálo,zdát,impf
en:Kundera-Nesmrtelnost:0:shuff:500,cs:Kundera-Nesmrtelnost:0:shuff:533,ask,ask,vyzve,vyzvat,pf
en:Kundera-Nesmrtelnost:0:shuff:500,cs:Kundera-Nesmrtelnost:0:shuff:533,let,let,nechá,nechat,pf
en:Kundera-Nesmrtelnost:0:shuff:500,cs:Kundera-Nesmrtelnost:0:shuff:533,go,go,odejít,odejít,pf
en:Kundera-Nesmrtelnost:0:shuff:502,cs:Kundera-Nesmrtelnost:0:shuff:538,swam,swim,plavala,plavat,impf
en:Kundera-Nesmrtelnost:0:shuff:503,cs:Kundera-Nesmrtelnost:0:shuff:539,seemed,seem,Zdálo,zdát,impf
en:Kundera-Nesmrtelnost:0:shuff:503,cs:Kundera-Nesmrtelnost:0:shuff:539,ageing,age,stárla,stárnout,impf
en:Kundera-Nesmrtelnost:0:shuff:504,cs:Kundera-Nesmrtelnost:0:shuff:540,made,make,učinila,učinit,pf
en:Kundera-Nesmrtelnost:0:shuff:505,cs:Kundera-Nesmrtelnost:0:shuff:541,lost,lose,ztraceno,ztratit,pf
en:Kundera-Nesmrtelnost:0:shuff:506,cs:Kundera-Nesmrtelnost:0:shuff:542,doing,do,dělal,dělat,impf
en:Kundera-Nesmrtelnost:0:shuff:506,cs:Kundera-Nesmrtelnost:0:shuff:542,destroying,destroy,ničil,ničit,impf
en:Kundera-Nesmrtelnost:0:shuff:507,cs:Kundera-Nesmrtelnost:0:shuff:543,tearing,tear,trhal,trhat,impf
en:Kundera-Nesmrtelnost:0:shuff:507,cs:Kundera-Nesmrtelnost:0:shuff:543,tearing,tear,trhal,trhat,impf
en:Kundera-Nesmrtelnost:0:shuff:507,cs:Kundera-Nesmrtelnost:0:shuff:543,tearing,tear,trhal,trhat,impf
en:Kundera-Nesmrtelnost:0:shuff:507,cs:Kundera-Nesmrtelnost:0:shuff:543,tearing,tear,trhal,trhat,impf
en:Kundera-Nesmrtelnost:0:shuff:508,cs:Kundera-Nesmrtelnost:0:shuff:544,doing,do,dělal,dělat,impf
en:Kundera-Nesmrtelnost:0:shuff:508,cs:Kundera-Nesmrtelnost:0:shuff:544,do,do,dělal,dělat,impf
en:Kundera-Nesmrtelnost:0:shuff:509,cs:Kundera-Nesmrtelnost:0:shuff:545,started,start,Začala,začít,pf
en:Kundera-Nesmrtelnost:0:shuff:509,cs:Kundera-Nesmrtelnost:0:shuff:545,shouting,shout,křičet,křičet,impf
en:Kundera-Nesmrtelnost:0:shuff:510,cs:Kundera-Nesmrtelnost:0:shuff:546,crossed,cross,překročena,překročit,pf
en:Kundera-Nesmrtelnost:0:shuff:510,cs:Kundera-Nesmrtelnost:0:shuff:546,exists,exist,existuje,existovat,impf
en:Kundera-Nesmrtelnost:0:shuff:511,cs:Kundera-Nesmrtelnost:0:shuff:547,walking,walk,Šla,jít,impf
en:Kundera-Nesmrtelnost:0:shuff:511,cs:Kundera-Nesmrtelnost:0:shuff:547,stepped,step,Šla,jít,impf
en:Kundera-Nesmrtelnost:0:shuff:511,cs:Kundera-Nesmrtelnost:0:shuff:547,kept,keep,pokračovala,pokračovat,impf
en:Kundera-Nesmrtelnost:0:shuff:511,cs:Kundera-Nesmrtelnost:0:shuff:547,continued,continue,pokračovala,pokračovat,impf
en:Kundera-Nesmrtelnost:0:shuff:513,cs:Kundera-Nesmrtelnost:0:shuff:549,felt,feel,pocítila,pocítit,pf
en:Kundera-Nesmrtelnost:0:shuff:513,cs:Kundera-Nesmrtelnost:0:shuff:549,felt,feel,pocítila,pocítit,pf
en:Kundera-Nesmrtelnost:0:shuff:513,cs:Kundera-Nesmrtelnost:0:shuff:549,did,do,učinila,učinit,pf
en:Kundera-Nesmrtelnost:0:shuff:514,cs:Kundera-Nesmrtelnost:0:shuff:550,turned,turn,Otočila,otočit,pf
en:Kundera-Nesmrtelnost:0:shuff:514,cs:Kundera-Nesmrtelnost:0:shuff:550,smiled,smile,usmála,usmát,pf
en:Kundera-Nesmrtelnost:0:shuff:514,cs:Kundera-Nesmrtelnost:0:shuff:550,tossing,toss,vyhodila,vyhodit,pf
en:Kundera-Nesmrtelnost:0:shuff:514,cs:Kundera-Nesmrtelnost:0:shuff:550,tossing,toss,vyhazovala,vyhazovat,impf
en:Kundera-Nesmrtelnost:0:shuff:515,cs:Kundera-Nesmrtelnost:0:shuff:551,lifted,lift,zvedla,zvednout,pf
en:Kundera-Nesmrtelnost:0:shuff:516,cs:Kundera-Nesmrtelnost:0:shuff:552,raise,raise,zvedá,zvedat,impf
en:Kundera-Nesmrtelnost:0:shuff:516,cs:Kundera-Nesmrtelnost:0:shuff:552,puts,put,dává,dávat,impf
en:Kundera-Nesmrtelnost:0:shuff:516,cs:Kundera-Nesmrtelnost:0:shuff:552,drives,drive,žene,hnát,impf
en:Kundera-Nesmrtelnost:0:shuff:517,cs:Kundera-Nesmrtelnost:0:shuff:553,turning,turn,neotáčel,otáčet,impf
en:Kundera-Nesmrtelnost:0:shuff:517,cs:Kundera-Nesmrtelnost:0:shuff:553,lie,lie,ležela,ležet,impf
en:Kundera-Nesmrtelnost:0:shuff:517,cs:Kundera-Nesmrtelnost:0:shuff:553,watch,watch,dívajíc,dívat,impf
en:Kundera-Nesmrtelnost:0:shuff:518,cs:Kundera-Nesmrtelnost:0:shuff:554,suffer,suffer,netrpěla,trpět,impf
en:Kundera-Nesmrtelnost:0:shuff:518,cs:Kundera-Nesmrtelnost:0:shuff:554,yearn,yearn,netoužila,toužit,impf
en:Kundera-Nesmrtelnost:0:shuff:519,cs:Kundera-Nesmrtelnost:0:shuff:555,occurred,occur,napadlo,napadnout,pf
en:Kundera-Nesmrtelnost:0:shuff:519,cs:Kundera-Nesmrtelnost:0:shuff:555,call,call,nazval,nazvat,pf
en:Kundera-Nesmrtelnost:0:shuff:520,cs:Kundera-Nesmrtelnost:0:shuff:556,inscribed,inscribe,napsal,napsat,pf
en:Kundera-Nesmrtelnost:0:shuff:521,cs:Kundera-Nesmrtelnost:0:shuff:557,forget,forget,zapomenout,zapomenout,pf
en:Kundera-Nesmrtelnost:0:shuff:521,cs:Kundera-Nesmrtelnost:0:shuff:557,said,say,řekl,říci,pf
en:Kundera-Nesmrtelnost:0:shuff:522,cs:Kundera-Nesmrtelnost:0:shuff:558,waved,wave,mávl,mávnout,pf
en:Kundera-Nesmrtelnost:0:shuff:524,cs:Kundera-Nesmrtelnost:0:shuff:560,coming,come,Přijede,přijet,pf
en:Kundera-Nesmrtelnost:0:shuff:526,cs:Kundera-Nesmrtelnost:0:shuff:562,smiled,smile,usmála,usmát,pf
