en:mulisch-atentat:0:shuff:1,cs:mulisch-atentat:0:shuff:1,laid,lay,položila,položit,pf
en:mulisch-atentat:0:shuff:1066,cs:mulisch-atentat:0:shuff:1024,called,call,zavolat,zavolat,pf
en:mulisch-atentat:0:shuff:1066,cs:mulisch-atentat:0:shuff:1024,call,call,zavolala,zavolat,pf
en:mulisch-atentat:0:shuff:1066,cs:mulisch-atentat:0:shuff:1024,called,call,zavolala,zavolat,pf
en:mulisch-atentat:0:shuff:1067,cs:mulisch-atentat:0:shuff:1025,looked,look,podíval,podívat,pf
en:mulisch-atentat:0:shuff:1067,cs:mulisch-atentat:0:shuff:1025,tried,try,pokusil,pokusit,pf
en:mulisch-atentat:0:shuff:1068,cs:mulisch-atentat:0:shuff:1026,began,begin,začal,začít,pf
en:mulisch-atentat:0:shuff:1068,cs:mulisch-atentat:0:shuff:1026,sing,sing,zpívat,zpívat,impf
en:mulisch-atentat:0:shuff:1073,cs:mulisch-atentat:0:shuff:1030,teasing,tease,zlobili,zlobit,impf
en:mulisch-atentat:0:shuff:1082,cs:mulisch-atentat:0:shuff:1040,thought,think,myslil,myslit,impf
en:mulisch-atentat:0:shuff:1082,cs:mulisch-atentat:0:shuff:1040,saw,see,uviděl,uvidět,pf
en:mulisch-atentat:0:shuff:1085,cs:mulisch-atentat:0:shuff:1042,help,help,pomůžu,pomoci,pf
en:mulisch-atentat:0:shuff:1088,cs:mulisch-atentat:0:shuff:1044,sat,sit,Posadil,posadit,pf
en:mulisch-atentat:0:shuff:1090,cs:mulisch-atentat:0:shuff:1046,smiled,smile,usmál,usmát,pf
en:mulisch-atentat:0:shuff:1091,cs:mulisch-atentat:0:shuff:1047,changed,change,nezměnilo,změnit,pf
en:mulisch-atentat:0:shuff:1094,cs:mulisch-atentat:0:shuff:1050,looked,look,díval,dívat,impf
en:mulisch-atentat:0:shuff:1098,cs:mulisch-atentat:0:shuff:1052,did,do,udělali,udělat,pf
en:mulisch-atentat:0:shuff:1104,cs:mulisch-atentat:0:shuff:1056,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:1106,cs:mulisch-atentat:0:shuff:1058,turned,turn,otočil,otočit,pf
en:mulisch-atentat:0:shuff:1106,cs:mulisch-atentat:0:shuff:1058,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:1107,cs:mulisch-atentat:0:shuff:1059,torturing,torture,Netrápím,trápit,impf
en:mulisch-atentat:0:shuff:1109,cs:mulisch-atentat:0:shuff:1061,hang,hang,pověsili,pověsit,pf
en:mulisch-atentat:0:shuff:1112,cs:mulisch-atentat:0:shuff:1063,imagine,imagine,Představoval,představovat,impf
en:mulisch-atentat:0:shuff:1112,cs:mulisch-atentat:0:shuff:1063,introduced,introduce,Představoval,představovat,impf
en:mulisch-atentat:0:shuff:1112,cs:mulisch-atentat:0:shuff:1063,rise,rise,vstali,vstát,pf
en:mulisch-atentat:0:shuff:1113,cs:mulisch-atentat:0:shuff:1064,handed,hand,podat,podat,pf
en:mulisch-atentat:0:shuff:1113,cs:mulisch-atentat:0:shuff:1064,pushed,push,odstrčil,odstrčit,pf
en:mulisch-atentat:0:shuff:1116,cs:mulisch-atentat:0:shuff:1067,enjoy,enjoy,chutnat,chutnat,impf
en:mulisch-atentat:0:shuff:1117,cs:mulisch-atentat:0:shuff:1068,Waiting,wait,Počkal,počkat,pf
en:mulisch-atentat:0:shuff:1117,cs:mulisch-atentat:0:shuff:1068,suppressed,suppress,potlačí,potlačit,pf
en:mulisch-atentat:0:shuff:1123,cs:mulisch-atentat:0:shuff:1072,took,take,Popadl,popadnout,pf
en:mulisch-atentat:0:shuff:1123,cs:mulisch-atentat:0:shuff:1072,grabbed,grab,Popadl,popadnout,pf
en:mulisch-atentat:0:shuff:1123,cs:mulisch-atentat:0:shuff:1072,took,take,chytil,chytit,pf
en:mulisch-atentat:0:shuff:1123,cs:mulisch-atentat:0:shuff:1072,grabbed,grab,chytil,chytit,pf
en:mulisch-atentat:0:shuff:1123,cs:mulisch-atentat:0:shuff:1072,pulled,pull,táhl,táhnout,impf
en:mulisch-atentat:0:shuff:1124,cs:mulisch-atentat:0:shuff:1073,walked,walk,vedl,vést,impf
en:mulisch-atentat:0:shuff:1125,cs:mulisch-atentat:0:shuff:1074,sit,sit,Posadil,posadit,pf
en:mulisch-atentat:0:shuff:1125,cs:mulisch-atentat:0:shuff:1074,hold,hold,drží,držet,impf
en:mulisch-atentat:0:shuff:1131,cs:mulisch-atentat:0:shuff:1079,wanted,want,potřebovala,potřebovat,impf
en:mulisch-atentat:0:shuff:1131,cs:mulisch-atentat:0:shuff:1079,talk,talk,vymluvit,vymluvit,pf
en:mulisch-atentat:0:shuff:1136,cs:mulisch-atentat:0:shuff:1083,carried,carry,neměl,mít,impf
en:mulisch-atentat:0:shuff:1141,cs:mulisch-atentat:0:shuff:1088,love,love,milovat,milovat,impf
en:mulisch-atentat:0:shuff:1143,cs:mulisch-atentat:0:shuff:1090,felt,feel,cítil,cítit,impf
en:mulisch-atentat:0:shuff:1143,cs:mulisch-atentat:0:shuff:1090,torn,tear,odtrhli,odtrhnout,pf
en:mulisch-atentat:0:shuff:1149,cs:mulisch-atentat:0:shuff:1096,sitting,sit,seděl,sedět,impf
en:mulisch-atentat:0:shuff:1150,cs:mulisch-atentat:0:shuff:1097,moving,move,pohyboval,pohybovat,impf
en:mulisch-atentat:0:shuff:1150,cs:mulisch-atentat:0:shuff:1097,let,let,nechal,nechat,pf
en:mulisch-atentat:0:shuff:1152,cs:mulisch-atentat:0:shuff:1100,felt,feel,ucítil,ucítit,pf
en:mulisch-atentat:0:shuff:1156,cs:mulisch-atentat:0:shuff:1104,set,set,dát,dát,pf
en:mulisch-atentat:0:shuff:1158,cs:mulisch-atentat:0:shuff:1106,talking,talk,mluvíš,mluvit,impf
en:mulisch-atentat:0:shuff:1167,cs:mulisch-atentat:0:shuff:1114,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:1178,cs:mulisch-atentat:0:shuff:1125,said,say,odpověděl,odpovědět,pf
en:mulisch-atentat:0:shuff:1178,cs:mulisch-atentat:0:shuff:1125,looked,look,podíval,podívat,pf
en:mulisch-atentat:0:shuff:1183,cs:mulisch-atentat:0:shuff:1128,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:1184,cs:mulisch-atentat:0:shuff:1129,felt,feel,cítil,cítit,impf
en:mulisch-atentat:0:shuff:1185,cs:mulisch-atentat:0:shuff:1130,closed,close,zavřel,zavřít,pf
en:mulisch-atentat:0:shuff:1187,cs:mulisch-atentat:0:shuff:1132,lost,lose,ztratily,ztratit,pf
en:mulisch-atentat:0:shuff:1188,cs:mulisch-atentat:0:shuff:1133,passed,pass,plynul,plynout,impf
en:mulisch-atentat:0:shuff:1190,cs:mulisch-atentat:0:shuff:1135,vanishing,vanish,mizel,mizet,impf
en:mulisch-atentat:0:shuff:1190,cs:mulisch-atentat:0:shuff:1135,wear,wear,chodil,chodit,impf
en:mulisch-atentat:0:shuff:1193,cs:mulisch-atentat:0:shuff:1138,gone,go,Šel,jít,impf
en:mulisch-atentat:0:shuff:1200,cs:mulisch-atentat:0:shuff:1142,disappeared,disappear,zmizel,zmizet,pf
en:mulisch-atentat:0:shuff:1200,cs:mulisch-atentat:0:shuff:1142,ran,run,utíkal,utíkat,impf
en:mulisch-atentat:0:shuff:1201,cs:mulisch-atentat:0:shuff:1143,saw,see,uviděl,uvidět,pf
en:mulisch-atentat:0:shuff:1203,cs:mulisch-atentat:0:shuff:1146,do,do,udělat,udělat,pf
en:mulisch-atentat:0:shuff:1212,cs:mulisch-atentat:0:shuff:1155,asked,ask,zeptal,zeptat,pf
en:mulisch-atentat:0:shuff:1213,cs:mulisch-atentat:0:shuff:1156,Do,do,dělal,dělat,impf
en:mulisch-atentat:0:shuff:1213,cs:mulisch-atentat:0:shuff:1156,did,do,dělal,dělat,impf
en:mulisch-atentat:0:shuff:1216,cs:mulisch-atentat:0:shuff:1159,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:1221,cs:mulisch-atentat:0:shuff:1162,go,go,jít,jít,impf
en:mulisch-atentat:0:shuff:1222,cs:mulisch-atentat:0:shuff:1163,staring,stare,zíral,zírat,impf
en:mulisch-atentat:0:shuff:1226,cs:mulisch-atentat:0:shuff:1167,remember,remember,nevzpomíná,vzpomínat,impf
en:mulisch-atentat:0:shuff:1226,cs:mulisch-atentat:0:shuff:1167,said,say,řekla,říci,pf
en:mulisch-atentat:0:shuff:1226,cs:mulisch-atentat:0:shuff:1167,said,say,mluvila,mluvit,impf
en:mulisch-atentat:0:shuff:1226,cs:mulisch-atentat:0:shuff:1167,talked,talk,mluvila,mluvit,impf
en:mulisch-atentat:0:shuff:1227,cs:mulisch-atentat:0:shuff:1168,looked,look,Díval,dívat,impf
en:mulisch-atentat:0:shuff:1231,cs:mulisch-atentat:0:shuff:1171,running,run,utíkal,utíkat,impf
en:mulisch-atentat:0:shuff:1235,cs:mulisch-atentat:0:shuff:1174,looked,look,podíval,podívat,pf
en:mulisch-atentat:0:shuff:1235,cs:mulisch-atentat:0:shuff:1174,exploded,explode,vybuchl,vybuchnout,pf
en:mulisch-atentat:0:shuff:1236,cs:mulisch-atentat:0:shuff:1175,tell,tell,řekl,říci,pf
en:mulisch-atentat:0:shuff:1236,cs:mulisch-atentat:0:shuff:1175,liquidated,liquidate,zlikvidovali,zlikvidovat,pf
en:mulisch-atentat:0:shuff:1238,cs:mulisch-atentat:0:shuff:1177,say,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:1238,cs:mulisch-atentat:0:shuff:1177,rented,rent,najal,najmout,pf
en:mulisch-atentat:0:shuff:1240,cs:mulisch-atentat:0:shuff:1180,praying,pray,modlil,modlit,impf
en:mulisch-atentat:0:shuff:1241,cs:mulisch-atentat:0:shuff:1181,whisper,whisper,šeptala,šeptat,impf
en:mulisch-atentat:0:shuff:1246,cs:mulisch-atentat:0:shuff:1186,want,want,chci,chtít,impf
en:mulisch-atentat:0:shuff:1247,cs:mulisch-atentat:0:shuff:1187,get,get,Dostaneš,dostat,pf
en:mulisch-atentat:0:shuff:1247,cs:mulisch-atentat:0:shuff:1187,said,say,slíbil,slíbit,pf
en:mulisch-atentat:0:shuff:1263,cs:mulisch-atentat:0:shuff:1199,said,say,Říkal,říkat,impf
en:mulisch-atentat:0:shuff:1263,cs:mulisch-atentat:0:shuff:1199,start,start,začal,začít,pf
en:mulisch-atentat:0:shuff:1263,cs:mulisch-atentat:0:shuff:1199,think,think,myslím,myslet,impf
en:mulisch-atentat:0:shuff:1263,cs:mulisch-atentat:0:shuff:1199,wanted,want,nechtěl,chtít,impf
en:mulisch-atentat:0:shuff:1263,cs:mulisch-atentat:0:shuff:1199,want,want,nechtěl,chtít,impf
en:mulisch-atentat:0:shuff:1267,cs:mulisch-atentat:0:shuff:1204,occurred,occur,nenapadlo,napadnout,pf
en:mulisch-atentat:0:shuff:1272,cs:mulisch-atentat:0:shuff:1209,took,take,vzal,vzít,pf
en:mulisch-atentat:0:shuff:1272,cs:mulisch-atentat:0:shuff:1209,folded,fold,složil,složit,pf
en:mulisch-atentat:0:shuff:1273,cs:mulisch-atentat:0:shuff:1210,think,think,myslet,myslet,impf
en:mulisch-atentat:0:shuff:1273,cs:mulisch-atentat:0:shuff:1210,want,want,chce,chtít,impf
en:mulisch-atentat:0:shuff:1278,cs:mulisch-atentat:0:shuff:1216,meant,mean,nemyslel,myslet,impf
en:mulisch-atentat:0:shuff:1278,cs:mulisch-atentat:0:shuff:1216,realized,realize,nemyslel,myslet,impf
en:mulisch-atentat:0:shuff:1278,cs:mulisch-atentat:0:shuff:1216,meant,mean,nemyslel,myslet,impf
en:mulisch-atentat:0:shuff:1278,cs:mulisch-atentat:0:shuff:1216,meant,mean,myslel,myslet,impf
en:mulisch-atentat:0:shuff:1278,cs:mulisch-atentat:0:shuff:1216,realized,realize,myslel,myslet,impf
en:mulisch-atentat:0:shuff:1278,cs:mulisch-atentat:0:shuff:1216,meant,mean,myslel,myslet,impf
en:mulisch-atentat:0:shuff:1279,cs:mulisch-atentat:0:shuff:1217,suffering,suffer,trpěl,trpět,impf
en:mulisch-atentat:0:shuff:1280,cs:mulisch-atentat:0:shuff:1218,keep,keep,má,mít,impf
en:mulisch-atentat:0:shuff:1280,cs:mulisch-atentat:0:shuff:1218,keep,keep,nechat,nechat,pf
en:mulisch-atentat:0:shuff:1280,cs:mulisch-atentat:0:shuff:1218,wanted,want,chce,chtít,impf
en:mulisch-atentat:0:shuff:1280,cs:mulisch-atentat:0:shuff:1218,remain,remain,zůstat,zůstat,pf
en:mulisch-atentat:0:shuff:1283,cs:mulisch-atentat:0:shuff:1221,forgot,forget,zapomněl,zapomenout,pf
en:mulisch-atentat:0:shuff:1285,cs:mulisch-atentat:0:shuff:1223,looks,look,dívá,dívat,impf
en:mulisch-atentat:0:shuff:1285,cs:mulisch-atentat:0:shuff:1223,lifts,lift,zvedá,zvedat,impf
en:mulisch-atentat:0:shuff:1290,cs:mulisch-atentat:0:shuff:1230,hiding,hide,schovávají,schovávat,impf
en:mulisch-atentat:0:shuff:1294,cs:mulisch-atentat:0:shuff:1234,saw,see,Viděla,vidět,impf
en:mulisch-atentat:0:shuff:1296,cs:mulisch-atentat:0:shuff:1237,amplified,amplify,zesílit,zesílit,pf
en:mulisch-atentat:0:shuff:1296,cs:mulisch-atentat:0:shuff:1237,thought,think,pomyslil,pomyslit,pf
en:mulisch-atentat:0:shuff:1296,cs:mulisch-atentat:0:shuff:1237,related,relate,souvisí,souviset,impf
en:mulisch-atentat:0:shuff:1299,cs:mulisch-atentat:0:shuff:1240,tell,tell,říci,říci,pf
en:mulisch-atentat:0:shuff:1300,cs:mulisch-atentat:0:shuff:1241,spotted,spot,uviděl,uvidět,pf
en:mulisch-atentat:0:shuff:1300,cs:mulisch-atentat:0:shuff:1241,disappeared,disappear,zmizel,zmizet,pf
en:mulisch-atentat:0:shuff:1301,cs:mulisch-atentat:0:shuff:1242,put,put,položili,položit,pf
en:mulisch-atentat:0:shuff:1302,cs:mulisch-atentat:0:shuff:1243,wanted,want,chtěla,chtít,impf
en:mulisch-atentat:0:shuff:1302,cs:mulisch-atentat:0:shuff:1243,wanted,want,chtěla,chtít,impf
en:mulisch-atentat:0:shuff:1302,cs:mulisch-atentat:0:shuff:1243,wanted,want,chtěla,chtít,impf
en:mulisch-atentat:0:shuff:1302,cs:mulisch-atentat:0:shuff:1243,wanted,want,chtěla,chtít,impf
en:mulisch-atentat:0:shuff:1303,cs:mulisch-atentat:0:shuff:1244,land,land,dostat,dostat,pf
en:mulisch-atentat:0:shuff:1304,cs:mulisch-atentat:0:shuff:1245,sat,sit,seděl,sedět,impf
en:mulisch-atentat:0:shuff:1304,cs:mulisch-atentat:0:shuff:1245,reached,reach,nedosahovalo,dosahovat,impf
en:mulisch-atentat:0:shuff:1308,cs:mulisch-atentat:0:shuff:1248,crossed,cross,přecházeli,přecházet,impf
en:mulisch-atentat:0:shuff:1311,cs:mulisch-atentat:0:shuff:1251,lay,lie,leželi,ležet,impf
en:mulisch-atentat:0:shuff:1321,cs:mulisch-atentat:0:shuff:1258,saw,see,viděl,vidět,impf
en:mulisch-atentat:0:shuff:1321,cs:mulisch-atentat:0:shuff:1258,return,return,nevracel,vracet,impf
en:mulisch-atentat:0:shuff:1322,cs:mulisch-atentat:0:shuff:1259,went,go,šel,jít,impf
en:mulisch-atentat:0:shuff:1323,cs:mulisch-atentat:0:shuff:1260,opens,open,otvírá,otvírat,impf
en:mulisch-atentat:0:shuff:1324,cs:mulisch-atentat:0:shuff:1261,grew,grow,rostlo,růst,impf
en:mulisch-atentat:0:shuff:1328,cs:mulisch-atentat:0:shuff:1266,recognized,recognize,Poznal,poznat,pf
en:mulisch-atentat:0:shuff:1329,cs:mulisch-atentat:0:shuff:1267,talking,talk,mluvil,mluvit,impf
en:mulisch-atentat:0:shuff:1330,cs:mulisch-atentat:0:shuff:1268,lowered,lower,sklonil,sklonit,pf
en:mulisch-atentat:0:shuff:1331,cs:mulisch-atentat:0:shuff:1269,sat,sit,Posadil,posadit,pf
en:mulisch-atentat:0:shuff:1335,cs:mulisch-atentat:0:shuff:1273,represented,represent,představovat,představovat,impf
en:mulisch-atentat:0:shuff:1340,cs:mulisch-atentat:0:shuff:1278,worked,work,pracovala,pracovat,impf
en:mulisch-atentat:0:shuff:1340,cs:mulisch-atentat:0:shuff:1278,functioned,function,pracovala,pracovat,impf
en:mulisch-atentat:0:shuff:1340,cs:mulisch-atentat:0:shuff:1278,worked,work,pracovat,pracovat,impf
en:mulisch-atentat:0:shuff:1340,cs:mulisch-atentat:0:shuff:1278,functioned,function,pracovat,pracovat,impf
en:mulisch-atentat:0:shuff:1340,cs:mulisch-atentat:0:shuff:1278,earned,earn,vydělal,vydělat,pf
en:mulisch-atentat:0:shuff:1341,cs:mulisch-atentat:0:shuff:1279,married,marry,oženil,oženit,pf
en:mulisch-atentat:0:shuff:1345,cs:mulisch-atentat:0:shuff:1281,saw,see,zahlédl,zahlédnout,pf
en:mulisch-atentat:0:shuff:1345,cs:mulisch-atentat:0:shuff:1281,noticing,notice,zahlédl,zahlédnout,pf
en:mulisch-atentat:0:shuff:1349,cs:mulisch-atentat:0:shuff:1285,touch,touch,sáhnout,sáhnout,pf
en:mulisch-atentat:0:shuff:1352,cs:mulisch-atentat:0:shuff:1288,pleased,please,líbilo,líbit,impf
en:mulisch-atentat:0:shuff:1352,cs:mulisch-atentat:0:shuff:1288,walking,walk,kráčí,kráčet,impf
en:mulisch-atentat:0:shuff:1352,cs:mulisch-atentat:0:shuff:1288,push,push,tlačí,tlačit,impf
en:mulisch-atentat:0:shuff:1352,cs:mulisch-atentat:0:shuff:1288,staying,stay,zůstává,zůstávat,impf
en:mulisch-atentat:0:shuff:1354,cs:mulisch-atentat:0:shuff:1291,realize,realize,uvědomil,uvědomit,pf
en:mulisch-atentat:0:shuff:1355,cs:mulisch-atentat:0:shuff:1292,see,see,vidí,vidět,impf
en:mulisch-atentat:0:shuff:1358,cs:mulisch-atentat:0:shuff:1294,try,try,pokoušet,pokoušet,impf
en:mulisch-atentat:0:shuff:1358,cs:mulisch-atentat:0:shuff:1294,forget,forget,zapomenout,zapomenout,pf
en:mulisch-atentat:0:shuff:1359,cs:mulisch-atentat:0:shuff:1295,did,do,Udělal,udělat,pf
en:mulisch-atentat:0:shuff:1359,cs:mulisch-atentat:0:shuff:1295,did,do,Udělal,udělat,pf
en:mulisch-atentat:0:shuff:1359,cs:mulisch-atentat:0:shuff:1295,did,do,udělal,udělat,pf
en:mulisch-atentat:0:shuff:1359,cs:mulisch-atentat:0:shuff:1295,did,do,udělal,udělat,pf
en:mulisch-atentat:0:shuff:1361,cs:mulisch-atentat:0:shuff:1297,saw,see,viděl,vidět,impf
en:mulisch-atentat:0:shuff:1363,cs:mulisch-atentat:0:shuff:1299,agree,agree,Souhlasíš,souhlasit,impf
en:mulisch-atentat:0:shuff:1365,cs:mulisch-atentat:0:shuff:1302,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:1373,cs:mulisch-atentat:0:shuff:1309,laugh,laugh,smáli,smát,impf
en:mulisch-atentat:0:shuff:1373,cs:mulisch-atentat:0:shuff:1309,saying,say,říkali,říkat,impf
en:mulisch-atentat:0:shuff:1383,cs:mulisch-atentat:0:shuff:1320,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:1383,cs:mulisch-atentat:0:shuff:1320,smiled,smile,usmál,usmát,pf
en:mulisch-atentat:0:shuff:1386,cs:mulisch-atentat:0:shuff:1323,Say,say,řekni,říci,pf
en:mulisch-atentat:0:shuff:1386,cs:mulisch-atentat:0:shuff:1323,mean,mean,myslíš,myslet,impf
en:mulisch-atentat:0:shuff:1388,cs:mulisch-atentat:0:shuff:1325,asked,ask,zeptala,zeptat,pf
en:mulisch-atentat:0:shuff:1390,cs:mulisch-atentat:0:shuff:1327,let,let,nenecháš,nechat,pf
en:mulisch-atentat:0:shuff:1390,cs:mulisch-atentat:0:shuff:1327,asked,ask,zeptal,zeptat,pf
en:mulisch-atentat:0:shuff:1390,cs:mulisch-atentat:0:shuff:1327,looking,look,podíval,podívat,pf
en:mulisch-atentat:0:shuff:1392,cs:mulisch-atentat:0:shuff:1331,ask,ask,ptáš,ptát,impf
en:mulisch-atentat:0:shuff:1396,cs:mulisch-atentat:0:shuff:1335,done,do,neudělali,udělat,pf
en:mulisch-atentat:0:shuff:1396,cs:mulisch-atentat:0:shuff:1335,believe,believe,myslet,myslet,impf
en:mulisch-atentat:0:shuff:1396,cs:mulisch-atentat:0:shuff:1335,believe,believe,myslet,myslet,impf
en:mulisch-atentat:0:shuff:1396,cs:mulisch-atentat:0:shuff:1335,existed,exist,neexistovalo,existovat,impf
en:mulisch-atentat:0:shuff:1398,cs:mulisch-atentat:0:shuff:1337,retiring,retire,odejde,odejít,pf
en:mulisch-atentat:0:shuff:1400,cs:mulisch-atentat:0:shuff:1339,needed,need,museli,muset,impf
en:mulisch-atentat:0:shuff:1400,cs:mulisch-atentat:0:shuff:1339,bought,buy,koupil,koupit,pf
en:mulisch-atentat:0:shuff:1402,cs:mulisch-atentat:0:shuff:1341,Come,come,Pojď,jít,impf
en:mulisch-atentat:0:shuff:1404,cs:mulisch-atentat:0:shuff:1343,saw,see,uviděl,uvidět,pf
en:mulisch-atentat:0:shuff:1409,cs:mulisch-atentat:0:shuff:1347,poured,pour,nalila,nalít,pf
en:mulisch-atentat:0:shuff:1411,cs:mulisch-atentat:0:shuff:1350,sat,sit,sedí,sedět,impf
en:mulisch-atentat:0:shuff:1414,cs:mulisch-atentat:0:shuff:1354,turned,turn,obraceli,obracet,impf
en:mulisch-atentat:0:shuff:1418,cs:mulisch-atentat:0:shuff:1357,lit,light,osvětlilo,osvětlit,pf
en:mulisch-atentat:0:shuff:1426,cs:mulisch-atentat:0:shuff:1362,happened,happen,přišel,přijít,pf
en:mulisch-atentat:0:shuff:1426,cs:mulisch-atentat:0:shuff:1362,come,come,přišel,přijít,pf
en:mulisch-atentat:0:shuff:1428,cs:mulisch-atentat:0:shuff:1364,began,begin,začal,začít,pf
en:mulisch-atentat:0:shuff:1429,cs:mulisch-atentat:0:shuff:1365,decided,decide,Rozhodl,rozhodnout,pf
en:mulisch-atentat:0:shuff:1431,cs:mulisch-atentat:0:shuff:1367,feel,feel,tušil,tušit,impf
en:mulisch-atentat:0:shuff:1432,cs:mulisch-atentat:0:shuff:1368,folded,fold,Složil,složit,pf
en:mulisch-atentat:0:shuff:1432,cs:mulisch-atentat:0:shuff:1368,listened,listen,naslouchal,naslouchat,impf
en:mulisch-atentat:0:shuff:1433,cs:mulisch-atentat:0:shuff:1369,heard,hear,uslyšel,uslyšet,pf
en:mulisch-atentat:0:shuff:1434,cs:mulisch-atentat:0:shuff:1370,heard,hear,zaslechl,zaslechnout,pf
en:mulisch-atentat:0:shuff:1438,cs:mulisch-atentat:0:shuff:1374,pointed,point,ukázal,ukázat,pf
en:mulisch-atentat:0:shuff:1442,cs:mulisch-atentat:0:shuff:1378,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:1444,cs:mulisch-atentat:0:shuff:1381,irritated,irritate,dráždil,dráždit,impf
en:mulisch-atentat:0:shuff:1446,cs:mulisch-atentat:0:shuff:1383,awakened,awaken,probudil,probudit,pf
en:mulisch-atentat:0:shuff:1448,cs:mulisch-atentat:0:shuff:1385,grabbed,grab,chytil,chytit,pf
en:mulisch-atentat:0:shuff:1448,cs:mulisch-atentat:0:shuff:1385,pulled,pull,vytáhl,vytáhnout,pf
en:mulisch-atentat:0:shuff:1448,cs:mulisch-atentat:0:shuff:1385,saw,see,podívat,podívat,pf
en:mulisch-atentat:0:shuff:1451,cs:mulisch-atentat:0:shuff:1388,realized,realize,uvědomil,uvědomit,pf
en:mulisch-atentat:0:shuff:1451,cs:mulisch-atentat:0:shuff:1388,breathing,breathe,dýchá,dýchat,impf
en:mulisch-atentat:0:shuff:1451,cs:mulisch-atentat:0:shuff:1388,breathing,breathe,vydechuje,vydechovat,impf
en:mulisch-atentat:0:shuff:1451,cs:mulisch-atentat:0:shuff:1388,make,make,dělal,dělat,impf
en:mulisch-atentat:0:shuff:1451,cs:mulisch-atentat:0:shuff:1388,doing,do,dělal,dělat,impf
en:mulisch-atentat:0:shuff:1451,cs:mulisch-atentat:0:shuff:1388,did,do,dělal,dělat,impf
en:mulisch-atentat:0:shuff:1454,cs:mulisch-atentat:0:shuff:1391,Come,come,pojď,jít,impf
en:mulisch-atentat:0:shuff:1454,cs:mulisch-atentat:0:shuff:1391,said,say,řekl,říci,pf
en:mulisch-atentat:0:shuff:1457,cs:mulisch-atentat:0:shuff:1393,stood,stand,nemá,mít,impf
en:mulisch-atentat:0:shuff:1462,cs:mulisch-atentat:0:shuff:1397,wait,wait,čekat,čekat,impf
en:mulisch-atentat:0:shuff:1463,cs:mulisch-atentat:0:shuff:1398,look,look,díval,dívat,impf
en:mulisch-atentat:0:shuff:1463,cs:mulisch-atentat:0:shuff:1398,saw,see,díval,dívat,impf
en:mulisch-atentat:0:shuff:1463,cs:mulisch-atentat:0:shuff:1398,saw,see,uviděl,uvidět,pf
en:mulisch-atentat:0:shuff:1464,cs:mulisch-atentat:0:shuff:1399,carrying,carry,měl,mít,impf
en:mulisch-atentat:0:shuff:1464,cs:mulisch-atentat:0:shuff:1399,came,come,přešel,přejít,pf
en:mulisch-atentat:0:shuff:1464,cs:mulisch-atentat:0:shuff:1399,crossed,cross,přešel,přejít,pf
en:mulisch-atentat:0:shuff:1465,cs:mulisch-atentat:0:shuff:1400,done,do,udělal,udělat,pf
en:mulisch-atentat:0:shuff:1466,cs:mulisch-atentat:0:shuff:1401,fell,fall,usnul,usnout,pf
en:mulisch-atentat:0:shuff:1477,cs:mulisch-atentat:0:shuff:1412,told,tell,řekl,říci,pf
en:mulisch-atentat:0:shuff:1477,cs:mulisch-atentat:0:shuff:1412,came,come,šel,jít,impf
en:mulisch-atentat:0:shuff:1480,cs:mulisch-atentat:0:shuff:1414,saw,see,uviděl,uvidět,pf
en:mulisch-atentat:0:shuff:1485,cs:mulisch-atentat:0:shuff:1419,hit,hit,trefili,trefit,pf
en:mulisch-atentat:0:shuff:1485,cs:mulisch-atentat:0:shuff:1419,lying,lie,ležel,ležet,impf
en:mulisch-atentat:0:shuff:1485,cs:mulisch-atentat:0:shuff:1419,called,call,křičel,křičet,impf
en:mulisch-atentat:0:shuff:1489,cs:mulisch-atentat:0:shuff:1425,going,go,jdu,jít,impf
en:mulisch-atentat:0:shuff:1494,cs:mulisch-atentat:0:shuff:1430,sat,sit,Seděla,sedět,impf
en:mulisch-atentat:0:shuff:1498,cs:mulisch-atentat:0:shuff:1433,returned,return,vrátit,vrátit,pf
en:mulisch-atentat:0:shuff:1502,cs:mulisch-atentat:0:shuff:1436,realized,realize,Uvědomil,uvědomit,pf
en:mulisch-atentat:0:shuff:1506,cs:mulisch-atentat:0:shuff:1440,remember,remember,pamatuješ,pamatovat,impf
en:mulisch-atentat:0:shuff:1507,cs:mulisch-atentat:0:shuff:1441,thank,thank,děkovat,děkovat,impf
en:mulisch-atentat:0:shuff:1508,cs:mulisch-atentat:0:shuff:1442,financed,finance,financovali,financovat,impf
en:mulisch-atentat:0:shuff:1509,cs:mulisch-atentat:0:shuff:1443,laid,lay,položil,položit,pf
en:mulisch-atentat:0:shuff:1517,cs:mulisch-atentat:0:shuff:1450,Talking,talk,mluvil,mluvit,impf
en:mulisch-atentat:0:shuff:1517,cs:mulisch-atentat:0:shuff:1450,understand,understand,nerozuměl,rozumět,impf
