en:munro-utek:0:shuff:1,cs:munro-utek:0:shuff:1,missed,miss,vynechala,vynechat,pf
en:munro-utek:0:shuff:2421,cs:munro-utek:0:shuff:2458,see,see,přijít,přijít,pf
en:munro-utek:0:shuff:2422,cs:munro-utek:0:shuff:2459,accept,accept,vzala,vzít,pf
en:munro-utek:0:shuff:2425,cs:munro-utek:0:shuff:2462,come,come,Pojďte,jít,impf
en:munro-utek:0:shuff:2425,cs:munro-utek:0:shuff:2462,come,come,šla,jít,impf
en:munro-utek:0:shuff:2426,cs:munro-utek:0:shuff:2463,hope,hope,Doufám,doufat,impf
en:munro-utek:0:shuff:2427,cs:munro-utek:0:shuff:2464,did,do,Dělala,dělat,impf
en:munro-utek:0:shuff:2427,cs:munro-utek:0:shuff:2464,go,go,Dělala,dělat,impf
en:munro-utek:0:shuff:2427,cs:munro-utek:0:shuff:2464,came,come,přišli,přijít,pf
en:munro-utek:0:shuff:2427,cs:munro-utek:0:shuff:2464,get,get,přišli,přijít,pf
en:munro-utek:0:shuff:2428,cs:munro-utek:0:shuff:2465,said,say,prohlásila,prohlásit,pf
en:munro-utek:0:shuff:2429,cs:munro-utek:0:shuff:2466,answered,answer,Odpovídal,odpovídat,impf
en:munro-utek:0:shuff:2429,cs:munro-utek:0:shuff:2466,fell,fall,usnul,usnout,pf
en:munro-utek:0:shuff:2432,cs:munro-utek:0:shuff:2469,remain,remain,zůstat,zůstat,pf
en:munro-utek:0:shuff:2435,cs:munro-utek:0:shuff:2472,wake,wake,nevzbudilo,vzbudit,pf
en:munro-utek:0:shuff:2435,cs:munro-utek:0:shuff:2472,wake,wake,vzbudit,vzbudit,pf
en:munro-utek:0:shuff:2439,cs:munro-utek:0:shuff:2476,called,call,ohlásil,ohlásit,pf
en:munro-utek:0:shuff:2439,cs:munro-utek:0:shuff:2476,heard,hear,neslyšela,slyšet,impf
en:munro-utek:0:shuff:2439,cs:munro-utek:0:shuff:2476,seen,see,neviděla,vidět,impf
en:munro-utek:0:shuff:2443,cs:munro-utek:0:shuff:2480,brushing,brush,vyčistit,vyčistit,pf
en:munro-utek:0:shuff:2443,cs:munro-utek:0:shuff:2480,giving,give,vydat,vydat,pf
en:munro-utek:0:shuff:2444,cs:munro-utek:0:shuff:2481,see,see,nevidím,vidět,impf
en:munro-utek:0:shuff:2444,cs:munro-utek:0:shuff:2481,seen,see,nevidím,vidět,impf
en:munro-utek:0:shuff:2445,cs:munro-utek:0:shuff:2482,keep,keep,Měla,mít,impf
en:munro-utek:0:shuff:2445,cs:munro-utek:0:shuff:2482,try,try,snažila,snažit,impf
en:munro-utek:0:shuff:2445,cs:munro-utek:0:shuff:2482,keep,keep,udržovat,udržovat,impf
en:munro-utek:0:shuff:2446,cs:munro-utek:0:shuff:2483,think,think,myslím,myslet,impf
en:munro-utek:0:shuff:2449,cs:munro-utek:0:shuff:2486,sat,sit,seděla,sedět,impf
en:munro-utek:0:shuff:2449,cs:munro-utek:0:shuff:2486,looking,look,vyhlížela,vyhlížet,impf
en:munro-utek:0:shuff:2450,cs:munro-utek:0:shuff:2487,told,tell,Vyprávěla,vyprávět,impf
en:munro-utek:0:shuff:2451,cs:munro-utek:0:shuff:2488,told,tell,neřekla,říci,pf
en:munro-utek:0:shuff:2451,cs:munro-utek:0:shuff:2488,tell,tell,neřekla,říci,pf
en:munro-utek:0:shuff:2452,cs:munro-utek:0:shuff:2489,done,do,provedla,provést,pf
en:munro-utek:0:shuff:2452,cs:munro-utek:0:shuff:2489,loosen,loosen,uvolnila,uvolnit,pf
en:munro-utek:0:shuff:2453,cs:munro-utek:0:shuff:2490,did,do,dělala,dělat,impf
en:munro-utek:0:shuff:2454,cs:munro-utek:0:shuff:2491,try,try,pokusila,pokusit,pf
en:munro-utek:0:shuff:2454,cs:munro-utek:0:shuff:2491,used,use,použít,použít,pf
en:munro-utek:0:shuff:2457,cs:munro-utek:0:shuff:2494,avoid,avoid,vyhnout,vyhnout,pf
en:munro-utek:0:shuff:2459,cs:munro-utek:0:shuff:2496,said,say,řekla,říci,pf
en:munro-utek:0:shuff:2462,cs:munro-utek:0:shuff:2500,asked,ask,pozvali,pozvat,pf
en:munro-utek:0:shuff:2464,cs:munro-utek:0:shuff:2502,thought,think,myslela,myslet,impf
en:munro-utek:0:shuff:2466,cs:munro-utek:0:shuff:2504,turned,turn,otočila,otočit,pf
en:munro-utek:0:shuff:2466,cs:munro-utek:0:shuff:2504,made,make,přiměl,přimět,pf
en:munro-utek:0:shuff:2469,cs:munro-utek:0:shuff:2507,subscribing,subscribe,odebírali,odebírat,impf
en:munro-utek:0:shuff:2469,cs:munro-utek:0:shuff:2507,read,read,nečetl,číst,impf
en:munro-utek:0:shuff:2469,cs:munro-utek:0:shuff:2507,listening,listen,poslouchali,poslouchat,impf
en:munro-utek:0:shuff:2469,cs:munro-utek:0:shuff:2507,listened,listen,poslouchali,poslouchat,impf
en:munro-utek:0:shuff:2469,cs:munro-utek:0:shuff:2507,listening,listen,nesledoval,sledovat,impf
en:munro-utek:0:shuff:2469,cs:munro-utek:0:shuff:2507,listened,listen,nesledoval,sledovat,impf
en:munro-utek:0:shuff:2470,cs:munro-utek:0:shuff:2508,making,make,šila,šít,impf
en:munro-utek:0:shuff:2471,cs:munro-utek:0:shuff:2509,preserved,preserve,zachovali,zachovat,pf
en:munro-utek:0:shuff:2472,cs:munro-utek:0:shuff:2510,said,say,řekla,říci,pf
en:munro-utek:0:shuff:2473,cs:munro-utek:0:shuff:2511,come,come,přijela,přijet,pf
en:munro-utek:0:shuff:2477,cs:munro-utek:0:shuff:2515,darkened,darken,zastřena,zastřít,pf
en:munro-utek:0:shuff:2478,cs:munro-utek:0:shuff:2516,removed,remove,odstranili,odstranit,pf
en:munro-utek:0:shuff:2484,cs:munro-utek:0:shuff:2522,went,go,odešla,odejít,pf
en:munro-utek:0:shuff:2491,cs:munro-utek:0:shuff:2530,fix,fix,zařídili,zařídit,pf
en:munro-utek:0:shuff:2494,cs:munro-utek:0:shuff:2533,went,go,pokračoval,pokračovat,impf
en:munro-utek:0:shuff:2496,cs:munro-utek:0:shuff:2535,get,get,dostane,dostat,pf
en:munro-utek:0:shuff:2497,cs:munro-utek:0:shuff:2536,do,do,udělal,udělat,pf
en:munro-utek:0:shuff:2507,cs:munro-utek:0:shuff:2546,drive,drive,řídit,řídit,impf
en:munro-utek:0:shuff:2509,cs:munro-utek:0:shuff:2548,looking,look,hledal,hledat,impf
en:munro-utek:0:shuff:2512,cs:munro-utek:0:shuff:2551,sell,sell,Prodávají,prodávat,impf
en:munro-utek:0:shuff:2516,cs:munro-utek:0:shuff:2554,do,do,dělat,dělat,impf
en:munro-utek:0:shuff:2517,cs:munro-utek:0:shuff:2555,go,go,jít,jít,impf
en:munro-utek:0:shuff:2518,cs:munro-utek:0:shuff:2556,go,go,nechodíš,chodit,impf
en:munro-utek:0:shuff:2520,cs:munro-utek:0:shuff:2558,started,start,začala,začít,pf
en:munro-utek:0:shuff:2523,cs:munro-utek:0:shuff:2560,tell,tell,povím,povědět,pf
en:munro-utek:0:shuff:2523,cs:munro-utek:0:shuff:2560,tell,tell,povím,povědět,pf
en:munro-utek:0:shuff:2524,cs:munro-utek:0:shuff:2561,told,tell,říkat,říkat,impf
en:munro-utek:0:shuff:2526,cs:munro-utek:0:shuff:2563,got,get,zůstat,zůstat,pf
en:munro-utek:0:shuff:2531,cs:munro-utek:0:shuff:2569,laughed,laugh,zasmála,zasmát,pf
en:munro-utek:0:shuff:2531,cs:munro-utek:0:shuff:2569,said,say,říkala,říkat,impf
en:munro-utek:0:shuff:2531,cs:munro-utek:0:shuff:2569,liked,like,nelíbilo,líbit,impf
en:munro-utek:0:shuff:2531,cs:munro-utek:0:shuff:2569,trying,try,snaží,snažit,impf
en:munro-utek:0:shuff:2534,cs:munro-utek:0:shuff:2572,finished,finish,skončila,skončit,pf
en:munro-utek:0:shuff:2534,cs:munro-utek:0:shuff:2572,end,end,skončila,skončit,pf
en:munro-utek:0:shuff:2534,cs:munro-utek:0:shuff:2572,taking,take,brát,brát,impf
en:munro-utek:0:shuff:2536,cs:munro-utek:0:shuff:2574,see,see,Neuvidí,uvidět,pf
en:munro-utek:0:shuff:2537,cs:munro-utek:0:shuff:2575,parked,park,zaparkoval,zaparkovat,pf
en:munro-utek:0:shuff:2542,cs:munro-utek:0:shuff:2581,made,make,zhotovila,zhotovit,pf
en:munro-utek:0:shuff:2542,cs:munro-utek:0:shuff:2581,make,make,zhotovila,zhotovit,pf
en:munro-utek:0:shuff:2542,cs:munro-utek:0:shuff:2581,made,make,ušila,ušít,pf
en:munro-utek:0:shuff:2542,cs:munro-utek:0:shuff:2581,make,make,ušila,ušít,pf
en:munro-utek:0:shuff:2549,cs:munro-utek:0:shuff:2588,admitted,admit,přijat,přijmout,pf
en:munro-utek:0:shuff:2552,cs:munro-utek:0:shuff:2591,worked,work,pracuje,pracovat,impf
en:munro-utek:0:shuff:2552,cs:munro-utek:0:shuff:2591,go,go,pracuje,pracovat,impf
en:munro-utek:0:shuff:2552,cs:munro-utek:0:shuff:2591,think,think,nemá,mít,impf
en:munro-utek:0:shuff:2552,cs:munro-utek:0:shuff:2591,wanted,want,chtěla,chtít,impf
en:munro-utek:0:shuff:2552,cs:munro-utek:0:shuff:2591,pay,pay,zaplatit,zaplatit,pf
en:munro-utek:0:shuff:2554,cs:munro-utek:0:shuff:2593,explain,explain,vysvětlit,vysvětlit,pf
en:munro-utek:0:shuff:2554,cs:munro-utek:0:shuff:2593,understand,understand,pochopit,pochopit,pf
en:munro-utek:0:shuff:2554,cs:munro-utek:0:shuff:2593,felt,feel,necítí,cítit,impf
en:munro-utek:0:shuff:2557,cs:munro-utek:0:shuff:2596,remove,remove,vytáhnout,vytáhnout,pf
en:munro-utek:0:shuff:2558,cs:munro-utek:0:shuff:2597,said,say,řekla,říci,pf
en:munro-utek:0:shuff:2560,cs:munro-utek:0:shuff:2599,touched,touch,Sáhla,sáhnout,pf
en:munro-utek:0:shuff:2561,cs:munro-utek:0:shuff:2600,takes,take,Trvá,trvat,impf
en:munro-utek:0:shuff:2562,cs:munro-utek:0:shuff:2601,did,do,udělala,udělat,pf
en:munro-utek:0:shuff:2562,cs:munro-utek:0:shuff:2601,told,tell,řekla,říci,pf
en:munro-utek:0:shuff:2565,cs:munro-utek:0:shuff:2604,stood,stand,měl,mít,impf
en:munro-utek:0:shuff:2565,cs:munro-utek:0:shuff:2604,forcing,force,nutil,nutit,impf
en:munro-utek:0:shuff:2566,cs:munro-utek:0:shuff:2605,dare,dare,vyzvat,vyzvat,pf
en:munro-utek:0:shuff:2566,cs:munro-utek:0:shuff:2605,ask,ask,vyzvat,vyzvat,pf
en:munro-utek:0:shuff:2567,cs:munro-utek:0:shuff:2606,accepted,accept,přijala,přijmout,pf
en:munro-utek:0:shuff:2567,cs:munro-utek:0:shuff:2606,taking,take,přijala,přijmout,pf
en:munro-utek:0:shuff:2567,cs:munro-utek:0:shuff:2606,meant,mean,znamenalo,znamenat,impf
en:munro-utek:0:shuff:2567,cs:munro-utek:0:shuff:2606,park,park,zaparkovali,zaparkovat,pf
en:munro-utek:0:shuff:2567,cs:munro-utek:0:shuff:2606,accepted,accept,nevzal,vzít,pf
en:munro-utek:0:shuff:2567,cs:munro-utek:0:shuff:2606,taking,take,nevzal,vzít,pf
en:munro-utek:0:shuff:2568,cs:munro-utek:0:shuff:2607,murdered,murder,zavraždil,zavraždit,pf
en:munro-utek:0:shuff:2572,cs:munro-utek:0:shuff:2611,helped,help,Pomohla,pomoci,pf
en:munro-utek:0:shuff:2572,cs:munro-utek:0:shuff:2611,helped,help,Pomohla,pomoci,pf
en:munro-utek:0:shuff:2572,cs:munro-utek:0:shuff:2611,helped,help,pomohla,pomoci,pf
en:munro-utek:0:shuff:2572,cs:munro-utek:0:shuff:2611,helped,help,pomohla,pomoci,pf
en:munro-utek:0:shuff:2573,cs:munro-utek:0:shuff:2612,examining,examine,zkoumal,zkoumat,impf
en:munro-utek:0:shuff:2575,cs:munro-utek:0:shuff:2614,encountered,encounter,nesetkala,setkat,pf
en:munro-utek:0:shuff:2578,cs:munro-utek:0:shuff:2617,pulled,pull,zatáhnout,zatáhnout,pf
en:munro-utek:0:shuff:2580,cs:munro-utek:0:shuff:2619,see,see,Uvidíme,uvidět,pf
en:munro-utek:0:shuff:2582,cs:munro-utek:0:shuff:2621,want,want,nechtělo,chtít,impf
en:munro-utek:0:shuff:2582,cs:munro-utek:0:shuff:2621,think,think,uvažovat,uvažovat,impf
en:munro-utek:0:shuff:2583,cs:munro-utek:0:shuff:2622,wanted,want,Přála,přát,impf
en:munro-utek:0:shuff:2584,cs:munro-utek:0:shuff:2623,managed,manage,podařilo,podařit,pf
en:munro-utek:0:shuff:2585,cs:munro-utek:0:shuff:2624,meant,mean,znamenalo,znamenat,impf
en:munro-utek:0:shuff:2585,cs:munro-utek:0:shuff:2624,worked,work,pracovala,pracovat,impf
en:munro-utek:0:shuff:2586,cs:munro-utek:0:shuff:2625,traded,trade,vyměnila,vyměnit,pf
en:munro-utek:0:shuff:2587,cs:munro-utek:0:shuff:2626,learned,learn,naučila,naučit,pf
en:munro-utek:0:shuff:2587,cs:munro-utek:0:shuff:2626,clean,clean,uklízet,uklízet,impf
en:munro-utek:0:shuff:2592,cs:munro-utek:0:shuff:2631,hope,hope,doufám,doufat,impf
en:munro-utek:0:shuff:2593,cs:munro-utek:0:shuff:2632,hope,hope,Doufám,doufat,impf
en:munro-utek:0:shuff:2595,cs:munro-utek:0:shuff:2634,think,think,myslím,myslet,impf
en:munro-utek:0:shuff:2597,cs:munro-utek:0:shuff:2636,think,think,Myslím,myslet,impf
en:munro-utek:0:shuff:2597,cs:munro-utek:0:shuff:2636,owe,owe,dlužíte,dlužit,impf
en:munro-utek:0:shuff:2599,cs:munro-utek:0:shuff:2638,think,think,Myslím,myslet,impf
en:munro-utek:0:shuff:2599,cs:munro-utek:0:shuff:2638,owe,owe,dlužíte,dlužit,impf
en:munro-utek:0:shuff:2599,cs:munro-utek:0:shuff:2638,owe,owe,dlužíte,dlužit,impf
en:munro-utek:0:shuff:2600,cs:munro-utek:0:shuff:2639,saw,see,Viděla,vidět,impf
en:munro-utek:0:shuff:2601,cs:munro-utek:0:shuff:2640,leaving,leave,opouštíš,opouštět,impf
en:munro-utek:0:shuff:2601,cs:munro-utek:0:shuff:2640,wrote,write,napsala,napsat,pf
en:munro-utek:0:shuff:2601,cs:munro-utek:0:shuff:2640,received,receive,dostala,dostat,pf
en:munro-utek:0:shuff:2601,cs:munro-utek:0:shuff:2640,leaving,leave,nechala,nechat,pf
en:munro-utek:0:shuff:2602,cs:munro-utek:0:shuff:2641,leaving,leave,opouští,opouštět,impf
en:munro-utek:0:shuff:2606,cs:munro-utek:0:shuff:2646,went,go,dělala,dělat,impf
en:munro-utek:0:shuff:2606,cs:munro-utek:0:shuff:2646,died,die,umřela,umřít,pf
en:munro-utek:0:shuff:2607,cs:munro-utek:0:shuff:2647,decided,decide,usoudila,usoudit,pf
en:munro-utek:0:shuff:2607,cs:munro-utek:0:shuff:2647,went,go,šla,jít,impf
en:munro-utek:0:shuff:2607,cs:munro-utek:0:shuff:2647,went,go,dělal,dělat,impf
en:munro-utek:0:shuff:2608,cs:munro-utek:0:shuff:2648,think,think,myslím,myslet,impf
en:munro-utek:0:shuff:2611,cs:munro-utek:0:shuff:2651,swallowed,swallow,spolkla,spolknout,pf
en:munro-utek:0:shuff:2618,cs:munro-utek:0:shuff:2660,counted,count,nepočítá,počítat,impf
en:munro-utek:0:shuff:2619,cs:munro-utek:0:shuff:2661,staying,stay,zůstanou,zůstat,pf
en:munro-utek:0:shuff:2619,cs:munro-utek:0:shuff:2661,spending,spend,stráví,strávit,pf
en:munro-utek:0:shuff:2620,cs:munro-utek:0:shuff:2662,brought,bring,přivezl,přivézt,pf
en:munro-utek:0:shuff:2621,cs:munro-utek:0:shuff:2663,pressed,press,přitisknuti,přitisknout,pf
en:munro-utek:0:shuff:2621,cs:munro-utek:0:shuff:2663,open,open,otevřít,otevřít,pf
en:munro-utek:0:shuff:2622,cs:munro-utek:0:shuff:2664,listened,listen,poslouchal,poslouchat,impf
en:munro-utek:0:shuff:2622,cs:munro-utek:0:shuff:2664,kissed,kiss,políbil,políbit,pf
en:munro-utek:0:shuff:2622,cs:munro-utek:0:shuff:2664,started,start,začala,začít,pf
en:munro-utek:0:shuff:2623,cs:munro-utek:0:shuff:2665,think,think,nemyslí,myslet,impf
en:munro-utek:0:shuff:2623,cs:munro-utek:0:shuff:2665,done,do,dělají,dělat,impf
en:munro-utek:0:shuff:2626,cs:munro-utek:0:shuff:2668,think,think,Myslím,myslet,impf
en:munro-utek:0:shuff:2626,cs:munro-utek:0:shuff:2668,stand,stand,nevydržela,vydržet,pf
en:munro-utek:0:shuff:2629,cs:munro-utek:0:shuff:2671,writing,write,psát,psát,impf
en:munro-utek:0:shuff:2630,cs:munro-utek:0:shuff:2672,going,go,Jeďte,jet,impf
en:munro-utek:0:shuff:2631,cs:munro-utek:0:shuff:2673,recognize,recognize,nepoznala,poznat,pf
en:munro-utek:0:shuff:2633,cs:munro-utek:0:shuff:2675,drive,drive,řídit,řídit,impf
en:munro-utek:0:shuff:2633,cs:munro-utek:0:shuff:2675,turn,turn,zajet,zajet,pf
en:munro-utek:0:shuff:2635,cs:munro-utek:0:shuff:2677,done,do,udělala,udělat,pf
en:munro-utek:0:shuff:2640,cs:munro-utek:0:shuff:2682,do,do,nedělal,dělat,impf
en:munro-utek:0:shuff:2643,cs:munro-utek:0:shuff:2685,helped,help,pomohl,pomoci,pf
en:munro-utek:0:shuff:2644,cs:munro-utek:0:shuff:2686,left,leave,nechala,nechat,pf
en:munro-utek:0:shuff:2644,cs:munro-utek:0:shuff:2686,served,serve,podávat,podávat,impf
en:munro-utek:0:shuff:2647,cs:munro-utek:0:shuff:2689,turn,turn,otočila,otočit,pf
en:munro-utek:0:shuff:2647,cs:munro-utek:0:shuff:2689,seen,see,uviděla,uvidět,pf
en:munro-utek:0:shuff:2649,cs:munro-utek:0:shuff:2691,pressed,press,Přitiskla,přitisknout,pf
en:munro-utek:0:shuff:2649,cs:munro-utek:0:shuff:2691,shouted,shout,zavolala,zavolat,pf
en:munro-utek:0:shuff:2650,cs:munro-utek:0:shuff:2692,hear,hear,Slyšela,slyšet,impf
en:munro-utek:0:shuff:2652,cs:munro-utek:0:shuff:2694,heard,hear,slyšela,slyšet,impf
en:munro-utek:0:shuff:2652,cs:munro-utek:0:shuff:2694,took,take,trvalo,trvat,impf
en:munro-utek:0:shuff:2652,cs:munro-utek:0:shuff:2694,took,take,pochopila,pochopit,pf
en:munro-utek:0:shuff:2652,cs:munro-utek:0:shuff:2694,realize,realize,pochopila,pochopit,pf
en:munro-utek:0:shuff:2655,cs:munro-utek:0:shuff:2698,said,say,řekla,říci,pf
en:munro-utek:0:shuff:2656,cs:munro-utek:0:shuff:2699,need,need,potřebovat,potřebovat,impf
en:munro-utek:0:shuff:2663,cs:munro-utek:0:shuff:2707,thought,think,máš,mít,impf
en:munro-utek:0:shuff:2667,cs:munro-utek:0:shuff:2711,Did,do,vzal,vzít,pf
en:munro-utek:0:shuff:2668,cs:munro-utek:0:shuff:2712,get,get,Pochopila,pochopit,pf
en:munro-utek:0:shuff:2668,cs:munro-utek:0:shuff:2712,Did,do,jde,jít,impf
en:munro-utek:0:shuff:2669,cs:munro-utek:0:shuff:2713,did,do,vzal,vzít,pf
en:munro-utek:0:shuff:2675,cs:munro-utek:0:shuff:2718,understands,understand,Rozumí,rozumět,impf
en:munro-utek:0:shuff:2676,cs:munro-utek:0:shuff:2719,going,go,začneme,začít,pf
en:munro-utek:0:shuff:2676,cs:munro-utek:0:shuff:2719,start,start,začneme,začít,pf
en:munro-utek:0:shuff:2677,cs:munro-utek:0:shuff:2720,enjoyed,enjoy,líbila,líbit,impf
en:munro-utek:0:shuff:2678,cs:munro-utek:0:shuff:2721,say,say,neříkáme,říkat,impf
en:munro-utek:0:shuff:2682,cs:munro-utek:0:shuff:2725,teaching,teach,neučila,učit,impf
en:munro-utek:0:shuff:2684,cs:munro-utek:0:shuff:2727,look,look,nahlédne,nahlédnout,pf
en:munro-utek:0:shuff:2684,cs:munro-utek:0:shuff:2727,look,look,hledá,hledat,impf
en:munro-utek:0:shuff:2684,cs:munro-utek:0:shuff:2727,remember,remember,vzpomene,vzpomenout,pf
en:munro-utek:0:shuff:2684,cs:munro-utek:0:shuff:2727,think,think,vzpomene,vzpomenout,pf
en:munro-utek:0:shuff:2687,cs:munro-utek:0:shuff:2730,turn,turn,zajede,zajet,pf
en:munro-utek:0:shuff:2689,cs:munro-utek:0:shuff:2732,drove,drive,jel,jet,impf
en:munro-utek:0:shuff:2692,cs:munro-utek:0:shuff:2735,said,say,říkat,říkat,impf
en:munro-utek:0:shuff:2693,cs:munro-utek:0:shuff:2736,came,come,přišla,přijít,pf
en:munro-utek:0:shuff:2695,cs:munro-utek:0:shuff:2739,said,say,odpověděla,odpovědět,pf
en:munro-utek:0:shuff:2699,cs:munro-utek:0:shuff:2743,agreed,agree,souhlasila,souhlasit,impf
en:munro-utek:0:shuff:2700,cs:munro-utek:0:shuff:2744,brought,bring,Přinesla,přinést,pf
en:munro-utek:0:shuff:2701,cs:munro-utek:0:shuff:2745,poured,pour,Nalila,nalít,pf
en:munro-utek:0:shuff:2702,cs:munro-utek:0:shuff:2746,wrote,write,napsala,napsat,pf
en:munro-utek:0:shuff:2703,cs:munro-utek:0:shuff:2747,gone,go,Odcházím,odcházet,impf
en:munro-utek:0:shuff:2705,cs:munro-utek:0:shuff:2749,read,read,přečetla,přečíst,pf
en:munro-utek:0:shuff:2705,cs:munro-utek:0:shuff:2749,unfolded,unfold,rozložila,rozložit,pf
en:munro-utek:0:shuff:2715,cs:munro-utek:0:shuff:2758,see,see,Vidíš,vidět,impf
en:munro-utek:0:shuff:2716,cs:munro-utek:0:shuff:2759,leading,lead,vedla,vést,impf
en:munro-utek:0:shuff:2717,cs:munro-utek:0:shuff:2760,cleansed,cleanse,očistila,očistit,pf
en:munro-utek:0:shuff:2718,cs:munro-utek:0:shuff:2761,see,see,vidět,vidět,impf
en:munro-utek:0:shuff:2719,cs:munro-utek:0:shuff:2762,thought,think,myslela,myslet,impf
en:munro-utek:0:shuff:2723,cs:munro-utek:0:shuff:2766,think,think,myslela,myslet,impf
en:munro-utek:0:shuff:2725,cs:munro-utek:0:shuff:2768,want,want,chtěla,chtít,impf
en:munro-utek:0:shuff:2725,cs:munro-utek:0:shuff:2768,do,do,jít,jít,impf
en:munro-utek:0:shuff:2725,cs:munro-utek:0:shuff:2768,come,come,jít,jít,impf
en:munro-utek:0:shuff:2728,cs:munro-utek:0:shuff:2771,came,come,Přijela,přijet,pf
en:munro-utek:0:shuff:2730,cs:munro-utek:0:shuff:2773,chooses,choose,rozhodla,rozhodnout,pf
en:munro-utek:0:shuff:2730,cs:munro-utek:0:shuff:2773,reply,reply,neodpovídat,odpovídat,impf
en:munro-utek:0:shuff:2731,cs:munro-utek:0:shuff:2774,move,move,stěhují,stěhovat,impf
en:munro-utek:0:shuff:2731,cs:munro-utek:0:shuff:2774,understand,understand,rozuměl,rozumět,impf
en:munro-utek:0:shuff:2732,cs:munro-utek:0:shuff:2775,see,see,Vidím,vidět,impf
en:munro-utek:0:shuff:2736,cs:munro-utek:0:shuff:2779,wonder,wonder,Uvažuju,uvažovat,impf
en:munro-utek:0:shuff:2736,cs:munro-utek:0:shuff:2779,writing,write,napsat,napsat,pf
en:munro-utek:0:shuff:2736,cs:munro-utek:0:shuff:2779,explain,explain,vysvětlit,vysvětlit,pf
en:munro-utek:0:shuff:2741,cs:munro-utek:0:shuff:2784,sit,sit,Posaďte,posadit,pf
en:munro-utek:0:shuff:2748,cs:munro-utek:0:shuff:2791,built,build,Postavil,postavit,pf
en:munro-utek:0:shuff:2750,cs:munro-utek:0:shuff:2793,take,take,vyndat,vyndat,pf
en:munro-utek:0:shuff:2760,cs:munro-utek:0:shuff:2802,said,say,říct,říci,pf
en:munro-utek:0:shuff:2760,cs:munro-utek:0:shuff:2802,say,say,říct,říci,pf
en:munro-utek:0:shuff:2763,cs:munro-utek:0:shuff:2805,think,think,myslím,myslet,impf
en:munro-utek:0:shuff:2763,cs:munro-utek:0:shuff:2805,want,want,chtít,chtít,impf
en:munro-utek:0:shuff:2772,cs:munro-utek:0:shuff:2812,wash,wash,umyla,umýt,pf
en:munro-utek:0:shuff:2776,cs:munro-utek:0:shuff:2816,realized,realize,Uvědomila,uvědomit,pf
en:munro-utek:0:shuff:2777,cs:munro-utek:0:shuff:2817,waiting,wait,čekal,čekat,impf
en:munro-utek:0:shuff:2777,cs:munro-utek:0:shuff:2817,waiting,wait,čekal,čekat,impf
en:munro-utek:0:shuff:2777,cs:munro-utek:0:shuff:2817,waiting,wait,čekal,čekat,impf
en:munro-utek:0:shuff:2777,cs:munro-utek:0:shuff:2817,waiting,wait,čekal,čekat,impf
en:munro-utek:0:shuff:2780,cs:munro-utek:0:shuff:2819,do,do,neudělala,udělat,pf
en:munro-utek:0:shuff:2783,cs:munro-utek:0:shuff:2822,need,need,musím,muset,impf
en:munro-utek:0:shuff:2788,cs:munro-utek:0:shuff:2827,tell,tell,poznají,poznat,pf
en:munro-utek:0:shuff:2789,cs:munro-utek:0:shuff:2828,putting,put,ukládá,ukládat,impf
en:munro-utek:0:shuff:2791,cs:munro-utek:0:shuff:2831,speaking,speak,mluví,mluvit,impf
en:munro-utek:0:shuff:2794,cs:munro-utek:0:shuff:2834,slept,sleep,spala,spát,impf
en:munro-utek:0:shuff:2798,cs:munro-utek:0:shuff:2838,break,break,zlomí,zlomit,pf
en:munro-utek:0:shuff:2805,cs:munro-utek:0:shuff:2845,heard,hear,slyšela,slyšet,impf
en:munro-utek:0:shuff:2806,cs:munro-utek:0:shuff:2846,mentioned,mention,připomněla,připomenout,pf
en:munro-utek:0:shuff:2807,cs:munro-utek:0:shuff:2847,say,say,řekne,říci,pf
en:munro-utek:0:shuff:2808,cs:munro-utek:0:shuff:2848,visit,visit,navštívit,navštívit,pf
en:munro-utek:0:shuff:2817,cs:munro-utek:0:shuff:2855,spoke,speak,mluvila,mluvit,impf
en:munro-utek:0:shuff:2818,cs:munro-utek:0:shuff:2856,took,take,Bral,brát,impf
en:munro-utek:0:shuff:2818,cs:munro-utek:0:shuff:2856,done,do,Bral,brát,impf
en:munro-utek:0:shuff:2818,cs:munro-utek:0:shuff:2856,said,say,říkala,říkat,impf
en:munro-utek:0:shuff:2818,cs:munro-utek:0:shuff:2856,go,go,pokračovat,pokračovat,impf
en:munro-utek:0:shuff:2828,cs:munro-utek:0:shuff:2867,want,want,Chcete,chtít,impf
en:munro-utek:0:shuff:2829,cs:munro-utek:0:shuff:2868,telling,tell,oznámil,oznámit,pf
en:munro-utek:0:shuff:2829,cs:munro-utek:0:shuff:2868,explaining,explain,vysvětloval,vysvětlovat,impf
en:munro-utek:0:shuff:2830,cs:munro-utek:0:shuff:2869,wanted,want,chtěli,chtít,impf
en:munro-utek:0:shuff:2831,cs:munro-utek:0:shuff:2870,see,see,podívali,podívat,pf
en:munro-utek:0:shuff:2832,cs:munro-utek:0:shuff:2871,talks,talk,mluví,mluvit,impf
en:munro-utek:0:shuff:2832,cs:munro-utek:0:shuff:2871,said,say,mluví,mluvit,impf
en:munro-utek:0:shuff:2832,cs:munro-utek:0:shuff:2871,said,say,prohlásila,prohlásit,pf
en:munro-utek:0:shuff:2835,cs:munro-utek:0:shuff:2874,solved,solve,vyřeší,vyřešit,pf
