en:larsson-muzi:0:shuff:1,cs:larsson-muzi:0:shuff:1,killing,kill,zabíjel,zabíjet,impf
en:larsson-muzi:0:shuff:3625,cs:larsson-muzi:0:shuff:3711,take,take,převezme,převzít,pf
en:larsson-muzi:0:shuff:3627,cs:larsson-muzi:0:shuff:3713,think,think,věří,věřit,impf
en:larsson-muzi:0:shuff:3628,cs:larsson-muzi:0:shuff:3714,says,say,říká,říkat,impf
en:larsson-muzi:0:shuff:3629,cs:larsson-muzi:0:shuff:3715,turning,turn,obrátíme,obrátit,pf
en:larsson-muzi:0:shuff:3630,cs:larsson-muzi:0:shuff:3716,discovered,discover,zjistil,zjistit,pf
en:larsson-muzi:0:shuff:3637,cs:larsson-muzi:0:shuff:3723,speak,speak,nemluvím,mluvit,impf
en:larsson-muzi:0:shuff:3640,cs:larsson-muzi:0:shuff:3726,see,see,chápu,chápat,impf
en:larsson-muzi:0:shuff:3641,cs:larsson-muzi:0:shuff:3727,Look,look,Dívej,dívat,impf
en:larsson-muzi:0:shuff:3641,cs:larsson-muzi:0:shuff:3727,learn,learn,naučí,naučit,pf
en:larsson-muzi:0:shuff:3641,cs:larsson-muzi:0:shuff:3727,speak,speak,mluvit,mluvit,impf
en:larsson-muzi:0:shuff:3642,cs:larsson-muzi:0:shuff:3728,say,say,Říkáme,říkat,impf
en:larsson-muzi:0:shuff:3642,cs:larsson-muzi:0:shuff:3728,think,think,myslíme,myslet,impf
en:larsson-muzi:0:shuff:3644,cs:larsson-muzi:0:shuff:3730,mean,mean,znamenat,znamenat,impf
en:larsson-muzi:0:shuff:3647,cs:larsson-muzi:0:shuff:3733,bought,buy,koupilo,koupit,pf
en:larsson-muzi:0:shuff:3650,cs:larsson-muzi:0:shuff:3736,hear,hear,slyším,slyšet,impf
en:larsson-muzi:0:shuff:3652,cs:larsson-muzi:0:shuff:3738,talked,talk,Mluvil,mluvit,impf
en:larsson-muzi:0:shuff:3653,cs:larsson-muzi:0:shuff:3739,writing,write,píše,psát,impf
en:larsson-muzi:0:shuff:3654,cs:larsson-muzi:0:shuff:3740,seen,see,vidět,vidět,impf
en:larsson-muzi:0:shuff:3661,cs:larsson-muzi:0:shuff:3747,drove,drive,jel,jet,impf
en:larsson-muzi:0:shuff:3664,cs:larsson-muzi:0:shuff:3750,left,leave,opustil,opustit,pf
en:larsson-muzi:0:shuff:3665,cs:larsson-muzi:0:shuff:3751,appeared,appear,objevil,objevit,pf
en:larsson-muzi:0:shuff:3667,cs:larsson-muzi:0:shuff:3753,tried,try,zkusil,zkusit,pf
en:larsson-muzi:0:shuff:3667,cs:larsson-muzi:0:shuff:3753,taking,take,vyndal,vyndat,pf
en:larsson-muzi:0:shuff:3668,cs:larsson-muzi:0:shuff:3754,lived,live,bydlela,bydlet,impf
en:larsson-muzi:0:shuff:3669,cs:larsson-muzi:0:shuff:3755,saw,see,viděli,vidět,impf
en:larsson-muzi:0:shuff:3669,cs:larsson-muzi:0:shuff:3755,arrive,arrive,přichází,přicházet,impf
en:larsson-muzi:0:shuff:3670,cs:larsson-muzi:0:shuff:3756,waited,wait,Počkali,počkat,pf
en:larsson-muzi:0:shuff:3670,cs:larsson-muzi:0:shuff:3756,sitting,sit,nesedla,sednout,pf
en:larsson-muzi:0:shuff:3670,cs:larsson-muzi:0:shuff:3756,rang,ring,zazvonil,zazvonit,pf
en:larsson-muzi:0:shuff:3671,cs:larsson-muzi:0:shuff:3757,opened,open,Otevřela,otevřít,pf
en:larsson-muzi:0:shuff:3674,cs:larsson-muzi:0:shuff:3760,looked,look,hleděl,hledět,impf
en:larsson-muzi:0:shuff:3675,cs:larsson-muzi:0:shuff:3761,told,tell,Pověděl,povědět,pf
en:larsson-muzi:0:shuff:3676,cs:larsson-muzi:0:shuff:3762,imagined,imagine,představit,představit,pf
en:larsson-muzi:0:shuff:3678,cs:larsson-muzi:0:shuff:3764,die,die,zemřela,zemřít,pf
en:larsson-muzi:0:shuff:3679,cs:larsson-muzi:0:shuff:3765,die,die,nezemřela,zemřít,pf
en:larsson-muzi:0:shuff:3681,cs:larsson-muzi:0:shuff:3767,like,like,chtít,chtít,impf
en:larsson-muzi:0:shuff:3681,cs:larsson-muzi:0:shuff:3767,wants,want,chtít,chtít,impf
en:larsson-muzi:0:shuff:3681,cs:larsson-muzi:0:shuff:3767,see,see,uvidí,uvidět,pf
en:larsson-muzi:0:shuff:3682,cs:larsson-muzi:0:shuff:3768,stared,stare,zírali,zírat,impf
en:larsson-muzi:0:shuff:3683,cs:larsson-muzi:0:shuff:3769,remember,remember,Pamatuju,pamatovat,impf
en:larsson-muzi:0:shuff:3683,cs:larsson-muzi:0:shuff:3769,talk,talk,hovořili,hovořit,impf
en:larsson-muzi:0:shuff:3684,cs:larsson-muzi:0:shuff:3770,returning,return,vracel,vracet,impf
en:larsson-muzi:0:shuff:3686,cs:larsson-muzi:0:shuff:3772,take,take,vyndal,vyndat,pf
en:larsson-muzi:0:shuff:3686,cs:larsson-muzi:0:shuff:3772,study,study,přemýšlel,přemýšlet,impf
en:larsson-muzi:0:shuff:3691,cs:larsson-muzi:0:shuff:3777,worked,work,pracovali,pracovat,impf
en:larsson-muzi:0:shuff:3692,cs:larsson-muzi:0:shuff:3778,shut,shut,zavíráme,zavírat,impf
en:larsson-muzi:0:shuff:3694,cs:larsson-muzi:0:shuff:3780,sitting,sit,seděl,sedět,impf
en:larsson-muzi:0:shuff:3695,cs:larsson-muzi:0:shuff:3781,wore,wear,Měl,mít,impf
en:larsson-muzi:0:shuff:3696,cs:larsson-muzi:0:shuff:3782,spoke,speak,hovořil,hovořit,impf
en:larsson-muzi:0:shuff:3701,cs:larsson-muzi:0:shuff:3787,tried,try,pokusil,pokusit,pf
en:larsson-muzi:0:shuff:3708,cs:larsson-muzi:0:shuff:3793,hearing,hear,slyšel,slyšet,impf
en:larsson-muzi:0:shuff:3715,cs:larsson-muzi:0:shuff:3799,replied,reply,odpověděl,odpovědět,pf
en:larsson-muzi:0:shuff:3715,cs:larsson-muzi:0:shuff:3799,wait,wait,počkat,počkat,pf
en:larsson-muzi:0:shuff:3718,cs:larsson-muzi:0:shuff:3801,indicate,indicate,nenaznačoval,naznačovat,impf
en:larsson-muzi:0:shuff:3723,cs:larsson-muzi:0:shuff:3807,went,go,začaly,začít,pf
en:larsson-muzi:0:shuff:3724,cs:larsson-muzi:0:shuff:3808,experienced,experience,zažil,zažít,pf
en:larsson-muzi:0:shuff:3725,cs:larsson-muzi:0:shuff:3810,call,call,zavolají,zavolat,pf
en:larsson-muzi:0:shuff:3729,cs:larsson-muzi:0:shuff:3812,escape,escape,utekl,utéci,pf
en:larsson-muzi:0:shuff:3736,cs:larsson-muzi:0:shuff:3819,pointed,point,ukázal,ukázat,pf
en:larsson-muzi:0:shuff:3737,cs:larsson-muzi:0:shuff:3820,came,come,přišla,přijít,pf
en:larsson-muzi:0:shuff:3737,cs:larsson-muzi:0:shuff:3820,occurred,occur,přišla,přijít,pf
en:larsson-muzi:0:shuff:3737,cs:larsson-muzi:0:shuff:3820,came,come,došlo,dojít,pf
en:larsson-muzi:0:shuff:3737,cs:larsson-muzi:0:shuff:3820,occurred,occur,došlo,dojít,pf
en:larsson-muzi:0:shuff:3738,cs:larsson-muzi:0:shuff:3821,turned,turn,zahnul,zahnout,pf
en:larsson-muzi:0:shuff:3743,cs:larsson-muzi:0:shuff:3826,turned,turn,otočila,otočit,pf
en:larsson-muzi:0:shuff:3743,cs:larsson-muzi:0:shuff:3826,ran,run,běžela,běžet,impf
en:larsson-muzi:0:shuff:3745,cs:larsson-muzi:0:shuff:3828,disappeared,disappear,zmizela,zmizet,pf
en:larsson-muzi:0:shuff:3750,cs:larsson-muzi:0:shuff:3834,returning,return,vrátili,vrátit,pf
en:larsson-muzi:0:shuff:3750,cs:larsson-muzi:0:shuff:3834,made,make,provést,provést,pf
en:larsson-muzi:0:shuff:3751,cs:larsson-muzi:0:shuff:3835,called,call,přivolány,přivolat,pf
en:larsson-muzi:0:shuff:3752,cs:larsson-muzi:0:shuff:3836,approved,approve,schválila,schválit,pf
en:larsson-muzi:0:shuff:3755,cs:larsson-muzi:0:shuff:3839,started,start,začala,začít,pf
en:larsson-muzi:0:shuff:3758,cs:larsson-muzi:0:shuff:3842,threatened,threaten,vyhrožovali,vyhrožovat,impf
en:larsson-muzi:0:shuff:3759,cs:larsson-muzi:0:shuff:3843,met,meet,setkaly,setkat,pf
en:larsson-muzi:0:shuff:3759,cs:larsson-muzi:0:shuff:3843,smiled,smile,usmál,usmát,pf
en:larsson-muzi:0:shuff:3760,cs:larsson-muzi:0:shuff:3844,see,see,vidět,vidět,impf
en:larsson-muzi:0:shuff:3761,cs:larsson-muzi:0:shuff:3845,said,say,neodpověděl,odpovědět,pf
en:larsson-muzi:0:shuff:3763,cs:larsson-muzi:0:shuff:3847,worked,work,pracovali,pracovat,impf
en:larsson-muzi:0:shuff:3765,cs:larsson-muzi:0:shuff:3849,began,begin,začali,začít,pf
en:larsson-muzi:0:shuff:3765,cs:larsson-muzi:0:shuff:3849,go,go,začali,začít,pf
en:larsson-muzi:0:shuff:3765,cs:larsson-muzi:0:shuff:3849,cleared,clear,sklidili,sklidit,pf
en:larsson-muzi:0:shuff:3765,cs:larsson-muzi:0:shuff:3849,go,go,pokračovali,pokračovat,impf
en:larsson-muzi:0:shuff:3766,cs:larsson-muzi:0:shuff:3850,find,find,nenajde,najít,pf
en:larsson-muzi:0:shuff:3766,cs:larsson-muzi:0:shuff:3850,mean,mean,neznamená,znamenat,impf
en:larsson-muzi:0:shuff:3771,cs:larsson-muzi:0:shuff:3854,end,end,skončí,skončit,pf
en:larsson-muzi:0:shuff:3773,cs:larsson-muzi:0:shuff:3856,speculate,speculate,spekulovat,spekulovat,impf
en:larsson-muzi:0:shuff:3775,cs:larsson-muzi:0:shuff:3858,said,say,prohlásil,prohlásit,pf
en:larsson-muzi:0:shuff:3777,cs:larsson-muzi:0:shuff:3860,invited,invite,pozvala,pozvat,pf
en:larsson-muzi:0:shuff:3777,cs:larsson-muzi:0:shuff:3860,reduce,reduce,snížila,snížit,pf
en:larsson-muzi:0:shuff:3778,cs:larsson-muzi:0:shuff:3861,made,make,Připravila,připravit,pf
en:larsson-muzi:0:shuff:3781,cs:larsson-muzi:0:shuff:3864,gave,give,věnovaly,věnovat,impf
en:larsson-muzi:0:shuff:3786,cs:larsson-muzi:0:shuff:3869,suppose,suppose,předpokládám,předpokládat,impf
en:larsson-muzi:0:shuff:3786,cs:larsson-muzi:0:shuff:3869,seen,see,četl,číst,impf
en:larsson-muzi:0:shuff:3790,cs:larsson-muzi:0:shuff:3873,turned,turn,Otočila,otočit,pf
en:larsson-muzi:0:shuff:3791,cs:larsson-muzi:0:shuff:3874,passed,pass,míjela,míjet,impf
en:larsson-muzi:0:shuff:3791,cs:larsson-muzi:0:shuff:3874,started,start,začalo,začít,pf
en:larsson-muzi:0:shuff:3791,cs:larsson-muzi:0:shuff:3874,snow,snow,sněžit,sněžit,impf
en:larsson-muzi:0:shuff:3793,cs:larsson-muzi:0:shuff:3876,taken,take,zjistíme,zjistit,pf
en:larsson-muzi:0:shuff:3796,cs:larsson-muzi:0:shuff:3880,initiate,initiate,nezasvětil,zasvětit,pf
en:larsson-muzi:0:shuff:3798,cs:larsson-muzi:0:shuff:3882,said,say,řekla,říci,pf
en:larsson-muzi:0:shuff:3800,cs:larsson-muzi:0:shuff:3884,heard,hear,Slyšela,slyšet,impf
en:larsson-muzi:0:shuff:3801,cs:larsson-muzi:0:shuff:3885,smiled,smile,usmála,usmát,pf
en:larsson-muzi:0:shuff:3802,cs:larsson-muzi:0:shuff:3886,believe,believe,věřit,věřit,impf
en:larsson-muzi:0:shuff:3804,cs:larsson-muzi:0:shuff:3888,hesitated,hesitate,zaváhala,zaváhat,pf
en:larsson-muzi:0:shuff:3805,cs:larsson-muzi:0:shuff:3889,going,go,Odchází,odcházet,impf
en:larsson-muzi:0:shuff:3806,cs:larsson-muzi:0:shuff:3890,nodded,nod,přikývla,přikývnout,pf
en:larsson-muzi:0:shuff:3808,cs:larsson-muzi:0:shuff:3892,operating,operate,provozuje,provozovat,impf
en:larsson-muzi:0:shuff:3808,cs:larsson-muzi:0:shuff:3892,ran,run,provozuje,provozovat,impf
en:larsson-muzi:0:shuff:3809,cs:larsson-muzi:0:shuff:3893,met,meet,sešla,sejít,pf
en:larsson-muzi:0:shuff:3809,cs:larsson-muzi:0:shuff:3893,determine,determine,rozhodnout,rozhodnout,pf
en:larsson-muzi:0:shuff:3809,cs:larsson-muzi:0:shuff:3893,decide,decide,rozhodnout,rozhodnout,pf
en:larsson-muzi:0:shuff:3809,cs:larsson-muzi:0:shuff:3893,seemed,seem,zdálo,zdát,impf
en:larsson-muzi:0:shuff:3810,cs:larsson-muzi:0:shuff:3894,come,come,došel,dojít,pf
en:larsson-muzi:0:shuff:3814,cs:larsson-muzi:0:shuff:3898,saw,see,uviděl,uvidět,pf
en:larsson-muzi:0:shuff:3814,cs:larsson-muzi:0:shuff:3898,said,say,řekl,říci,pf
en:larsson-muzi:0:shuff:3818,cs:larsson-muzi:0:shuff:3902,began,begin,začal,začít,pf
en:larsson-muzi:0:shuff:3818,cs:larsson-muzi:0:shuff:3902,think,think,přemýšlet,přemýšlet,impf
en:larsson-muzi:0:shuff:3818,cs:larsson-muzi:0:shuff:3902,disappeared,disappear,zmizet,zmizet,pf
en:larsson-muzi:0:shuff:3820,cs:larsson-muzi:0:shuff:3904,Tell,tell,povídejte,povídat,impf
en:larsson-muzi:0:shuff:3822,cs:larsson-muzi:0:shuff:3906,seen,see,viděl,vidět,impf
en:larsson-muzi:0:shuff:3822,cs:larsson-muzi:0:shuff:3906,hurrying,hurry,spěchat,spěchat,impf
en:larsson-muzi:0:shuff:3823,cs:larsson-muzi:0:shuff:3907,think,think,pomyslet,pomyslet,pf
en:larsson-muzi:0:shuff:3824,cs:larsson-muzi:0:shuff:3908,trust,trust,důvěřovat,důvěřovat,impf
en:larsson-muzi:0:shuff:3827,cs:larsson-muzi:0:shuff:3912,deserves,deserve,zaslouží,zasloužit,pf
en:larsson-muzi:0:shuff:3830,cs:larsson-muzi:0:shuff:3915,received,receive,obdržel,obdržet,pf
en:larsson-muzi:0:shuff:3837,cs:larsson-muzi:0:shuff:3922,Do,do,nedělejte,dělat,impf
en:larsson-muzi:0:shuff:3837,cs:larsson-muzi:0:shuff:3922,do,do,nedělejte,dělat,impf
en:larsson-muzi:0:shuff:3838,cs:larsson-muzi:0:shuff:3923,want,want,Chci,chtít,impf
en:larsson-muzi:0:shuff:3838,cs:larsson-muzi:0:shuff:3923,said,say,odpověděla,odpovědět,pf
en:larsson-muzi:0:shuff:3839,cs:larsson-muzi:0:shuff:3924,add,add,dodat,dodat,pf
en:larsson-muzi:0:shuff:3839,cs:larsson-muzi:0:shuff:3924,promises,promise,slíbí,slíbit,pf
en:larsson-muzi:0:shuff:3839,cs:larsson-muzi:0:shuff:3924,focus,focus,soustředíme,soustředit,pf
en:larsson-muzi:0:shuff:3839,cs:larsson-muzi:0:shuff:3924,focus,focus,soustředíme,soustředit,pf
en:larsson-muzi:0:shuff:3840,cs:larsson-muzi:0:shuff:3925,speak,speak,promluvit,promluvit,pf
en:larsson-muzi:0:shuff:3841,cs:larsson-muzi:0:shuff:3926,turned,turn,Otočil,otočit,pf
en:larsson-muzi:0:shuff:3843,cs:larsson-muzi:0:shuff:3928,found,find,Našla,najít,pf
en:larsson-muzi:0:shuff:3843,cs:larsson-muzi:0:shuff:3928,said,say,pronesla,pronést,pf
en:larsson-muzi:0:shuff:3847,cs:larsson-muzi:0:shuff:3932,created,create,vytvořil,vytvořit,pf
en:larsson-muzi:0:shuff:3849,cs:larsson-muzi:0:shuff:3934,left,leave,Zanechal,zanechat,pf
en:larsson-muzi:0:shuff:3850,cs:larsson-muzi:0:shuff:3935,asked,ask,zeptal,zeptat,pf
en:larsson-muzi:0:shuff:3851,cs:larsson-muzi:0:shuff:3936,going,go,začalo,začít,pf
en:larsson-muzi:0:shuff:3853,cs:larsson-muzi:0:shuff:3938,drowned,drown,utopil,utopit,pf
en:larsson-muzi:0:shuff:3854,cs:larsson-muzi:0:shuff:3939,dropped,drop,klesat,klesat,impf
en:larsson-muzi:0:shuff:3863,cs:larsson-muzi:0:shuff:3949,smelled,smell,cítit,cítit,impf
en:larsson-muzi:0:shuff:3866,cs:larsson-muzi:0:shuff:3951,worked,work,Pracovala,pracovat,impf
en:larsson-muzi:0:shuff:3868,cs:larsson-muzi:0:shuff:3953,lasted,last,trvalo,trvat,impf
en:larsson-muzi:0:shuff:3869,cs:larsson-muzi:0:shuff:3954,acted,act,pracoval,pracovat,impf
en:larsson-muzi:0:shuff:3869,cs:larsson-muzi:0:shuff:3954,got,get,dostala,dostat,pf
en:larsson-muzi:0:shuff:3872,cs:larsson-muzi:0:shuff:3957,guided,guide,řídily,řídit,impf
en:larsson-muzi:0:shuff:3873,cs:larsson-muzi:0:shuff:3958,drowned,drown,utopil,utopit,pf
en:larsson-muzi:0:shuff:3874,cs:larsson-muzi:0:shuff:3959,came,come,došel,dojít,pf
en:larsson-muzi:0:shuff:3874,cs:larsson-muzi:0:shuff:3959,happened,happen,odehrát,odehrát,pf
en:larsson-muzi:0:shuff:3874,cs:larsson-muzi:0:shuff:3959,affecting,affect,ovlivnilo,ovlivnit,pf
en:larsson-muzi:0:shuff:3879,cs:larsson-muzi:0:shuff:3965,put,put,postavil,postavit,pf
en:larsson-muzi:0:shuff:3880,cs:larsson-muzi:0:shuff:3966,waited,wait,čekal,čekat,impf
en:larsson-muzi:0:shuff:3888,cs:larsson-muzi:0:shuff:3974,committed,commit,Spáchal,spáchat,pf
en:larsson-muzi:0:shuff:3892,cs:larsson-muzi:0:shuff:3978,walked,walk,šel,jít,impf
en:larsson-muzi:0:shuff:3893,cs:larsson-muzi:0:shuff:3979,Let,let,Nechte,nechat,pf
en:larsson-muzi:0:shuff:3893,cs:larsson-muzi:0:shuff:3979,sleep,sleep,spát,spát,impf
en:larsson-muzi:0:shuff:3894,cs:larsson-muzi:0:shuff:3980,says,say,říká,říkat,impf
en:larsson-muzi:0:shuff:3894,cs:larsson-muzi:0:shuff:3980,require,require,požadujete,požadovat,impf
en:larsson-muzi:0:shuff:3894,cs:larsson-muzi:0:shuff:3980,arise,arise,vzniknou,vzniknout,pf
en:larsson-muzi:0:shuff:3894,cs:larsson-muzi:0:shuff:3980,publishing,publish,nezveřejníte,zveřejnit,pf
en:larsson-muzi:0:shuff:3895,cs:larsson-muzi:0:shuff:3981,set,set,klást,klást,impf
en:larsson-muzi:0:shuff:3896,cs:larsson-muzi:0:shuff:3982,trying,try,pokouší,pokoušet,impf
en:larsson-muzi:0:shuff:3897,cs:larsson-muzi:0:shuff:3983,wish,wish,přál,přát,impf
en:larsson-muzi:0:shuff:3897,cs:larsson-muzi:0:shuff:3983,given,give,nevyslovil,vyslovit,pf
en:larsson-muzi:0:shuff:3899,cs:larsson-muzi:0:shuff:3985,considers,consider,považuje,považovat,impf
en:larsson-muzi:0:shuff:3901,cs:larsson-muzi:0:shuff:3987,guess,guess,uhodnout,uhodnout,pf
en:larsson-muzi:0:shuff:3903,cs:larsson-muzi:0:shuff:3989,Read,read,Přečtěte,přečíst,pf
en:larsson-muzi:0:shuff:3904,cs:larsson-muzi:0:shuff:3990,needed,need,Potřeboval,potřebovat,impf
en:larsson-muzi:0:shuff:3910,cs:larsson-muzi:0:shuff:3996,earned,earn,vydělávala,vydělávat,impf
en:larsson-muzi:0:shuff:3911,cs:larsson-muzi:0:shuff:3997,double,double,zdvojnásobit,zdvojnásobit,pf
en:larsson-muzi:0:shuff:3911,cs:larsson-muzi:0:shuff:3997,working,work,pracovala,pracovat,impf
en:larsson-muzi:0:shuff:3911,cs:larsson-muzi:0:shuff:3997,accepting,accept,vzala,vzít,pf
en:larsson-muzi:0:shuff:3911,cs:larsson-muzi:0:shuff:3997,offered,offer,nabídl,nabídnout,pf
en:larsson-muzi:0:shuff:3915,cs:larsson-muzi:0:shuff:4001,need,need,Potřebuju,potřebovat,impf
en:larsson-muzi:0:shuff:3916,cs:larsson-muzi:0:shuff:4002,talked,talk,mluvili,mluvit,impf
en:larsson-muzi:0:shuff:3918,cs:larsson-muzi:0:shuff:4004,going,go,dělat,dělat,impf
en:larsson-muzi:0:shuff:3921,cs:larsson-muzi:0:shuff:4007,want,want,chcete,chtít,impf
en:larsson-muzi:0:shuff:3922,cs:larsson-muzi:0:shuff:4008,want,want,chci,chtít,impf
en:larsson-muzi:0:shuff:3923,cs:larsson-muzi:0:shuff:4009,grabbed,grab,popadl,popadnout,pf
en:larsson-muzi:0:shuff:3923,cs:larsson-muzi:0:shuff:4009,pulled,pull,táhl,táhnout,impf
en:larsson-muzi:0:shuff:3924,cs:larsson-muzi:0:shuff:4010,Wait,wait,Počkejte,počkat,pf
en:larsson-muzi:0:shuff:3924,cs:larsson-muzi:0:shuff:4010,said,say,řekla,říci,pf
en:larsson-muzi:0:shuff:3930,cs:larsson-muzi:0:shuff:4014,get,get,dostat,dostat,pf
en:larsson-muzi:0:shuff:3931,cs:larsson-muzi:0:shuff:4015,took,take,Vyndala,vyndat,pf
en:larsson-muzi:0:shuff:3932,cs:larsson-muzi:0:shuff:4016,regarded,regard,považovala,považovat,impf
en:larsson-muzi:0:shuff:3933,cs:larsson-muzi:0:shuff:4017,walked,walk,Jela,jet,impf
en:larsson-muzi:0:shuff:3934,cs:larsson-muzi:0:shuff:4018,reading,read,četla,číst,impf
en:larsson-muzi:0:shuff:3935,cs:larsson-muzi:0:shuff:4019,looked,look,hledala,hledat,impf
en:larsson-muzi:0:shuff:3935,cs:larsson-muzi:0:shuff:4019,searching,search,hledala,hledat,impf
en:larsson-muzi:0:shuff:3939,cs:larsson-muzi:0:shuff:4023,continued,continue,pokračovali,pokračovat,impf
en:larsson-muzi:0:shuff:3940,cs:larsson-muzi:0:shuff:4024,wearing,wear,měl,mít,impf
en:larsson-muzi:0:shuff:3940,cs:larsson-muzi:0:shuff:4024,wearing,wear,měl,mít,impf
en:larsson-muzi:0:shuff:3942,cs:larsson-muzi:0:shuff:4026,said,say,odpověděla,odpovědět,pf
en:larsson-muzi:0:shuff:3944,cs:larsson-muzi:0:shuff:4028,ask,ask,nezeptal,zeptat,pf
en:larsson-muzi:0:shuff:3945,cs:larsson-muzi:0:shuff:4029,introduced,introduce,představil,představit,pf
en:larsson-muzi:0:shuff:3947,cs:larsson-muzi:0:shuff:4031,sat,sit,posadili,posadit,pf
en:larsson-muzi:0:shuff:3948,cs:larsson-muzi:0:shuff:4032,asked,ask,požádal,požádat,pf
en:larsson-muzi:0:shuff:3948,cs:larsson-muzi:0:shuff:4032,turned,turn,obrátil,obrátit,pf
en:larsson-muzi:0:shuff:3950,cs:larsson-muzi:0:shuff:4034,find,find,Našla,najít,pf
en:larsson-muzi:0:shuff:3951,cs:larsson-muzi:0:shuff:4035,meant,mean,Myslela,myslet,impf
en:larsson-muzi:0:shuff:3951,cs:larsson-muzi:0:shuff:4035,consider,consider,Myslela,myslet,impf
en:larsson-muzi:0:shuff:3951,cs:larsson-muzi:0:shuff:4035,consider,consider,považují,považovat,impf
en:larsson-muzi:0:shuff:3951,cs:larsson-muzi:0:shuff:4035,go,go,nechodí,chodit,impf
en:larsson-muzi:0:shuff:3957,cs:larsson-muzi:0:shuff:4042,spent,spend,strávil,strávit,pf
en:larsson-muzi:0:shuff:3958,cs:larsson-muzi:0:shuff:4043,made,make,Učinil,učinit,pf
en:larsson-muzi:0:shuff:3964,cs:larsson-muzi:0:shuff:4049,read,read,nepřečetl,přečíst,pf
en:larsson-muzi:0:shuff:3965,cs:larsson-muzi:0:shuff:4050,find,find,našel,najít,pf
en:larsson-muzi:0:shuff:3965,cs:larsson-muzi:0:shuff:4050,approach,approach,přistupovat,přistupovat,impf
en:larsson-muzi:0:shuff:3966,cs:larsson-muzi:0:shuff:4051,took,take,vzal,vzít,pf
en:larsson-muzi:0:shuff:3966,cs:larsson-muzi:0:shuff:4051,explain,explain,vysvětlil,vysvětlit,pf
en:larsson-muzi:0:shuff:3968,cs:larsson-muzi:0:shuff:4053,expected,expect,Předpokládají,předpokládat,impf
en:larsson-muzi:0:shuff:3970,cs:larsson-muzi:0:shuff:4054,wept,weep,neplakala,plakat,impf
en:larsson-muzi:0:shuff:3971,cs:larsson-muzi:0:shuff:4055,left,leave,opustila,opustit,pf
en:larsson-muzi:0:shuff:3971,cs:larsson-muzi:0:shuff:4055,return,return,nevrátila,vrátit,pf
en:larsson-muzi:0:shuff:3972,cs:larsson-muzi:0:shuff:4056,summoned,summon,vyzval,vyzvat,pf
en:larsson-muzi:0:shuff:3974,cs:larsson-muzi:0:shuff:4058,stay,stay,nezůstal,zůstat,pf
en:larsson-muzi:0:shuff:3979,cs:larsson-muzi:0:shuff:4064,moved,move,Přestěhovali,přestěhovat,pf
en:larsson-muzi:0:shuff:3979,cs:larsson-muzi:0:shuff:4064,got,get,dostal,dostat,pf
en:larsson-muzi:0:shuff:3983,cs:larsson-muzi:0:shuff:4068,chat,chat,popovídali,popovídat,pf
en:larsson-muzi:0:shuff:3985,cs:larsson-muzi:0:shuff:4070,ask,ask,požádat,požádat,pf
en:larsson-muzi:0:shuff:3989,cs:larsson-muzi:0:shuff:4073,smother,smother,dusil,dusit,impf
en:larsson-muzi:0:shuff:3991,cs:larsson-muzi:0:shuff:4078,learned,learn,Naučil,naučit,pf
en:larsson-muzi:0:shuff:3992,cs:larsson-muzi:0:shuff:4079,insulted,insult,urazil,urazit,pf
en:larsson-muzi:0:shuff:3996,cs:larsson-muzi:0:shuff:4083,offering,offer,poskytnout,poskytnout,pf
en:larsson-muzi:0:shuff:3996,cs:larsson-muzi:0:shuff:4083,give,give,poskytnout,poskytnout,pf
en:larsson-muzi:0:shuff:3997,cs:larsson-muzi:0:shuff:4084,get,get,získaly,získat,pf
en:larsson-muzi:0:shuff:3999,cs:larsson-muzi:0:shuff:4086,found,find,Našel,najít,pf
en:larsson-muzi:0:shuff:4003,cs:larsson-muzi:0:shuff:4090,said,say,řekla,říci,pf
en:larsson-muzi:0:shuff:4003,cs:larsson-muzi:0:shuff:4090,needed,need,potřebuje,potřebovat,impf
en:larsson-muzi:0:shuff:4007,cs:larsson-muzi:0:shuff:4094,deserve,deserve,Zasluhuješ,zasluhovat,impf
en:larsson-muzi:0:shuff:4008,cs:larsson-muzi:0:shuff:4095,go,go,nejel,jet,impf
en:larsson-muzi:0:shuff:4010,cs:larsson-muzi:0:shuff:4097,made,make,udělat,udělat,pf
en:larsson-muzi:0:shuff:4012,cs:larsson-muzi:0:shuff:4099,tried,try,pokusil,pokusit,pf
en:larsson-muzi:0:shuff:4021,cs:larsson-muzi:0:shuff:4108,slipping,slip,sklouzlo,sklouznout,pf
en:larsson-muzi:0:shuff:4021,cs:larsson-muzi:0:shuff:4108,pulled,pull,přitáhla,přitáhnout,pf
en:larsson-muzi:0:shuff:4022,cs:larsson-muzi:0:shuff:4109,said,say,řekl,říci,pf
en:larsson-muzi:0:shuff:4022,cs:larsson-muzi:0:shuff:4109,understand,understand,nepochopila,pochopit,pf
en:larsson-muzi:0:shuff:4023,cs:larsson-muzi:0:shuff:4110,talk,talk,promluvit,promluvit,pf
en:larsson-muzi:0:shuff:4024,cs:larsson-muzi:0:shuff:4111,think,think,myslím,myslet,impf
en:larsson-muzi:0:shuff:4024,cs:larsson-muzi:0:shuff:4111,think,think,měla,mít,impf
en:larsson-muzi:0:shuff:4025,cs:larsson-muzi:0:shuff:4112,tried,try,pokoušela,pokoušet,impf
