en:brown-andele_demoni:0:shuff:2,cs:brown-andele_demoni:0:shuff:2,descended,descend,sestupoval,sestupovat,impf
en:brown-andele_demoni:0:shuff:1840,cs:brown-andele_demoni:0:shuff:1762,branded,brand,vypálil,vypálit,pf
en:brown-andele_demoni:0:shuff:1841,cs:brown-andele_demoni:0:shuff:1763,said,say,prohlásil,prohlásit,pf
en:brown-andele_demoni:0:shuff:1842,cs:brown-andele_demoni:0:shuff:1764,overpowered,overpower,přemoci,přemoci,pf
en:brown-andele_demoni:0:shuff:1846,cs:brown-andele_demoni:0:shuff:1768,turned,turn,otočil,otočit,pf
en:brown-andele_demoni:0:shuff:1850,cs:brown-andele_demoni:0:shuff:1772,said,say,odpověděl,odpovědět,pf
en:brown-andele_demoni:0:shuff:1851,cs:brown-andele_demoni:0:shuff:1773,infiltrated,infiltrate,proniknout,proniknout,pf
en:brown-andele_demoni:0:shuff:1852,cs:brown-andele_demoni:0:shuff:1774,warning,warn,varoval,varovat,impf
en:brown-andele_demoni:0:shuff:1852,cs:brown-andele_demoni:0:shuff:1774,catch,catch,dopadnout,dopadnout,pf
en:brown-andele_demoni:0:shuff:1856,cs:brown-andele_demoni:0:shuff:1778,refused,refuse,odmítl,odmítnout,pf
en:brown-andele_demoni:0:shuff:1856,cs:brown-andele_demoni:0:shuff:1778,needed,need,musím,muset,impf
en:brown-andele_demoni:0:shuff:1856,cs:brown-andele_demoni:0:shuff:1778,find,find,najít,najít,pf
en:brown-andele_demoni:0:shuff:1861,cs:brown-andele_demoni:0:shuff:1784,laughed,laugh,zasmál,zasmát,pf
en:brown-andele_demoni:0:shuff:1862,cs:brown-andele_demoni:0:shuff:1785,think,think,myslíte,myslet,impf
en:brown-andele_demoni:0:shuff:1863,cs:brown-andele_demoni:0:shuff:1786,die,die,umírat,umírat,impf
en:brown-andele_demoni:0:shuff:1866,cs:brown-andele_demoni:0:shuff:1790,said,say,řekl,říci,pf
en:brown-andele_demoni:0:shuff:1867,cs:brown-andele_demoni:0:shuff:1791,fear,fear,Nebojí,bát,impf
en:brown-andele_demoni:0:shuff:1869,cs:brown-andele_demoni:0:shuff:1793,saw,see,viděl,vidět,impf
en:brown-andele_demoni:0:shuff:1870,cs:brown-andele_demoni:0:shuff:1794,removed,remove,odstranil,odstranit,pf
en:brown-andele_demoni:0:shuff:1875,cs:brown-andele_demoni:0:shuff:1798,plummeting,plummet,nespadl,spadnout,pf
en:brown-andele_demoni:0:shuff:1875,cs:brown-andele_demoni:0:shuff:1798,caught,catch,zachytil,zachytit,pf
en:brown-andele_demoni:0:shuff:1879,cs:brown-andele_demoni:0:shuff:1802,built,build,vybudován,vybudovat,pf
en:brown-andele_demoni:0:shuff:1881,cs:brown-andele_demoni:0:shuff:1804,come,come,nastala,nastat,pf
en:brown-andele_demoni:0:shuff:1881,cs:brown-andele_demoni:0:shuff:1804,overpower,overpower,přemohli,přemoci,pf
en:brown-andele_demoni:0:shuff:1881,cs:brown-andele_demoni:0:shuff:1804,carry,carry,dopravili,dopravit,pf
en:brown-andele_demoni:0:shuff:1882,cs:brown-andele_demoni:0:shuff:1805,talking,talk,mluvil,mluvit,impf
en:brown-andele_demoni:0:shuff:1885,cs:brown-andele_demoni:0:shuff:1808,lead,lead,nevedou,vést,impf
en:brown-andele_demoni:0:shuff:1885,cs:brown-andele_demoni:0:shuff:1808,led,lead,nevedou,vést,impf
en:brown-andele_demoni:0:shuff:1885,cs:brown-andele_demoni:0:shuff:1808,lead,lead,vedou,vést,impf
en:brown-andele_demoni:0:shuff:1885,cs:brown-andele_demoni:0:shuff:1808,led,lead,vedou,vést,impf
en:brown-andele_demoni:0:shuff:1888,cs:brown-andele_demoni:0:shuff:1812,imagined,imagine,představoval,představovat,impf
en:brown-andele_demoni:0:shuff:1889,cs:brown-andele_demoni:0:shuff:1813,disappearing,disappear,mizela,mizet,impf
en:brown-andele_demoni:0:shuff:1890,cs:brown-andele_demoni:0:shuff:1814,thought,think,pomyslel,pomyslet,pf
en:brown-andele_demoni:0:shuff:1891,cs:brown-andele_demoni:0:shuff:1815,thought,think,Myslel,myslet,impf
en:brown-andele_demoni:0:shuff:1894,cs:brown-andele_demoni:0:shuff:1818,spreading,spread,Šířila,šířit,impf
en:brown-andele_demoni:0:shuff:1896,cs:brown-andele_demoni:0:shuff:1820,taste,taste,cítil,cítit,impf
en:brown-andele_demoni:0:shuff:1901,cs:brown-andele_demoni:0:shuff:1825,followed,follow,uposlechl,uposlechnout,pf
en:brown-andele_demoni:0:shuff:1904,cs:brown-andele_demoni:0:shuff:1828,introduce,introduce,představit,představit,pf
en:brown-andele_demoni:0:shuff:1905,cs:brown-andele_demoni:0:shuff:1829,hesitated,hesitate,váhala,váhat,impf
en:brown-andele_demoni:0:shuff:1906,cs:brown-andele_demoni:0:shuff:1830,held,hold,Zadržela,zadržet,pf
en:brown-andele_demoni:0:shuff:1906,cs:brown-andele_demoni:0:shuff:1830,turned,turn,otočil,otočit,pf
en:brown-andele_demoni:0:shuff:1913,cs:brown-andele_demoni:0:shuff:1835,felt,feel,cítil,cítit,impf
en:brown-andele_demoni:0:shuff:1916,cs:brown-andele_demoni:0:shuff:1838,name,name,vyjmenovat,vyjmenovat,pf
en:brown-andele_demoni:0:shuff:1917,cs:brown-andele_demoni:0:shuff:1839,sensing,sense,vycítila,vycítit,pf
en:brown-andele_demoni:0:shuff:1917,cs:brown-andele_demoni:0:shuff:1839,turned,turn,obrátila,obrátit,pf
en:brown-andele_demoni:0:shuff:1918,cs:brown-andele_demoni:0:shuff:1840,grabbed,grab,Chytila,chytit,pf
en:brown-andele_demoni:0:shuff:1920,cs:brown-andele_demoni:0:shuff:1842,Designed,design,navrhl,navrhnout,pf
en:brown-andele_demoni:0:shuff:1921,cs:brown-andele_demoni:0:shuff:1843,fell,fall,padl,padnout,pf
en:brown-andele_demoni:0:shuff:1923,cs:brown-andele_demoni:0:shuff:1845,saw,see,spatřili,spatřit,pf
en:brown-andele_demoni:0:shuff:1924,cs:brown-andele_demoni:0:shuff:1846,saw,see,viděl,vidět,impf
en:brown-andele_demoni:0:shuff:1928,cs:brown-andele_demoni:0:shuff:1850,resist,resist,odolat,odolat,pf
en:brown-andele_demoni:0:shuff:1934,cs:brown-andele_demoni:0:shuff:1856,go,go,Půjdu,jít,impf
en:brown-andele_demoni:0:shuff:1942,cs:brown-andele_demoni:0:shuff:1864,felt,feel,cítil,cítit,impf
en:brown-andele_demoni:0:shuff:1943,cs:brown-andele_demoni:0:shuff:1865,reached,reach,sáhla,sáhnout,pf
en:brown-andele_demoni:0:shuff:1948,cs:brown-andele_demoni:0:shuff:1870,see,see,vidět,vidět,impf
en:brown-andele_demoni:0:shuff:1952,cs:brown-andele_demoni:0:shuff:1874,Let,let,Dovolte,dovolit,pf
en:brown-andele_demoni:0:shuff:1953,cs:brown-andele_demoni:0:shuff:1875,turned,turn,točila,točit,impf
en:brown-andele_demoni:0:shuff:1962,cs:brown-andele_demoni:0:shuff:1884,found,find,nenašli,najít,pf
en:brown-andele_demoni:0:shuff:1966,cs:brown-andele_demoni:0:shuff:1887,grow,grow,roste,růst,impf
en:brown-andele_demoni:0:shuff:1967,cs:brown-andele_demoni:0:shuff:1888,looking,look,dívat,dívat,impf
en:brown-andele_demoni:0:shuff:1968,cs:brown-andele_demoni:0:shuff:1889,sensed,sense,vycítil,vycítit,pf
en:brown-andele_demoni:0:shuff:1971,cs:brown-andele_demoni:0:shuff:1892,agreed,agree,souhlasil,souhlasit,impf
en:brown-andele_demoni:0:shuff:1973,cs:brown-andele_demoni:0:shuff:1894,meant,mean,znamená,znamenat,impf
en:brown-andele_demoni:0:shuff:1974,cs:brown-andele_demoni:0:shuff:1895,seemed,seem,nezdála,zdát,impf
en:brown-andele_demoni:0:shuff:1975,cs:brown-andele_demoni:0:shuff:1896,look,look,podíval,podívat,pf
en:brown-andele_demoni:0:shuff:1977,cs:brown-andele_demoni:0:shuff:1898,put,put,položil,položit,pf
en:brown-andele_demoni:0:shuff:1977,cs:brown-andele_demoni:0:shuff:1898,whispering,whisper,zašeptal,zašeptat,pf
en:brown-andele_demoni:0:shuff:1982,cs:brown-andele_demoni:0:shuff:1902,sat,sit,seděl,sedět,impf
en:brown-andele_demoni:0:shuff:1984,cs:brown-andele_demoni:0:shuff:1904,starting,start,začala,začít,pf
en:brown-andele_demoni:0:shuff:1987,cs:brown-andele_demoni:0:shuff:1907,hoping,hope,doufal,doufat,impf
en:brown-andele_demoni:0:shuff:1995,cs:brown-andele_demoni:0:shuff:1912,pointing,point,ukazovala,ukazovat,impf
en:brown-andele_demoni:0:shuff:1995,cs:brown-andele_demoni:0:shuff:1912,pointing,point,ukazovala,ukazovat,impf
en:brown-andele_demoni:0:shuff:2001,cs:brown-andele_demoni:0:shuff:1917,ran,run,Běželo,běžet,impf
en:brown-andele_demoni:0:shuff:2003,cs:brown-andele_demoni:0:shuff:1919,mused,muse,přemítal,přemítat,impf
en:brown-andele_demoni:0:shuff:2005,cs:brown-andele_demoni:0:shuff:1921,watched,watch,Sledoval,sledovat,impf
en:brown-andele_demoni:0:shuff:2008,cs:brown-andele_demoni:0:shuff:1925,radiating,radiate,vyzařoval,vyzařovat,impf
en:brown-andele_demoni:0:shuff:2008,cs:brown-andele_demoni:0:shuff:1925,enjoyed,enjoy,užívalo,užívat,impf
en:brown-andele_demoni:0:shuff:2009,cs:brown-andele_demoni:0:shuff:1926,approached,approach,přiblížila,přiblížit,pf
en:brown-andele_demoni:0:shuff:2011,cs:brown-andele_demoni:0:shuff:1928,called,call,Volal,volat,impf
en:brown-andele_demoni:0:shuff:2011,cs:brown-andele_demoni:0:shuff:1928,told,tell,sdělil,sdělit,pf
en:brown-andele_demoni:0:shuff:2011,cs:brown-andele_demoni:0:shuff:1928,done,do,udělal,udělat,pf
en:brown-andele_demoni:0:shuff:2012,cs:brown-andele_demoni:0:shuff:1929,done,do,udělal,udělat,pf
en:brown-andele_demoni:0:shuff:2013,cs:brown-andele_demoni:0:shuff:1930,believe,believe,věřil,věřit,impf
en:brown-andele_demoni:0:shuff:2014,cs:brown-andele_demoni:0:shuff:1931,believe,believe,nevěřil,věřit,impf
en:brown-andele_demoni:0:shuff:2015,cs:brown-andele_demoni:0:shuff:1932,betrayed,betray,zradil,zradit,pf
en:brown-andele_demoni:0:shuff:2015,cs:brown-andele_demoni:0:shuff:1932,refused,refuse,odmítl,odmítnout,pf
en:brown-andele_demoni:0:shuff:2017,cs:brown-andele_demoni:0:shuff:1934,bring,bring,vynesete,vynést,pf
en:brown-andele_demoni:0:shuff:2019,cs:brown-andele_demoni:0:shuff:1936,trust,trust,důvěřovat,důvěřovat,impf
en:brown-andele_demoni:0:shuff:2021,cs:brown-andele_demoni:0:shuff:1938,understand,understand,nerozumíte,rozumět,impf
en:brown-andele_demoni:0:shuff:2024,cs:brown-andele_demoni:0:shuff:1941,said,say,mluví,mluvit,impf
en:brown-andele_demoni:0:shuff:2027,cs:brown-andele_demoni:0:shuff:1944,swallowed,swallow,spolkla,spolknout,pf
en:brown-andele_demoni:0:shuff:2031,cs:brown-andele_demoni:0:shuff:1948,closed,close,zavřel,zavřít,pf
en:brown-andele_demoni:0:shuff:2032,cs:brown-andele_demoni:0:shuff:1949,help,help,Pomoz,pomoci,pf
en:brown-andele_demoni:0:shuff:2033,cs:brown-andele_demoni:0:shuff:1950,tapered,taper,zužuje,zužovat,impf
en:brown-andele_demoni:0:shuff:2036,cs:brown-andele_demoni:0:shuff:1953,smile,smile,neusmál,usmát,pf
en:brown-andele_demoni:0:shuff:2037,cs:brown-andele_demoni:0:shuff:1954,meant,mean,myslel,myslet,impf
en:brown-andele_demoni:0:shuff:2039,cs:brown-andele_demoni:0:shuff:1956,contain,contain,obsahuje,obsahovat,impf
en:brown-andele_demoni:0:shuff:2044,cs:brown-andele_demoni:0:shuff:1961,disappeared,disappear,zmizela,zmizet,pf
en:brown-andele_demoni:0:shuff:2047,cs:brown-andele_demoni:0:shuff:1964,waiting,wait,čekaly,čekat,impf
en:brown-andele_demoni:0:shuff:2050,cs:brown-andele_demoni:0:shuff:1967,felt,feel,cítila,cítit,impf
en:brown-andele_demoni:0:shuff:2056,cs:brown-andele_demoni:0:shuff:1972,design,design,Navrhl,navrhnout,pf
en:brown-andele_demoni:0:shuff:2064,cs:brown-andele_demoni:0:shuff:1978,shouted,shout,vykřikla,vykřiknout,pf
en:brown-andele_demoni:0:shuff:2065,cs:brown-andele_demoni:0:shuff:1979,touched,touch,dotkne,dotknout,pf
en:brown-andele_demoni:0:shuff:2065,cs:brown-andele_demoni:0:shuff:1979,making,make,dělalo,dělat,impf
en:brown-andele_demoni:0:shuff:2066,cs:brown-andele_demoni:0:shuff:1980,thought,think,pomyslel,pomyslet,pf
en:brown-andele_demoni:0:shuff:2068,cs:brown-andele_demoni:0:shuff:1983,heard,hear,slyšel,slyšet,impf
en:brown-andele_demoni:0:shuff:2069,cs:brown-andele_demoni:0:shuff:1984,done,do,Dělal,dělat,impf
en:brown-andele_demoni:0:shuff:2070,cs:brown-andele_demoni:0:shuff:1985,stopped,stop,přestal,přestat,pf
en:brown-andele_demoni:0:shuff:2070,cs:brown-andele_demoni:0:shuff:1985,breathing,breathe,dýchat,dýchat,impf
en:brown-andele_demoni:0:shuff:2071,cs:brown-andele_demoni:0:shuff:1986,let,let,nechal,nechat,pf
en:brown-andele_demoni:0:shuff:2073,cs:brown-andele_demoni:0:shuff:1988,Reaching,reach,sáhl,sáhnout,pf
en:brown-andele_demoni:0:shuff:2078,cs:brown-andele_demoni:0:shuff:1991,afforded,afford,dávali,dávat,impf
en:brown-andele_demoni:0:shuff:2078,cs:brown-andele_demoni:0:shuff:1991,afforded,afford,poskytoval,poskytovat,impf
en:brown-andele_demoni:0:shuff:2079,cs:brown-andele_demoni:0:shuff:1992,fallen,fall,usnula,usnout,pf
en:brown-andele_demoni:0:shuff:2082,cs:brown-andele_demoni:0:shuff:1995,hear,hear,slyšel,slyšet,impf
en:brown-andele_demoni:0:shuff:2087,cs:brown-andele_demoni:0:shuff:1999,whispered,whisper,šeptala,šeptat,impf
en:brown-andele_demoni:0:shuff:2088,cs:brown-andele_demoni:0:shuff:2000,packed,pack,sbalil,sbalit,pf
en:brown-andele_demoni:0:shuff:2089,cs:brown-andele_demoni:0:shuff:2001,left,leave,odešel,odejít,pf
en:brown-andele_demoni:0:shuff:2089,cs:brown-andele_demoni:0:shuff:2001,put,put,položil,položit,pf
en:brown-andele_demoni:0:shuff:2090,cs:brown-andele_demoni:0:shuff:2002,save,save,Zachrání,zachránit,pf
en:brown-andele_demoni:0:shuff:2094,cs:brown-andele_demoni:0:shuff:2006,slept,sleep,usnul,usnout,pf
en:brown-andele_demoni:0:shuff:2096,cs:brown-andele_demoni:0:shuff:2008,earned,earn,zaslouží,zasloužit,pf
en:brown-andele_demoni:0:shuff:2102,cs:brown-andele_demoni:0:shuff:2014,escorting,escort,doprovázet,doprovázet,impf
en:brown-andele_demoni:0:shuff:2104,cs:brown-andele_demoni:0:shuff:2016,began,begin,začal,začít,pf
en:brown-andele_demoni:0:shuff:2104,cs:brown-andele_demoni:0:shuff:2016,starting,start,začal,začít,pf
en:brown-andele_demoni:0:shuff:2104,cs:brown-andele_demoni:0:shuff:2016,began,begin,počínaje,počínat,impf
en:brown-andele_demoni:0:shuff:2105,cs:brown-andele_demoni:0:shuff:2017,thought,think,pomyslel,pomyslet,pf
en:brown-andele_demoni:0:shuff:2106,cs:brown-andele_demoni:0:shuff:2018,moved,move,pohybovaly,pohybovat,impf
en:brown-andele_demoni:0:shuff:2108,cs:brown-andele_demoni:0:shuff:2020,turned,turn,obrátil,obrátit,pf
en:brown-andele_demoni:0:shuff:2114,cs:brown-andele_demoni:0:shuff:2027,forgotten,forget,zapomněla,zapomenout,pf
en:brown-andele_demoni:0:shuff:2114,cs:brown-andele_demoni:0:shuff:2027,used,use,použila,použít,pf
en:brown-andele_demoni:0:shuff:2120,cs:brown-andele_demoni:0:shuff:2032,smiled,smile,smál,smát,impf
en:brown-andele_demoni:0:shuff:2125,cs:brown-andele_demoni:0:shuff:2037,overheard,overhear,Zaslechl,zaslechnout,pf
en:brown-andele_demoni:0:shuff:2125,cs:brown-andele_demoni:0:shuff:2037,giving,give,dává,dávat,impf
en:brown-andele_demoni:0:shuff:2130,cs:brown-andele_demoni:0:shuff:2042,maintain,maintain,Trvám,trvat,impf
en:brown-andele_demoni:0:shuff:2130,cs:brown-andele_demoni:0:shuff:2042,said,say,prohlásil,prohlásit,pf
en:brown-andele_demoni:0:shuff:2137,cs:brown-andele_demoni:0:shuff:2048,took,take,chopila,chopit,pf
en:brown-andele_demoni:0:shuff:2138,cs:brown-andele_demoni:0:shuff:2049,Regarding,regard,týkají,týkat,impf
en:brown-andele_demoni:0:shuff:2142,cs:brown-andele_demoni:0:shuff:2053,seemed,seem,zdálo,zdát,impf
en:brown-andele_demoni:0:shuff:2145,cs:brown-andele_demoni:0:shuff:2056,left,leave,opustil,opustit,pf
en:brown-andele_demoni:0:shuff:2147,cs:brown-andele_demoni:0:shuff:2058,waited,wait,čekali,čekat,impf
en:brown-andele_demoni:0:shuff:2147,cs:brown-andele_demoni:0:shuff:2058,observing,observe,sledujíce,sledovat,impf
en:brown-andele_demoni:0:shuff:2151,cs:brown-andele_demoni:0:shuff:2064,need,need,nepotřeboval,potřebovat,impf
en:brown-andele_demoni:0:shuff:2152,cs:brown-andele_demoni:0:shuff:2065,prepared,prepare,připraven,připravit,pf
en:brown-andele_demoni:0:shuff:2152,cs:brown-andele_demoni:0:shuff:2065,save,save,zachránil,zachránit,pf
en:brown-andele_demoni:0:shuff:2154,cs:brown-andele_demoni:0:shuff:2067,believe,believe,Myslíte,myslet,impf
en:brown-andele_demoni:0:shuff:2155,cs:brown-andele_demoni:0:shuff:2068,help,help,pomůže,pomoci,pf
en:brown-andele_demoni:0:shuff:2157,cs:brown-andele_demoni:0:shuff:2070,come,come,jezdil,jezdit,impf
en:brown-andele_demoni:0:shuff:2158,cs:brown-andele_demoni:0:shuff:2071,sent,send,poslal,poslat,pf
en:brown-andele_demoni:0:shuff:2163,cs:brown-andele_demoni:0:shuff:2074,starting,start,začal,začít,pf
en:brown-andele_demoni:0:shuff:2163,cs:brown-andele_demoni:0:shuff:2074,fear,fear,obávat,obávat,impf
en:brown-andele_demoni:0:shuff:2166,cs:brown-andele_demoni:0:shuff:2076,lying,lie,ležel,ležet,impf
en:brown-andele_demoni:0:shuff:2173,cs:brown-andele_demoni:0:shuff:2083,reminding,remind,připomínaly,připomínat,impf
en:brown-andele_demoni:0:shuff:2179,cs:brown-andele_demoni:0:shuff:2088,turned,turn,Obrátil,obrátit,pf
en:brown-andele_demoni:0:shuff:2181,cs:brown-andele_demoni:0:shuff:2090,wanted,want,toužila,toužit,impf
en:brown-andele_demoni:0:shuff:2181,cs:brown-andele_demoni:0:shuff:2090,embrace,embrace,obejmout,obejmout,pf
en:brown-andele_demoni:0:shuff:2182,cs:brown-andele_demoni:0:shuff:2091,felt,feel,Cítila,cítit,impf
en:brown-andele_demoni:0:shuff:2185,cs:brown-andele_demoni:0:shuff:2093,lay,lie,leží,ležet,impf
en:brown-andele_demoni:0:shuff:2186,cs:brown-andele_demoni:0:shuff:2094,touched,touch,dotkla,dotknout,pf
en:brown-andele_demoni:0:shuff:2190,cs:brown-andele_demoni:0:shuff:2097,named,name,uvedeno,uvést,pf
en:brown-andele_demoni:0:shuff:2194,cs:brown-andele_demoni:0:shuff:2101,shake,shake,chvěje,chvět,impf
en:brown-andele_demoni:0:shuff:2197,cs:brown-andele_demoni:0:shuff:2104,Hiding,hide,Skryt,skrýt,pf
en:brown-andele_demoni:0:shuff:2199,cs:brown-andele_demoni:0:shuff:2106,stolen,steal,odcizena,odcizit,pf
en:brown-andele_demoni:0:shuff:2199,cs:brown-andele_demoni:0:shuff:2106,implies,imply,naznačuje,naznačovat,impf
en:brown-andele_demoni:0:shuff:2200,cs:brown-andele_demoni:0:shuff:2107,RELOCATE,relocate,přemístit,přemístit,pf
en:brown-andele_demoni:0:shuff:2202,cs:brown-andele_demoni:0:shuff:2109,kidnapped,kidnap,unesl,unést,pf
en:brown-andele_demoni:0:shuff:2203,cs:brown-andele_demoni:0:shuff:2110,implies,imply,naznačuje,naznačovat,impf
en:brown-andele_demoni:0:shuff:2203,cs:brown-andele_demoni:0:shuff:2110,thought,think,domnívali,domnívat,impf
en:brown-andele_demoni:0:shuff:2205,cs:brown-andele_demoni:0:shuff:2112,explained,explain,Vysvětlovala,vysvětlovat,impf
en:brown-andele_demoni:0:shuff:2205,cs:brown-andele_demoni:0:shuff:2112,testing,test,zkouší,zkoušet,impf
en:brown-andele_demoni:0:shuff:2205,cs:brown-andele_demoni:0:shuff:2112,testing,test,zkoušel,zkoušet,impf
en:brown-andele_demoni:0:shuff:2206,cs:brown-andele_demoni:0:shuff:2113,tried,try,snažil,snažit,impf
en:brown-andele_demoni:0:shuff:2207,cs:brown-andele_demoni:0:shuff:2114,watch,watch,dívat,dívat,impf
en:brown-andele_demoni:0:shuff:2207,cs:brown-andele_demoni:0:shuff:2114,said,say,prohlásil,prohlásit,pf
en:brown-andele_demoni:0:shuff:2212,cs:brown-andele_demoni:0:shuff:2119,felt,feel,Cítil,cítit,impf
en:brown-andele_demoni:0:shuff:2216,cs:brown-andele_demoni:0:shuff:2124,wondered,wonder,Uvažoval,uvažovat,impf
en:brown-andele_demoni:0:shuff:2217,cs:brown-andele_demoni:0:shuff:2125,warned,warn,varoval,varovat,impf
en:brown-andele_demoni:0:shuff:2219,cs:brown-andele_demoni:0:shuff:2127,saw,see,spatřil,spatřit,pf
en:brown-andele_demoni:0:shuff:2219,cs:brown-andele_demoni:0:shuff:2127,stiffened,stiffen,ztuhl,ztuhnout,pf
en:brown-andele_demoni:0:shuff:2220,cs:brown-andele_demoni:0:shuff:2128,appeared,appear,objevily,objevit,pf
en:brown-andele_demoni:0:shuff:2220,cs:brown-andele_demoni:0:shuff:2128,Crossing,cross,přecházely,přecházet,impf
en:brown-andele_demoni:0:shuff:2222,cs:brown-andele_demoni:0:shuff:2130,guessed,guess,odhadoval,odhadovat,impf
en:brown-andele_demoni:0:shuff:2223,cs:brown-andele_demoni:0:shuff:2131,moved,move,pohybovala,pohybovat,impf
en:brown-andele_demoni:0:shuff:2225,cs:brown-andele_demoni:0:shuff:2133,Give,give,Dejte,dát,pf
en:brown-andele_demoni:0:shuff:2229,cs:brown-andele_demoni:0:shuff:2136,bowed,bow,sklonily,sklonit,pf
en:brown-andele_demoni:0:shuff:2232,cs:brown-andele_demoni:0:shuff:2139,opens,open,otevírá,otevírat,impf
en:brown-andele_demoni:0:shuff:2233,cs:brown-andele_demoni:0:shuff:2140,took,take,trvalo,trvat,impf
en:brown-andele_demoni:0:shuff:2235,cs:brown-andele_demoni:0:shuff:2142,measure,measure,měří,měřit,impf
en:brown-andele_demoni:0:shuff:2237,cs:brown-andele_demoni:0:shuff:2144,left,leave,opustili,opustit,pf
en:brown-andele_demoni:0:shuff:2237,cs:brown-andele_demoni:0:shuff:2144,find,find,ocitli,ocitnout,pf
en:brown-andele_demoni:0:shuff:2239,cs:brown-andele_demoni:0:shuff:2146,believe,believe,Věřte,věřit,impf
en:brown-andele_demoni:0:shuff:2241,cs:brown-andele_demoni:0:shuff:2148,burning,burn,svítily,svítit,impf
en:brown-andele_demoni:0:shuff:2244,cs:brown-andele_demoni:0:shuff:2151,said,say,Říkalo,říkat,impf
en:brown-andele_demoni:0:shuff:2244,cs:brown-andele_demoni:0:shuff:2151,burn,burn,hořet,hořet,impf
en:brown-andele_demoni:0:shuff:2245,cs:brown-andele_demoni:0:shuff:2152,thought,think,pomyslel,pomyslet,pf
en:brown-andele_demoni:0:shuff:2245,cs:brown-andele_demoni:0:shuff:2152,feeling,feel,pocítil,pocítit,pf
en:brown-andele_demoni:0:shuff:2245,cs:brown-andele_demoni:0:shuff:2152,thought,think,má,mít,impf
en:brown-andele_demoni:0:shuff:2248,cs:brown-andele_demoni:0:shuff:2155,surprised,surprise,nepřekvapilo,překvapit,pf
en:brown-andele_demoni:0:shuff:2249,cs:brown-andele_demoni:0:shuff:2156,shot,shoot,natočila,natočit,pf
en:brown-andele_demoni:0:shuff:2251,cs:brown-andele_demoni:0:shuff:2158,say,say,řeknou,říci,pf
en:brown-andele_demoni:0:shuff:2252,cs:brown-andele_demoni:0:shuff:2159,wished,wish,přál,přát,impf
en:brown-andele_demoni:0:shuff:2252,cs:brown-andele_demoni:0:shuff:2159,reached,reach,dorazili,dorazit,pf
en:brown-andele_demoni:0:shuff:2256,cs:brown-andele_demoni:0:shuff:2163,began,begin,nastal,nastat,pf
en:brown-andele_demoni:0:shuff:2256,cs:brown-andele_demoni:0:shuff:2163,began,begin,začal,začít,pf
en:brown-andele_demoni:0:shuff:2256,cs:brown-andele_demoni:0:shuff:2163,tip,tip,naklánět,naklánět,impf
en:brown-andele_demoni:0:shuff:2258,cs:brown-andele_demoni:0:shuff:2165,began,begin,začaly,začít,pf
en:brown-andele_demoni:0:shuff:2260,cs:brown-andele_demoni:0:shuff:2166,bounced,bounce,odskakoval,odskakovat,impf
en:brown-andele_demoni:0:shuff:2265,cs:brown-andele_demoni:0:shuff:2169,enjoy,enjoy,užít,užít,pf
en:brown-andele_demoni:0:shuff:2266,cs:brown-andele_demoni:0:shuff:2170,turned,turn,Obrátil,obrátit,pf
en:brown-andele_demoni:0:shuff:2270,cs:brown-andele_demoni:0:shuff:2174,pleased,please,líbilo,líbit,impf
en:brown-andele_demoni:0:shuff:2271,cs:brown-andele_demoni:0:shuff:2175,admit,admit,připustit,připustit,pf
en:brown-andele_demoni:0:shuff:2271,cs:brown-andele_demoni:0:shuff:2175,expected,expect,předpokládat,předpokládat,impf
en:brown-andele_demoni:0:shuff:2278,cs:brown-andele_demoni:0:shuff:2181,seen,see,neviděl,vidět,impf
en:brown-andele_demoni:0:shuff:2286,cs:brown-andele_demoni:0:shuff:2188,pointing,point,ukazovala,ukazovat,impf
en:brown-andele_demoni:0:shuff:2288,cs:brown-andele_demoni:0:shuff:2190,told,tell,sdělil,sdělit,pf
en:brown-andele_demoni:0:shuff:2288,cs:brown-andele_demoni:0:shuff:2190,calling,call,volá,volat,impf
en:brown-andele_demoni:0:shuff:2291,cs:brown-andele_demoni:0:shuff:2193,listened,listen,Poslouchala,poslouchat,impf
en:brown-andele_demoni:0:shuff:2292,cs:brown-andele_demoni:0:shuff:2194,confirms,confirm,potvrzuje,potvrzovat,impf
en:brown-andele_demoni:0:shuff:2298,cs:brown-andele_demoni:0:shuff:2201,Tell,tell,Řekněte,říci,pf
en:brown-andele_demoni:0:shuff:2300,cs:brown-andele_demoni:0:shuff:2203,understand,understand,rozumím,rozumět,impf
en:brown-andele_demoni:0:shuff:2304,cs:brown-andele_demoni:0:shuff:2208,speak,speak,mluvit,mluvit,impf
en:brown-andele_demoni:0:shuff:2305,cs:brown-andele_demoni:0:shuff:2209,watched,watch,díval,dívat,impf
en:brown-andele_demoni:0:shuff:2328,cs:brown-andele_demoni:0:shuff:2231,nodded,nod,přikývl,přikývnout,pf
en:brown-andele_demoni:0:shuff:2328,cs:brown-andele_demoni:0:shuff:2231,looked,look,díval,dívat,impf
en:brown-andele_demoni:0:shuff:2329,cs:brown-andele_demoni:0:shuff:2232,possess,possess,Máme,mít,impf
en:brown-andele_demoni:0:shuff:2346,cs:brown-andele_demoni:0:shuff:2247,consuming,consume,spotřebovala,spotřebovat,pf
en:brown-andele_demoni:0:shuff:2346,cs:brown-andele_demoni:0:shuff:2247,refrained,refrain,zdržel,zdržet,pf
